name,paper_label,pos_label,neg_label,g-r_pos_mean,g-r_neg_mean,g-r_mean_diff,g-r_mannwhitneyu_stat,g-r_mannwhitneyu_pval,g-r_wasserstein_distance,g-r_mean_wasserstein_distance,g-r_wasserstein_distance_confidence_interval_lower,g-r_wasserstein_distance_confidence_interval_lower,g-r_laplace_smoothed_kld,g-r_label,g-r_score,g-i_pos_mean,g-i_neg_mean,g-i_mean_diff,g-i_mannwhitneyu_stat,g-i_mannwhitneyu_pval,g-i_wasserstein_distance,g-i_mean_wasserstein_distance,g-i_wasserstein_distance_confidence_interval_lower,g-i_wasserstein_distance_confidence_interval_lower,g-i_laplace_smoothed_kld,g-i_label,g-i_score,g-z_pos_mean,g-z_neg_mean,g-z_mean_diff,g-z_mannwhitneyu_stat,g-z_mannwhitneyu_pval,g-z_wasserstein_distance,g-z_mean_wasserstein_distance,g-z_wasserstein_distance_confidence_interval_lower,g-z_wasserstein_distance_confidence_interval_lower,g-z_laplace_smoothed_kld,g-z_label,g-z_score,r-i_pos_mean,r-i_neg_mean,r-i_mean_diff,r-i_mannwhitneyu_stat,r-i_mannwhitneyu_pval,r-i_wasserstein_distance,r-i_mean_wasserstein_distance,r-i_wasserstein_distance_confidence_interval_lower,r-i_wasserstein_distance_confidence_interval_lower,r-i_laplace_smoothed_kld,r-i_label,r-i_score,r-z_pos_mean,r-z_neg_mean,r-z_mean_diff,r-z_mannwhitneyu_stat,r-z_mannwhitneyu_pval,r-z_wasserstein_distance,r-z_mean_wasserstein_distance,r-z_wasserstein_distance_confidence_interval_lower,r-z_wasserstein_distance_confidence_interval_lower,r-z_laplace_smoothed_kld,r-z_label,r-z_score,i-z_pos_mean,i-z_neg_mean,i-z_mean_diff,i-z_mannwhitneyu_stat,i-z_mannwhitneyu_pval,i-z_wasserstein_distance,i-z_mean_wasserstein_distance,i-z_wasserstein_distance_confidence_interval_lower,i-z_wasserstein_distance_confidence_interval_lower,i-z_laplace_smoothed_kld,i-z_label,i-z_score,total,score,GOFHER_label
IC2247,SW,NE,SW,0.02363253930471084,0.02594748131876337,-0.0023149420140525304,1705793.0,2.257325990450188e-55,0.008431890111925352,0.008465354463038649,0.007812322395731094,0.009118625808539477,inf,NE,-1,0.03814883132828421,0.03795893073077415,0.00018990059751006205,1817936.0,2.1848169305662106e-38,0.0135620113780136,0.013587185724360119,0.012405750961489633,0.014702514022435354,inf,SW,1,0.042401616432734844,0.038311296687587065,0.004090319745147779,1942391.0,2.842831264856621e-23,0.016670522500435755,0.016661385677018782,0.015000856452824665,0.018421724317889934,inf,SW,1,0.014516292023573376,0.012011449412010778,0.0025048426115625976,2147449.0,6.825053947386375e-07,0.005090897860412899,0.005091215748785862,0.004402571836822713,0.005726003581818501,inf,SW,1,0.018769077128024,0.012363815368823694,0.006405261759200306,2309687.0,0.3017496041248653,0.008945486753545777,0.008966000975077642,0.007799687304394908,0.010175618106043893,inf,SW,1,0.00425278510445063,0.00035236595681291416,0.003900419147637716,2667480.0,2.13441521098587e-14,0.003900419147637716,0.003918239080313234,0.003311596564889148,0.00448665783148263,inf,SW,1,4,1,SW
IC540,SW,E,W,0.03028887863257648,0.021007507916360985,0.009281370716215494,2268552.0,1.6364711271407785e-19,0.009591706729402176,0.009647801959490646,0.008259608081402841,0.011027992561863974,inf,W,1,0.03720612037818615,0.018736559275031442,0.01846956110315471,2511258.0,2.2416671447235674e-56,0.018797233834104456,0.018811543539555345,0.016872361665140462,0.02069693699455655,inf,W,1,0.03543601651777676,0.011582933570682406,0.023853082947094352,2396932.0,1.5491820711213115e-36,0.02385308294709436,0.023852553432585744,0.021074939701168575,0.026869807974674326,inf,W,1,0.006917241745609669,-0.002270948641329542,0.00918819038693921,2742536.0,4.9881501284401954e-110,0.009198686513594165,0.009236980798994843,0.008403477213745028,0.01010756407564691,inf,W,1,0.00514713788520029,-0.00942457434567858,0.014571712230878869,2467118.0,3.4174710148577526e-48,0.014571712230878872,0.014596298297676401,0.012951586908530321,0.01624632003860095,inf,W,1,-0.0017701038604093775,-0.0071536257043490386,0.005383521843939661,2182088.0,3.6425286357024164e-11,0.005407341675378508,0.005401355784259923,0.004290859219932062,0.0064478248149648825,inf,W,1,6,1,W
IC944,SW,N,S,0.01008248007041737,0.002319617983506112,0.007762862086911257,8905453.0,0.0,0.008037119941221596,0.008048588568577306,0.007666102774008096,0.008427064828899782,inf,S,1,0.01619128526175902,0.0019371147731175786,0.014254170488641442,9465074.0,0.0,0.014617289249660704,0.014626068914380449,0.01398988653036312,0.015278202330500248,inf,S,1,0.0127389487934269,-0.007596758937087788,0.02033570773051469,9522831.0,0.0,0.02085872003368902,0.020868013045318483,0.02003040490692468,0.021747711504071048,inf,S,1,0.006108805191341648,-0.0003825032103885333,0.0064913084017301816,9154848.0,0.0,0.006584294458084268,0.006591138832447151,0.006305787704096244,0.006896616705254484,inf,S,1,0.002656468723009527,-0.009916376920593897,0.012572845643603425,9185201.0,0.0,0.012826287616284154,0.01283023720878446,0.012241071853419688,0.013418337237623368,inf,S,1,-0.0034523364683321216,-0.009533873710205365,0.006081537241873243,8065690.0,5.317180389408217e-282,0.006215277270044061,0.0062140465656419066,0.005878970670164423,0.006584238269123716,inf,S,1,6,1,S
NGC1542,SW,NE,SW,0.042392443178870386,0.0176888029109568,0.024703640267913586,899625.0,4.614946213688696e-123,0.024703640267913586,0.02470396414782749,0.022772482699353863,0.02669453147449668,inf,SW,1,0.071158096595958,0.02919964537050985,0.04195845122544814,921937.0,9.013480228109104e-140,0.04195845122544815,0.041962072840520157,0.038695538341972445,0.04571864917520384,inf,SW,1,0.06987805638876322,0.015281999066445874,0.05459605732231735,951645.0,1.0870033166532086e-163,0.05459605732231736,0.05465256640182103,0.05089778856270953,0.05870833775603708,inf,SW,1,0.028765653417087606,0.011510842459553054,0.017254810957534554,898500.0,3.007268868529065e-122,0.017254810957534554,0.017251816654827327,0.015652957189920977,0.018818432364696373,inf,SW,1,0.027485613209892838,-0.002406803844510924,0.029892417054403764,952469.0,2.2161933570627945e-164,0.029892417054403757,0.0298764956817937,0.02773709563941406,0.03190902827686125,inf,SW,1,-0.0012800402071947718,-0.013917646304063978,0.012637606096869206,897022.0,3.494917384649574e-121,0.012637606096869205,0.01263310715162408,0.011518303367845782,0.013744437443144955,inf,SW,1,6,1,SW
NGC3067,NE,N,S,0.0339916471997736,0.04144989320697441,-0.007458246007200811,10568742.0,6.028735204384343e-10,0.00865567515192802,0.008688586937901806,0.007515161779395085,0.009847065173838427,inf,N,1,0.03627906362884584,0.04625911901898931,-0.009980055390143475,10615950.0,5.242156054017175e-09,0.011673620384290529,0.011740762772330335,0.01015866042669426,0.013345698351175632,inf,N,1,0.02776058871588957,0.040278953180619886,-0.012518364464730317,10442019.0,1.0020586189047994e-12,0.014320830037711603,0.014433196925099652,0.012481307740407862,0.016373030540176498,inf,N,1,0.0022874164290722417,0.004809225812014896,-0.002521809382942654,10608693.0,3.788818206840911e-09,0.0027817745896869086,0.0028407180581892714,0.0023313147636029492,0.003351132929626719,inf,N,1,-0.00623105848388403,-0.0011709400263545228,-0.005060118457529508,10289499.0,1.4296766069569627e-16,0.005441658260910612,0.005453365272585796,0.004535503726474518,0.006372908751430959,inf,N,1,-0.008518474912956271,-0.005980165838369419,-0.002538309074586852,10558033.0,3.6299963387730344e-10,0.002564503194712022,0.0026002349245977103,0.0020763282644391937,0.0031667405057424804,inf,N,1,6,1,N
NGC3079,SW,E,W,0.060804640061085616,0.050265099467441544,0.010539540593644071,60183684.0,1.622692822706164e-19,0.010539540593644054,0.01055590049643221,0.00942984704146187,0.011751395714925492,inf,W,1,0.1459980359594253,0.12744439197213403,0.018553643987291257,56545623.0,0.3851390023322343,0.03236265392879264,0.032394941430931745,0.0308498213538612,0.03397753361919324,inf,W,1,0.19763641369208607,0.17658025047042875,0.02105616322165732,54557357.0,0.0003239878468032219,0.04984834293705427,0.04982060641059142,0.04790851811714849,0.05192224974074302,inf,W,1,0.08519339589833971,0.07717929250469248,0.008014103393647234,53800798.0,1.1976714173539511e-07,0.02093597074240784,0.0209513141413543,0.019920512532194352,0.021895262920950693,inf,W,1,0.1368317736310005,0.12631515100298724,0.010516622628013256,52932368.0,4.3713680220088493e-13,0.034306975350027885,0.034306861178016165,0.03254450980822737,0.03593974590513679,inf,W,1,0.05163837773266077,0.04913585849829472,0.002502519234366049,52310113.0,5.594772484645051e-18,0.012679749284217124,0.01270105944385651,0.011993810219493032,0.013433778747348309,inf,W,1,6,1,W
NGC3169,SE,NW,SE,0.020649553905505325,0.004908249166782737,0.015741304738722588,89157747.0,0.0,0.015741304738722588,0.01574985100750107,0.015148640208004925,0.016341149452193587,inf,SE,1,0.027791525888743347,0.005670552640225307,0.02212097324851804,89728740.0,0.0,0.022120973248518035,0.02212206345450081,0.021331947849048044,0.022923843395377258,inf,SE,1,0.03185141276447527,0.0060270121326273015,0.025824400631847967,89960618.0,0.0,0.025824400631847974,0.025822477935769916,0.02493036098486448,0.02684449856336223,inf,SE,1,0.007141971983238019,0.0007623034734425708,0.006379668509795449,90071727.0,0.0,0.006379668509795449,0.006381270526865892,0.006127420012481213,0.006632697468695408,inf,SE,1,0.011201858858969951,0.0011187629658445657,0.010083095893125385,90133489.0,0.0,0.010083095893125383,0.010083662027737774,0.009742572494174427,0.010462309390683102,inf,SE,1,0.00405988687573193,0.0003564594924019947,0.0037034273833299355,86485208.0,0.0,0.00370953805938195,0.0037129967633875885,0.00359196605444393,0.0038334377720330285,inf,SE,1,6,1,SE
NGC3495,NW,NW,SE,0.022986080533175152,0.03666200977273805,-0.013675929239562897,9392427.0,6.341557725063704e-105,0.013715403174063891,0.013737336134746862,0.012512396660023753,0.01493434045953754,inf,NW,1,0.011130300494266306,0.03771475427464619,-0.026584453780379887,7827705.0,1.1596163237881043e-232,0.026584453780379887,0.026638157322964026,0.025065112032691104,0.02818392683144992,inf,NW,1,-0.02540810856907205,0.014150923540055267,-0.03955903210912731,6875195.0,0.0,0.03955903210912732,0.03956981421925218,0.03773731614537189,0.041289068064299106,inf,NW,1,-0.011855780038908853,0.0010527445019081413,-0.012908524540816995,7925214.0,3.2111140363136025e-223,0.013062679046537014,0.013067647879772973,0.01228193654069225,0.013875768495298531,inf,NW,1,-0.04839418910224721,-0.022511086232682782,-0.025883102869564426,6899909.0,0.0,0.025884717474939627,0.025903652903821326,0.024592642179700554,0.027127142975891454,inf,NW,1,-0.036538409063338356,-0.02356383073459093,-0.012974578328747426,8914529.0,1.4718317046001356e-138,0.013017730849261989,0.013018062788773129,0.012052777354690904,0.013948422440939018,inf,NW,1,6,1,NW
NGC3626,W,E,W,0.002121227465684029,0.002178957065316918,-5.77295996328892e-05,36340936.0,0.15817953789798922,0.00040423403793778654,0.0004128352569466579,0.0002956986942681681,0.0005455594815886924,inf,E,-1,0.0020583839815706065,0.00198640799501169,7.197598655891632e-05,38137856.0,1.7253291576155607e-12,0.0005324926482632426,0.0005480530797999701,0.00042000807288947666,0.0007089131077065202,inf,W,1,0.0007067838334997277,0.0003543736376829661,0.00035241019581676156,40846458.0,1.312257126613752e-54,0.0005938000499469084,0.0006167714144302309,0.0005307251395935465,0.0007185933816331045,inf,W,1,-6.284348411342264e-05,-0.00019254907030522722,0.00012970558619180458,40119699.0,3.0360138016084994e-40,0.00021102109997011057,0.00021497118442744646,0.00018070327500387869,0.00026005663656187606,inf,W,1,-0.001414443632184301,-0.001824583427633952,0.00041013979544965093,40188299.0,1.6698518874027363e-41,0.00043325138508824905,0.0004426307502365586,0.000356607071812041,0.0005368743415828243,inf,W,1,-0.0013516001480708786,-0.0016320343573287249,0.00028043420925784627,39848477.0,1.845598991219158e-35,0.0002955031283373331,0.0003002278739796619,0.00021946633225259035,0.0003977155574936279,inf,W,1,4,1,W
NGC4605,NE,NE,SW,0.04302410919340956,0.035607117155947006,0.007416992037462551,47539871.0,1.6525820212707091e-16,0.007920034358405631,0.007943901641451688,0.007246870684102005,0.008679409484014678,inf,SW,-1,0.06977605740058214,0.06436551376808486,0.0054105436324972805,44859819.0,0.282076322179033,0.009543360835213795,0.009574207707394347,0.008846520512341034,0.010352511732310696,inf,SW,-1,0.07878894563917994,0.0754274427682156,0.0033615028709643446,43509898.0,0.011230894924685824,0.011045569613257715,0.011093459117624223,0.010178481566775092,0.012060404634648197,inf,SW,-1,0.02675194820717257,0.028758396612137853,-0.0020064484049652845,41188307.0,2.2145283016033574e-18,0.0028313048330616034,0.002849513429743797,0.0024707302573924316,0.003264691200649653,inf,NE,1,0.03576483644577039,0.0398203256122686,-0.0040554891664982134,39681017.0,2.179737317911032e-37,0.005069339920005481,0.005086937998600519,0.004535107106917276,0.005669250043916475,inf,NE,1,0.00901288823859782,0.01106192900013075,-0.002049040761532929,38470350.0,9.808684309886603e-58,0.0021366298998032043,0.002166024559794037,0.00192573126197256,0.002448522660771896,inf,NE,1,0,0,-
