name,x,y,a,b,theta
IC750,187.7898652,187.5340502,96.99525958875,36.28664734869615,-0.870833743
NGC1309,124.5852467,125.4952099,65.54874550000001,56.97708021070826,-1.449804614
NGC1324,186.1302356,187.5202524,111.73169502212501,34.31351657119835,0.8724058234
NGC2268,155.6754761,157.2623478,89.73213337874999,47.97053899192368,-0.4825887543
NGC2713,186.7769359,186.8323682,81.745469135,52.580378304550045,0.4791467371
NGC3003,290.8858351,281.1467091,151.84358056875,44.91320383798992,-0.1804883935
NGC3185,124.8828981,124.8676656,106.92414072999999,57.00819078655839,0.5569987276
NGC3370,218.2296424,218.2412806,86.71443258125,49.647098708430974,0.9887553406
NGC3430,217.343819,217.1147515,117.768864432875,63.388414829979496,-0.9852043409
NGC3726,467.9882839,467.951893,250.87046345724997,138.51180184807177,-1.372019422
NGC3813,156.7564199,153.2847073,101.49031048625001,43.89795281671833,-0.119054766
NGC3877,278.9844698,283.6616917,228.34232435125,53.55429792450909,-0.9584492856
NGC3917,310.9788252,312.1779023,201.68132946125002,53.33889347105918,-0.2308888034
NGC4096,372.4252215,373.1250883,365.867482025,102.23206214759699,-1.232638239
NGC4162,185.5753217,186.968375,85.51826743662501,56.39355529215244,1.375836914
NGC4178,314.2802541,307.2900343,128.48719565000002,35.82013002835145,-0.9848911476
NGC4192,437.019593,434.7603519,422.90285712749994,107.21834842082164,1.070943909
NGC4220,189.168402,185.8462627,123.79743571125002,40.91747830695675,0.8130398695
NGC4274,187.160757,188.4026528,90.00310818,68.70136110616357,-0.04426021285
NGC4579,311.3133955,311.1473142,96.891678479625,61.88037894709521,-0.4645280832
NGC4586,250.1811019,248.4789819,157.97273193125,59.16943255039512,0.4635167361
NGC4602,246.5360616,252.2112072,95.020090551625,40.569187007168146,0.4205924409
NGC470,154.2345777,154.6295723,114.07530470387499,75.17935294753443,1.281972544
NGC4771,249.7305106,248.4222795,153.52073004124998,38.91511161670504,0.7701277969
NGC4800,60.65740187,62.33975872,36.54259209125,27.158372566575288,-1.049280001
NGC4845,218.4652594,218.9108489,191.825480555625,55.62782466235035,-0.2639597432
NGC5443,187.2507393,186.9391481,116.75929370124999,42.26059232083009,-0.8517647145
NGC5522,125.301464,124.7798654,71.430719983625,20.988114607374666,-0.6548799496
NGC5533,124.9350443,124.7755911,60.642324364125,38.240862533944004,-1.090692245
NGC5559,124.6754858,124.5669322,61.06544940250001,18.06099489776714,-0.5079294172
NGC5587,122.7570186,123.922307,85.634884758125,30.688724917752904,1.27775182
NGC5616,156.2965491,154.3567837,98.91175964125,21.97711028959285,1.176308397
NGC5656,124.8625908,124.6620605,48.634135259749996,32.82114566464557,-0.6301123586
NGC5676,187.4003194,187.4647745,116.39379845375,56.61978256877348,-0.781895421
NGC5690,189.1637688,194.0412334,200.54308353,62.98382495799353,0.9028372816
NGC5750,124.7737875,123.1227602,94.871285496,69.56823515339465,-0.3027985085
NGC716,123.6159907,123.1730947,56.993821008750004,31.650565373151878,-0.5147252429
NGC7448,123.4835062,124.0451035,78.36537855875,37.80744598555489,1.396540212
NGC7721,185.7357033,186.4433098,70.4921940175,37.640847240734715,-1.383686865
NGC779,175.9485716,179.4324944,121.40623151499999,41.82830171361573,1.235859923
NGC787,92.66394105,93.53047323,51.533911679999996,42.38503691815655,-0.1769457813
