name,paper_label,pos_label,neg_label,g-r_pos_mean,g-r_neg_mean,g-r_mean_diff,g-r_mannwhitneyu_stat,g-r_mannwhitneyu_pval,g-r_wasserstein_distance,g-r_mean_wasserstein_distance,g-r_wasserstein_distance_confidence_interval_lower,g-r_wasserstein_distance_confidence_interval_lower.1,g-r_laplace_smoothed_kld,g-r_label,g-r_score,g-i_pos_mean,g-i_neg_mean,g-i_mean_diff,g-i_mannwhitneyu_stat,g-i_mannwhitneyu_pval,g-i_wasserstein_distance,g-i_mean_wasserstein_distance,g-i_wasserstein_distance_confidence_interval_lower,g-i_wasserstein_distance_confidence_interval_lower.1,g-i_laplace_smoothed_kld,g-i_label,g-i_score,g-z_pos_mean,g-z_neg_mean,g-z_mean_diff,g-z_mannwhitneyu_stat,g-z_mannwhitneyu_pval,g-z_wasserstein_distance,g-z_mean_wasserstein_distance,g-z_wasserstein_distance_confidence_interval_lower,g-z_wasserstein_distance_confidence_interval_lower.1,g-z_laplace_smoothed_kld,g-z_label,g-z_score,r-i_pos_mean,r-i_neg_mean,r-i_mean_diff,r-i_mannwhitneyu_stat,r-i_mannwhitneyu_pval,r-i_wasserstein_distance,r-i_mean_wasserstein_distance,r-i_wasserstein_distance_confidence_interval_lower,r-i_wasserstein_distance_confidence_interval_lower.1,r-i_laplace_smoothed_kld,r-i_label,r-i_score,r-z_pos_mean,r-z_neg_mean,r-z_mean_diff,r-z_mannwhitneyu_stat,r-z_mannwhitneyu_pval,r-z_wasserstein_distance,r-z_mean_wasserstein_distance,r-z_wasserstein_distance_confidence_interval_lower,r-z_wasserstein_distance_confidence_interval_lower.1,r-z_laplace_smoothed_kld,r-z_label,r-z_score,i-z_pos_mean,i-z_neg_mean,i-z_mean_diff,i-z_mannwhitneyu_stat,i-z_mannwhitneyu_pval,i-z_wasserstein_distance,i-z_mean_wasserstein_distance,i-z_wasserstein_distance_confidence_interval_lower,i-z_wasserstein_distance_confidence_interval_lower.1,i-z_laplace_smoothed_kld,i-z_label,i-z_score,total,score,GOFHER_label,g-r_is_valid,g-i_is_valid,g-z_is_valid,r-i_is_valid,r-z_is_valid,i-z_is_valid
IC1151,nw,NW,SE,0.0266657702433783,0.0289423018121196,-0.0022765315687413,23215347.0,5.675999038569883e-31,0.0033396751142758,0.0033575469825592,0.002992033996474,0.0037766553758624,inf,NW,1,0.0347368283630444,0.0388502226716205,-0.004113394308576,22783123.0,2.455838043202902e-40,0.0050325009439775,0.005049946046634,0.0044792957616366,0.0056807407995358,inf,NW,1,0.0080367128656476,0.0136771505203388,-0.0056404376546911,22920796.0,3.249870907685244e-37,0.0065183015847213,0.0065460341615553,0.0057198471663154,0.0073512223906772,inf,NW,1,0.0080710581196661,0.0099079208595008,-0.0018368627398346,23621013.0,2.3879559599748904e-23,0.0018762384668206,0.0019019760203079,0.0015668089140531,0.0022770149737974,inf,NW,1,-0.0186290573777306,-0.0152651512917808,-0.0033639060859498,23436805.0,1.1367734988948167e-26,0.0034441032109938,0.0034800930955371,0.0028959802083199,0.0040587208661296,inf,NW,1,-0.0267001154973968,-0.0251730721512816,-0.0015270433461151,24634473.0,3.3108546686126873e-09,0.0015304619480662,0.0015579882125144,0.0010762655919414,0.0020350924499084,inf,NW,1,6,1,NW,,,,,,
IC1199,ne,E,W,0.0207593649633675,0.0209385043635259,-0.0001791394001584,7122159.0,0.0299706083984881,0.0016603916894541,0.0016766367616197,0.0013840433597031,0.0019661206876691,inf,E,1,0.026341154167834,0.0276835772996887,-0.0013424231318546,6886041.0,0.7054707736678771,0.0024316689267529,0.0024538444184941,0.0020656587399918,0.0028449635997361,inf,E,1,0.0208628242803156,0.0230100909643749,-0.0021472666840593,6727358.0,0.0365620733980066,0.0023808519021948,0.002475556738476,0.0020105839551923,0.0029644314514929,inf,E,1,0.0055817892044665,0.0067450729361627,-0.0011632837316962,6423914.0,8.063163115641579e-08,0.0011671836934488,0.0011692793839592,0.0009022426815249,0.0014365165872027,inf,E,1,0.0001034593169481,0.0020715866008489,-0.0019681272839008,6232133.0,1.0408416505090321e-13,0.0019681272839008,0.00198329163583,0.0015728054669994,0.0023522247171141,inf,E,1,-0.0054783298875183,-0.0046734863353137,-0.0008048435522046,6532039.0,2.6843974110118828e-05,0.0008475776622163,0.000872532367423,0.0005861173587778,0.0011592293176612,inf,E,1,6,1,E,,,,,,
IC1256,n,N,S,0.0076781144643563,0.0089885560520486,-0.0013104415876922,6179564.0,7.777286097298503e-17,0.0015188585868551,0.0015284605538832,0.0012290991978796,0.001819661171088,inf,N,1,0.0068111548925132,0.0085856292288845,-0.0017744743363713,6154881.0,7.970032131642408e-18,0.0021992173504612,0.0022144540108237,0.0018135242150766,0.0026274305618176,inf,N,1,-0.0010192783988119,0.0010747382698141,-0.002094016668626,6217226.0,2.199171197080496e-15,0.0025016333042571,0.0025139759776835,0.0020238168467329,0.0030242404083326,inf,N,1,-0.0008669595718431,-0.000402926823164,-0.000464032748679,6531863.0,5.468724686808533e-06,0.0005871477798317,0.0006025249010173,0.0004166634406641,0.0007871844524537,inf,N,1,-0.0086973928631682,-0.0079138177822344,-0.0007835750809337,6497246.0,8.733263994412838e-07,0.0008952827507187,0.0009254206078882,0.0006602204334285,0.0012052095331282,inf,N,1,-0.0078304332913251,-0.0075108909590704,-0.0003195423322547,6775367.0,0.0539413166619203,0.0003412958540012,0.0003824021846024,0.000198008642792,0.0006125887551658,inf,N,1,6,1,N,,,,,,
IC1528,se,N,S,0.0359790301797827,0.0388586926722825,-0.0028796624924997,13150603.0,0.0038035894181739,0.0039129419587496,0.0039580686591528,0.0031970030828897,0.0047841814963767,inf,N,-1,0.0442658104840013,0.0481621203288275,-0.0038963098448261,13078741.0,0.0007753227572208,0.0048557294843979,0.0049451468116412,0.0039429459955342,0.0059668397555329,inf,N,-1,0.0275670713985811,0.0302157146163818,-0.0026486432178006,13443138.0,0.3216280459934389,0.0048722993246022,0.0049455946144502,0.0037364118543753,0.0061962904479172,inf,N,-1,0.0082867803042186,0.009303427656545,-0.0010166473523263,12890329.0,4.495635011377156e-06,0.0010691294384197,0.0010878717939579,0.0007076736676117,0.0014779043833075,inf,N,-1,-0.0084119587812015,-0.0086429780559007,0.0002310192746991,13759408.0,0.2863524387739319,0.0006610115133519,0.0008967543761271,0.0005218986039523,0.0013483897336647,inf,S,1,-0.0166987390854201,-0.0179464057124457,0.0012476666270255,14180631.0,0.0001411521747551,0.0012580348289893,0.0012762197319481,0.0006857849379326,0.0019059692434277,inf,S,1,-2,-1,N,,,,,,
IC2095,se,NW,SE,-0.0295518085370933,-0.0247187597626998,-0.0048330487743934,637695.0,9.61040088939359e-05,0.0048454506515129,0.004883769845277,0.0030713570221835,0.0067542804668438,inf,NW,-1,-0.0854979153700825,-0.0748236986625293,-0.0106742167075531,656949.0,0.006050487385939,0.0107408744062408,0.0109244494689346,0.0065481155152229,0.0155954949336135,inf,NW,-1,-0.2312151218957434,-0.2330160703616094,0.001800948465866,716635.0,0.4032031333017103,0.0045756162808752,0.0061023460121053,0.0034372741564761,0.009755679760683,inf,SE,1,-0.0559461068329891,-0.0501049388998294,-0.0058411679331596,667785.0,0.036179842046048,0.0060373732231637,0.0062528410001475,0.0037206294660173,0.0095032237337093,inf,NW,-1,-0.20166331335865,-0.2082973105989095,0.0066339972402595,736793.0,0.0408210958513118,0.0067832590725822,0.0071845853360584,0.0031274945853358,0.012251041535979,inf,SE,1,-0.1457172065256609,-0.1581923716990801,0.0124751651734191,764350.0,0.0002167134624106,0.0124883804470129,0.0125801382042209,0.0067027052664313,0.0182721404113775,inf,SE,1,0,0,-,,,,,,
IC2487,ne,E,W,0.0208464179658818,0.0256107357453624,-0.0047643177794806,6495167.0,3.1668719104121268e-12,0.0047643434699093,0.0047874432005949,0.0041563596156886,0.0055045432654266,inf,E,1,0.0269495406937472,0.0346493364347213,-0.0076997957409741,6340746.0,8.302238715252211e-18,0.0077256383270585,0.0077523588054212,0.0068065646954375,0.0087230898963057,inf,E,1,0.0130103079766483,0.0250427705559404,-0.0120324625792921,5805715.0,6.289536929522242e-46,0.0120324625792921,0.0120281184514961,0.0108284310244437,0.0132945064942385,inf,E,1,0.0061031227278654,0.0090386006893589,-0.0029354779614935,6197547.0,5.3879217613037965e-24,0.0029374934456922,0.0029518470862353,0.0024916742764275,0.003403926610588,inf,E,1,-0.0078361099892334,-0.0005679651894219,-0.0072681447998114,5460554.0,2.4592054088790138e-71,0.0072681447998114,0.0072824586504975,0.0066124907481581,0.0079874008326428,inf,E,1,-0.0139392327170988,-0.0096065658787809,-0.0043326668383179,5730996.0,6.060959563545935e-51,0.0043338764043643,0.0043380324248958,0.0038133131152912,0.0048617233127757,inf,E,1,6,1,E,,,,,,
IC4566,sw,NE,SW,0.0127793501091521,0.0118714236428746,0.0009079264662775,13066023.0,8.252163863799917e-15,0.0009179494562413,0.0009510493049623,0.0007026699740986,0.0012530416514736,inf,SW,1,0.0161367334878384,0.0148770468223805,0.0012596866654579,13343607.0,1.864509105175633e-22,0.0013046801379908,0.0013476399917796,0.0010555875706752,0.001708549048365,inf,SW,1,0.0065448591054057,0.004776240464596,0.0017686186408097,13547611.0,3.727599024138009e-29,0.0019197554139751,0.0019800877675359,0.0015986060763143,0.0024462519083143,inf,SW,1,0.0033573833786863,0.0030056231795059,0.0003517601991804,12971547.0,1.361047033077361e-12,0.0003847609146036,0.0004168425313124,0.0003156561876403,0.0005292490192912,inf,SW,1,-0.0062344910037463,-0.0070951831782785,0.0008606921745322,13242777.0,1.7518460977167317e-19,0.0011439934617059,0.0011689878342277,0.0009320811385347,0.0014000775351501,inf,SW,1,-0.0095918743824327,-0.0101008063577844,0.0005089319753517,12873923.0,1.661504599580034e-10,0.0007772768296381,0.0007808670705697,0.0005850611363135,0.0009740141073671,inf,SW,1,6,1,SW,,,,,,
IC5309,se,W,E,-0.000375149460272,0.0002748428169957,-0.0006499922772678,6805631.0,0.1379804173330919,0.0007006494040964,0.000701339439902,0.000347332351224,0.0011315909990565,inf,W,-1,-0.0082435869832867,-0.0090715411455915,0.0008279541623048,7086101.0,0.1244264030817243,0.0020727238439207,0.0021184843859548,0.0013062221387649,0.00311482829369,inf,E,1,-0.0015634402059342,-0.0012165687884112,-0.0003468714175229,7057129.0,0.2207579686538899,0.0004381588321688,0.0004571723328442,0.0003144317165525,0.0006184329022887,inf,W,-1,-0.0078684375230146,-0.0093463839625872,0.0014779464395726,7101644.0,0.0884169150061918,0.0017437418586678,0.0017827416754375,0.001127736295412,0.0025810586420905,inf,E,1,-0.0011882907456622,-0.001491411605407,0.0003031208597448,7265331.0,0.0005278180478895,0.0007191625632705,0.0007279380378908,0.0004220934546633,0.0011103052071546,inf,E,1,0.0066801467773524,0.0078549723571802,-0.0011748255798278,6856946.0,0.3519336948745616,0.0022278929079334,0.0022738623228514,0.0014655674000417,0.0031945451642082,inf,W,-1,0,0,-,,,,,,
IC674,sw,NE,SW,0.0043161796431891,0.0028684027640281,0.0014477768791609,4647837.0,4.903129431724982e-31,0.001449769056822,0.0014527582204492,0.0012357994441216,0.0016711600741466,inf,SW,1,0.0048720013571531,0.0036442523652834,0.0012277489918697,4667740.0,1.0170668832974996e-32,0.0012277489918697,0.0012293335081941,0.0010439778875532,0.0014338746112938,inf,SW,1,0.0005709731438215,-0.0016879966754814,0.002258969819303,4710927.0,1.570453517859092e-36,0.002258969819303,0.0022499753612724,0.001967279162447,0.0025515090204795,inf,SW,1,0.000555821713964,0.0007758496012552,-0.0002200278872911,3915667.0,0.6430111954385729,0.0002421979210433,0.0002824452216639,0.0001830054225048,0.0003968140462272,inf,NE,-1,-0.0037452064993675,-0.0045563994395096,0.000811192940142,4279750.0,3.241652512117306e-08,0.000830046367013,0.0008399603954193,0.0006462425623873,0.0010524131094455,inf,SW,1,-0.0043010282133316,-0.0053322490407648,0.0010312208274332,4348470.0,2.7622829955999458e-11,0.0010312208274332,0.0010376627141383,0.0007973757869909,0.0012690593776651,inf,SW,1,4,1,SW,,,,,,
IC776,sw,N,S,-0.0099744906498983,-0.0169431978010182,0.0069687071511198,3192902.0,9.133905231254513e-13,0.0080901728286781,0.0081606907456756,0.0068832430385495,0.0095429325695596,inf,S,1,-0.1552706794556854,-0.1795662232078959,0.0242955437522105,3301460.0,4.4806865972229986e-21,0.0242955549083608,0.0243647070264749,0.0190948337257021,0.0296293860395862,inf,S,1,-0.2322085613230673,-0.2552890064868236,0.0230804451637562,3215358.0,2.6547006140559088e-14,0.0230859960107452,0.0231506153512193,0.0176989626587915,0.0283928236462603,inf,S,1,-0.1452961888057869,-0.1626230254068777,0.0173268366010907,3225253.0,5.209547257075071e-15,0.0173268436606146,0.0173911658223955,0.0130677736585366,0.0218961880155311,inf,S,1,-0.2222340706731689,-0.2383458086858053,0.0161117380126364,3124162.0,1.19332559050086e-08,0.016111739701112,0.0160898657471544,0.0115720634248902,0.0202468769670345,inf,S,1,-0.0769378818673819,-0.0757227832789276,-0.0012150985884543,2822889.0,0.5348979037168407,0.0132937528230548,0.0135080711325215,0.0102779308574462,0.0167521610497135,inf,N,-1,4,1,S,,,,,,
