name,x,y,a,b,theta
IC1151,187.2513843,186.0118404,99.8314293175,46.07212354568518,-0.9676929478
IC1199,93.26027227,92.68085394,74.5459775065,31.75503066303219,1.219000679
IC1256,94.06098854,93.01087683,60.9310351855,38.99503179330729,0.04585245575
IC1528,155.7184522,155.4408347,92.25575419625,36.010502252175954,-0.2896631875
IC2095,87.87921377,89.89235144,66.40641085875001,11.356842203122302,-0.6463055847
IC2487,125.3619345,123.9044189,99.612837265125,24.21117439207656,1.297325008
IC4566,124.5208816,124.9530127,67.50870043249999,46.14659925034019,1.030677966
IC5309,125.1704593,124.3923034,68.91559705750001,34.44574678999831,-1.193666846
IC674,124.0834753,124.781704,58.08190756675,30.77064317366185,0.5937520493
IC776,179.2680266,186.2464438,41.3280432525,36.72653490835663,-0.3401219279
NGC1,123.4034161,125.2331273,49.65699618625,39.629188509106925,0.2617924492
NGC1042,280.3259568,280.5832369,185.03810666025,134.2928999406949,0.1100968516
NGC1068,188.0331319,188.8548445,71.87107026625,52.67505766403403,-0.6967553559
NGC1073,279.4006749,281.7124105,204.18291409312496,154.6812830057958,-0.5657920364
NGC1087,247.4456668,248.6378737,132.34484182875,99.01662398399311,-1.292836834
NGC160,154.2590158,155.7776899,96.75003922625,58.86363209967148,-0.7265959874
NGC1645,155.0987126,155.1968686,65.297599205,37.41201559587321,-0.1080040297
NGC1677,92.4250546,93.1276757,52.25815729875001,16.581778028233888,0.8452818103
NGC171,154.6818294,155.6297842,100.30117719,69.3770451359727,0.4598484266
NGC177,155.327915,155.6546798,85.10899885124999,29.77914985308895,-1.419038949
NGC180,186.869425,186.7168855,111.46695525375002,69.99749838913648,1.161907526
NGC192,187.4497331,185.1911327,103.08134709375,36.44178804494976,1.292487121
NGC214,187.0494267,186.3132946,77.004945385,53.9816669151496,-0.5439833839
NGC217,187.1007027,186.6136098,108.9368332275,29.35284249069403,0.3731062728
NGC23,124.6102774,124.747419,69.24565935874999,35.1046969740373,1.131177999
NGC234,124.7387569,124.6236429,74.828157905,65.90883396732717,-0.2892374828
NGC237,125.2442294,123.3751786,64.29897240125,39.71476151207825,1.541129884
NGC2449,123.2344369,124.9117969,65.62686952375,32.00176067352003,0.7332000991
NGC2486,124.4254111,124.5681072,88.1155947125,53.90196756291291,-0.03775709468
NGC2487,187.0376479,187.0555249,103.4863118405,69.55279585835295,-0.88576042
NGC2540,124.4511786,124.077565,63.671528147375,44.93327478173087,0.6693445547
NGC2552,311.6319609,311.2256577,159.97597568150002,91.4543813150145,-0.5348657864
NGC257,124.1505187,123.920998,81.728612670875,50.369150890613234,0.0743784896
NGC2604,187.4509254,186.6961989,94.431359771625,81.10165126990528,-0.7253217587
NGC2608,187.2970631,187.2476242,112.450638698625,62.965428221731386,-0.3329503923
NGC2730,186.8044773,187.2272772,92.56129818,66.64614790009486,-0.3477752552
NGC2776,186.7375828,187.3561908,75.227186647625,70.90051268280524,0.7678498195
NGC2906,124.5291662,124.0649782,82.38774752449999,45.03056195089062,-0.1177273928
NGC2916,186.1725904,187.0452293,95.37650460775,61.114741802614645,-1.298615085
NGC2964,187.0137772,185.5861138,104.480294605375,75.22524984214404,0.09839179688
NGC2998,187.7699876,185.1508716,82.80646668874999,42.70412009895341,-0.6748252121
NGC3057,185.3610035,190.7516035,89.02287968875,43.29392965777287,1.519326157
NGC3106,124.6691543,124.5788284,49.86769842499999,46.0704397807184,0.8192228243
NGC3166,159.872758,153.8933675,62.45197089375,55.04217385444322,-0.06770598377
NGC3206,188.1051356,186.822671,70.19983487125,66.67527349569444,-0.328415418
NGC3319,497.8213054,501.9231563,79.1165918225,22.298322929050627,-0.845781368
