name,paper_label,pos_label,neg_label,u-g_is_valid,u-g_pos_mean,u-g_neg_mean,u-g_mean_diff,u-g_mannwhitneyu_stat,u-g_mannwhitneyu_pval,u-g_wasserstein_distance,u-g_mean_wasserstein_distance,u-g_wasserstein_distance_confidence_interval_lower,u-g_wasserstein_distance_confidence_interval_lower,u-g_laplace_smoothed_kld,u-g_label,u-g_score,u-r_is_valid,u-r_pos_mean,u-r_neg_mean,u-r_mean_diff,u-r_mannwhitneyu_stat,u-r_mannwhitneyu_pval,u-r_wasserstein_distance,u-r_mean_wasserstein_distance,u-r_wasserstein_distance_confidence_interval_lower,u-r_wasserstein_distance_confidence_interval_lower,u-r_laplace_smoothed_kld,u-r_label,u-r_score,u-i_is_valid,u-i_pos_mean,u-i_neg_mean,u-i_mean_diff,u-i_mannwhitneyu_stat,u-i_mannwhitneyu_pval,u-i_wasserstein_distance,u-i_mean_wasserstein_distance,u-i_wasserstein_distance_confidence_interval_lower,u-i_wasserstein_distance_confidence_interval_lower,u-i_laplace_smoothed_kld,u-i_label,u-i_score,u-z_is_valid,u-z_pos_mean,u-z_neg_mean,u-z_mean_diff,u-z_mannwhitneyu_stat,u-z_mannwhitneyu_pval,u-z_wasserstein_distance,u-z_mean_wasserstein_distance,u-z_wasserstein_distance_confidence_interval_lower,u-z_wasserstein_distance_confidence_interval_lower,u-z_laplace_smoothed_kld,u-z_label,u-z_score,g-r_is_valid,g-r_pos_mean,g-r_neg_mean,g-r_mean_diff,g-r_mannwhitneyu_stat,g-r_mannwhitneyu_pval,g-r_wasserstein_distance,g-r_mean_wasserstein_distance,g-r_wasserstein_distance_confidence_interval_lower,g-r_wasserstein_distance_confidence_interval_lower,g-r_laplace_smoothed_kld,g-r_label,g-r_score,g-i_is_valid,g-i_pos_mean,g-i_neg_mean,g-i_mean_diff,g-i_mannwhitneyu_stat,g-i_mannwhitneyu_pval,g-i_wasserstein_distance,g-i_mean_wasserstein_distance,g-i_wasserstein_distance_confidence_interval_lower,g-i_wasserstein_distance_confidence_interval_lower,g-i_laplace_smoothed_kld,g-i_label,g-i_score,g-z_is_valid,g-z_pos_mean,g-z_neg_mean,g-z_mean_diff,g-z_mannwhitneyu_stat,g-z_mannwhitneyu_pval,g-z_wasserstein_distance,g-z_mean_wasserstein_distance,g-z_wasserstein_distance_confidence_interval_lower,g-z_wasserstein_distance_confidence_interval_lower,g-z_laplace_smoothed_kld,g-z_label,g-z_score,r-i_is_valid,r-i_pos_mean,r-i_neg_mean,r-i_mean_diff,r-i_mannwhitneyu_stat,r-i_mannwhitneyu_pval,r-i_wasserstein_distance,r-i_mean_wasserstein_distance,r-i_wasserstein_distance_confidence_interval_lower,r-i_wasserstein_distance_confidence_interval_lower,r-i_laplace_smoothed_kld,r-i_label,r-i_score,r-z_is_valid,r-z_pos_mean,r-z_neg_mean,r-z_mean_diff,r-z_mannwhitneyu_stat,r-z_mannwhitneyu_pval,r-z_wasserstein_distance,r-z_mean_wasserstein_distance,r-z_wasserstein_distance_confidence_interval_lower,r-z_wasserstein_distance_confidence_interval_lower,r-z_laplace_smoothed_kld,r-z_label,r-z_score,i-z_is_valid,i-z_pos_mean,i-z_neg_mean,i-z_mean_diff,i-z_mannwhitneyu_stat,i-z_mannwhitneyu_pval,i-z_wasserstein_distance,i-z_mean_wasserstein_distance,i-z_wasserstein_distance_confidence_interval_lower,i-z_wasserstein_distance_confidence_interval_lower,i-z_laplace_smoothed_kld,i-z_label,i-z_score,total,score,GOFHER_label
NGC3198,SE,W,E,1,0.05948529081001197,0.046603576399268175,0.012881714410743796,916422.0,3.093614678967885e-08,0.012881714410743808,0.01286037419601073,0.008710349737910442,0.017209713532324387,0.1207849862456114,E,1,1,0.09318232351687657,0.05241163193731619,0.04077069157956038,1105489.0,1.4990542867142211e-55,0.0407706915795604,0.04089413814847837,0.036151343976205876,0.04540403772471909,0.324311818702626,E,1,1,0.11393857114856777,0.05560572187571717,0.0583328492728506,1193667.0,7.204141344197699e-93,0.058332849272850616,0.05832350685396678,0.05322858477387456,0.0632613946186128,0.48806915652896776,E,1,1,0.13701969654040494,0.06985431813463579,0.06716537840576915,1234033.0,3.3573921949174755e-113,0.06716537840576912,0.06714616472114023,0.06167656314614382,0.07260971990887985,0.5943290163858049,E,1,1,0.033697032706864596,0.005808055538048018,0.027888977168816578,1335910.0,1.3605883561008095e-173,0.02788897716881658,0.027872245274542434,0.026103712979048687,0.029694773051954646,0.8179175743147131,E,1,1,0.0544532803385558,0.009002145476448994,0.04545113486210681,1356403.0,2.593481532331313e-187,0.0454511348621068,0.04543914566187996,0.042848926807613576,0.04806095183014865,1.0122934467509748,E,1,1,0.07753440573039294,0.023250741735367626,0.054283663995025315,1305252.0,4.741997592832761e-154,0.05428366399502531,0.05417262163647194,0.05048888547906752,0.05801384208985171,1.0021540411331245,E,1,1,0.0207562476316912,0.0031940899384009765,0.017562157693290226,1332463.0,2.453173361070657e-171,0.017588594082919514,0.0176186458826516,0.016484924002384823,0.01867180300537244,0.853126826479061,E,1,1,0.043837373023528345,0.01744268619731961,0.026394686826208734,1237882.0,3.025126250688034e-115,0.026396764025101056,0.026417010222423418,0.023942470653640687,0.028942252728336258,0.7649136000086894,E,1,1,0.023081125391837147,0.014248596258918634,0.008832529132918513,986308.0,1.4968360899166527e-20,0.00883272422610359,0.008822032773818106,0.0071420217161222025,0.0105611141419879,0.19499732827702107,E,1,10,1,E
NGC3227,SW,NE,SW,1,-0.0024130102774300648,-0.000993837219769972,-0.0014191730576600928,2555777.0,3.743317721555045e-147,0.0014191730576600934,0.0014194065036938082,0.0012269445174347433,0.0015956332827924036,0.2959917714358221,NE,-1,1,-0.014847492936747158,-0.011520055279751895,-0.003327437656995263,3012964.0,1.059521525030213e-77,0.003536911011520992,0.0038033468551540634,0.0028887389206143145,0.004967962649282802,0.1873632879449188,NE,-1,1,-0.01719012053646392,-0.012913581685230546,-0.004276538851233375,3366352.0,2.731393694713028e-39,0.004276538851233368,0.004393835407816724,0.003044618935785828,0.005905589014668039,0.09241687694356548,NE,-1,1,-0.0027533395792058383,-0.002096899688711014,-0.0006564398904948241,3849650.0,3.193568266141387e-08,0.000656439890494825,0.0006970239404620051,0.0004617051827886473,0.0009798064462711686,0.07685984637101101,NE,-1,1,-0.01243448265931709,-0.01052621805998192,-0.0019082645993351698,3199476.0,9.025222472018151e-56,0.0025688684775396656,0.002853174274904679,0.002113093800568987,0.003791560427623174,0.1578793714042032,NE,-1,1,-0.014777110259033858,-0.011919744465460572,-0.002857365793573286,3582698.0,2.493183418107284e-22,0.0028573661538592475,0.002989151295623169,0.0020090303100328286,0.004207445148494285,0.06668858366292468,NE,-1,1,-0.0003403293017757737,-0.0011030624689410422,0.0007627331671652684,5141932.0,3.196806515893986e-49,0.0007657815865881799,0.0008096060973005081,0.0006190190177715268,0.001047146757442742,0.16266483124890851,SW,1,1,-0.002342627599716767,-0.0013935264054786526,-0.0009491011942381145,4382601.0,0.004620971978639749,0.001359214939287948,0.0013925730545235777,0.0007821691287363557,0.002117030864839985,0.05987888804653329,NE,-1,1,0.01209415335754132,0.009423155591040878,0.002670997766500441,5715060.0,1.3713894287931418e-124,0.003218322179589287,0.0034710038790878328,0.0027092435852055056,0.004432328174497461,0.27825687876641453,SW,1,1,0.014436780957258085,0.010816681996519532,0.0036200989607385534,5198747.0,3.9531707047380746e-55,0.0036200989607385577,0.0036936644581304387,0.002606608021876703,0.004985951790067735,0.12481329372856889,SW,1,-4,-1,NE
NGC3310,E,E,W,1,0.09439738871237417,0.08085571977129247,0.013541668941081705,491508.0,0.15458424016774444,0.02763924097849712,0.02775385405540453,0.02379994836269022,0.03207341913344701,0.42379724157277615,W,-1,1,0.1401683277534355,0.12573772328309604,0.014430604470339448,473883.0,0.9979736689625126,0.031246438062058915,0.03150535973426521,0.026352566019742025,0.03671005491179004,0.4262717315536521,W,-1,1,0.1544919975707395,0.13540658536437736,0.019085412206362146,487806.0,0.26056487886239377,0.0352747184163316,0.035582624760660445,0.029895037495916762,0.04146330333271689,0.42879654284066293,W,-1,1,0.15295688247394662,0.13616690885840949,0.016789973615537135,479942.0,0.623401095821709,0.03654079233788618,0.036692416710822774,0.030810918630870744,0.04281802643744772,0.3811960319680962,W,-1,1,0.04577093904106132,0.044882003511803575,0.0008889355292577422,450309.0,0.05769713469083063,0.007154420276255072,0.007248514794442571,0.0060161899757226875,0.00851219945936053,0.21174869907033367,W,-1,1,0.06009460885836534,0.0545508655930849,0.00554374326528044,488322.0,0.2433482691887705,0.010086820388247139,0.010232917743650762,0.008460512987750456,0.011971772435009694,0.230885227464116,W,-1,1,0.05855949376157245,0.055311189087117,0.0032483046744554503,462161.0,0.34596466995171193,0.01054126650913211,0.010701512145082496,0.009093982162631794,0.012396655144603901,0.2601295651440357,W,-1,1,0.014323669817304019,0.009668862081281324,0.004654807736022695,578705.0,2.82385828485735e-17,0.0058199590496602,0.005865923851404674,0.005088183899076721,0.006650549261087958,0.3758841782168902,W,-1,1,0.012788554720511129,0.010429185575313416,0.0023593691451977133,526754.0,1.9974918810013552e-05,0.006169652512870177,0.006227545873491897,0.005326527907123073,0.007143460403929265,0.3670054195264389,W,-1,1,-0.0015351150967928906,0.0007603234940320936,-0.0022954385908249843,326669.0,1.7723665985891575e-32,0.002608989602938422,0.0026182895585553515,0.0021275780719706493,0.003117119719639356,0.32022263925798433,E,1,-8,-1,W
NGC3368,W,NE,SW,1,0.027807016318971752,0.01711663763324447,0.010690378685727281,8617007.0,1.6007756628040314e-242,0.01069037868572728,0.010692079498564004,0.010098117643043204,0.011279568539322885,0.4103851066149655,SW,1,1,0.034548519590724774,0.015123552860796466,0.019424966729928307,9149742.0,0.0,0.019424966729928307,0.0194390478778282,0.01850871473819993,0.020428788058744044,0.659677013917785,SW,1,1,0.021419041251979447,-0.004735754113192139,0.026154795365171585,8538157.0,7.824371014093879e-229,0.02617422212720586,0.026151627424566403,0.02428367130342561,0.028088897003172686,0.3280586890496012,SW,1,1,0.040916511387358905,0.011644373428284466,0.029272137959074438,9521863.0,0.0,0.029272137959074438,0.029286756089260912,0.027900166991813084,0.03078823476400365,0.7351958886076831,SW,1,1,0.006741503271753021,-0.001993084772448008,0.00873458804420103,9443483.0,0.0,0.00873458804420103,0.008737061118332994,0.008286576342938288,0.009198445184611315,0.7863226937985484,SW,1,1,-0.006387975066992305,-0.02185239174643661,0.015464416679444305,7930862.0,8.063909845459877e-137,0.015610273483041854,0.01559845554548196,0.014156927258696607,0.01724477065918239,0.24889692557601525,SW,1,1,0.013109495068387158,-0.0054722642049600066,0.018581759273347164,9628133.0,0.0,0.018581759273347164,0.01858956253915562,0.01764162089155027,0.019514162681145347,0.9455190494443327,SW,1,1,-0.013129478338745325,-0.0198593069739886,0.006729828635243273,6963820.0,2.7533101330129065e-39,0.0069559894927516495,0.006953931614172296,0.005762236819853145,0.00815217305625948,0.06911422927715329,SW,1,1,0.0063679917966341345,-0.003479179432511999,0.009847171229146134,9387504.0,0.0,0.009847171229146133,0.009850710774843136,0.009302537273003642,0.010401933362233575,0.7800678407561457,SW,1,1,0.019497470135379457,0.016380127541476604,0.0031173425939028526,6241107.0,1.6513760097962408e-05,0.003461859969129213,0.0035167111619184084,0.002533380677519545,0.004548044719357358,0.048329825505689226,SW,1,10,1,SW
NGC3521,W,E,W,1,0.00708700762352186,0.005269626236031961,0.0018173813874898994,22455445.0,0.0,0.0031614229455870606,0.0031680499497745494,0.0029783170492143555,0.003360880063055172,0.39922057321619653,W,1,1,-0.013258565330191168,-0.02912695569757297,0.0158683903673818,17883270.0,2.401075812852865e-44,0.016557539509262347,0.01653471146506331,0.015166751753562666,0.01796624630887335,0.12084478803955927,W,1,1,-0.016926813035868904,-0.03913277498668297,0.022205961950814063,19155209.0,3.4005851182766894e-102,0.022517798197778282,0.022559792680817637,0.02081944442764197,0.024234959740550666,0.1109871084973614,W,1,1,0.011037551721871748,0.007940180251166697,0.003097371470705051,24005617.0,0.0,0.00670127146452189,0.006711717393821057,0.006406495017074626,0.007052366388677305,0.7579704906029147,W,1,1,-0.02034557295371303,-0.03439658193360493,0.0140510089798919,15857545.0,0.042012723395943176,0.015861577166148805,0.01586555423137619,0.014360639656932938,0.017348963792194395,0.15574351705181236,W,1,1,-0.024013820659390762,-0.04440240122271493,0.02038858056332417,17436139.0,8.833485024586153e-30,0.02122967687868284,0.02124538951821884,0.019444466957649984,0.023055750547014777,0.09929837538327073,W,1,1,0.003950544098349887,0.0026705540151347354,0.0012799900832151513,25046202.0,0.0,0.00368458327071592,0.003683648448566696,0.0035087881941892243,0.003879015905548672,0.8643057195714935,W,1,1,-0.0036682477056777336,-0.010005819289109994,0.00633757158343226,21964740.0,0.0,0.006924565413392331,0.006926813348184414,0.006403070742701626,0.0074108675395280444,0.28361888222111936,W,1,1,0.02429611705206292,0.037067135948739664,-0.012771018896676745,16801502.0,3.070186218151418e-14,0.016816788348436834,0.01684554194953786,0.015290966595556135,0.018516219151962107,0.1910584901944877,E,-1,1,0.027964364757740653,0.047072955237849656,-0.019108590480109003,15017039.0,0.003511747617291643,0.021241927188282814,0.021278918744276114,0.01929575182907042,0.023342676035559656,0.12098721163368734,E,-1,6,1,W
NGC3623,NE,E,W,1,0.03522194859091687,0.04676314344150826,-0.011541194850591394,5373527.0,1.4683937549533092e-158,0.01159503676728221,0.011598651429125728,0.010759354599757492,0.0124394470909412,0.21607086636127565,E,1,1,0.046152382351943765,0.06272508717178629,-0.016572704819842528,4574348.0,9.51712998654485e-260,0.016730873708144616,0.016751130409840834,0.01584106271195591,0.017674679968753517,0.3717731495092669,E,1,1,0.046671723072472075,0.06788084034193854,-0.02120911726946647,4186450.0,0.0,0.0212262104358318,0.021234443217201148,0.020218041238430788,0.022269230191965177,0.45636701188841533,E,1,1,0.05269299864579095,0.07420757332177981,-0.021514574675988857,4514147.0,2.1950392557530332e-268,0.021694352163412742,0.021716984499090743,0.02055504280799466,0.02288229179947075,0.40965309969792474,E,1,1,0.01093043376102689,0.015961943730278032,-0.005031509969251141,3291578.0,0.0,0.00528546070072386,0.0052895931704405996,0.005075020395507166,0.005501386460093257,0.7775842616212956,E,1,1,0.011449774481555201,0.02111769690043029,-0.00966792241887509,2601640.0,0.0,0.009667947674910861,0.009674594482821413,0.009329592587843074,0.009999455357607724,1.013550689825247,E,1,1,0.01747105005487408,0.02744442988027155,-0.00997337982539747,3870871.0,0.0,0.010215266059762711,0.010228118058318202,0.00975428641958252,0.010719572008057801,0.6202291791793844,E,1,1,0.0005193407205283116,0.005155753170152256,-0.004636412449623944,3114687.0,0.0,0.00464396386095684,0.004644294003696126,0.004449822861452247,0.004831425319177167,0.7180236462845052,E,1,1,0.006540616293847189,0.011482486149993516,-0.004941869856146327,5167318.0,2.8542488954220784e-182,0.0049720527859266755,0.004988028802550765,0.004560674419764893,0.00542482078952896,0.3279594228503674,E,1,1,0.006021275573318877,0.006326732979841259,-0.00030545740652238203,7020768.0,5.931804135071978e-29,0.0016309751943029117,0.0016424829504846845,0.001436492220008433,0.0018669304189549599,0.15644792327483897,E,1,10,1,E
NGC3627,E,NE,SW,1,0.031115667929540895,0.047451545083890004,-0.01633587715434911,2775554.0,0.0,0.016335878010626224,0.01632959695584085,0.015531133196316405,0.017103696278133285,0.5774311116776347,NE,1,1,0.034254167488295906,0.06012041111105576,-0.025866243622759855,2368240.0,0.0,0.025892959326709482,0.025897837651551247,0.024859037186391198,0.026937328926900858,0.9413346645069454,NE,1,1,0.04141083638822583,0.07536604988095666,-0.033955213492730826,2172013.0,0.0,0.033955213492730826,0.03392832149300759,0.032639092943993205,0.03521471230766715,1.3604196665525115,NE,1,1,0.04534990988781219,0.08035646973804123,-0.03500655985022903,2282362.0,0.0,0.03503647860334451,0.03500456135210098,0.03354873013169201,0.03644534159285738,1.3569577609567116,NE,1,1,0.003138499558755016,0.012668866027165765,-0.00953036646841075,2685479.0,0.0,0.00957063247807048,0.009590519118051848,0.009138173159157449,0.010033574398085651,0.8862299251244623,NE,1,1,0.01029516845868494,0.027914504797066655,-0.017619336338381718,2040125.0,0.0,0.01762159802200575,0.017642423196828908,0.01700473915896898,0.018291440044921985,2.865848752732486,NE,1,1,0.014234241958271306,0.03290492465415123,-0.018670682695879924,2336955.0,0.0,0.018770165333024464,0.01876832422266442,0.018046120803970826,0.019591209186683965,1.562173994786042,NE,1,1,0.007156668899929923,0.015245638769900895,-0.008088969869970972,2526432.5,0.0,0.008088969869970973,0.008092684777708052,0.007661188187874127,0.008557117985066755,1.0670390602092927,NE,1,1,0.01109574239951629,0.02023605862698546,-0.009140316227469171,2610263.5,0.0,0.009140316227469171,0.00913287962532473,0.008636586491080258,0.00962184798724211,1.2433465799167895,NE,1,1,0.003939073499586368,0.004990419857084565,-0.0010513463574981967,4392420.5,3.117609407415449e-82,0.0016459764427214666,0.001656105945865866,0.0015214853041074896,0.0017880658635160782,0.30048258978537956,NE,1,10,1,NE
NGC3646,NW,NW,SE,1,0.09543719988418338,0.10337828268172038,-0.007941082797536997,1355826.0,1.2981201781915763e-14,0.0083081445634549,0.008390060013795178,0.0065973351043601995,0.010097796275629154,0.21262839680434278,NW,1,1,0.10118905298703379,0.11413634470784811,-0.012947291720814325,1217549.0,3.2390820604906344e-34,0.013131686165885233,0.013236427650284332,0.011207556465433767,0.015219809970576878,0.27514544616177516,NW,1,1,0.10378528583351522,0.11862706409611411,-0.014841778262598887,1169883.0,5.485653985200042e-43,0.015057398114611157,0.015140878837043738,0.013027975424271098,0.01717863564732393,0.2655136342763865,NW,1,1,0.10218756989789655,0.11926633009205358,-0.017078760194157022,1117834.0,9.527619660088734e-54,0.01715325342373765,0.017313616222625935,0.01516852359413108,0.019480550456724283,0.33131479456835483,NW,1,1,0.005751853102850413,0.010758062026127732,-0.005006208923277319,736968.0,3.901329140301414e-170,0.005231134296895942,0.005297472125329363,0.00495834440192335,0.005693722363101952,0.9882464348854624,NW,1,1,0.008348085949331835,0.015248781414393715,-0.00690069546506188,661284.0,3.6611691805430685e-201,0.0072741195245856535,0.007385232741331063,0.0069698989267839625,0.007908607857995714,1.2176016984788476,NW,1,1,0.0067503700137131716,0.0158880474103332,-0.009137677396620029,613790.0,5.682628642320641e-222,0.009352761678402662,0.009597980029468444,0.009043663553706003,0.010267638577176353,1.8701772660735951,NW,1,1,0.0025962328464814222,0.004490719388265983,-0.0018944865417845611,886990.0,2.2413068164270742e-116,0.0023156927068074045,0.0023336283668294994,0.0021266427094338365,0.002542391504405123,0.45297882066266965,NW,1,1,0.0009985169108627583,0.005129985384205468,-0.00413146847334271,738218.0,1.2068915340862258e-169,0.004320089665573152,0.004467832200698106,0.00416796350590576,0.004805757513482898,0.7033300470088538,NW,1,1,-0.0015977159356186641,0.0006392659959394843,-0.002236981931558148,1011522.0,1.4453851656783326e-79,0.0022674729677390638,0.002310634687252196,0.0020574223549353053,0.002596169614297134,0.3573549452828673,NW,1,10,1,NW
NGC3672,SE,W,E,1,-0.006896339808377127,-0.01508739591570279,0.008191056107325663,5405874.0,0.9022663640318007,0.011652438918091982,0.011997821257227776,0.009894575425923618,0.014166392609474584,0.04792096464845242,E,1,1,0.04751078413413155,0.014286744906984958,0.0332240392271466,6454236.0,2.1098644278884498e-41,0.033224039227146604,0.033217483683897764,0.029051080564591374,0.0373535988106295,0.06869707448137224,E,1,1,0.062139008131925466,0.016711233647539132,0.045427774484386334,6987428.0,1.8453338771704043e-92,0.04542777448438634,0.045433478136760186,0.04133424369662219,0.04919035664132722,0.12928589324772385,E,1,1,0.06014975020373972,0.006075083771726013,0.05407466643201371,7316975.0,2.2181648701205404e-134,0.05407466643201372,0.0540591295198926,0.04995202510927362,0.05830146467596089,0.19837098519063856,E,1,1,0.054407123942508684,0.029374140822687744,0.02503298311982094,8370869.0,0.0,0.025032983119820943,0.025016850455300957,0.023835683792565572,0.02620087900347465,0.5521908364431357,E,1,1,0.0690353479403026,0.03179862956324191,0.03723671837706068,8526870.0,0.0,0.03723671837706068,0.0372668626150215,0.03546961032767031,0.038990593343527696,0.6226281566801679,E,1,1,0.06704609001211685,0.021162479687428796,0.04588361032468806,8496088.0,0.0,0.04588361032468806,0.0458568071877272,0.043948639680072885,0.04789535345517583,0.5931314849768184,E,1,1,0.014628223997793906,0.002424488740554168,0.012203735257239737,7926658.0,7.848558521606495e-233,0.012203735257239738,0.012201935685142003,0.011453932699791428,0.012949380411762182,0.3771068911474383,E,1,1,0.012638966069608171,-0.008211661135258948,0.02085062720486712,7978679.0,1.7290727077397099e-242,0.02085062720486712,0.020867391165351152,0.0196581517238394,0.022054794812234418,0.40296785386703066,E,1,1,-0.001989257928185736,-0.010636149875813116,0.00864689194762738,7019770.0,3.1811388418111877e-96,0.008646891947627383,0.008629320295539157,0.007867992177650066,0.009463995576264799,0.15712400309815655,E,1,10,1,E
NGC3675,E,W,E,1,0.0597367963021891,0.06455484962598539,-0.004818053323796284,1881167.0,0.339591029819574,0.0077930284716135135,0.00789560090711765,0.006262263805532779,0.00954667035233407,0.08476803147740022,W,-1,1,0.08033153782038753,0.08368581887996719,-0.0033542810595796613,2041427.0,0.0003452228207831167,0.014505193862484287,0.014510365072927805,0.012355929645899261,0.01670269366918667,0.14191223581702608,W,-1,1,0.08763954606926472,0.08915428620375218,-0.0015147401344874634,2115932.0,1.2965756598356326e-08,0.017766442791956723,0.017795566741567504,0.015556095243546775,0.02000487654880619,0.18842371840105837,W,-1,1,0.09349769358520806,0.09082574335503821,0.002671950230169848,2232633.0,2.5178230343197966e-19,0.022526395310867364,0.022629634112730286,0.020359366901133078,0.025043341833411375,0.2924377387903022,E,1,1,0.020594741518198432,0.019130969253981805,0.0014637722642166263,2481883.0,6.792236188428697e-58,0.00815183725749271,0.008216791235344294,0.007569649412898069,0.008870933672782917,0.6104353178647428,E,1,1,0.027902749767075616,0.02459943657776681,0.003303313189308807,2524345.0,1.3178495466310315e-66,0.01152577752744207,0.01160138048418163,0.010806783667447141,0.012421392808941466,0.7380649179988898,E,1,1,0.03376089728301894,0.026270893729052832,0.007490003553966108,2641007.0,9.278380597510059e-94,0.017211024282428045,0.017231055976527614,0.016255767538701987,0.01829555673766105,0.8623925029486128,E,1,1,0.007308008248877182,0.0054684673237850034,0.0018395409250921788,2587446.0,1.0452642966739013e-80,0.0037873569235461384,0.0037969548472631424,0.0035661667239539354,0.004021413549126834,0.727726927129946,E,1,1,0.013166155764820508,0.007139924475071026,0.006026231289749482,2779774.0,3.346734166130649e-132,0.00932873820556899,0.009327796114467112,0.00884088083309964,0.009763127817654768,0.9329395803699908,E,1,1,0.005858147515943326,0.0016714571512860224,0.004186690364657303,2942467.0,8.79029961363255e-186,0.005917942464266613,0.005916758617700411,0.00557247846694914,0.006274153453298509,0.8617970565076116,E,1,4,1,E
NGC3718,SW,W,E,1,0.24631679939750892,0.2597870604035895,-0.013470261006080592,17051187.0,7.030291537182825e-14,0.014043467129721904,0.014012718608489275,0.010621616277823846,0.017233603513153412,0.023350189497314905,W,1,1,0.2998413008600552,0.32356823323055994,-0.023726932370504716,16599168.0,9.146406313673669e-23,0.024224292416151483,0.024326371674255817,0.02030744701843666,0.028243718969743443,0.04447247434373637,W,1,1,0.31214588841436675,0.3388868157291386,-0.026740927314771845,16504729.0,6.448029763719991e-25,0.027141108905408245,0.02718008885569361,0.023315149268199744,0.031224352784757787,0.050928579499046424,W,1,1,0.3132752339288764,0.34023953705378746,-0.02696430312491105,16523507.0,1.7596933428835873e-24,0.027610682958416642,0.027718020831174764,0.023340002089394143,0.032075607864350715,0.05225279497902925,W,1,1,0.05352450146254628,0.06378117282697043,-0.010256671364424153,16598874.0,9.009699069349313e-23,0.010347469553405911,0.01033935788987621,0.009132280676389078,0.011583697724190378,0.09670437458356379,W,1,1,0.06582908901685781,0.07909975532554908,-0.013270666308691267,16505505.0,6.722413973698255e-25,0.01349771281837608,0.013509975149600619,0.012032584232155866,0.014928281736736842,0.103381313835737,W,1,1,0.06695843453136749,0.08045247665019796,-0.013494042118830471,16568017.0,1.831337393627121e-23,0.014048022082970759,0.014051520026518641,0.012473488813772719,0.015714458924128743,0.11050146476039169,W,1,1,0.012304587554311533,0.015318582498578643,-0.0030139949442671097,16110728.0,5.336449414597776e-35,0.0030858470548957282,0.003086634488868054,0.0027899901376711865,0.0033811884878183884,0.07814029680177631,W,1,1,0.013433933068821204,0.016671303823227523,-0.0032373707544063185,16338622.0,5.974802696801288e-29,0.0036954545707585194,0.003703986024905635,0.003335382845148634,0.00407200074160683,0.07839527677139042,W,1,1,0.0011293455145096722,0.0013527213246488806,-0.00022337581013920837,16919817.0,3.200161079261585e-16,0.0010472030776659388,0.0010449789046497768,0.0009130425579196286,0.0011870906617563832,0.028265219261128946,W,1,10,1,W
NGC3815,NW,N,S,1,0.09956962545479076,0.1380184403066436,-0.038448814851852836,222856.0,2.289543721729533e-14,0.03849671690386526,0.038747901520912766,0.02976513229063224,0.04750367251174896,0.2509909127347792,N,1,1,0.11654984336851576,0.18331750972882394,-0.06676766636030818,179763.0,7.675117715170251e-37,0.06676766636030819,0.06683698978047548,0.05714008394497484,0.07669746629040325,0.5298342547678371,N,1,1,0.11931899276803236,0.19651999764707262,-0.07720100487904026,169137.0,4.533822489711526e-44,0.07720100487904025,0.07738028629695996,0.06686896051364508,0.08722625312262196,0.5285567525021712,N,1,1,0.08900522661161522,0.17431274188576695,-0.08530751527415173,159466.0,3.1328572635407433e-51,0.08530751527415173,0.0851030720219903,0.07535411304568744,0.096075434857466,0.6076747512900453,N,1,1,0.016980217913725008,0.04529906942218036,-0.02831885150845535,119291.0,6.443605831821378e-87,0.02831885150845535,0.028322133496159346,0.02586902064123304,0.030902962267373275,0.6579258818758978,N,1,1,0.019749367313241617,0.05850155734042902,-0.038752190027187404,104674.0,2.7986429332989578e-102,0.038752190027187404,0.03871642583497025,0.03572379183268224,0.04172421229733558,0.7645695914892483,N,1,1,-0.010564398843175515,0.036294301579123375,-0.04685870042229889,89025.0,3.915535912700172e-120,0.04685870042229889,0.04685348363525738,0.04352022356364267,0.05023976645339591,1.0971656096482265,N,1,1,0.0027691493995166084,0.013202487918248667,-0.010433338518732058,129117.5,2.649200078880519e-77,0.010433338518732058,0.010430423226815687,0.009533046525776042,0.011449281963531815,0.6374729098846811,N,1,1,-0.027544616756900522,-0.00900476784305698,-0.01853984891384354,124262.5,5.556403005549205e-82,0.01853984891384354,0.01858671555958486,0.016864973714427876,0.020343787710689197,0.738866716941772,N,1,1,-0.030313766156417128,-0.022207255761305642,-0.008106510395111486,187213.5,3.587640559518121e-32,0.008196874069045623,0.008223876685494258,0.00683167127473633,0.009524026434280802,0.24369836667594008,N,1,10,1,N
