name,u-g_is_valid,u-g_pos_gamma_alpha,u-g_pos_gamma_loc,u-g_pos_gamma_beta,u-g_neg_gamma_alpha,u-g_neg_gamma_loc,u-g_neg_gamma_beta,u-r_is_valid,u-r_pos_gamma_alpha,u-r_pos_gamma_loc,u-r_pos_gamma_beta,u-r_neg_gamma_alpha,u-r_neg_gamma_loc,u-r_neg_gamma_beta,u-i_is_valid,u-i_pos_gamma_alpha,u-i_pos_gamma_loc,u-i_pos_gamma_beta,u-i_neg_gamma_alpha,u-i_neg_gamma_loc,u-i_neg_gamma_beta,u-z_is_valid,u-z_pos_gamma_alpha,u-z_pos_gamma_loc,u-z_pos_gamma_beta,u-z_neg_gamma_alpha,u-z_neg_gamma_loc,u-z_neg_gamma_beta,g-r_is_valid,g-r_pos_gamma_alpha,g-r_pos_gamma_loc,g-r_pos_gamma_beta,g-r_neg_gamma_alpha,g-r_neg_gamma_loc,g-r_neg_gamma_beta,g-i_is_valid,g-i_pos_gamma_alpha,g-i_pos_gamma_loc,g-i_pos_gamma_beta,g-i_neg_gamma_alpha,g-i_neg_gamma_loc,g-i_neg_gamma_beta,g-z_is_valid,g-z_pos_gamma_alpha,g-z_pos_gamma_loc,g-z_pos_gamma_beta,g-z_neg_gamma_alpha,g-z_neg_gamma_loc,g-z_neg_gamma_beta,r-i_is_valid,r-i_pos_gamma_alpha,r-i_pos_gamma_loc,r-i_pos_gamma_beta,r-i_neg_gamma_alpha,r-i_neg_gamma_loc,r-i_neg_gamma_beta,r-z_is_valid,r-z_pos_gamma_alpha,r-z_pos_gamma_loc,r-z_pos_gamma_beta,r-z_neg_gamma_alpha,r-z_neg_gamma_loc,r-z_neg_gamma_beta,i-z_is_valid,i-z_pos_gamma_alpha,i-z_pos_gamma_loc,i-z_pos_gamma_beta,i-z_neg_gamma_alpha,i-z_neg_gamma_loc,i-z_neg_gamma_beta
NGC3626,1,7.910791801840978,-0.014213787155298516,0.00369297217690955,47.935079821869664,-0.06844509257456115,0.0016958847331556962,1,6.5745536189455045,-0.024555295135479206,0.007270746707000428,14.312086571811186,-0.05839758278139444,0.005487916067126592,1,6.907626678479211,-0.02853583796890995,0.007750306740253632,14.09717703722384,-0.06273193651455493,0.005940746510801572,1,4.401563541270337,-0.0119587548919121,0.007902869599797479,19.27452584800483,-0.06911604923295049,0.00451556452548519,1,31.557277663637947,-0.051654549318690665,0.001898155538966331,10.137241966336093,-0.027387937252460182,0.0034217005927110766,1,27.243914575374472,-0.05563509215212141,0.002409159401112171,5.193948885481331,-0.01802518108937139,0.005043122866712877,1,21.861416551682037,-0.03445227670006394,0.0019339075097837995,11.329161508230719,-0.025133904466594182,0.0026662116961215106,1,75.66288791157048,-0.023753294036278284,0.00033711458070548257,154.9307030119599,-0.04621143700795942,0.00030388623948640256,1,113.44829342844592,-0.09232058631571642,0.0008100623853296066,98.59720876155937,-0.11753507235891901,0.0011694899142577703,1,148.5844630162235,-0.12083190020349281,0.0007985878063444885,83.71577637892933,-0.10005844052993283,0.0011582277782554288
NGC4517,1,9.18164102392542,-0.6288955786446564,0.05928464074955352,17.573298243157996,-0.4123082530125682,0.019971372526775232,1,8.047801999396809,-0.7150915787681804,0.07771598021290374,12.299064357544411,-0.4056168964521362,0.028869325970719603,1,7.605248264618157,-0.7262415966789746,0.08251605186918384,11.652399023034114,-0.41178231189256054,0.03171872218998228,1,7.55044143516007,-0.6969648691602757,0.07318864133448527,13.942167433969153,-0.48718884621314723,0.02946212098773534,1,10.420786436117993,-0.21392376367775906,0.02004074223977106,10.449063396607068,-0.13083510596953335,0.013554255485762442,1,9.66821047989806,-0.30454642501853685,0.030039186494184782,8.353908529707864,-0.16119777026187626,0.021589898005311043,1,7.43454805320092,-0.3608371918821553,0.040492597496509235,15.983729670191432,-0.3414468275015293,0.020418837096715683,1,11.569282805640428,-0.14501897206648912,0.01175364072076811,12.924312176572643,-0.1005068041918757,0.008424038095770818,1,11.49124481996137,-0.30130996513614,0.021459851198031545,13.468305643339946,-0.24056750890387735,0.015940808779245894,1,10.41402198487473,-0.22201618512126248,0.016933361839431237,12.997848662536455,-0.19818147585204854,0.012612976354803351
NGC4605,1,60.71999178775633,-0.39859018584813716,0.0068555315245307285,8.262240532332005,-0.1097085490243029,0.013965121414756832,1,36.26038660651068,-0.39859018584813716,0.013452805672959575,7.3681100919723255,-0.038993305950119295,0.015043652085955771,1,28.86710986255741,-0.39859018584813716,0.01829913749676643,5.930670128821658,-0.011950504548146657,0.021466136086760044,1,26.95637579095361,-0.39859018584813716,0.02040250746238004,6.099622967739116,-0.0013217310301086964,0.02301990054860037,1,9.101155991019475,-0.054614923139128954,0.01386099084964281,9.09069458023667,-0.01915935250420073,0.009387037193682994,1,5.238800114794823,-0.0420409633130822,0.02939916671321678,6.27249271787263,0.0,0.017486417169151086,1,4.70974467657077,-0.04171246874813321,0.03724667071322048,6.223537211476626,0.0,0.021437381246397463,1,12.83558701590653,-0.047684521630681306,0.006865583894752913,8.110919516379528,-0.005896477039605667,0.006091117740488714,1,8.83512173558682,-0.04735602706573232,0.012397084492275527,8.264522918744278,-0.007486188263089822,0.009041924532664548,1,14.07813488937271,-0.02717689311531694,0.0034742768998960527,16.39238501085675,-0.021292377377279088,0.002746720071291718
NGC4772,1,10.021599582731776,-0.029561578206683637,0.008066607942611237,26.180875994662202,-0.07680143310640135,0.004856179518500006,1,4.702953687652034,-0.017213190948392867,0.019357890401829232,4.730544428159599,-0.015816061868135618,0.019090112187719187,1,6.110285498731461,-0.033117263147128415,0.018215463901580287,4.498039202863748,-0.016041793848376312,0.021114719759043082,1,4.214472150478685,-0.018631964552553715,0.023564639934570367,5.628503259706146,-0.0300960830916313,0.019585408380126648,1,3.5098018194479126,-0.014242975566464663,0.010482161664972758,3.1790078125027654,-0.013562667728423643,0.011863962359339484,1,8.4853233681612,-0.04249516652669276,0.008178928334707205,2.8711634794793928,-0.013117127554288548,0.014528107006943234,1,4.595626381985274,-0.02800986793211806,0.012492679074145637,3.0049350613697983,-0.016015669063257847,0.015247757196354647,1,109.92214869753899,-0.047207093686751175,0.00046910877360984343,86.45734069260172,-0.03678090323288334,0.0004768060677497927,1,46.82132690045859,-0.05101939810948346,0.0012360581176654721,128.8764905538572,-0.08155431145918816,0.000676649410055997,1,21.672624199545325,-0.018923053889310305,0.0009883060812795619,256.2671294096285,-0.0797547154544354,0.0003159286330410654
NGC6314,1,17.535601314448268,-0.04405403719487204,0.005145586800798862,39.2349210737654,-0.09710839155131827,0.003590543049566794,1,12.159261640432645,-0.01689877252238762,0.006521512458400291,31.534335579497938,-0.08997822109129543,0.004304583234749984,1,9.115704798631404,-0.012820699757778477,0.00965358201284608,36.74020423207212,-0.12653369715143487,0.004687330879960769,1,6.720496249786521,-0.012226458008269613,0.014150378391764399,31.914437018544042,-0.14276930532654614,0.005838906337839442,1,7.784104766363313,-0.008341848471625252,0.0031555241722317417,39.723902216544055,-0.04218602476854787,0.0011122697382672014,1,3.813456671549431,-0.007051322421842508,0.009454127363947261,27.8554446952375,-0.05984047368829053,0.0022169449971150175,1,2.8338262258710722,-0.009114709297497949,0.01616503309663462,10.99796766809079,-0.05816091377522785,0.005271040719881286,1,6.048694433229866,-0.01371365700081278,0.004380144783859946,50.03421880950276,-0.049741447383118406,0.0009924666374948583,1,3.3794066333603214,-0.015172875397228997,0.010547999226060856,22.957193829903474,-0.0652910842352507,0.0027487347447261177,1,7.647151786298745,-0.020141212123421293,0.0036397623176814007,11.979749052153533,-0.028735608175111272,0.0022230778480547587
NGC681,1,35.48103009111649,-0.235946090976152,0.008924408249632178,12.106936834667158,-0.04161815800065702,0.011133340294376702,1,26.824954196577565,-0.26132570000830097,0.013843929397993294,7.9757901823192165,-0.009341078179893127,0.017041767580926362,1,26.851404980011125,-0.29946480156222915,0.015424289229534647,7.363193036551349,0.0,0.0187264537282172,1,24.871722481332483,-0.3180386775269281,0.01732917974217608,7.764825331322498,0.0,0.01873000352377891,1,13.62998083678883,-0.07302882544837867,0.0075102666682517975,9.964842401665448,-0.014574678530462631,0.004815196395043041,1,15.109356667674817,-0.11618518052697095,0.009939742123014997,9.661133646372523,-0.013321967586578831,0.00600715958391314,1,14.88278745886468,-0.16532503538325438,0.013276531772326756,10.435277680899512,-0.015440843519200883,0.006487949981254994,1,26.237989447295114,-0.06755945514063498,0.0027525515383339354,34.10983008673449,-0.015273895167021826,0.0007792447047938715,1,24.886579357935634,-0.14455200141193741,0.005926198178818448,26.325563705112856,-0.01890802222421541,0.0014344514739737238,1,35.49851328813548,-0.10174983353966637,0.0028175453295355315,34.672756059592814,-0.021099653913049254,0.0008262500387941145
UGC10205,1,21.243632988735005,-0.17288032209207832,0.013239710045719723,43.57207349051365,-0.3919346300074997,0.01090007573675057,1,5.193473908548243,0.0,0.04160980238083255,30.1205197069441,-0.3919346300074997,0.01741281172243085,1,5.006611798045599,0.0,0.048710359013123275,30.303294791159896,-0.3919346300074997,0.017700195621430152,1,4.969414276631437,0.0,0.05387793063311976,28.587008771958985,-0.40426798002173175,0.019608755243557575,1,3.8632629993957717,0.0,0.02788321789769187,19.81680627486201,-0.149218357682332,0.010029991337170753,1,3.627703155738212,0.0,0.037349979672774015,15.978195893940434,-0.16351644204127208,0.014078672477042151,1,3.510281931222574,0.0,0.04539878614012658,18.022944234305182,-0.21242336841391496,0.015852391917008775,1,22.692045975325094,-0.06224409211779729,0.003966963901497429,36.20808168622501,-0.10060734371744683,0.00310700389573126,1,3.371612381057374,-0.005041118915876518,0.016811972192657915,26.40777548876645,-0.12002115363490894,0.005443870999199548,1,5.071724147154344,-0.008891195426800277,0.006459163400403909,66.2429141751129,-0.11427290683026085,0.0019039163775314892
UGC10297,1,6.946254759967382,-0.41167641992667503,0.05752998759225079,5.98790801789068,-0.49222199849667425,0.06635961620322986,1,20.30523229136074,-0.7332065551090932,0.038433131385487984,5.478543136714369,-0.48268631455299726,0.08127416711501859,1,6.8128615369308765,-0.550199173053858,0.08485787255675317,5.006660954433942,-0.5999695612482563,0.10600115296010698,1,6.691137922490565,-0.5471662462574478,0.08437430636671274,5.6771998780375,-0.5918883315634857,0.09514340527580142,1,61.570125850652055,-0.782613968767355,0.013673182119851152,5.438564974471059,-0.06693252935378373,0.02286944559713579,1,5.522704906200396,-0.18567967538277014,0.040861120045791594,5.473645859805263,-0.18478250213507058,0.038437177065352345,1,5.190425621075744,-0.21857545857706295,0.047785638638146465,8.68682237425548,-0.2414011937909466,0.03275394607673271,1,7.971535658414297,-0.17769469570678426,0.019874884856815708,7.91307072592946,-0.16454787898276285,0.016771293988668515,1,7.4116997230078985,-0.20803794065585396,0.024049100303080034,14.743877185786054,-0.21617689598518952,0.013691037629979405,1,8.788589200879072,-0.11558377514273786,0.011953213935076534,14.93321294100214,-0.12350813810948917,0.009443758923744421
UGC3107,1,11.268326580794211,-0.5356910867432876,0.06064040829515846,7.600829966030292,-0.4267608211218972,0.07791661665690577,1,13.06594373156764,-0.49015106665118324,0.055509822311694,9.73849775315016,-0.4371907718815092,0.06841280611430371,1,11.284629532593168,-0.3837169061513339,0.05341923402320303,10.744702736622886,-0.4897451279823088,0.06397624176599462,1,11.964018121773464,-0.4176545993524484,0.05211726687374636,9.204339275410021,-0.4897451279823088,0.07151943598533661,1,9.142196048742859,-0.013035828521882942,0.010998247936192257,14.300249146516277,-0.09124647361428707,0.010826631421714208,1,3.606336149460433,-0.0255791345519181,0.026911982778584743,9.807751982096446,-0.11954675997249901,0.015471149620575785,1,5.490300993144298,-0.075324902355226,0.024329702612865812,13.185842170366037,-0.19959727086329598,0.015370361653188246,1,7.8317224261866425,-0.10435329567949815,0.011276639079659067,7.2788967459123315,-0.10661818826630999,0.010335573664902497,1,6.585544922127522,-0.13789065700566175,0.01649534488790579,7.324524557746132,-0.18671588493341512,0.017231524422059618,1,16.72408682437388,-0.11145123952247536,0.005873516851530746,8.762227067644291,-0.12550999894056897,0.011001021978714937
UGC5111,1,10.997853946374876,-0.16480203932023413,0.03401055354659073,12.07666894113741,-0.3256532351730708,0.043682446713574546,1,10.847690488225293,-0.030280158227068133,0.02910629435751128,11.215463891423783,-0.3373021470709154,0.05004780586588978,1,10.925648856722516,0.0,0.028481477360004025,12.45281758262404,-0.36961821309269066,0.04812126792345278,1,11.03581982359792,0.0,0.028591916619740924,12.924919883583593,-0.40817165444216214,0.04803644509967598,1,4.085546085503577,-0.014285520363554183,0.022151352957816162,31.515273410009556,-0.17457006024860772,0.006241166237937521,1,4.1340327355285265,-0.01531086504186566,0.02836175518635297,15.711592172888134,-0.18921122975278276,0.013808478048720993,1,4.434504652149575,-0.03319957339225412,0.03145644515919024,24.980947678507402,-0.32075307597266184,0.013272651537379124,1,28.76620087629888,-0.05968453121416911,0.00296901345836884,28.816838552615412,-0.11382945590611358,0.0041451251297987355,1,8.507353096760328,-0.04192100819282514,0.008463306198569179,32.11039265687767,-0.21194189891795273,0.006248140238027671,1,15.375180052091022,-0.05178713053549583,0.003651583267056425,44.41325222032513,-0.15798725503525962,0.0031759810359344672
UGC5498,1,9.412701617834957,-0.12726039905402553,0.020820851904277522,9.237039556137283,-0.12421752618065394,0.02090318552324795,1,5.79445537614911,-0.08340394054417159,0.029042725670328423,7.741574817602732,-0.10386554437128957,0.023949918649523477,1,5.931522321108997,-0.09985991502851692,0.031824857160608414,6.136137607955133,-0.10781630213308392,0.03115485580356256,1,6.215552807847219,-0.19865081640532206,0.036872683308520726,4.161169439779388,-0.17567030359680474,0.04708244899486787,1,8.271001325581462,-0.06562373815280195,0.009888344220676254,8.150156036102807,-0.060445765252126485,0.008972132841486603,1,5.95569151849961,-0.07262268299596032,0.015583841262317422,5.5232707028215975,-0.06564709117056815,0.014508658070360822,1,4.771969424839799,-0.18250564829119456,0.030243042643087588,5.405764506676727,-0.21181300462293015,0.03018901829428824,1,11.158157650236262,-0.09251481893255496,0.008652137762362722,6.340320891210067,-0.06272089043021396,0.010177801572118577,1,4.712164205486135,-0.1763511574026396,0.025890781516511627,5.15599645029029,-0.2025520246285365,0.02739630012772786,1,5.459414613730268,-0.19103716200305743,0.0242994038132766,6.548788340113744,-0.21573580102681708,0.02330650452831733
