name,paper_label,pos_label,neg_label,u-g_is_valid,u-g_pos_mean,u-g_neg_mean,u-g_mean_diff,u-g_mannwhitneyu_stat,u-g_mannwhitneyu_pval,u-g_wasserstein_distance,u-g_mean_wasserstein_distance,u-g_wasserstein_distance_confidence_interval_lower,u-g_wasserstein_distance_confidence_interval_lower,u-g_laplace_smoothed_kld,u-g_label,u-g_score,u-r_is_valid,u-r_pos_mean,u-r_neg_mean,u-r_mean_diff,u-r_mannwhitneyu_stat,u-r_mannwhitneyu_pval,u-r_wasserstein_distance,u-r_mean_wasserstein_distance,u-r_wasserstein_distance_confidence_interval_lower,u-r_wasserstein_distance_confidence_interval_lower,u-r_laplace_smoothed_kld,u-r_label,u-r_score,u-i_is_valid,u-i_pos_mean,u-i_neg_mean,u-i_mean_diff,u-i_mannwhitneyu_stat,u-i_mannwhitneyu_pval,u-i_wasserstein_distance,u-i_mean_wasserstein_distance,u-i_wasserstein_distance_confidence_interval_lower,u-i_wasserstein_distance_confidence_interval_lower,u-i_laplace_smoothed_kld,u-i_label,u-i_score,u-z_is_valid,u-z_pos_mean,u-z_neg_mean,u-z_mean_diff,u-z_mannwhitneyu_stat,u-z_mannwhitneyu_pval,u-z_wasserstein_distance,u-z_mean_wasserstein_distance,u-z_wasserstein_distance_confidence_interval_lower,u-z_wasserstein_distance_confidence_interval_lower,u-z_laplace_smoothed_kld,u-z_label,u-z_score,g-r_is_valid,g-r_pos_mean,g-r_neg_mean,g-r_mean_diff,g-r_mannwhitneyu_stat,g-r_mannwhitneyu_pval,g-r_wasserstein_distance,g-r_mean_wasserstein_distance,g-r_wasserstein_distance_confidence_interval_lower,g-r_wasserstein_distance_confidence_interval_lower,g-r_laplace_smoothed_kld,g-r_label,g-r_score,g-i_is_valid,g-i_pos_mean,g-i_neg_mean,g-i_mean_diff,g-i_mannwhitneyu_stat,g-i_mannwhitneyu_pval,g-i_wasserstein_distance,g-i_mean_wasserstein_distance,g-i_wasserstein_distance_confidence_interval_lower,g-i_wasserstein_distance_confidence_interval_lower,g-i_laplace_smoothed_kld,g-i_label,g-i_score,g-z_is_valid,g-z_pos_mean,g-z_neg_mean,g-z_mean_diff,g-z_mannwhitneyu_stat,g-z_mannwhitneyu_pval,g-z_wasserstein_distance,g-z_mean_wasserstein_distance,g-z_wasserstein_distance_confidence_interval_lower,g-z_wasserstein_distance_confidence_interval_lower,g-z_laplace_smoothed_kld,g-z_label,g-z_score,r-i_is_valid,r-i_pos_mean,r-i_neg_mean,r-i_mean_diff,r-i_mannwhitneyu_stat,r-i_mannwhitneyu_pval,r-i_wasserstein_distance,r-i_mean_wasserstein_distance,r-i_wasserstein_distance_confidence_interval_lower,r-i_wasserstein_distance_confidence_interval_lower,r-i_laplace_smoothed_kld,r-i_label,r-i_score,r-z_is_valid,r-z_pos_mean,r-z_neg_mean,r-z_mean_diff,r-z_mannwhitneyu_stat,r-z_mannwhitneyu_pval,r-z_wasserstein_distance,r-z_mean_wasserstein_distance,r-z_wasserstein_distance_confidence_interval_lower,r-z_wasserstein_distance_confidence_interval_lower,r-z_laplace_smoothed_kld,r-z_label,r-z_score,i-z_is_valid,i-z_pos_mean,i-z_neg_mean,i-z_mean_diff,i-z_mannwhitneyu_stat,i-z_mannwhitneyu_pval,i-z_wasserstein_distance,i-z_mean_wasserstein_distance,i-z_wasserstein_distance_confidence_interval_lower,i-z_wasserstein_distance_confidence_interval_lower,i-z_laplace_smoothed_kld,i-z_label,i-z_score,total,score,GOFHER_label
NGC3813,N,N,S,1,0.1301225394481314,0.14224043832091748,-0.012117898872786081,1790886.0,7.658465027474376e-06,0.012547514207631012,0.01269418829307351,0.008255763768802733,0.017393891718371034,0.08918164102251791,N,1,1,0.1879009837638476,0.21102581893455147,-0.023124835170703878,1657467.0,2.4840077361645833e-16,0.023835461595787276,0.023954778162571144,0.018255603119929964,0.029722860877747073,0.11548101432639557,N,1,1,0.20960857976093278,0.23905452417835885,-0.029445944417426068,1603242.0,2.7714608897492277e-22,0.030155428072521133,0.030215165201492696,0.024132731279716428,0.036835483350413735,0.14498765808341346,N,1,1,0.20916964969067833,0.24676316460326725,-0.037593514912588916,1526019.0,1.8509204374228632e-32,0.038276422665827065,0.03830702798815193,0.031633198109468116,0.04518625861784447,0.18644969958825355,N,1,1,0.05777844431571618,0.068785380613634,-0.011006936297917817,1503136.0,7.380187903193263e-36,0.013049798876602228,0.01308467648811152,0.011070047536217785,0.014971551206251904,0.21994901992508004,N,1,1,0.07948604031280136,0.09681408585744138,-0.017328045544640014,1450242.0,2.1745740910240318e-44,0.01922668276842934,0.019249347929324426,0.016899540266401114,0.021734895378978273,0.27356629727760484,N,1,1,0.07904711024254692,0.10452272628234976,-0.025475616039802848,1321122.0,3.6353361142629e-69,0.026897233717476793,0.026880818723476196,0.02419310189120115,0.029736294232064708,0.4073737930260408,N,1,1,0.02170759599708519,0.028028705243807378,-0.00632110924672219,1394932.0,2.5758806777185277e-54,0.006322492950709664,0.006337544329341369,0.005554869968565754,0.007162787710847862,0.20256451512895363,N,1,1,0.02126866592683072,0.03573734566871577,-0.014468679741885048,1098509.0,4.5066794531541013e-125,0.014480671838839755,0.014526751249942097,0.01346818081931211,0.01564901639533156,0.45210854149720764,N,1,1,-0.00043893007025447045,0.007708640424908387,-0.008147570495162858,1066341.0,1.5609957732502148e-134,0.008147571343941281,0.008147063828608239,0.00753892519890706,0.00873441273298049,0.3927747280142103,N,1,10,1,N
NGC3877,SE,NW,SE,1,0.006090039710122944,0.016082669119205483,-0.009992629409082538,7863245.0,1.866224237011198e-159,0.01007922314732726,0.010077703868343097,0.009398268772634558,0.010818480868116117,0.2671779274646034,NW,-1,1,-0.009092559405635635,0.0007028679592005442,-0.00979542736483618,8900709.0,1.1110516101641386e-82,0.00997199232522068,0.009972903717952805,0.0088103811768459,0.011202172696128448,0.1121552000924818,NW,-1,1,-0.02004677581772115,-0.011411252457497661,-0.008635523360223489,9591220.0,1.3088607404122975e-45,0.008948457411643417,0.009036428642010937,0.007727019440634776,0.010648843045603604,0.0826314835850178,NW,-1,1,-0.019733819366181373,-0.0158053454612412,-0.003928473904940173,10371057.0,3.473449876428608e-17,0.005691009603277376,0.005796252100720585,0.004933997854126585,0.006682307163631899,0.051754391315620665,NW,-1,1,-0.01518259911575858,-0.015379801160004944,0.000197202044246364,10731954.0,7.904604837643006e-09,0.0023212297052957326,0.0023365890724390383,0.0019452599369797552,0.0027871713524502064,0.052568318657127994,SE,1,1,-0.026136815527844092,-0.027493921576703145,0.0013571060488590525,10996507.0,0.00013272125846005065,0.003988826616915462,0.004013030226504734,0.00327382977674735,0.004802403292180954,0.04501741157803163,SE,1,1,-0.02582385907630432,-0.03188801458044669,0.006064155504142368,12337845.0,1.3518484436917852e-09,0.006779170099623847,0.00682040118817247,0.005754899011782695,0.007778997181125974,0.05989517777428033,SE,1,1,-0.010954216412085518,-0.012114120416698206,0.0011599040046126885,11399537.0,0.39422476915961346,0.0022738496035505764,0.002284470694279964,0.0018968386946550426,0.002644572542323391,0.05081391915356496,SE,1,1,-0.010641259960545744,-0.016508213420441745,0.005866953459896001,13920792.0,2.7536876258102934e-70,0.006260269211075083,0.006243243145099801,0.0057141999065106796,0.0067727168121114924,0.14502388362269267,SE,1,1,0.0003129564515397769,-0.00439409300374354,0.004707049455283317,15535241.0,8.682282111212109e-193,0.004977483487215472,0.004984309651807244,0.004683580252840688,0.00529393375718622,0.2571751641062049,SE,1,2,1,SE
NGC3917,SE,NW,SE,1,0.14747944128221321,0.10450777797503218,0.04297166330718104,6277488.0,9.663142312712466e-54,0.04297166330718105,0.04306401470401198,0.03835486537765107,0.047725655357776,0.10781317807358404,SE,1,1,0.1791984069128947,0.11650518727242647,0.06269321964046824,6755331.0,3.537581535696915e-106,0.06269321964046826,0.06270138830381687,0.05761068032415986,0.06783714833205386,0.21618383368306224,SE,1,1,0.1866784941005373,0.1142639754763919,0.0724145186241454,6971202.0,8.823731661902545e-136,0.07241451862414534,0.07238829941917391,0.06706768922788812,0.07769696146551495,0.22229771111073293,SE,1,1,0.16059724042355072,0.09382681687835588,0.06677042354519484,6884717.0,1.7692479287288553e-123,0.06677042354519482,0.06688771327657027,0.06173163084994202,0.07184804500686243,0.23635499364057913,SE,1,1,0.0317189656306815,0.011997409297394278,0.019721556333287225,7024091.0,1.352296738793752e-143,0.019722139267353854,0.019691681605790316,0.01830232387062866,0.021066736492929547,0.2563855071075938,SE,1,1,0.03919905281832405,0.00975619750135975,0.029442855316964302,7335859.0,3.7295642377497844e-194,0.029442882317248315,0.029434715399105388,0.027668621752764695,0.031129622522656723,0.35562198845065185,SE,1,1,0.013117799141337478,-0.010680961096676286,0.023798760238013764,6611405.0,1.7371998736961215e-88,0.025657573487939424,0.02574994710126115,0.023405599546344743,0.027836276529858987,0.17890237379844096,SE,1,1,0.007480087187642556,-0.002241211796034531,0.009721298983677087,6551672.0,1.2638477773361135e-81,0.009763262707241423,0.009778637875740853,0.008842705300686355,0.010739105937108822,0.13608391481275992,SE,1,1,-0.018601166489344016,-0.022678370394070564,0.004077203904726549,5698582.0,2.584641458991227e-14,0.011360403220796548,0.011408108909898563,0.01014121944858684,0.012704336688738266,0.10267466666516525,SE,1,1,-0.02608125367698657,-0.020437158598036038,-0.005644095078950532,4813643.0,1.4847208096845501e-05,0.007054775850535322,0.007117028738681155,0.005906964229683848,0.008278514099085733,0.05676741707659215,NW,-1,8,1,SE
NGC4096,NW,W,E,1,0.07270476777342086,0.06597931955774461,0.00672544821567625,14659041.0,3.1492310855258585e-30,0.010249086240540242,0.010312169009634808,0.008947075881578793,0.011797156032835652,0.06644290914329926,E,-1,1,0.08873366220607606,0.08283233019615173,0.005901332009924334,14447775.0,1.5160806617912037e-23,0.01180515917405054,0.011864668511426094,0.01043714241280526,0.013318138780995538,0.08944003079458554,E,-1,1,0.08323332521744223,0.08150330337276408,0.0017300218446781451,13856714.0,1.7856390196658813e-09,0.012561749003685518,0.012644860859557511,0.011314910132680545,0.013959870782956206,0.10203394887400076,E,-1,1,0.07232274849666175,0.0773554675638304,-0.005032719067168651,12992771.0,0.8474364378189121,0.013229462712554116,0.013322978758717359,0.012049996631120354,0.014565200918195405,0.15875473544531885,W,1,1,0.01602889443265519,0.01685301063840712,-0.0008241162057519291,13147670.0,0.2162511028353763,0.0030537017087573035,0.00307952660831583,0.0027612863997242263,0.003427836219347557,0.09251440037374346,W,1,1,0.010528557444021352,0.015523983815019474,-0.004995426370998122,12211714.0,3.9225835483016805e-07,0.006173467928670535,0.0062144796523824685,0.005703757875778734,0.006762701344031444,0.242794127410565,W,1,1,-0.00038201927675914267,0.011376148006085801,-0.011758167282844944,10795005.0,2.013897912742886e-48,0.011758167282844942,0.01179673268200201,0.010600562641759254,0.013049037963912003,0.2741339524394306,W,1,1,-0.005500336988633838,-0.0013290268233876453,-0.004171310165246193,10626462.0,5.975969840311109e-56,0.004171310165246193,0.004168159899850982,0.0037688002724395285,0.004571378297281284,0.3274533666567083,W,1,1,-0.016410913709414335,-0.005476862632321319,-0.010934051077093016,8989907.0,4.141677635615819e-158,0.010934051077093013,0.010929911260731782,0.010248387183384876,0.011620836232476627,0.38397923710412996,W,1,1,-0.010910576720780494,-0.004147835808933674,-0.00676274091184682,9109395.0,7.263537588467911e-149,0.006762740911846821,0.006770992959056477,0.006303412967781335,0.007235072524547126,0.20145948511387338,W,1,4,1,W
NGC4162,W,E,W,1,0.017078748485322568,0.014802217016399303,0.002276531468923265,2384726.0,4.29979070194236e-11,0.002330942958295004,0.002339586193478228,0.0017684689924891668,0.002987741773484529,0.08631934368864812,W,1,1,0.018863663347289034,0.015010033383959426,0.003853629963329608,2456545.0,2.499647901549264e-17,0.003866156383554734,0.003878122849027059,0.0029897068092234608,0.004847367484305814,0.17902718274266174,W,1,1,0.016377148492865215,0.012046950625790321,0.004330197867074894,2477112.0,2.1635105711477639e-19,0.00433019786707489,0.004321615878696261,0.0034789493568164642,0.005192493517892561,0.23494179932220835,W,1,1,0.015159972911756758,0.009620464661507533,0.005539508250249224,2517161.0,9.192539364831945e-24,0.005539508250249226,0.005530408182848522,0.004477178877065563,0.006639583073862859,0.274989004922959,W,1,1,0.0017849148619664666,0.00020781636756012393,0.0015770984944063426,2589913.0,6.588704428512584e-33,0.0016086931296410464,0.0016111670635985229,0.0012098408474255605,0.002096259886244339,0.3467341634242756,W,1,1,-0.0007015999924573546,-0.002755266390608979,0.0020536663981516245,2527078.0,6.431702444870225e-25,0.002053666398151622,0.0020639531806374966,0.0016467385601801477,0.0025026555609934005,0.25137077433423066,W,1,1,-0.0019187755735658092,-0.005181752354891768,0.003262976781325959,2545713.0,3.628693265750858e-27,0.0032629767813259544,0.0032662856928752904,0.0026419145389113704,0.004008491394272761,0.278667284320838,W,1,1,-0.0024865148544238203,-0.0029630827581691027,0.0004765679037452824,2305062.0,6.358119912676454e-06,0.0005096294730402627,0.0005239196217287654,0.00031120466677986107,0.0007701029770635422,0.11657311417560116,W,1,1,-0.0037036904355322755,-0.0053895687224518925,0.001685878286919617,2451572.0,7.552345549437409e-17,0.0016858782869196161,0.0016814186575194354,0.0012632441431367069,0.002120565241840689,0.172911139946212,W,1,1,-0.0012171755811084548,-0.0024264859642827894,0.0012093103831743346,2459403.0,1.3141250844249357e-17,0.0012439699638505425,0.0012533804412683093,0.0009564527484476575,0.0016042079229901772,0.22552635004428967,W,1,10,1,W
NGC4178,SE,NW,SE,1,0.040061257560584124,0.03636626151027321,0.003694996050310914,1990687.0,0.0029183026082891146,0.0050425532921014584,0.005603696308445604,0.003156541275385642,0.008425130498353443,0.07969272906976287,SE,1,1,0.010926371713962102,0.00869442877614625,0.0022319429378158517,1953610.0,0.05542393496105166,0.0051421505189502125,0.0057291999188417075,0.0037688060373972983,0.008080372007286644,0.10677267386690911,SE,1,1,0.008455073030739573,0.004642787492233813,0.0038122855385057594,1971488.0,0.015225043119872387,0.006712651128685881,0.007149958291058965,0.004602169867978776,0.010135902253585844,0.10149669397508186,SE,1,1,-0.030253287742734142,-0.036456391374425974,0.006203103631691832,1977306.0,0.00950268769803457,0.006550450706806377,0.007605985717326959,0.004697684633375674,0.010917476616633946,0.08052247569778088,SE,1,1,-0.02913488584662203,-0.02767183273412696,-0.0014630531124950677,1781866.0,0.0027212826215245547,0.0027400946969224505,0.003042674799967392,0.0019059422909002942,0.0042810672174557534,0.041239421620418416,NW,-1,1,-0.03160618452984455,-0.031723474018039405,0.00011728948819485219,1892956.0,0.8568510903229658,0.0016382014180681863,0.002156113123339789,0.0013526758203078503,0.003239605280202248,0.04708046716555705,SE,1,1,-0.07031454530331827,-0.07282265288469919,0.002508107581380925,1961510.0,0.03223079897254908,0.0042436595346119245,0.004588846136254398,0.002930396703545781,0.006988010153729804,0.06078723635685547,SE,1,1,-0.00247129868322253,-0.0040516412839124395,0.0015803426006899095,2028206.0,5.1319199276793974e-05,0.0029879477123656833,0.003064467796819362,0.0020644555810175953,0.004126934321754496,0.03940480361567804,SE,1,1,-0.04117965945669625,-0.04515082015057223,0.003971160693875979,2036209.0,1.8817263128651574e-05,0.00534849611886839,0.005385065481510843,0.003630995427020969,0.007300101345045231,0.0822451989258236,SE,1,1,-0.03870836077347372,-0.041099178866659786,0.002390818093186066,1974084.0,0.012375715341487212,0.0026789935063201258,0.002864655465438,0.0012850836206230874,0.004809635797556002,0.05865491351204701,SE,1,8,1,SE
NGC4192,NE,NE,SW,1,0.03134036590827745,0.04942556426172753,-0.01808519835345008,2294525.0,3.482058248133619e-294,0.018299125014202895,0.018323342479758413,0.017298834261427753,0.01933007871537278,0.5643668305750902,NE,1,1,0.03443120055964734,0.061532828939304826,-0.02710162837965749,1832386.0,0.0,0.027634278482310096,0.027660501305012037,0.02638735635924588,0.028852773253732516,1.0400875702657293,NE,1,1,0.037184412630445474,0.06687018205906493,-0.02968576942861946,1833566.0,0.0,0.03076509307035269,0.03078843753000571,0.0293787922614977,0.03220537907234939,1.0764967073163132,NE,1,1,0.035753405969358186,0.06855874876076527,-0.03280534279140709,1758108.0,0.0,0.03397920400407198,0.03399411647727469,0.032514219604450674,0.0354757674356559,1.2498956442647788,NE,1,1,0.0030908346513698857,0.012107264677577282,-0.009016430026207396,1211185.0,0.0,0.009629714704584584,0.009649529597577122,0.009264764833691411,0.01006456426671015,2.3553940809603935,NE,1,1,0.00584404672216802,0.0174446177973374,-0.01160057107516938,1508530.0,0.0,0.012873532902078638,0.012867586387785743,0.012300847874079,0.01344566185665459,2.234422440201909,NE,1,1,0.004413040061080738,0.019133184499037732,-0.014720144437956995,1474762.0,0.0,0.016043574681083063,0.01605223551896425,0.015341793196945442,0.01679410229413695,2.698771301284977,NE,1,1,0.002753212070798134,0.0053373531197601146,-0.0025841410489619806,2485767.0,2.7284667702818124e-253,0.003494236215085399,0.003499494506191505,0.0032817232515156367,0.003734049355165506,1.282233103296087,NE,1,1,0.0013222054097108526,0.007025919821460451,-0.005703714411749598,2143027.0,0.0,0.006496240335197671,0.006508773742946687,0.006108935532239895,0.00691191984390714,1.7970437540946267,NE,1,1,-0.0014310066610872818,0.0016885667017003344,-0.0031195733627876164,2159325.0,0.0,0.0032312158566474474,0.003224224975371252,0.0029736155039866417,0.003480726596130427,1.3222042643927971,NE,1,10,1,NE
NGC4220,NE,NE,SW,1,0.06014745561515285,0.07835968330352744,-0.01821222768837459,1599428.0,3.1703684093655483e-80,0.019052820086601203,0.01904818239335857,0.016927764899912524,0.02108337828698511,0.28076005019208533,NE,1,1,0.07836894617323205,0.12687833414565544,-0.04850938797242339,1031672.0,1.3469689456447247e-232,0.04866139080264657,0.04867813696328002,0.045978981435404694,0.051369698458772255,0.7901855428737709,NE,1,1,0.08759116400008923,0.1504006429340328,-0.06280947893394356,944101.0,3.0919045433696474e-263,0.06280947893394358,0.06274585084877628,0.05902705742874281,0.06598994760253553,0.8932892075291592,NE,1,1,0.08573817482437958,0.15758676627499274,-0.07184859145061316,876217.0,2.6676174131216746e-288,0.07184859145061316,0.0718123973670246,0.06814745803551156,0.07526284626394444,1.0081368755213687,NE,1,1,0.018221490558079208,0.048518650842127996,-0.030297160284048788,648278.0,0.0,0.030297160284048795,0.03028373873849681,0.028927234699518058,0.03166345699853351,2.1483446604622847,NE,1,1,0.027443708384936386,0.07204095963050536,-0.04459725124556897,712726.0,0.0,0.04459725124556897,0.04463425281036146,0.042220239229021954,0.04694379696726587,2.654897876091811,NE,1,1,0.025590719209226745,0.0792270829714653,-0.053636363762238556,664417.0,0.0,0.05363636376223856,0.0536480213237825,0.05104284990817189,0.05658766074725737,3.1845065053755266,NE,1,1,0.00922221782685718,0.023522308788377355,-0.014300090961520176,889848.0,3.55609495112357e-283,0.014300090961520177,0.014316352460214612,0.013377414451791378,0.015286763436297656,1.2721092808782735,NE,1,1,0.007369228651147536,0.030708432129337306,-0.02333920347818977,744157.0,0.0,0.023339211828825604,0.023309879246724823,0.021931510375237842,0.02467625049347138,2.0969606884425227,NE,1,1,-0.0018529891757096436,0.007186123340959948,-0.009039112516669591,703704.0,0.0,0.009064367309380728,0.009068351141996098,0.00863189583286512,0.009514362623761858,1.291597559538197,NE,1,10,1,NE
NGC4274,NE,N,S,1,0.043988383553080955,0.04893111371141537,-0.004942730158334414,2530065.0,5.809172117086055e-56,0.010710528110747346,0.010739381698365132,0.009550725381346447,0.012054948683442217,0.3477701194205917,N,1,1,0.06039926801546515,0.07245831454588016,-0.012059046530415007,2232363.0,2.917230180519163e-100,0.016453653183206338,0.016603169393636805,0.015273963274443754,0.01803516337352927,0.6712239467136604,N,1,1,0.06845655263787487,0.08429523808321894,-0.015838685445344072,2136067.0,2.1663971194683542e-117,0.019416061738955846,0.019595744855728014,0.018094941233585324,0.021204319157412808,0.8564511173273431,N,1,1,0.07058894058770154,0.08944563483095601,-0.018856694243254465,2084276.0,3.603658161837577e-127,0.021477672273369306,0.02182628251670652,0.020347775362774018,0.023452683313081497,1.031443458502325,N,1,1,0.016410884462384194,0.023527200834464777,-0.007116316372080583,1931968.0,3.179268994213641e-158,0.007207192545798702,0.007269104982671727,0.006637740107472337,0.008007798954880099,1.1421060001342118,N,1,1,0.024468169084793923,0.03536412437180357,-0.010895955287009648,1836305.0,1.7571461678131575e-179,0.011017172495521648,0.01111660184194666,0.010332102040070377,0.012067541952615175,1.800146772148171,N,1,1,0.02660055703462059,0.04051452111954065,-0.013913964084920061,1818453.0,1.3431589425054981e-183,0.0142637458479049,0.014324069280035084,0.01329063194173414,0.01553524422070828,1.6315608909629529,N,1,1,0.008057284622409734,0.01183692353733879,-0.0037796389149290562,1772659.0,2.2522685611461868e-194,0.0038138557349299256,0.0038501588175349653,0.0035840163993221975,0.004169094784598242,1.337634939518088,N,1,1,0.010189672572236397,0.016987320285075866,-0.006797647712839468,1811316.0,2.9454529048991946e-185,0.007085238392788472,0.007135240387687937,0.006701981957985423,0.007619373773836047,1.3041502219202104,N,1,1,0.0021323879498266664,0.005150396747737079,-0.003018008797910412,2024677.0,6.503357866083712e-139,0.0033162724767021486,0.0033250984048648004,0.003109695339304406,0.003541161739246936,0.8959217331262704,N,1,10,1,N
NGC4579,NW,N,S,1,0.005148361821724842,0.010444174331218746,-0.005295812509493903,944153.5,7.207508570595592e-131,0.005295812509493901,0.005282437275366533,0.004728563336189993,0.005858036333782159,0.5054482215780188,N,1,1,0.012033776714949254,0.019095598797749313,-0.007061822082800059,1160705.0,1.0141363107110665e-70,0.007061822082800053,0.007080316288070774,0.00606886233474814,0.008211820748769905,0.28020116248955873,N,1,1,0.009933241484746223,0.017823510460013476,-0.007890268975267253,1050379.0,4.937161572521891e-99,0.007890268975267251,0.007896717454546549,0.007037395272227897,0.008886312871587419,0.38913628146931734,N,1,1,0.009543366644207546,0.017978288544301953,-0.008434921900094407,1012523.0,7.294854880686606e-110,0.008434921900094402,0.008453804422150483,0.00745679209065205,0.009455755623836482,0.5051086715382965,N,1,1,0.006885414893224411,0.008651424466530564,-0.0017660095733061524,1350921.0,2.9143011456140598e-33,0.0019296700920249953,0.0019743911665615404,0.001635765836879762,0.002453040409164348,0.29132283521146846,N,1,1,0.0047848796630213805,0.007379336128794732,-0.0025944564657733515,1204505.0,8.026452448399202e-61,0.0025944564657733515,0.0026031136694651094,0.0021305496609533726,0.0031159524551730594,0.5485054866446185,N,1,1,0.004395004822482704,0.007534114213083208,-0.0031391093906005044,1157735.0,2.029087710760418e-71,0.003141292566773457,0.0031813527937608363,0.002779975524285219,0.003657124763213308,0.8680224508538138,N,1,1,-0.002100535230203031,-0.0012720883377358326,-0.0008284468924671983,1328854.5,7.162847122151575e-37,0.0008284569776707613,0.0008329247865227967,0.0006526366350624495,0.0010090157404351572,0.22605297475070713,N,1,1,-0.002490410070741707,-0.0011173102534473584,-0.0013730998172943485,1179746.0,2.5285228155865816e-66,0.001393921591557621,0.0013961313882118022,0.001140367567430322,0.0016635060266481116,0.28033478138537476,N,1,1,-0.00038987484053867617,0.0001547780842884743,-0.0005446529248271505,1321097.0,3.4700999131534976e-38,0.0006028034582509242,0.0006075931858910563,0.0005145745868868207,0.0007034762921887819,0.1906202010682595,N,1,10,1,N
NGC4586,NE,NE,SW,1,0.09538300853161777,0.11851206690402451,-0.02312905837240674,3203079.0,1.1291436305160485e-82,0.02312905837240672,0.023220250191849753,0.020712693483747026,0.02567319529484783,0.20745966991311504,NE,1,1,0.1135348593675263,0.1686924436371815,-0.0551575842696552,2237833.0,1.958338641158749e-248,0.055157584269655176,0.05514552962110982,0.05214560676375553,0.05825433525740255,0.5336834173875432,NE,1,1,0.12215258181132349,0.18662752722619844,-0.06447494541487495,2232533.0,1.3594373473706605e-249,0.06447494541487495,0.06443737944454744,0.06103785098794521,0.06801501095045352,0.49636386786585696,NE,1,1,0.1235635795525551,0.1919130318987732,-0.0683494523462181,2257966.0,4.656227589742451e-244,0.06834945234621809,0.06839705649897344,0.06470654985333738,0.07219203084056455,0.4646956456939595,NE,1,1,0.018151850835908537,0.050180376733157006,-0.03202852589724847,2369731.0,1.7761415562609784e-220,0.03202852589724846,0.03206352180778868,0.030112389083931938,0.034109436332473146,0.4565565341005902,NE,1,1,0.026769573279705697,0.06811546032217393,-0.041345887042468235,2478281.0,9.94450514281202e-199,0.04134588704246822,0.04135639058477244,0.038546751890224135,0.04405124701208671,0.438279931117844,NE,1,1,0.028180571020937326,0.0734009649947487,-0.045220393973811376,2547892.0,2.2147023941441946e-185,0.04522039397381138,0.04521848266580607,0.04197757999393253,0.04841466142890375,0.4358379197018585,NE,1,1,0.008617722443797167,0.017935083589016937,-0.00931736114521977,2912658.0,4.350211186760105e-123,0.009317361145219768,0.009329130176465882,0.008494867210581099,0.01014335667332621,0.23216752587806982,NE,1,1,0.010028720185028789,0.02322058826159171,-0.013191868076562922,2966243.0,5.099288686221514e-115,0.013191868076562918,0.013184892390091341,0.012021678689269158,0.014437777696347893,0.22970821864582913,NE,1,1,0.0014109977412316236,0.005285504672574774,-0.003874506931343151,3233066.0,5.78451369093009e-79,0.003874506931343151,0.0038802225697957622,0.0035285849636575765,0.004248335617766077,0.16105607431740737,NE,1,10,1,NE
NGC4602,S,N,S,1,0.043681198367439375,0.03929915993775243,0.004382038429686944,1460574.0,0.0007351223977335511,0.004481224612244683,0.004524537308719491,0.002345527543001919,0.006713424728703133,0.07540851407826754,S,1,1,0.05140680643236613,0.03360988740497892,0.017796919027387205,1731290.0,5.686103334681907e-40,0.01787877922535551,0.017970818801890234,0.015631012149831616,0.02046052598822355,0.21060671587009933,S,1,1,0.04744644807766615,0.020059084950625652,0.0273873631270405,1830213.0,1.3675300839480757e-63,0.0274933311631176,0.02753250818243581,0.02437568094026363,0.03048333951502045,0.31552952691949415,S,1,1,0.054506697986867324,0.017356288358445555,0.03715040962842177,1968206.0,6.452207993425965e-106,0.0372431766943266,0.03723031759580037,0.034187556630087566,0.04047173901276251,0.37728566516926526,S,1,1,0.0077256080649267525,-0.0056892725327735046,0.013414880597700258,2239259.0,6.53650615550553e-221,0.013437904850236777,0.013432282102788306,0.012642504906887684,0.01413544456160958,1.283880021775715,S,1,1,0.003765249710226775,-0.019240074987126772,0.023005324697353547,2184634.0,2.4472808459661433e-194,0.023005324697353544,0.023016105482633623,0.021570375259342457,0.024491895391028258,1.7173394573409664,S,1,1,0.010825499619427952,-0.021942871579306866,0.03276837119873482,2296650.0,1.1161831347886041e-250,0.032768371198734825,0.03280214239310352,0.031049781704571743,0.03446333114744854,1.4153957712762133,S,1,1,-0.003960358354699977,-0.013550802454353267,0.009590444099653291,1961298.0,1.5438330579928673e-103,0.00959044409965329,0.009583791295219165,0.008685149061441204,0.010447362353749655,0.509640012989358,S,1,1,0.0030998915545011984,-0.016253599046533368,0.019353490601034567,2195593.0,1.5670311189692782e-199,0.019353490601034563,0.019359583844421286,0.01818042750805585,0.020644525225254576,1.0012308682710354,S,1,1,0.0070602499092011755,-0.002702796592180099,0.009763046501381274,2051329.0,1.0833115327858644e-136,0.009804252645911782,0.00982379589501297,0.009130195528626721,0.010505955268409617,0.4534265989568499,S,1,10,1,S
