name,x,y,a,b,theta
IC2247,124.5119777,124.8494579,29.687876984375,5.953511988252214,1.004434595
IC540,123.8727119,123.9521817,26.8639001775,7.7815568196708425,1.398564321
IC944,124.0973386,125.5343244,30.43858701875,9.739241122285936,0.3155951453
NGC1542,61.96809589,63.21422701,17.5268218475,6.754139171580709,0.6371564574
NGC3067,157.4139237,154.6183019,34.025087272499995,13.323810243535842,0.2997800259
NGC3079,362.7641709,373.9848316,64.46479812,17.497311576399415,1.44913309
NGC3169,251.7769472,250.7991301,38.85588158625,25.09370188666361,-0.6549876074
NGC3495,311.1081865,312.1339198,34.766058005000005,13.753488501071516,-1.151203335
NGC3626,186.8023558,187.36809,36.753957946250004,20.304117474272754,1.350783062
NGC4605,247.8000215,243.6538963,67.28366073250001,28.10509236962977,0.6481787581
NGC4772,249.6035397,249.3292726,32.47856926375,21.506374101141294,0.9840669936
NGC6314,123.6776214,124.8720238,22.48915078625,12.575990655111287,1.472309535
NGC681,124.0549725,123.9380259,25.947337329999996,17.17535957180399,-0.3762620007
UGC10205,123.6735507,124.9283682,22.273512675000003,16.4232439457338,0.7529837518
UGC10297,123.0197766,121.6547249,47.038605026249996,9.50897120479194,-1.557565254
UGC3107,92.707451,95.03471806,23.0381448635,5.58326959225224,-0.3108894118
UGC5111,121.4277981,124.8300006,26.615011143750003,6.931634290128138,0.5269091823
UGC5498,233.5731181,168.413711,27.9309018725,5.738489848163447,-0.5212772574
UGC6036,124.899053,124.0852373,26.354675254250004,7.105093451784273,0.1718956932
UGC8267,125.5158475,124.4456971,25.80629532125,5.887752068659422,-0.8727761097
UGC8778,93.38082396,92.75113333,26.728368999375,6.788597981749502,0.5049532358
UGC9665,124.0937537,123.6202168,30.96755149125,6.911990429784931,0.9329212101
