name,x,y,a,b,theta
IC750,187.7898652,187.5340502,36.81685996625,13.77346088608844,-0.870833743
NGC1309,124.5852467,125.4952099,25.6133815,22.263975932124755,-1.449804614
NGC1324,186.1302356,187.5202524,40.427871566375,12.415657353595064,0.8724058234
NGC2268,155.6754761,157.2623478,34.46453993625,18.424643375771065,-0.4825887543
NGC2713,186.7769359,186.8323682,32.008490005,20.588523513650138,0.4791467371
NGC3003,290.8858351,281.1467091,59.36607680624999,17.559653813969728,-0.1804883935
NGC3185,124.8828981,124.8676656,38.54193449,20.549203759675194,0.5569987276
NGC3370,218.2296424,218.2412806,33.43383084375,19.142058025292943,0.9887553406
NGC3430,217.343819,217.1147515,41.665362398625,22.426141989938486,-0.9852043409
NGC3726,467.9882839,467.951893,86.42775337174999,47.718905144215334,-1.372019422
NGC3813,156.7564199,153.2847073,38.384888958750004,16.60274795015498,-0.119054766
NGC3877,278.9844698,283.6616917,79.97048695375,18.75588897352726,-0.9584492856
NGC3917,310.9788252,312.1779023,71.58076748375001,18.931048013177524,-0.2308888034
NGC4096,372.4252215,373.1250883,129.851656275,36.28363614279093,-1.232638239
NGC4162,185.5753217,186.968375,31.557463209875,20.810028076457325,1.375836914
NGC4178,314.2802541,307.2900343,51.00599145,14.21963672505434,-0.9848911476
NGC4192,437.019593,434.7603519,147.0202823825,37.27397816246496,1.070943909
NGC4220,189.168402,185.8462627,47.40791033375,15.669243320870235,0.8130398695
NGC4274,187.160757,188.4026528,33.74075424,25.75506321849073,-0.04426021285
NGC4579,311.3133955,311.1473142,35.572753238874995,22.71872554128565,-0.4645280832
NGC4586,250.1811019,248.4789819,57.22000109375,21.432021551185343,0.4635167361
NGC4602,246.5360616,252.2112072,34.817455554874996,14.86544432150441,0.4205924409
NGC470,154.2345777,154.6295723,40.98439161162499,27.010053142603272,1.281972544
NGC4771,249.7305106,248.4222795,56.98413552375,14.444589950115134,0.7701277969
NGC4800,60.65740187,62.33975872,15.72621105375,11.687684819725865,-1.049280001
NGC4845,218.4652594,218.9108489,67.20460126687499,19.48878618705103,-0.2639597432
NGC5443,187.2507393,186.9391481,42.742256803749996,15.470400962490295,-0.8517647145
NGC5522,125.301464,124.7798654,26.520049550875,7.792247362123993,-0.6548799496
NGC5533,124.9350443,124.7755911,23.367806392375,14.735666571832006,-1.090692245
NGC5559,124.6754858,124.5669322,21.454989607500004,6.345625253301429,-0.5079294172
NGC5587,122.7570186,123.922307,31.793694674375,11.393814013258716,1.27775182
NGC5616,156.2965491,154.3567837,36.92342582375,8.203981048778555,1.176308397
NGC5656,124.8625908,124.6620605,19.469736679249998,13.139311723936709,-0.6301123586
NGC5676,187.4003194,187.4647745,42.22799486125,20.541815106320445,-0.781895421
NGC5690,189.1637688,194.0412334,93.44556209000001,29.34810227398061,0.9028372816
NGC5750,124.7737875,123.1227602,34.588206388,25.363211460183958,-0.3027985085
NGC716,123.6159907,123.1730947,22.68047422625,12.595222069455627,-0.5147252429
NGC7448,123.4835062,124.0451035,30.23775977625,14.5882338666647,1.396540212
NGC7721,185.7357033,186.4433098,27.309975452499998,14.582758112204155,-1.383686865
NGC779,175.9485716,179.4324944,47.68121724499999,16.427693340847185,1.235859923
NGC787,92.66394105,93.53047323,20.66666454,16.99768775446966,-0.1769457813
