name,x,y,a,b,theta
IC1683,76.57411751,76.22629328,19.76573600375,11.352885598617075,1.296511409
IC1755,93.34574387,93.68800655,25.3726730525,7.222207831803337,1.124852359
IC2101,114.6337465,110.9089032,32.404906444375,7.343685502694657,0.9997895376
IC5376,110.7901562,111.1593851,27.8719145225,8.529203176085758,-1.5048161
NGC1035,155.4729625,151.4943795,52.75326623375,13.731321688838381,0.9935041201
NGC1056,153.6561989,154.0036527,23.7048211,13.49103953813974,1.159574295
NGC1084,137.4316767,137.2428619,37.175042432249995,21.79361132267254,-0.8757227553
NGC1093,81.37855214,80.78750008,20.08815743375,12.107555130673225,0.3179102453
NGC157,187.7548562,187.3377245,51.01457054750001,19.47539151192617,-0.9962219639
NGC1667,91.6727137,92.50275282,23.804535310000002,16.275244174208584,1.502616894
NGC169,110.4641909,110.7584796,24.18026150375,10.376643190168402,-0.02257063213
NGC2347,99.4160073,126.85849579999999,21.673842607,13.339064048806529,-1.471979033
NGC2410,154.3745804,154.1825148,35.67955640125,12.24332127531307,-0.9652318679
NGC2639,74.93841584,74.1262251,20.315876607625,10.457070257253354,0.7812429438
NGC2683,304.7957797,304.9516222,124.82997524375,34.99754176361688,-0.8380477553
NGC2742,217.3329992,219.886275,55.274223191000004,27.06832896934468,-0.08206359718
NGC2775,186.2921227,187.8228215,29.307257094999997,24.562724359415196,1.201923773
NGC2841,310.55981,312.0017798,42.47716768125,22.444275002504735,1.082883615
NGC2903,311.2143878,301.5989261,6.3800651875,4.47582385778778,-1.074896546
NGC3160,79.30816228,81.43620695,24.183180947124995,6.971662331372275,0.8634219994
NGC3198,375.2085989,375.8374219,88.7440883,30.61997678362624,-0.8742770142
NGC3227,249.1787858,250.2991004,55.69636334375,24.30972535604284,1.089079417
NGC3310,124.8060965,120.5351556,43.003296415,41.77273703945641,-0.8133782814
NGC3368,249.6832408,249.699647,42.85639247625,29.57345272277898,0.9069300561
NGC3521,373.1492068,374.4208186,102.26018585375,54.84586658531254,1.247860852
NGC3623,375.0012952,373.9580837,115.47569132125001,42.313408395009944,1.407111396
NGC3627,375.2358553,373.6590859,53.869626951250005,24.12141415619911,1.23836005
