name,paper_label,pos_label,neg_label,g-r_pos_mean,g-r_neg_mean,g-r_mean_diff,g-r_mannwhitneyu_stat,g-r_mannwhitneyu_pval,g-r_wasserstein_distance,g-r_mean_wasserstein_distance,g-r_wasserstein_distance_confidence_interval_lower,g-r_wasserstein_distance_confidence_interval_lower.1,g-r_laplace_smoothed_kld,g-r_label,g-r_score,g-i_pos_mean,g-i_neg_mean,g-i_mean_diff,g-i_mannwhitneyu_stat,g-i_mannwhitneyu_pval,g-i_wasserstein_distance,g-i_mean_wasserstein_distance,g-i_wasserstein_distance_confidence_interval_lower,g-i_wasserstein_distance_confidence_interval_lower.1,g-i_laplace_smoothed_kld,g-i_label,g-i_score,g-z_pos_mean,g-z_neg_mean,g-z_mean_diff,g-z_mannwhitneyu_stat,g-z_mannwhitneyu_pval,g-z_wasserstein_distance,g-z_mean_wasserstein_distance,g-z_wasserstein_distance_confidence_interval_lower,g-z_wasserstein_distance_confidence_interval_lower.1,g-z_laplace_smoothed_kld,g-z_label,g-z_score,r-i_pos_mean,r-i_neg_mean,r-i_mean_diff,r-i_mannwhitneyu_stat,r-i_mannwhitneyu_pval,r-i_wasserstein_distance,r-i_mean_wasserstein_distance,r-i_wasserstein_distance_confidence_interval_lower,r-i_wasserstein_distance_confidence_interval_lower.1,r-i_laplace_smoothed_kld,r-i_label,r-i_score,r-z_pos_mean,r-z_neg_mean,r-z_mean_diff,r-z_mannwhitneyu_stat,r-z_mannwhitneyu_pval,r-z_wasserstein_distance,r-z_mean_wasserstein_distance,r-z_wasserstein_distance_confidence_interval_lower,r-z_wasserstein_distance_confidence_interval_lower.1,r-z_laplace_smoothed_kld,r-z_label,r-z_score,i-z_pos_mean,i-z_neg_mean,i-z_mean_diff,i-z_mannwhitneyu_stat,i-z_mannwhitneyu_pval,i-z_wasserstein_distance,i-z_mean_wasserstein_distance,i-z_wasserstein_distance_confidence_interval_lower,i-z_wasserstein_distance_confidence_interval_lower.1,i-z_laplace_smoothed_kld,i-z_label,i-z_score,total,score,GOFHER_label,g-r_is_valid,g-i_is_valid,g-z_is_valid,r-i_is_valid,r-z_is_valid,i-z_is_valid
NGC1,sw,N,S,0.0148510065720975,0.0125326107882968,0.0023183957838006,175737.0,5.75490683992505e-17,0.0028559349983617,0.0030873000584843,0.0023576536452249,0.0040332933654244,inf,S,1,0.0211728883390108,0.0158975184498367,0.0052753698891741,186630.0,2.4247160261406014e-26,0.0055125037141438,0.0056784363600171,0.0043340199237338,0.0075390561916613,inf,S,1,0.0194017999070546,0.0095622578803874,0.0098395420266671,215890.0,2.5309877643649905e-62,0.009886583405821,0.0098694654780385,0.0083983847197587,0.0112893557071293,inf,S,1,0.0063218817669133,0.0033649076615399,0.0029569741053734,201583.0,9.261737075428776e-43,0.0029672252037897,0.0029608869682817,0.0023495995021945,0.0036328262010876,inf,S,1,0.004550793334957,-0.0029703529079093,0.0075211462428664,236353.0,7.21439576921268e-97,0.0075211462428664,0.0075232281852247,0.0067536188977412,0.0082843685458511,inf,S,1,-0.0017710884319562,-0.0063352605694493,0.004564172137493,198708.0,2.7720987422387067e-39,0.0045643366811162,0.0045651575326082,0.0035883571010781,0.0055143740491832,inf,S,1,6,1,S,,,,,,
NGC1042,s,N,S,-0.0014778319367869,-0.0027918290820485,0.0013139971452615,12907357.0,2.6144596164913577e-30,0.0013372951910627,0.0013621281993907,0.0011170567019047,0.0016036498371014,inf,S,1,0.0002424100996899,-0.0012063501120387,0.0014487602117286,12850288.0,3.1888914780736876e-28,0.0016373493749115,0.0016578380254118,0.0013627292872633,0.001984729875011,inf,S,1,-0.0130922735516563,-0.0149044163116599,0.0018121427600035,12256350.0,4.157702585050678e-11,0.0018128650290878,0.0018377025721277,0.001365358035426,0.0023172390399665,inf,S,1,0.0017202420364768,0.0015854789700097,0.0001347630664671,11737262.0,0.0061973224467355,0.0018173505928669,0.0018183094812596,0.0016135813713353,0.002043007401419,inf,S,1,-0.0116144416148694,-0.0121125872296114,0.000498145614742,11605717.0,0.0786339090342553,0.0012969580855644,0.0013204538678273,0.0010262382605154,0.0016342537965268,inf,S,1,-0.0133346836513463,-0.0136980661996212,0.0003633825482749,11516443.0,0.2736870809603171,0.0004325280797555,0.0005357042766973,0.0003403283178489,0.000846425563972,inf,S,1,6,1,S,,,,,,
NGC1068,w,NW,SE,-0.0490179110734878,-0.0642802913484659,0.0152623802749781,860541.0,2.1429271100668733e-09,0.0152623802749781,0.0154982363735744,0.0110746264557054,0.01980089054316,inf,SE,-1,-0.0509510167011161,-0.0691244275030538,0.0181734108019376,884628.0,1.899165334071227e-13,0.018195900697316,0.0182811271069333,0.0135779541122928,0.0232863018074327,inf,SE,-1,0.0623958990237458,0.0609841084406976,0.0014117905830481,761624.0,0.7158093119159944,0.00833249831875,0.0091230760566204,0.0065032349140451,0.012680314195721,inf,SE,-1,-0.0019331056276283,-0.0048441361545878,0.0029110305269595,895567.0,1.493387646538409e-15,0.0070051226845005,0.0072476483086891,0.0058885754325308,0.0088116051545802,inf,SE,-1,0.1114138100972337,0.1252643997891636,-0.0138505896919299,720608.0,0.0491533021648245,0.0211961374677595,0.0216579984426117,0.0148023837859648,0.0288568232196959,inf,NW,1,0.113346915724862,0.1301085359437515,-0.0167616202188894,692695.0,0.000379626627677,0.0213354425077214,0.0217767328819204,0.0145508643192631,0.0289829122878683,inf,NW,1,-2,-1,SE,,,,,,
NGC1073,sw,NW,SE,-0.0037034239963572,-0.0056751581154995,0.0019717341191422,20314086.0,6.415084738634159e-26,0.0019720826955294,0.001982421913264,0.0017032499776407,0.0022973075556449,inf,SE,0,-0.0043292750043752,-0.0075964067669168,0.0032671317625415,21084762.0,6.666605698790654e-48,0.0032671317625415,0.0032736442718222,0.0029253514757772,0.0036744454999964,inf,SE,0,-0.0277793378148805,-0.0306914065619798,0.0029120687470992,19844406.0,6.348751900288665e-16,0.0029124915805638,0.002924522673464,0.0024130987723148,0.0034345368803126,inf,SE,0,-0.0006258510080179,-0.0019212486514172,0.0012953976433992,20574363.0,1.4453560747139938e-32,0.001302871778424,0.0013026794095114,0.0011247308948445,0.0014831259246799,inf,SE,0,-0.0240759138185232,-0.0250162484464802,0.0009403346279569,19029163.0,0.0001243053355407,0.0009403346279569,0.0009532698203911,0.0005492131884494,0.0013208207873596,inf,SE,0,-0.0234500628105053,-0.023094999795063,-0.0003550630154423,17953975.0,0.0782376900711983,0.000376552023791,0.0004468510242431,0.0002078107075649,0.0007881832141393,inf,NW,0,0,0,SE,,,,,,
NGC1087,nw,W,E,0.0055660360434215,0.0016909466212594,0.003875089422162,4701230.5,9.203217176582541e-13,0.0038754996819539,0.003911440482112,0.0031516760408276,0.0047287402588896,inf,E,-1,-0.0038007124517361,-0.0062731543161553,0.0024724418644192,4483893.0,0.0001725692163141,0.0054120513668307,0.0054640096235838,0.0043386806074302,0.0067593573515351,inf,E,-1,-0.0082042218540132,-0.0098307870979826,0.0016265652439694,4422087.0,0.0052178279554862,0.0050260378065508,0.005154308782311,0.0041739855570893,0.0063998220630063,inf,E,-1,-0.0093667484951577,-0.0079641009374148,-0.0014026475577428,4185191.0,0.3696033153072833,0.0031001079162434,0.0032115680944721,0.0027105370504914,0.0037666689646719,inf,W,1,-0.0137702578974348,-0.0115217337192421,-0.0022485241781926,4127177.0,0.0717041558949653,0.0035927243733404,0.00373499140716,0.0031687641158938,0.0043966634809275,inf,W,1,-0.0044035094022771,-0.0035576327818272,-0.0008458766204498,4014198.0,0.0003693841224579,0.0011622137334431,0.001195946858587,0.0008490960810697,0.0015718050176048,inf,W,1,0,0,-,,,,,,
NGC160,se,NW,SE,0.0114262382617587,0.0091555134793,0.0022707247824586,898674.0,1.2149855666267073e-11,0.0022707273382742,0.0022940685294567,0.0013089490928896,0.0033804515357169,inf,SE,1,0.0125312958521555,0.0109457622017262,0.0015855336504292,885007.0,1.7672831621842202e-09,0.0019763225951238,0.0021203623860338,0.0012336474717282,0.0032548660868239,inf,SE,1,0.0108019919424186,0.0082494860510871,0.0025525058913314,895620.0,3.883186371464456e-11,0.0025525058913314,0.0025758890737955,0.0014902109277303,0.003702492743017,inf,SE,1,0.0011050575903967,0.0017902487224262,-0.0006851911320294,744076.5,0.0680519955197529,0.000685440376057,0.000704357130321,0.0004039877324579,0.0010619659511026,inf,NW,-1,-0.00062424631934,-0.0009060274282129,0.0002817811088728,803774.0,0.1342982970015512,0.0003282191686491,0.0003539880813143,0.0001998082231718,0.0005459012400343,inf,SE,1,-0.0017293039097368,-0.0026962761506391,0.0009669722409022,846930.0,9.661607081071592e-05,0.0009669722409022,0.0009618725735273,0.0005794064690409,0.0013755088789066,inf,SE,1,4,1,SE,,,,,,
NGC1645,s,N,S,0.0225849943526089,0.0207166320925726,0.0018683622600362,202410.0,0.0165450963263072,0.0023124496361727,0.0027694616975996,0.001405783171099,0.0045022169909675,inf,S,1,0.0349273742454721,0.0297221776891636,0.0052051965563085,207097.0,0.0016119094120687,0.0052461520450402,0.0054225184903825,0.0025686214059388,0.0092577515959678,inf,S,1,0.0327137874755748,0.0255610549652712,0.0071527325103035,210439.0,0.0002211294747099,0.0071832018449434,0.007205238088091,0.0038220968571623,0.0112415920041696,inf,S,1,0.0123423798928632,0.009005545596591,0.0033368342962722,213268.0,3.3170765508881696e-05,0.0033371716810563,0.0033294983471891,0.0020218991798581,0.0046872235734023,inf,S,1,0.0101287931229659,0.0048444228726985,0.0052843702502673,219815.0,1.9083613639114774e-07,0.0052843702502673,0.0052961331814995,0.0035095830314558,0.0071198167693472,inf,S,1,-0.0022135867698973,-0.0041611227238924,0.001947535953995,217250.0,1.6370740226576412e-06,0.001947535953995,0.0019568533211842,0.0013106579636848,0.0025933457345181,inf,S,1,6,1,S,,,,,,
NGC1677,sw,NE,SW,-0.008789377639732,-0.0266193848098769,0.0178300071701448,61336.5,1.8383729517829852e-20,0.0178302312952978,0.0179112964782418,0.0142202410825577,0.0217868791355409,inf,SW,1,-0.0321488179207438,-0.0810842641709459,0.048935446250202,65457.0,1.3475000530050778e-29,0.048935446250202,0.0487342283831166,0.0404808732179909,0.0564009889037614,inf,SW,1,-0.0356081760252999,-0.107214520649563,0.071606344624263,70007.5,9.656990872464736e-42,0.071606344624263,0.0718053927667228,0.0630282486231813,0.0810858863367738,inf,SW,1,-0.0233594402810117,-0.0544648793610689,0.0311054390800572,65368.0,2.215740243709617e-29,0.0311054390800572,0.0312045910620798,0.0262603764346635,0.0365893808953364,inf,SW,1,-0.0268187983855678,-0.0805951358396861,0.0537763374541182,70705.5,8.525305519716709e-44,0.0537763374541182,0.0538617777445199,0.0472182619188826,0.0607493592237586,inf,SW,1,-0.0034593581045561,-0.0261302564786171,0.022670898374061,60245.0,2.445967946243696e-18,0.0226729661970536,0.0229014500021679,0.0179257332189737,0.0280248104260634,inf,SW,1,6,1,SW,,,,,,
NGC171,n,NE,SW,0.011483495362829,0.0163018024226947,-0.0048183070598656,900659.0,3.6981000640517063e-25,0.0048183070598656,0.0048283280691761,0.0038096587188466,0.0059167616406142,inf,NE,1,0.0185466656741799,0.0234333120708088,-0.0048866463966288,934313.0,3.0506319250160885e-19,0.0048866463966288,0.0049199334798337,0.0038215740032876,0.0061298282888805,inf,NE,1,0.017417894884409,0.0238758784140046,-0.0064579835295955,937046.0,8.475167864204363e-19,0.0064579835295955,0.0064966407922625,0.0049177714558073,0.0081734642538813,inf,NE,1,0.0070631703113508,0.007131509648114,-6.83393367631813e-05,1092870.0,0.0166358798673006,0.0006221732701048,0.0006478156680677,0.0004239242637855,0.0008847863545927,inf,NE,1,0.0059343995215799,0.0075740759913098,-0.0016396764697299,1014547.0,1.6891055014426622e-08,0.0016908917385662,0.0017965269952682,0.0013029580710713,0.0024355515380899,inf,NE,1,-0.0011287707897709,0.0004425663431958,-0.0015713371329667,1014377.0,1.6213248925898392e-08,0.0015713371980835,0.0015752184638819,0.0010569764562414,0.0020950491458873,inf,NE,1,6,1,NE,,,,,,
NGC177,nw,W,E,0.0298626594767027,0.0417174677047746,-0.0118548082280718,139743.0,1.1809336188863465e-07,0.0118548100664725,0.0118971230835068,0.0079694790670392,0.0157014088852488,inf,W,1,0.031362560657069,0.0512255553094139,-0.0198629946523448,121349.0,2.0363687002977128e-17,0.0198629946523448,0.0198407854464058,0.0157242349781722,0.0240080383613304,inf,W,1,0.0403213816820561,0.0568539886539676,-0.0165326069719114,139840.0,1.2948568275172444e-07,0.0165376516921355,0.0166502685854643,0.0105587636396051,0.0225918055315933,inf,W,1,0.0014999011803663,0.0095080876046392,-0.0080081864242729,71685.0,1.0713220062605837e-65,0.0080081864242729,0.0080380757578927,0.0071670351539877,0.0089100472390608,inf,W,1,0.0104587222053534,0.015136520949193,-0.0046777987438395,140099.0,1.653597519411063e-07,0.004705126146254,0.0049297980470366,0.002821682264212,0.0072330853244971,inf,W,1,0.0089588210249871,0.0056284333445537,0.0033303876804334,179784.0,0.097106516741882,0.0033538667139089,0.0034977797777564,0.0017207035327522,0.0056544395800368,inf,E,-1,4,1,W,,,,,,
NGC180,nw,NE,SW,-0.0012681058784108,0.0002795494013349,-0.0015476552797458,1275414.0,0.0043932766101963,0.0015476552797458,0.0015719832884397,0.0010510252162433,0.0021100613629392,inf,NE,0,-0.0067106210806867,-0.0063285105001199,-0.0003821105805668,1402204.0,0.0709617508783424,0.0012564364486239,0.0013506695009446,0.0009004935940631,0.001909868965127,inf,NE,0,-0.0215155863359901,-0.0221836019068,0.0006680155708099,1416589.0,0.0196079310311008,0.0015146060801086,0.0016888747735963,0.0010119012490128,0.0025544614112124,inf,SW,0,-0.0054425152022759,-0.0066080599014549,0.001165544699179,1452434.0,0.0002626841815891,0.0011917515256748,0.0012253207564536,0.0006134188630655,0.0018550879114142,inf,SW,0,-0.0202474804575793,-0.022463151308135,0.0022156708505557,1482566.0,1.9780757310203334e-06,0.0022853968544023,0.0023546203281523,0.0015269630712408,0.0032512428881918,inf,SW,0,-0.0148049652553033,-0.01585509140668,0.0010501261513767,1428082.0,0.005857526792603,0.0015689688520283,0.0016129512077079,0.001155501440915,0.0021052781971755,inf,SW,0,0,0,SW,,,,,,
