name,paper_label,pos_label,neg_label,g-r_pos_mean,g-r_neg_mean,g-r_mean_diff,g-r_mannwhitneyu_stat,g-r_mannwhitneyu_pval,g-r_wasserstein_distance,g-r_mean_wasserstein_distance,g-r_wasserstein_distance_confidence_interval_lower,g-r_wasserstein_distance_confidence_interval_lower,g-r_laplace_smoothed_kld,g-r_label,g-r_score,g-i_pos_mean,g-i_neg_mean,g-i_mean_diff,g-i_mannwhitneyu_stat,g-i_mannwhitneyu_pval,g-i_wasserstein_distance,g-i_mean_wasserstein_distance,g-i_wasserstein_distance_confidence_interval_lower,g-i_wasserstein_distance_confidence_interval_lower,g-i_laplace_smoothed_kld,g-i_label,g-i_score,g-z_pos_mean,g-z_neg_mean,g-z_mean_diff,g-z_mannwhitneyu_stat,g-z_mannwhitneyu_pval,g-z_wasserstein_distance,g-z_mean_wasserstein_distance,g-z_wasserstein_distance_confidence_interval_lower,g-z_wasserstein_distance_confidence_interval_lower,g-z_laplace_smoothed_kld,g-z_label,g-z_score,r-i_pos_mean,r-i_neg_mean,r-i_mean_diff,r-i_mannwhitneyu_stat,r-i_mannwhitneyu_pval,r-i_wasserstein_distance,r-i_mean_wasserstein_distance,r-i_wasserstein_distance_confidence_interval_lower,r-i_wasserstein_distance_confidence_interval_lower,r-i_laplace_smoothed_kld,r-i_label,r-i_score,r-z_pos_mean,r-z_neg_mean,r-z_mean_diff,r-z_mannwhitneyu_stat,r-z_mannwhitneyu_pval,r-z_wasserstein_distance,r-z_mean_wasserstein_distance,r-z_wasserstein_distance_confidence_interval_lower,r-z_wasserstein_distance_confidence_interval_lower,r-z_laplace_smoothed_kld,r-z_label,r-z_score,i-z_pos_mean,i-z_neg_mean,i-z_mean_diff,i-z_mannwhitneyu_stat,i-z_mannwhitneyu_pval,i-z_wasserstein_distance,i-z_mean_wasserstein_distance,i-z_wasserstein_distance_confidence_interval_lower,i-z_wasserstein_distance_confidence_interval_lower,i-z_laplace_smoothed_kld,i-z_label,i-z_score,total,score,GOFHER_label
IC1683,W,E,W,0.013523926480262325,-0.021355673633019854,0.03487960011328218,509.5,0.0001374282317505329,0.03487960011328218,0.03500081957208964,0.020926866446493195,0.050570822101430976,inf,W,1,0.04125960385380452,0.003506915160812458,0.03775268869299206,520.5,5.668836068608711e-05,0.03775268869299206,0.037759351044181204,0.02310129714604665,0.0524347056751598,inf,W,1,0.06107593905843899,-0.014443410107883912,0.0755193491663229,586.0,1.1773484087410562e-07,0.07551934916632289,0.07590675448915284,0.056371500819996,0.09538167684452929,inf,W,1,0.027735677373542184,0.024862588793832314,0.0028730885797098697,345.5,0.5282970198241725,0.007580913918758562,0.00938593101588897,0.004456519259879659,0.01669219651045707,inf,W,1,0.047552012578176664,0.006912263525135942,0.04063974905304072,500.0,0.00028525723198329604,0.04063974905304072,0.04115176284411236,0.02450725901824148,0.05776982783474828,inf,W,1,0.01981633520463447,-0.01795032526869637,0.03776666047333084,594.0,4.9750218703953785e-08,0.03776666047333084,0.03756846656594771,0.028894014259613916,0.04659643779659029,inf,W,1,6,1,W
IC1755,SW,NE,SW,-0.008184201811140303,0.0019946659954555284,-0.010178867806595831,86.0,0.1854353790670079,0.010320545754541235,0.01273154226908752,0.005497356883267505,0.023685314128092078,inf,NE,-1,-0.004566499550243344,0.006160652168942166,-0.01072715171918551,85.0,0.17265185293327878,0.01072715171918551,0.013055145675055606,0.006345101657328443,0.02421748597897908,inf,NE,-1,0.015861013588653765,0.01900079163791047,-0.0031397780492567057,116.0,0.8899640895977055,0.006145228016839326,0.013024273990214125,0.006595158505253442,0.025101874820133558,inf,NE,-1,0.0036177022608969577,0.004165986173486637,-0.0005482839125896797,116.0,0.8899640895977055,0.003813514853553954,0.009786449220850351,0.004633543593125511,0.019169292927899397,inf,NE,-1,0.02404521539979407,0.017006125642454947,0.007039089757339124,133.0,0.6212314023292724,0.009176656381936418,0.01583995496223007,0.0075165241168337685,0.03294055487676886,inf,SW,1,0.02042751313889711,0.012840139468968307,0.007587373669928803,153.5,0.1920389512360522,0.007740041060526148,0.009935457106829651,0.004463953992279418,0.018194749036629657,inf,SW,1,-2,-1,NE
IC2101,NE,NE,SW,-0.07121692547113012,0.09000078428596082,-0.16121770975709093,16.0,0.0702385849444673,0.16121770975709096,0.16711785939944673,0.07023237912560562,0.2857835538450336,inf,NE,1,-0.009445769588751004,0.19666194251152616,-0.20610771210027717,11.0,0.01851090086384204,0.20610771210027717,0.20362415251369265,0.08560165308973053,0.33827294946893166,inf,NE,1,-0.03937696271799508,0.24112471290322463,-0.2805016756212197,10.0,0.013574660633484163,0.28050167562121975,0.2812824356257814,0.12240587792869066,0.4510483812815022,inf,NE,1,0.061771155882379115,0.10666115822556535,-0.044890002343186235,17.0,0.08747455984785425,0.0485741201619712,0.050090201877434466,0.023865001056016123,0.08004562196124355,inf,NE,1,0.03183996275313504,0.15112392861726381,-0.11928396586412877,8.0,0.009661311611207578,0.11928396586412876,0.11863020081933534,0.0603100409100677,0.17798954135354017,inf,NE,1,-0.029931193129244072,0.04446277039169844,-0.07439396352094252,11.0,0.021746210564852285,0.07439396352094252,0.07465069884299821,0.03422098532403356,0.12655137491121377,inf,NE,1,6,1,NE
IC5376,W,W,E,0.003063963573746855,0.019294291242812567,-0.016230327669065712,72.0,0.19145669092191253,0.016230327669065712,0.01780114285436021,0.007885995761981202,0.032791793961341104,inf,W,1,0.043109974084056354,0.0657052141337253,-0.022595240049668952,74.0,0.2233302163926154,0.022956020842260345,0.02812011246048468,0.013205566365562115,0.05402794592784742,inf,W,1,0.06388136186621172,0.08035805020185731,-0.016476688335645584,84.0,0.4383910551742619,0.017134571362750286,0.02797146694786823,0.014011001348487952,0.054537996658050085,inf,W,1,0.040046010510309496,0.04641092289091273,-0.006364912380603237,89.5,0.5951178005291639,0.009724568384114531,0.0139181823575335,0.00638262970084763,0.026187679370240205,inf,W,1,0.06081739829246485,0.06106375895904475,-0.00024636066657989647,101.5,1.0,0.0073686703950193375,0.015557637445009981,0.007002930563049211,0.02950576056881664,inf,W,1,0.020771387782155357,0.014652836068132016,0.00611855171402334,118.5,0.4785856618554095,0.007739024022234001,0.009714508788302744,0.004799101320682657,0.017122174248699135,inf,E,-1,4,1,W
NGC1035,NE,NE,SW,-0.03066640520835967,0.02621175205575349,-0.05687815726411316,501.0,0.009645490732873725,0.05687815726411316,0.06009119794928594,0.027723414263462372,0.09961238361103039,inf,NE,1,-0.10424583208542824,0.05050603046402012,-0.15475186254944837,350.0,4.180215064245599e-05,0.15475186254944828,0.1550705356112452,0.08417561086789455,0.2219872076465536,inf,NE,1,-0.10871102090764453,0.10479666112002825,-0.21350768202767278,349.0,4.003460957374992e-05,0.21350768202767278,0.2149888251406671,0.12830268191153457,0.29864469055457105,inf,NE,1,-0.07357942687706855,0.024294278408266614,-0.09787370528533516,292.0,2.9124053363071305e-06,0.09787370528533516,0.09822137771113168,0.06522892394769021,0.13421313005237273,inf,NE,1,-0.07804461569928488,0.07858490906427473,-0.15662952476355962,329.0,1.6537337005576475e-05,0.1566295247635596,0.15684851126753568,0.09963371906080906,0.22202398768972748,inf,NE,1,-0.004465188822216315,0.054290630656008115,-0.05875581947822443,527.0,0.019887801868336503,0.06052353300156103,0.0644661588740002,0.029568973798873174,0.10943190647414824,inf,NE,1,6,1,NE
NGC1056,SW,NE,SW,0.12902318263985557,-0.007528504633823368,0.13655168727367895,2227.0,3.462167214600777e-14,0.13655168727367895,0.13639068808242377,0.11334206847949407,0.15943056108284356,inf,SW,1,0.1938395388860715,0.023046012298912972,0.17079352658715852,2116.0,1.2114031154666155e-11,0.1707935265871585,0.1706775373161122,0.13531188507008468,0.20819013383243667,inf,SW,1,0.21723417185117247,0.013270099622619339,0.20396407222855312,2125.0,7.712846537226225e-12,0.20396407222855312,0.2044779014027249,0.16103983861469628,0.2487012182731602,inf,SW,1,0.0648163562462159,0.030574516932736336,0.034241839313479565,1724.5,7.684298083720739e-05,0.03424183931347955,0.03442851310876599,0.019968368310934938,0.04969161992606961,inf,SW,1,0.08821098921131691,0.02079860425644271,0.0674123849548742,1865.5,6.646773975992513e-07,0.0674123849548742,0.06758688441090657,0.044325076459806004,0.09017283890894055,inf,SW,1,0.023394632965101022,-0.00977591267629363,0.033170545641394655,2011.5,1.6925795449772942e-09,0.033170545641394655,0.0330088556350733,0.02411035152954925,0.042205672308654976,inf,SW,1,6,1,SW
NGC1084,SE,NW,SE,0.008718679375958448,0.016367286133412165,-0.007648606757453717,200.0,0.329999942371368,0.013078021542765012,0.016039274681687764,0.007715292411397928,0.02759595012750101,inf,NW,-1,-0.01880165283576435,0.015607823878371884,-0.03440947671413623,111.0,0.0021899994345199515,0.03440947671413623,0.03500987512321391,0.01695267802317078,0.05465940024135934,inf,NW,-1,-0.01080880229772609,0.009171425961167701,-0.01998022825889379,173.0,0.10786257913544378,0.019980228258893798,0.021707302834616384,0.009317617469128762,0.03898297534346134,inf,NW,-1,-0.027520332211722787,-0.0007594622550402798,-0.026760869956682507,107.0,0.0015930325505549528,0.026760869956682514,0.026583918393103548,0.0141385495451536,0.04000965832551149,inf,NW,-1,-0.019527481673684535,-0.007195860172244464,-0.012331621501440071,201.0,0.3417694511877226,0.01249497540877022,0.015409434609420508,0.007549718760745098,0.027911758702323975,inf,NW,-1,0.007992850538038259,-0.006436397917204183,0.014429248455242443,344.0,0.017192938871375206,0.01442924845524244,0.014540389300799872,0.005705313320579819,0.025069102436675844,inf,SE,1,-4,-1,NW
NGC1093,N,N,S,0.01653712302341641,0.05489243364294037,-0.038355310619523963,248.0,0.00014702468369140906,0.038355310619523963,0.03824032588759561,0.023011729555606222,0.05512864987079391,inf,N,1,-0.019978477964934623,0.0372605077556002,-0.05723898572053482,151.0,4.6549527010646143e-07,0.05723898572053482,0.05738073034368944,0.03981599502673042,0.07634396283591216,inf,N,1,-0.0037528159522441686,0.05197682260146189,-0.055729638553706065,184.0,3.896881188843805e-06,0.055729638553706065,0.05531843478623169,0.037383441726883106,0.07268062098248741,inf,N,1,-0.036515600988351035,-0.01763192588734017,-0.018883675101010865,224.5,4.1770909161967514e-05,0.018883675101010855,0.01898049303796832,0.011775008889391723,0.026568719822848728,inf,N,1,-0.020289938975660574,-0.0029156110414784737,-0.0173743279341821,363.0,0.020274525606559648,0.017374327934182098,0.01824994776519311,0.007992070445944997,0.030955626185209185,inf,N,1,0.016225662012690455,0.014716314845861696,0.0015093471668287586,592.0,0.5466750869112478,0.008354989407587164,0.010405656907446926,0.0052452987877798845,0.01783699943996547,inf,S,-1,4,1,N
NGC157,SE,NW,SE,0.06120044946675239,0.024782795483272616,0.03641765398347978,204.0,0.18322961692812578,0.03741866329224818,0.05541862781972101,0.026613730437015308,0.11563269608971562,inf,SE,1,0.07109945714442378,0.031178300741002453,0.03992115640342133,203.0,0.19387905327678934,0.041924514127087205,0.06554520188414895,0.030902212255818132,0.1361435144814117,inf,SE,1,0.09295616195721175,0.016887895106975415,0.07606826685023634,213.0,0.10608038009922614,0.07606826685023634,0.0922764717170917,0.042565795161294544,0.18426557370485225,inf,SE,1,0.009899007677671375,0.006395505257729833,0.003503502419941542,164.0,0.9494645858343842,0.008147215566776276,0.017136611214255876,0.008348339810029515,0.033630221668729136,inf,SE,1,0.03175571249045933,-0.007894900376297203,0.039650612866756536,219.0,0.07087056837091879,0.039910987161957054,0.044995384181317676,0.02033368997879386,0.08479262901829555,inf,SE,1,0.021856704812787963,-0.014290405634027037,0.036147110446815,257.0,0.0026080948089648075,0.036147110446815,0.03579045481936617,0.016908813295712994,0.0548492641653861,inf,SE,1,6,1,SE
NGC1667,E,E,W,0.0028119028849985924,0.02839361952830342,-0.025581716643304827,236.5,0.005130231569389648,0.026616934292977738,0.027007665754677786,0.013503845342377226,0.04313872308111639,inf,E,1,0.029725116715526075,0.004266380124528292,0.02545873659099778,572.0,0.015045961348917853,0.02545873659099778,0.026099757275653262,0.01064519314656738,0.04627935083001831,inf,W,-1,-0.017634974508746255,-0.02251296306562968,0.0048779885568834246,445.0,0.6558842595893403,0.01125018833488842,0.01676576464030248,0.008747658538984049,0.03019929635672521,inf,W,-1,0.02691321383052748,-0.024127239403775126,0.051040453234302605,795.0,3.2604528100962745e-09,0.051040453234302605,0.051044381406141356,0.039764006620424466,0.06254729248649911,inf,W,-1,-0.020446877393744844,-0.0509065825939331,0.03045970520018826,677.0,4.641839534325935e-05,0.030459705200188255,0.03040221359977104,0.01839362914955466,0.043257013820052946,inf,W,-1,-0.04736009122427232,-0.026779343190157977,-0.020580748034114346,242.5,0.006831916056695905,0.02058074803411435,0.02101751861602166,0.009202854635141373,0.0343435263944427,inf,E,1,-2,-1,W
NGC169,N,N,S,-0.008588441111454499,0.08679083341790567,-0.09537927452936017,189.0,0.009260132190196814,0.0953792745293602,0.09636466136718565,0.042953457137418,0.1532639912211776,inf,N,1,-0.004448755844429623,0.11003568635216858,-0.1144844421965982,200.0,0.01645970396498756,0.11448444219659822,0.11700273502164542,0.050620151686043446,0.1909101515031781,inf,N,1,-0.010643718741033984,0.10746746914813755,-0.11811118788917153,197.0,0.014122805911260616,0.11811118788917153,0.11954751713296087,0.05566063209092854,0.19704677964532322,inf,N,1,0.004139685267024875,0.023244852934262896,-0.01910516766723802,251.5,0.14853570119738088,0.020192143913379246,0.022211820016433386,0.009580148969645286,0.03791786795017844,inf,N,1,-0.002055277629579484,0.020676635730231853,-0.022731913359811336,269.5,0.2664283100639344,0.023922099100069077,0.02655187991459973,0.012189505708042035,0.045440265142991515,inf,N,1,-0.00619496289660436,-0.00256821720403104,-0.00362674569257332,299.5,0.5784414599578098,0.008429564331740231,0.009274024907918822,0.004956022828403491,0.014681039120198122,inf,N,1,6,1,N
NGC2347,E,W,E,-0.007484724024701118,-0.039871413432396204,0.03238668940769508,356.0,0.018537339095104865,0.03238668940769509,0.0328708273672881,0.01517483586557354,0.05383375109898942,inf,E,1,0.007963629262563927,-0.02362131633426262,0.03158494559682655,356.0,0.018537339095104865,0.03158494559682656,0.032860874757204506,0.017278783960128066,0.0516185475528844,inf,E,1,-0.015462102329332246,-0.047281139661825594,0.03181903733249335,360.5,0.014003795596510498,0.03322417148151943,0.03468265909456528,0.01597850487823816,0.05602884929326009,inf,E,1,0.015448353287265045,0.016250097098133586,-0.0008017438108685413,267.0,0.7414775720979436,0.005033744935971303,0.007201044780758043,0.004002761335515366,0.011551703382634863,inf,W,-1,-0.007977378304631128,-0.007409726229429386,-0.0005676520752017416,284.0,0.4735901991712047,0.015396821304261074,0.020263576075594144,0.011572195461555254,0.03214796849347338,inf,W,-1,-0.023425731591896176,-0.023659823327562973,0.00023409173566679709,286.0,0.4459696544404219,0.013361234945638711,0.017706773218339217,0.009402915360382895,0.02826284091337923,inf,E,1,2,1,E
