name,x,y,a,b,theta
IC750,187.7898652,187.5340502,6.727660155,2.5168676547845874,-0.870833743
NGC1309,124.5852467,125.4952099,5.6456995,4.907423792833007,-1.449804614
NGC1324,186.1302356,187.5202524,4.7759598385,1.4667277447934197,0.8724058234
NGC2268,155.6754761,157.2623478,6.830743215,3.651695567694752,-0.4825887543
NGC2713,186.7769359,186.8323682,7.14000044,4.5925961182001815,0.4791467371
NGC3003,290.8858351,281.1467091,13.127324925,3.882878801959644,-0.1804883935
NGC3185,124.8828981,124.8676656,4.35083137,2.319710246233589,0.5569987276
NGC3370,218.2296424,218.2412806,6.793529975,3.889537683723926,0.9887553406
NGC3430,217.343819,217.1147515,3.6136113815,1.9450055699179796,-0.9852043409
NGC3726,467.9882839,467.951893,4.206398329,2.3224567922871207,-1.372019422
NGC3813,156.7564199,153.2847073,6.832178195,2.955145516873308,-0.119054766
NGC3877,278.9844698,283.6616917,5.784568255,1.356684498036344,-0.9584492856
NGC3917,310.9788252,312.1779023,6.530486495,1.7271252842366935,-0.2308888034
NGC4096,372.4252215,373.1250883,11.8437434,3.309423140387907,-1.232638239
NGC4162,185.5753217,186.968375,4.5770610965,3.0182644686097637,1.375836914
NGC4178,314.2802541,307.2900343,12.26538935,3.4193900734057854,-0.9848911476
NGC4192,437.019593,434.7603519,9.07899501,2.301793033286608,1.070943909
NGC4220,189.168402,185.8462627,9.213147645,3.045125827826977,0.8130398695
NGC4274,187.160757,188.4026528,5.60957727,4.281914274654301,-0.04426021285
NGC4579,311.3133955,311.1473142,4.9132906185,3.137898838380868,-0.4645280832
NGC4586,250.1811019,248.4789819,6.843635675,2.5633160515804603,0.4635167361
NGC4602,246.5360616,252.2112072,4.7161380565,2.0135729786725505,0.4205924409
NGC470,154.2345777,154.6295723,4.4389350655,2.9254032401377,1.281972544
NGC4771,249.7305106,248.4222795,8.715838265,2.2093291168201783,0.7701277969
NGC4800,60.65740187,62.33975872,5.318020535,3.952340946301152,-1.049280001
NGC4845,218.4652594,218.9108489,4.8941616225,1.419266949401372,-0.2639597432
NGC5443,187.2507393,186.9391481,5.733738355,2.075305283320396,-0.8517647145
NGC5522,125.301464,124.7798654,4.0647143345,1.1943137394986572,-0.6548799496
NGC5533,124.9350443,124.7755911,4.7305474065,2.9830685907760066,-1.090692245
NGC5559,124.6754858,124.5669322,1.64975971,0.48794043106857005,-0.5079294172
NGC5587,122.7570186,123.922307,4.8730996325,1.7463585610116221,1.27775182
NGC5616,156.2965491,154.3567837,5.929258915,1.317416428371407,1.176308397
NGC5656,124.8625908,124.6620605,4.887537389,3.298394753582282,-0.6301123586
NGC5676,187.4003194,187.4647745,5.145093065,2.5028313750939257,-0.781895421
NGC5690,189.1637688,194.0412334,39.89680137,12.530240931974149,0.9028372816
NGC5750,124.7737875,123.1227602,4.446666834,3.2606996135786073,-0.3027985085
NGC716,123.6159907,123.1730947,5.523800835,3.067550417607505,-0.5147252429
NGC7448,123.4835062,124.0451035,6.173950385,2.9786278072196,1.396540212
NGC7721,185.7357033,186.4433098,5.71886617,3.0537135479388775,-1.383686865
NGC779,175.9485716,179.4324944,10.81871011,3.727389154462916,1.235859923
NGC787,92.66394105,93.53047323,5.23304097,4.304013172626211,-0.1769457813
