name,paper_label,pos_label,neg_label,g-r_pos_mean,g-r_neg_mean,g-r_mean_diff,g-r_mannwhitneyu_stat,g-r_mannwhitneyu_pval,g-r_wasserstein_distance,g-r_mean_wasserstein_distance,g-r_wasserstein_distance_confidence_interval_lower,g-r_wasserstein_distance_confidence_interval_lower.1,g-r_laplace_smoothed_kld,g-r_label,g-r_score,g-i_pos_mean,g-i_neg_mean,g-i_mean_diff,g-i_mannwhitneyu_stat,g-i_mannwhitneyu_pval,g-i_wasserstein_distance,g-i_mean_wasserstein_distance,g-i_wasserstein_distance_confidence_interval_lower,g-i_wasserstein_distance_confidence_interval_lower.1,g-i_laplace_smoothed_kld,g-i_label,g-i_score,g-z_pos_mean,g-z_neg_mean,g-z_mean_diff,g-z_mannwhitneyu_stat,g-z_mannwhitneyu_pval,g-z_wasserstein_distance,g-z_mean_wasserstein_distance,g-z_wasserstein_distance_confidence_interval_lower,g-z_wasserstein_distance_confidence_interval_lower.1,g-z_laplace_smoothed_kld,g-z_label,g-z_score,r-i_pos_mean,r-i_neg_mean,r-i_mean_diff,r-i_mannwhitneyu_stat,r-i_mannwhitneyu_pval,r-i_wasserstein_distance,r-i_mean_wasserstein_distance,r-i_wasserstein_distance_confidence_interval_lower,r-i_wasserstein_distance_confidence_interval_lower.1,r-i_laplace_smoothed_kld,r-i_label,r-i_score,r-z_pos_mean,r-z_neg_mean,r-z_mean_diff,r-z_mannwhitneyu_stat,r-z_mannwhitneyu_pval,r-z_wasserstein_distance,r-z_mean_wasserstein_distance,r-z_wasserstein_distance_confidence_interval_lower,r-z_wasserstein_distance_confidence_interval_lower.1,r-z_laplace_smoothed_kld,r-z_label,r-z_score,i-z_pos_mean,i-z_neg_mean,i-z_mean_diff,i-z_mannwhitneyu_stat,i-z_mannwhitneyu_pval,i-z_wasserstein_distance,i-z_mean_wasserstein_distance,i-z_wasserstein_distance_confidence_interval_lower,i-z_wasserstein_distance_confidence_interval_lower.1,i-z_laplace_smoothed_kld,i-z_label,i-z_score,total,score,GOFHER_label,g-r_is_valid,g-i_is_valid,g-z_is_valid,r-i_is_valid,r-z_is_valid,i-z_is_valid
IC1151,nw,NW,SE,-0.0076545684727525,0.0017163745998955,-0.0093709430726481,675.5,0.1281597212953899,0.0110795445042386,0.012613893168866,0.0054532563440838,0.0218133779962283,inf,NW,1,0.0059924570577156,0.0088096010920359,-0.0028171440343202,814.0,0.812999927723315,0.0068551180254035,0.0110634370059214,0.0062735056806665,0.0191882132342417,inf,NW,1,-0.0131968111050779,0.0204667813125806,-0.0336635924176585,495.0,0.001394203723143,0.0369120881315768,0.0388048929833811,0.0224168377632854,0.055680837244772,inf,NW,1,0.0136470255304682,0.0070932264921403,0.0065537990383278,947.0,0.3231642363448632,0.0081204875069318,0.0102801979352981,0.0048143370933315,0.0171260249371621,inf,SE,-1,-0.0055422426323253,0.018750406712685,-0.0242926493450103,625.0,0.0466054961567115,0.0303421783764731,0.0322823160866742,0.0190158175255468,0.0477892610786671,inf,NW,1,-0.0191892681627935,0.0116571802205446,-0.0308464483833382,512.0,0.0023804080704485,0.0313923409661099,0.0332902206352526,0.0178887071433123,0.0498903688121475,inf,NW,1,4,1,NW,,,,,,
IC1199,ne,E,W,-0.004529558587803,0.0458921649591796,-0.0504217235469826,27.0,0.0011981866016767,0.0504217235469826,0.0498398556799856,0.0254321042845543,0.0794890224470509,inf,E,1,0.0018556302707399,0.0950377764435091,-0.0931821461727692,3.0,1.4115569156153118e-05,0.0931821461727692,0.0937305169817086,0.0679956196997682,0.1200100940421922,inf,E,1,-0.0070318932417466,0.1007577527473071,-0.1077896459890537,22.0,0.0005223025411715,0.1077896459890538,0.1065001094229251,0.0654347722374035,0.1506594263887927,inf,E,1,0.006385188858543,0.0491456114843295,-0.0427604226257865,24.0,0.0007323990319616,0.0427604226257865,0.0429159102076214,0.0233450526352322,0.0605680308870124,inf,E,1,-0.0025023346539436,0.0548655877881274,-0.0573679224420711,39.0,0.0071894467896066,0.0573679224420711,0.0590862783000446,0.031212620667476,0.0887365966977929,inf,E,1,-0.0088875235124866,0.0057199763037979,-0.0146074998162845,75.0,0.3012190100323505,0.0417670478612361,0.0435152866093454,0.0254898801098601,0.0613585597346004,inf,E,1,6,1,E,,,,,,
IC1256,n,N,S,0.0110315823626075,0.0178587662883658,-0.0068271839257582,167.5,0.7257065836970085,0.0089448849551415,0.0139586642497538,0.0077277005230468,0.0245785206021539,inf,N,1,0.0141936707876284,0.0205904534688091,-0.0063967826811807,172.0,0.8264440101673718,0.0109176400476024,0.0155522710142777,0.0082889639452527,0.0268302173459777,inf,N,1,0.0064301597705945,0.0256795637908002,-0.0192494040202056,131.5,0.1605066497226071,0.0205736900994157,0.0234407108248162,0.0129458928255313,0.0395992706014221,inf,N,1,0.0031620884250208,0.0027316871804433,0.0004304012445775,170.0,0.7812157607745479,0.004694129807704,0.0070342590618549,0.0036679800456568,0.0110820519189786,inf,S,-1,-0.0046014225920129,0.0078207975024344,-0.0124222200944474,129.5,0.1437841428706238,0.0124222200944474,0.0137897030320059,0.0048874794459505,0.0273457000489603,inf,N,1,-0.0077635110170338,0.005089110321991,-0.0128526213390249,124.0,0.1046840670911338,0.0128898627824605,0.0146485094607065,0.0059712992644975,0.0280299237772817,inf,N,1,4,1,N,,,,,,
IC1528,se,N,S,0.1457503529136063,0.0801597378444533,0.065590615069153,228.0,0.1700157767966231,0.0659351236717099,0.0763749532425273,0.0368426886886668,0.1426322680663624,inf,S,1,0.1833512922413361,0.1146756663677083,0.0686756258736278,228.0,0.1700157767966231,0.0730833094426724,0.0916576530372002,0.0458269606665712,0.182185722009413,inf,S,1,0.2259410748450508,0.1315055742191503,0.0944355006259005,232.0,0.136505248173888,0.095653049204001,0.1142067460057053,0.0554718201932017,0.2153808616584899,inf,S,1,0.0376009393277298,0.034515928523255,0.0030850108044747,192.0,0.7481026173282347,0.0126276146123878,0.0232641200652487,0.0114861743896253,0.044166427955608,inf,S,1,0.0801907219314445,0.0513458363746969,0.0288448855567476,225.0,0.1989429808662312,0.0288448855567475,0.0428489079326728,0.0187923546306406,0.0840388423437389,inf,S,1,0.0425897826037146,0.0168299078514418,0.0257598747522727,247.0,0.0539979131820752,0.026087123942027,0.0288922591762292,0.0141977771739929,0.0495709248581486,inf,S,1,6,1,S,,,,,,
IC2095,se,NW,SE,-0.0373674336950012,-0.0198081607543614,-0.0175592729406397,12928.0,4.644030404181627e-09,0.0175592729406397,0.0176699394929458,0.0121747463333609,0.0227892828640143,inf,NW,-1,-0.142490642097126,-0.1002215990152059,-0.0422690430819201,14357.0,4.131227423065128e-06,0.043068160063289,0.0443354369589304,0.0307215035867586,0.0587741453636036,inf,NW,-1,-0.2487313304369478,-0.2316442007866457,-0.0170871296503021,17790.0,0.111787734195334,0.0278623180801506,0.0296689766033755,0.0173584710679236,0.0434798599262444,inf,NW,-1,-0.1051232084021248,-0.0804134382608444,-0.0247097701412803,15374.5,0.0002062633469797,0.0266369346152547,0.0277237335062257,0.018262545685185,0.037969985450634,inf,NW,-1,-0.2113638967419466,-0.2118360400322843,0.0004721432903377,19642.0,0.971981396588612,0.0153835015311844,0.0192043310243717,0.0108031614027766,0.0299506279684681,inf,SE,1,-0.1062406883398217,-0.1314226017714398,0.025181913431618,22804.0,0.0049292281311777,0.0252287830278661,0.0276188198744591,0.0136783394663387,0.0438247396282417,inf,SE,1,-2,-1,NW,,,,,,
IC2487,ne,E,W,-0.0102739570814608,0.1002686733068973,-0.1105426303883582,0.0,0.0007546328066255,0.1105426303883582,0.110544341263703,0.0837285493394624,0.1379501676835058,inf,E,1,0.0036787724210143,0.1241569753356367,-0.1204782029146224,0.0,0.0007546328066255,0.1204782029146223,0.1198642304298405,0.0878849108584488,0.1521399912832745,inf,E,1,-0.0349117846189182,0.0897402908661963,-0.1246520754851145,2.0,0.001505504183816,0.1246520754851145,0.1238062755758165,0.0781783709078878,0.1681844304142085,inf,E,1,0.0139527295024752,0.0238883020287393,-0.0099355725262641,24.0,0.3052105562810218,0.0174103089443875,0.0215545021242316,0.0100433564313744,0.0366938784940947,inf,E,1,-0.0246378275374574,-0.010528382440701,-0.0141094450967563,26.0,0.4065253213452476,0.0143450875993809,0.0196502787089619,0.0083927974161908,0.0403848911946717,inf,E,1,-0.0385905570399326,-0.0344166844694404,-0.0041738725704921,33.0,0.8835465897948164,0.0160715324159158,0.022948150007591,0.0127487812215106,0.0404479086966074,inf,E,1,6,1,E,,,,,,
IC4566,sw,NE,SW,0.0612980226883267,0.051184306266211,0.0101137164221156,523.0,0.184610932198673,0.0110905801356428,0.0136289884285498,0.0065879631638599,0.0238439213796627,inf,SW,1,0.0884722750267081,0.0763021390733632,0.0121701359533448,519.0,0.2054979629869862,0.0153861416823753,0.017320307568643,0.0084758422042974,0.0303690004368808,inf,SW,1,0.1012888301090279,0.1121276635838289,-0.010838833474801,349.0,0.1948492146536687,0.0187788181173593,0.0224306948071734,0.0126322458191762,0.0357556751391842,inf,NE,-1,0.0271742523383813,0.0251178328071521,0.0020564195312292,496.0,0.3589791521236719,0.0068699751411621,0.0078894698411262,0.0039247017850842,0.0124368073615225,inf,SW,1,0.0399908074207012,0.0609433573176178,-0.0209525498969166,262.0,0.0089103061335665,0.0209525498969166,0.0221128232783067,0.0117303099669419,0.03602421220169,inf,NE,-1,0.0128165550823198,0.0358255245104657,-0.0230089694281458,258.0,0.0074478817822017,0.0231026779881648,0.0241788612775965,0.0137448710818128,0.0382521019249236,inf,NE,-1,0,0,-,,,,,,
IC5309,se,W,E,0.0103032779246389,-0.0107410029058123,0.0210442808304513,1662.0,0.0044997419065132,0.0234408562569782,0.0257558915757641,0.0151478522428842,0.0387558879308226,inf,E,1,0.039078179722815,-0.0036712748886029,0.0427494546114179,1757.0,0.0004725260715822,0.0430207165570872,0.0453575142616763,0.0263895572052015,0.0684822680671057,inf,E,1,0.0723076455524624,-0.0018279939270228,0.0741356394794853,1871.0,1.852887568723814e-05,0.0741356394794853,0.0747072523288548,0.0446621792569467,0.104149433207959,inf,E,1,0.028774901798176,0.0070697280172094,0.0217051737809666,1768.5,0.0003499984763956,0.0221011730890732,0.0228765391370961,0.0124879596723976,0.0341438119275554,inf,E,1,0.0620043676278234,0.0089130089787894,0.053091358649034,1967.5,7.524216360618894e-07,0.0536927534293041,0.0537787438818361,0.0356444604770045,0.0709590652170383,inf,E,1,0.0332294658296473,0.00184328096158,0.0313861848680673,1883.5,1.253196554535732e-05,0.0314001859107111,0.0314418744308572,0.019724155338662,0.0441473732731569,inf,E,1,6,1,E,,,,,,
IC674,sw,NE,SW,0.0135896413133914,-0.0319929292164637,0.0455825705298552,215.0,0.0001871066325927,0.0455825705298552,0.045507225431216,0.0272313423785433,0.0639598584492894,inf,SW,1,0.0018806774258138,-0.0111589761463179,0.0130396535721318,158.0,0.1382160506047179,0.0130396535721318,0.0149623768577094,0.0061130438208301,0.0290069263080014,inf,SW,1,0.0339072890896548,-0.0184333626329041,0.0523406517225589,220.0,8.372502441887174e-05,0.0523406517225589,0.0523250797564339,0.031958007429836,0.0747643170126559,inf,SW,1,-0.0117089638875775,0.0208339530701457,-0.0325429169577233,52.0,0.0076204209919004,0.0325429169577233,0.033356888217493,0.0163301384209217,0.0524651386499137,inf,NE,-1,0.0203176477762633,0.0135595665835596,0.0067580811927037,149.0,0.2598799169062472,0.0116052463458872,0.0138205575675538,0.0071871850079946,0.0232417059832073,inf,SW,1,0.0320266116638409,-0.0072743864865861,0.0393009981504271,193.0,0.0041555892866056,0.0393009981504271,0.0398709652445883,0.0194152717826654,0.0613983491988454,inf,SW,1,4,1,SW,,,,,,
IC776,sw,N,S,0.0805862204820555,0.0810596750058848,-0.0004734545238293,6063.0,0.978029078821544,0.0122623983815601,0.0211164429031483,0.0113415926804547,0.037537354745355,inf,N,-1,-0.0172446758785692,-0.0995505517354267,0.0823058758568575,8133.0,1.0206729610706568e-05,0.0849123220371489,0.0859357729491968,0.0503084537708117,0.1195086033798977,inf,S,1,0.027565097583884,0.025556607806978,0.0020084897769059,6082.0,0.9459522958012092,0.029732121115422,0.0423124201749642,0.0251144615735295,0.0675259913514971,inf,S,1,-0.0978308963606248,-0.1806102267413117,0.0827793303806868,7707.0,0.0004476282983756,0.0827793303806869,0.0826214898020217,0.0438152456805847,0.1206747292499827,inf,S,1,-0.0530211228981715,-0.0555030671989068,0.0024819443007352,6080.0,0.9493255802270316,0.0290475426945196,0.0421638794391583,0.0233317745808093,0.0674301713975861,inf,S,1,0.0448097734624532,0.1251071595424049,-0.0802973860799516,4462.0,0.0007738236787999,0.0804600264820379,0.0830641377020796,0.042275956503823,0.1293738851346566,inf,N,-1,2,1,S,,,,,,
