name,x,y,a,b,theta
IC1683,76.57411751,76.22629328,5.356104405,3.0763964748227686,1.296511409
IC1755,93.34574387,93.68800655,5.92436622,1.6863419957377837,1.124852359
IC2101,114.6337465,110.9089032,4.8471073925,1.0984642819262085,0.9997895376
IC5376,110.7901562,111.1593851,5.62093013,1.7200847497810108,-1.5048161
NGC1035,155.4729625,151.4943795,9.613290995,2.5022752251178417,0.9935041201
NGC1056,153.6561989,154.0036527,7.3319781,4.172822314186319,1.159574295
NGC1084,137.4316767,137.2428619,4.767140143,2.7947029135633863,-0.8757227553
NGC1093,81.37855214,80.78750008,5.858652695,3.5311332425642994,0.3179102453
NGC157,187.7548562,187.3377245,5.45274658,2.0816479159015593,-0.9962219639
NGC1667,91.6727137,92.50275282,5.19461643,3.551577448944778,1.502616894
NGC169,110.4641909,110.7584796,6.245786055,2.6802974535578703,-0.02257063213
NGC2347,99.4160073,126.85849579999999,4.797884826,2.95283555174204,-1.471979033
NGC2410,154.3745804,154.1825148,7.523718935,2.581739163750761,-0.9652318679
NGC2639,74.93841584,74.1262251,4.4026281935,2.266138608004471,0.7812429438
NGC2683,304.7957797,304.9516222,26.947136025,7.554944368155844,-0.8380477553
NGC2742,217.3329992,219.886275,4.932072238,2.415284125792899,-0.08206359718
NGC2775,186.2921227,187.8228215,4.55273581,3.8156963792202636,1.201923773
NGC2841,310.55981,312.0017798,5.619640625,2.9693307366729758,1.082883615
NGC2903,311.2143878,301.5989261,2.638430915,1.8509453570503727,-1.074896546
NGC3160,79.30816228,81.43620695,4.3464251295,1.2530116868297025,0.8634219994
NGC3198,375.2085989,375.8374219,6.16489765,2.1271165948349933,-0.8742770142
NGC3227,249.1787858,250.2991004,7.887822275,3.4427883913904482,1.089079417
NGC3310,124.8060965,120.5351556,36.00574982,34.975428502608544,-0.8133782814
NGC3368,249.6832408,249.699647,7.916039485,5.462536763705308,0.9069300561
NGC3521,373.1492068,374.4208186,12.896170655,6.916686580416724,1.247860852
NGC3623,375.0012952,373.9580837,8.272223545,3.031165860013254,1.407111396
NGC3627,375.2358553,373.6590859,7.932888185,3.5521404582654807,1.23836005
NGC3646,249.3126438,249.2280085,6.00800992,3.3409578097021195,-0.7104772577
NGC3672,313.579514,312.1821462,7.303080555,2.984115547610126,-1.454680375
NGC3675,313.1508751,312.1627124,4.7073494565,2.2655923106249363,1.565005227
NGC3718,496.1304473,502.9498769,18.17802015,10.4228134958541,-1.144157078
NGC3815,123.6308406,123.8561386,5.26860321,2.22439622385031,-0.3611091727
NGC3900,187.3785106,186.8996539,5.292477175,3.09761138081394,-1.566769216
NGC3949,187.5814257,186.5871608,6.622427965,3.871365113537388,0.5646677927
NGC4062,311.2413541,312.1579329,6.14398795,3.4315864285757183,0.2504467895
NGC4088,375.4963812,378.7932888,14.476194995,5.79536818690173,-0.6549715853
NGC4293,220.9134898,222.1173365,5.357258315,1.5964529290282556,-0.2037503193
NGC4310,92.89782081,92.12656398,7.775483655,3.3650741972719054,1.190244225
NGC4414,217.6371855,216.8280278,5.38705028,3.0403081388201008,1.197072682
NGC4424,186.7618216,185.6572629,14.667857445,5.985085132014175,0.1566282924
NGC4450,313.460229,312.3035748,5.19811384,3.0941511639072115,-1.504269914
NGC4451,56.04164946,58.60185685,16.008433115,8.817265443897458,1.206116493
NGC4501,374.8948298,373.0336311,4.3662912125,2.196727931229917,0.9032785021
NGC4527,435.9889286,435.4808922,8.95956388,2.6787884693218107,-0.3941981151
NGC4569,434.8078143,436.8660106,14.743384395,6.270506707513774,-1.195041346
NGC4580,123.8440411,124.8124847,4.3861970425,3.001548727096406,1.061384811
NGC4625,155.4749006,155.3275219,5.78709708,5.23823094692738,-1.247805833
NGC4632,216.037315,216.4568888,10.206958825,4.130503191848042,-0.5036447777
NGC4651,236.6595336,236.8235535,4.481681123,2.9471999878360347,-0.2347590874
NGC4666,282.0540903,281.2141752,9.309818505,2.4371227781814033,-0.8610115144
NGC4698,217.9332416,218.1156634,5.974198675,4.267211568602921,1.351741829
NGC4826,311.7796442,311.2160593,5.11372443,3.249793024841407,0.3453680248
NGC5005,310.1413197,307.8015162,5.91330339,2.067203914628456,-0.3818416281
NGC5055,437.6533644,441.0317672,10.93541347,6.2153691926964285,0.1873191041
NGC5248,373.9964127,374.6690097,4.7399898885,3.288076864857828,0.412898628
NGC5303,67.67580032,68.90915986,5.13681066,2.6104030858309355,-0.0931011113
NGC5395,249.1654139,249.8606271,4.2962431135,1.8155675256144774,1.537116896
NGC5448,217.3001486,217.9687418,4.9845400815,1.8350797458511117,0.1974847865
NGC5635,156.3789526,156.7050668,5.22622441,2.4727268073474944,-0.4610017885
NGC5678,187.0486958,187.2925059,4.7691246385,2.9122517862076944,1.557862271
NGC5692,61.57772823,61.38250171,6.01921297,3.726880927688534,-0.9246772327
NGC5949,154.3655129,155.4550259,1.2501740095,0.5841763539604559,0.9401325512
NGC5980,122.5834397,123.825614,6.05551577,2.3185049845116366,-1.339095137
NGC6015,309.2474548,311.1255385,7.74727789,4.203733705635718,-1.014712546
NGC6106,186.7232508,185.7009668,33.825092895,21.7490665901084,0.8992475743
NGC6132,93.30259367,92.70444103,5.144546,1.9104515530378363,0.6260398438
NGC615,187.0513134,187.4561543,5.502719335,2.1961080191673403,1.210354137
NGC6181,155.0684651,154.1952338,4.6839447585,2.801343370024003,1.420380214
NGC6186,92.84678274,92.40457245,5.448736675,2.0541662454860803,-0.6099735492
NGC6207,187.3778501,203.5885676,4.5056984495,1.9711767805107117,-1.247203375
NGC6394,74.17716997,74.79371344,4.668381964,1.4800598103046003,-0.9712025476
NGC6978,86.06999219,86.894446,4.4994332015,1.7128514762001448,0.6452656546
NGC7311,121.8040874,128.4115107,5.350173885,2.633502891848815,-1.344385176
NGC7331,371.7504077,376.636675,6.01626067,1.970060641867823,1.328908394
NGC7364,93.67030023,93.86354007,6.17946939,4.070792297748846,-0.4128225953
NGC7466,79.5413145,80.21462461,5.21339292,2.8265228063102286,-1.162780077
NGC7479,249.2145913,248.9172788,6.0740262,2.044818207257649,-1.395954826
NGC7536,124.2986066,123.3979874,4.6277650005,1.801861862977404,-0.5892958627
NGC7541,247.3918866,249.3801325,11.445916215,3.393729962299181,0.1466560604
NGC7591,125.9550196,123.4838053,7.516854715,4.784768872640955,1.238474769
NGC7608,107.2872819,105.288956,5.867388885,1.5273901061748085,-1.252057297
NGC7625,125.1199446,125.1165942,7.642614625,6.11245138299468,-0.979657728
NGC7631,155.4636148,155.0775983,5.65733753,2.4861772053934184,-0.2348012354
NGC772,187.467775,188.2778175,4.8099931575,3.5806850732264786,0.5572098158
NGC7738,187.481328,187.7059583,6.981928075,2.4255435857490877,-0.9068120299
NGC7782,186.8882125,187.5994692,4.789037652,2.799671860228791,1.497807822
NGC7787,187.2014965,187.567519,5.43567582,3.2132340321837405,0.2079798278
UGC10384,92.20912699,93.19687228,5.088582555,1.2848064593537607,0.04005417133
UGC1057,112.0370525,111.2634488,4.9893658655,1.6785916014520956,1.085394723
UGC10972,107.1276744,108.2859055,4.6190303355,1.0814309018785886,-0.6314148279
UGC11792,111.6980426,108.3877989,4.5434279255,0.8447571455112081,1.207162755
UGC12519,125.0125021,124.7386868,5.38903548,1.402923223622162,1.17733095
