name,x,y,a,b,theta
IC 2101,47.80517277617033,49.30555205690904,18.825328826904297,4.335048675537109,0.7621893490355867
IC1683,30.714184552434304,30.431539786587827,9.067363739013672,5.154315948486328,1.4144676932666391
IC1755,37.32585503533389,37.435927759657254,13.179326057434082,3.5908539295196533,1.3233757411438567
IC5376,44.57870152397654,44.459320845133085,15.05748462677002,4.677234649658203,-1.5204454395921088
MCG-02-02-030,44.60367691773034,45.01570169323149,15.102230072021484,6.189108848571777,1.2961859674018887
MCG-02-51-004,44.74493135788367,44.80780179661541,15.056796073913574,5.866822719573975,1.1532315080186057
NGC1035,62.60841127534399,61.322787073477706,25.55845069885254,8.023468971252441,0.9659652724490224
NGC1056,61.69669334219183,61.89032306320123,13.007096290588379,9.43832015991211,1.1805734344682577
NGC1084,55.45519108380502,55.108782959672965,19.046405792236328,11.531160354614258,-0.8625609205073345
NGC1093,32.532669073101644,32.39578570800042,9.981406211853027,6.306478500366211,0.3636298870045287
NGC1097,150.23973692348895,150.8215537870483,42.74655532836914,18.153657913208008,1.0593382704974454
NGC1421,98.53181925618411,99.78826468388564,37.534542083740234,11.835386276245117,-1.568106044062921
NGC157,74.99517856366504,75.00194167421857,27.298295974731445,18.561180114746094,-0.917605480055179
NGC1637,99.92855399886746,99.83089089473063,25.532724380493164,19.72779655456543,-1.2489989603560823
NGC1667,36.86531678121673,37.29174612095256,11.06775188446045,7.7590484619140625,1.1521666849654573
NGC169,44.59046331576951,44.51014311906761,13.818998336791992,5.105530261993408,-0.052198966074862824
NGC1961,125.40496251646002,125.08278904877692,36.7200813293457,19.25367546081543,0.2582890696986145
NGC2280,75.24497556777605,75.06503558252078,27.508493423461914,12.569851875305176,1.1679820440195745
NGC2347,39.45820442773438,50.57943159750752,11.47087287902832,7.40736722946167,-1.3028716648620027
NGC24,127.40281259960906,121.56692410504199,46.88893127441406,13.222179412841797,-0.8130035478588892
NGC2403,255.66439462770472,243.1689029892169,32.92612838745117,19.26848793029785,0.43130012402948315
NGC2410,62.12947149056865,61.90200425875175,20.352516174316406,6.393054485321045,-1.1334049666133736
NGC2613,150.12576701681297,151.19514442973463,63.62519836425781,15.832900047302246,0.3748029882401245
NGC2639,29.887895052516946,29.684648604556088,10.057458877563477,5.045268535614014,0.7933293015587315
