name,x,y,a,b,theta
IC2247,200.18439836658766,197.54677450210897,74.61236572265625,12.402721405029297,1.0285826147539596
IC540,200.71325561536463,199.35244924570728,54.982688903808594,13.74235725402832,1.429889271777116
IC944,199.7681328206975,201.29164231046056,62.19783401489258,16.54994010925293,0.3566312040794873
MCG-02-02-040,197.24723917283524,203.4472139460191,59.042720794677734,16.390562057495117,-0.4898934567969697
MCG-02-03-015,200.4883156125172,200.36134461986563,54.85810089111328,14.096604347229004,-1.1747533765598985
NGC1542,100.10763510862161,102.72765326338371,38.311912536621094,15.12260627746582,0.6488853258773871
NGC3067,252.12218697433485,250.1717745140106,95.0958023071289,25.543638229370117,0.45445082535329884
NGC3079,586.1918624673742,611.0684025657714,64.09535217285156,18.318857192993164,1.664350668092404
NGC3169,403.3911058756741,404.96277179627305,52.20061111450195,27.04098892211914,-0.9025465046364409
NGC3495,497.0658953868242,501.3241521976271,168.68458557128906,24.09537124633789,-1.4357554112869841
NGC3626,300.3995946336571,300.8567607931361,53.675437927246094,23.388763427734375,1.3239704988740095
NGC4517,939.0676397625036,879.0029838469302,199.20965576171875,43.01185989379883,-0.331817755599652
NGC4605,420.02858530943524,396.6237907850591,101.14108276367188,35.45314025878906,0.401126762728061
NGC4772,400.28138180534916,399.54772016864774,63.504295349121094,28.97599983215332,0.7975768650573152
NGC6314,200.2796677754854,200.52721962328096,42.93814468383789,19.093835830688477,1.4503090166082202
NGC681,199.91762842847666,194.51335231772464,54.474666595458984,20.949691772460938,-0.4027404960244178
UGC10205,199.63620174718656,201.4604984693208,47.59829330444336,24.80228614807129,0.5532871092360871
UGC10297,198.8448099946096,202.1304298719491,63.191097259521484,12.61040210723877,-1.5771892475739338
UGC3107,149.8120756419591,152.99182373578086,44.67916488647461,10.048032760620117,-0.2949878957135367
UGC5111,195.90265008181595,200.00984320835533,56.177207946777344,13.631791114807129,0.5984862601160799
UGC5498,230.44556496971103,327.5507093770063,16.92469024658203,11.632915496826172,-0.6316233277320862
UGC6036,200.93940361450584,201.00116508981364,59.13669204711914,12.668383598327637,0.10630248811493087
UGC8267,202.4960087746925,200.66860500460047,52.977230072021484,11.608855247497559,-0.901498339267591
UGC8778,150.3622322062197,149.91053477691685,52.930362701416016,12.8900146484375,0.5332680489670719
UGC9665,192.87680422895198,192.146548141901,66.88072204589844,14.566126823425293,1.1279028450447661
