name,paper_label,pos_label,neg_label,g-r_pos_mean,g-r_neg_mean,g-r_mean_diff,g-r_ks_stat,g-r_ks_pval,g-r_label,g-r_score,g-i_pos_mean,g-i_neg_mean,g-i_mean_diff,g-i_ks_stat,g-i_ks_pval,g-i_label,g-i_score,g-z_pos_mean,g-z_neg_mean,g-z_mean_diff,g-z_ks_stat,g-z_ks_pval,g-z_label,g-z_score,g-y_pos_mean,g-y_neg_mean,g-y_mean_diff,g-y_ks_stat,g-y_ks_pval,g-y_label,g-y_score,r-i_pos_mean,r-i_neg_mean,r-i_mean_diff,r-i_ks_stat,r-i_ks_pval,r-i_label,r-i_score,r-z_pos_mean,r-z_neg_mean,r-z_mean_diff,r-z_ks_stat,r-z_ks_pval,r-z_label,r-z_score,r-y_pos_mean,r-y_neg_mean,r-y_mean_diff,r-y_ks_stat,r-y_ks_pval,r-y_label,r-y_score,i-z_pos_mean,i-z_neg_mean,i-z_mean_diff,i-z_ks_stat,i-z_ks_pval,i-z_label,i-z_score,i-y_pos_mean,i-y_neg_mean,i-y_mean_diff,i-y_ks_stat,i-y_ks_pval,i-y_label,i-y_score,z-y_pos_mean,z-y_neg_mean,z-y_mean_diff,z-y_ks_stat,z-y_ks_pval,z-y_label,z-y_score,total,score,GOFHER_label
NGC3359,w,E,W,-0.01064703496,-0.01501369791,0.004366662946,0.1553933575,9.97E-16,W,1,-0.01129397686,-0.01859115577,0.007297178914,0.2052324216,3.62E-27,W,1,-0.006769771425,-0.01972945105,0.01295967963,0.3071231799,8.23E-61,W,1,-0.02640073574,-0.03877725836,0.01237652262,0.2369580822,3.77E-36,W,1,-0.000646941894,-0.003577457861,0.002930515967,0.1663357585,5.77E-18,W,1,0.003877263537,-0.004715753144,0.008593016681,0.363307567,1.70E-85,W,1,-0.01575370078,-0.02376356045,0.008009859675,0.2323175726,9.76E-35,W,1,0.004524205431,-0.001138295283,0.005662500714,0.4202112021,5.17E-115,W,1,-0.01510675888,-0.02018610259,0.005079343708,0.1939540216,2.64E-24,W,1,-0.01963096431,-0.01904780731,-0.0005831570058,0.06321125368,0.005777347007,E,-1,8,1,W
NGC3367,nw,NW,SE,-0.002947844056,-0.003192473686,0.0002446296298,0.03576884026,0.7085895221,SE,-1,-0.01776130548,-0.01817039426,0.000409088778,0.1079712948,0.0003072552959,SE,-1,-0.01391566095,-0.01575273705,0.001837076101,0.1554063749,2.52E-08,SE,-1,-0.01486281084,-0.01619617933,0.001333368489,0.1108864926,0.0001881778541,SE,-1,-0.01481346142,-0.01497792057,0.0001644591482,0.1403490609,7.26E-07,SE,-1,-0.0109678169,-0.01256026337,0.001592446471,0.1701857916,6.69E-10,SE,-1,-0.01191496679,-0.01300370565,0.001088738859,0.1256913378,1.35E-05,SE,-1,0.003845644529,0.002417657206,0.001427987323,0.3276028356,7.53E-36,SE,-1,0.002898494638,0.001974214927,0.0009242797105,0.1711230141,5.77E-10,SE,-1,-0.0009471498908,-0.0004434422786,-0.0005037076123,0.1522550553,5.61E-08,NW,1,-8,-1,SE
NGC3381,e,N,S,0.0001513935049,-0.001065626687,0.001217020192,0.1512571839,3.00E-06,S,0,-0.02226729728,-0.02610555244,0.003838255164,0.1497844828,3.90E-06,S,0,-0.03930603454,-0.04415278368,0.004846749142,0.1019516284,0.004434675772,S,0,-0.04567297364,-0.0517346223,0.006061648663,0.1653975096,2.19E-07,S,0,-0.02241869078,-0.02503992575,0.002621234972,0.08418342912,0.03065592134,S,0,-0.03945742804,-0.043087157,0.00362972895,0.07717911877,0.05936870552,S,0,-0.04582436715,-0.05066899562,0.004844628471,0.1273467433,0.0001476883961,S,0,-0.01703873726,-0.01804723124,0.001008493979,0.0680914751,0.1283241872,S,0,-0.02340567636,-0.02562906986,0.002223393499,0.1569085249,1.09E-06,S,0,-0.0063669391,-0.007581838621,0.001214899521,0.08045977011,0.04385019046,S,0,0,0,S
NGC3395,se,W,E,-0.0201882168,-0.01510457868,-0.005083638122,0.2231858407,2.26E-05,W,-1,0.004026815392,-0.008381296105,0.0124081115,0.1213372665,0.06652438471,E,1,-0.005519820561,-0.01761302366,0.0120932031,0.1260176991,0.05054670551,E,1,-0.009979996975,-0.02072744723,0.01074745026,0.1480039331,0.01299193455,E,1,0.02421503219,0.006723282574,0.01749174962,0.2599803343,2.75E-07,E,1,0.01466839624,-0.002508444983,0.01717684122,0.2187807276,3.53E-05,E,1,0.01020821983,-0.005622868552,0.01583108838,0.1699705015,0.002680330755,E,1,-0.009546635953,-0.009231727557,-0.0003149083957,0.08068829892,0.4298657985,W,-1,-0.01400681237,-0.01234615113,-0.001660661241,0.1604719764,0.005369194622,W,-1,-0.004460176414,-0.003114423568,-0.001345752846,0.1400983284,0.02014087662,W,-1,2,1,E
NGC3423,nw,NW,SE,0.02895866886,0.02220064302,0.006758025843,0.1976168635,1.44E-22,SE,-1,0.0396311711,0.0401658214,-0.0005346502965,0.0921649849,3.04E-05,NW,1,0.044918047,0.04439526191,0.0005227850887,0.0640336544,0.009308415414,SE,-1,0.03634018681,0.03386962398,0.002470562832,0.06951611054,0.003586165197,SE,-1,0.01067250224,0.01796517838,-0.007292676139,0.334532546,1.37E-64,NW,1,0.01595937814,0.02219461889,-0.006235240754,0.2372912128,1.79E-32,NW,1,0.007381517946,0.01166898096,-0.00428746301,0.1644665176,9.59E-16,NW,1,0.0052868759,0.004229440515,0.001057435385,0.1115578298,1.76E-07,SE,-1,-0.003290984295,-0.006296197423,0.003005213129,0.1640508543,1.07E-15,SE,-1,-0.008577860195,-0.01052563794,0.001947777744,0.1191042694,1.82E-08,SE,-1,-2,-1,SE
NGC3433,nw,E,W,-4.94E-06,0.002119501977,-0.00212443866,0.1604041056,6.11E-10,E,-1,0.01059204589,0.01085933322,-0.0002672873299,0.05501836843,0.1475320157,E,-1,0.01130514898,0.01261439901,-0.001309250035,0.1082643933,9.27E-05,E,-1,0.005793362259,0.006331190602,-0.0005378283432,0.06492750778,0.05217064303,E,-1,0.01059698257,0.008739831239,0.00185715133,0.1720266973,2.32E-11,W,1,0.01131008566,0.01049489704,0.0008151886244,0.04917973022,0.2463171151,W,1,0.005798298942,0.004211688626,0.001586610316,0.1002720211,0.0003490402078,W,1,0.000713103091,0.001755065796,-0.001041962705,0.1368939118,2.08E-07,E,-1,-0.004798683627,-0.004528142614,-0.0002705410133,0.05765164475,0.1121906348,E,-1,-0.005511786718,-0.00628320841,0.0007714216919,0.0565775821,0.1242859116,W,1,-2,-1,E
NGC3445,sw,NE,SW,0.01066102991,0.02813835998,-0.01747733008,0.3603924224,5.26E-15,NE,-1,0.02611727081,0.04329065663,-0.01717338583,0.3719351842,5.39E-16,NE,-1,0.02400807071,0.04315468573,-0.01914661502,0.3877454608,2.20E-17,NE,-1,-0.004135459223,0.02299942273,-0.02713488195,0.353085681,1.86E-14,NE,-1,0.0154562409,0.01515229665,0.0003039442506,0.2396737162,6.93E-07,SW,1,0.01334704081,0.01501632575,-0.001669284943,0.1771884793,0.0006195530669,NE,-1,-0.01479648913,-0.005138937258,-0.009657551871,0.1610317623,0.002475535263,NE,-1,-0.002109200095,-0.0001359709017,-0.001973229193,0.127442798,0.02932624802,NE,-1,-0.03025273003,-0.02029123391,-0.009961496121,0.208446845,2.72E-05,NE,-1,-0.02814352993,-0.02015526301,-0.007988266928,0.2043997921,4.15E-05,NE,-1,-8,-1,NE
NGC3504,e,NE,SW,-0.002993962164,-0.002543600007,-0.0004503621573,0.1050531915,0.000492585905,NE,1,-0.009814959797,-0.007699667764,-0.002115292033,0.04122340426,0.5454982879,NE,1,-0.01173580966,-0.007842797023,-0.003893012635,0.05319148936,0.2379311333,NE,1,-0.01565643314,-0.01116162796,-0.004494805184,0.06515957447,0.08209517785,NE,1,-0.006820997632,-0.005156067757,-0.001664929876,0.1183510638,5.23E-05,NE,1,-0.008741847494,-0.005299197016,-0.003442650478,0.1289893617,7.17E-06,NE,1,-0.01266247098,-0.008618027951,-0.004044443027,0.1316489362,4.25E-06,NE,1,-0.001920849862,-0.0001431292595,-0.001777720602,0.1808510638,3.69E-11,NE,1,-0.005841473345,-0.003461960194,-0.002379513151,0.1276595745,9.28E-06,NE,1,-0.003920623483,-0.003318830935,-0.0006017925488,0.1050531915,0.000492585905,NE,1,10,1,NE
NGC36,ne,NW,SE,0.008763708989,0.003772276048,0.00499143294,0.428707668,5.42E-19,SE,0,0.02181807261,0.01324659714,0.008571475468,0.3287543372,3.92E-11,SE,0,0.02218756639,0.01210384175,0.01008372463,0.3731509851,3.20E-14,SE,0,0.02296570761,0.01162944342,0.01133626419,0.3822007589,6.50E-15,SE,0,0.01305436362,0.009474321094,0.003580042528,0.2094434186,9.10E-05,SE,0,0.0134238574,0.008331565704,0.005092291694,0.2923523324,7.54E-09,SE,0,0.01420199862,0.00785716737,0.006344831254,0.3379258568,9.08E-12,SE,0,0.0003694937756,-0.00114275539,0.001512249166,0.2757948988,5.30E-08,SE,0,0.001147635002,-0.001617153724,0.002764788725,0.4181563622,7.57E-18,SE,0,0.0007781412262,-0.0004743983336,0.00125253956,0.193657042,0.0003920470842,SE,0,0,0,SE
NGC3614,ne,N,S,0.008440024255,0.008517853056,-7.78E-05,0.02969348659,0.7470598303,N,1,0.00933402044,0.01317101801,-0.003836997574,0.1197318008,6.15E-07,N,1,0.01091097311,0.01277486519,-0.001863892083,0.05938697318,0.05032455945,N,1,0.002322462934,0.006558557724,-0.00423609479,0.1168582375,1.25E-06,N,1,0.0008939961855,0.004653164959,-0.003759168773,0.2480842912,1.31E-28,N,1,0.002470948854,0.004257012136,-0.001786063282,0.1005747126,5.12E-05,N,1,-0.006117561321,-0.001959295332,-0.004158265989,0.1781609195,6.91E-15,N,1,0.001576952669,-0.0003961528229,0.001973105492,0.1963601533,5.17E-18,S,-1,-0.007011557507,-0.006612460291,-0.0003990972161,0.03735632184,0.4602126435,N,1,-0.008588510175,-0.006216307468,-0.002372202708,0.1264367816,1.09E-07,N,1,8,1,N
NGC3631,ne,E,W,0.005695815585,0.007846643411,-0.002150827826,0.2214250248,4.78E-22,E,1,0.005761922491,0.008466923975,-0.002705001484,0.1982999007,9.44E-18,E,1,0.009327448966,0.01192346285,-0.002596013887,0.1063147964,2.11E-05,E,1,0.004409680526,0.007680129304,-0.003270448778,0.1916901688,1.31E-16,E,1,6.61E-05,0.0006202805634,-0.0005541736579,0.07178252234,0.01057756684,E,1,0.003631633381,0.004076819443,-0.0004451860618,0.07474677259,0.006818576195,E,1,-0.001286135059,-0.0001665141074,-0.001119620952,0.07842701092,0.003856311533,E,1,0.003565526475,0.003456538879,0.0001089875961,0.1711290963,2.56E-13,W,-1,-0.001352241965,-0.0007867946708,-0.000565447294,0.06709731877,0.02043302772,E,1,-0.00491776844,-0.00424333355,-0.0006744348901,0.09556703078,0.000188979645,E,1,8,1,E
NGC3642,ne,NE,SW,0.004857208777,0.003512536741,0.001344672036,0.1663866461,3.05E-07,SW,-1,0.01011603457,0.008314940207,0.001801094364,0.1252860211,0.0002698054723,SW,-1,0.01123536226,0.009039115099,0.002196247157,0.1401607158,2.89E-05,SW,-1,0.008685705596,0.006450113218,0.002235592378,0.1646937215,4.18E-07,SW,-1,0.005258825793,0.004802403466,0.0004564223272,0.09078748196,0.01824167299,SW,-1,0.006378153478,0.005526578358,0.0008515751207,0.1041260637,0.004197624085,SW,-1,0.003828496818,0.002937576477,0.0008909203414,0.1292991164,0.0001515478717,SW,-1,0.001119327685,0.0007241748916,0.0003951527935,0.2921078991,1.37E-21,SW,-1,-0.001430328975,-0.001864826989,0.0004344980142,0.1907852418,2.21E-09,SW,-1,-0.00254965666,-0.002589001881,3.93E-05,0.05308870733,0.3902754854,SW,-1,-10,-1,SW
NGC3687,sw,NE,SW,0.005969272008,0.00616950724,-0.0002002352329,0.07498162215,0.2290087486,NE,-1,0.006272389353,0.006408658306,-0.0001362689527,0.07461406518,0.2337621599,NE,-1,0.007675933676,0.007053296649,0.000622637027,0.1289115989,0.003588759881,SW,1,0.0004339518643,0.00301492123,-0.002580969366,0.1747120804,1.88E-05,NE,-1,0.0003031173458,0.0002391510655,6.40E-05,0.0359485132,0.9592130772,SW,1,0.001706661668,0.0008837894081,0.0008228722599,0.1256180002,0.004933623576,SW,1,-0.005535320143,-0.00315458601,-0.002380734133,0.2355391556,1.35E-09,NE,-1,0.001403544322,0.0006446383426,0.0007589059797,0.1819190798,6.91E-06,SW,1,-0.005838437489,-0.003393737076,-0.002444700413,0.2488865186,1.13E-10,NE,-1,-0.007241981811,-0.004038375418,-0.003203606393,0.3010940225,2.14E-15,NE,-1,-2,-1,NE
NGC3811,w,W,E,0.003374942811,0.004388517866,-0.001013575054,0.0905400982,0.1257300017,W,1,-0.0001395673368,0.003196318654,-0.003335885991,0.2506803834,1.57E-09,W,1,0.00215586283,0.006537124779,-0.004381261949,0.2490624269,2.01E-09,W,1,-0.001886472511,0.002796347125,-0.004682819636,0.2200981997,1.93E-07,W,1,-0.003514510148,-0.001192199211,-0.002322310937,0.3217488894,1.56E-15,W,1,-0.001219079981,0.002148606914,-0.003367686895,0.3534252981,1.16E-18,W,1,-0.005261415322,-0.001592170741,-0.003669244582,0.2600607903,3.10E-10,W,1,0.002295430167,0.003340806125,-0.001045375958,0.09233574936,0.1125310966,W,1,-0.001746905174,-0.0003999715294,-0.001346933645,0.1344400281,0.004721459205,W,1,-0.004042335341,-0.003740777654,-0.0003015576869,0.1065793781,0.04400827663,W,1,10,1,W
NGC3893,sw,E,W,0.006847249822,0.008449046973,-0.001601797151,0.1721014493,1.09E-14,E,-1,0.01851633366,0.01596449381,0.002551839855,0.1557971014,4.18E-12,W,1,0.01617246293,0.01270080744,0.003471655484,0.160326087,8.49E-13,W,1,0.01384988506,0.009086963182,0.004762921877,0.1630434783,3.19E-13,W,1,0.01166908384,0.007515446834,0.004153637006,0.3786231884,7.19E-71,W,1,0.009325213103,0.004251760468,0.005073452636,0.3849637681,2.59E-73,W,1,0.007002635238,0.0006379162092,0.006364719029,0.3740942029,3.76E-69,W,1,-0.002343870737,-0.003263686366,0.0009198156294,0.1376811594,1.54E-09,W,1,-0.004666448602,-0.006877530625,0.002211082022,0.196557971,4.62E-19,W,1,-0.002322577866,-0.003613844259,0.001291266393,0.1702898551,2.17E-14,W,1,8,1,W
NGC3898,ne,N,S,0.002305131229,0.003181911684,-0.0008767804551,0.1367924528,1.32E-05,N,1,0.00173993673,0.003057372596,-0.001317435866,0.2389937107,2.42E-16,N,1,0.006439007231,0.008237694647,-0.001798687416,0.1525157233,7.18E-07,N,1,0.0006868676795,0.002104309805,-0.001417442126,0.3396226415,6.70E-33,N,1,-0.0005651944987,-0.0001245390879,-0.0004406554108,0.2704402516,7.28E-21,N,1,0.004133876002,0.005055782963,-0.0009219069605,0.1540880503,5.27E-07,N,1,-0.001618263549,-0.001077601878,-0.0005406616708,0.1383647799,1.00E-05,N,1,0.004699070501,0.005180322051,-0.0004812515497,0.08490566038,0.02037047931,N,1,-0.001053069051,-0.0009530627906,-0.00010000626,0.07075471698,0.08282397276,N,1,-0.005752139552,-0.006133384841,0.0003812452898,0.04716981132,0.4791618921,S,-1,8,1,N
NGC3938,nw,W,E,0.0003473841026,-0.00401883181,0.004366215913,0.3018808777,1.92E-64,E,-1,0.007806720848,0.006278982391,0.001527738457,0.07085510275,0.0006368760689,E,-1,0.0069365666,0.006913211062,2.34E-05,0.04897248346,0.04216016464,E,-1,0.001599827685,0.002689821326,-0.001089993641,0.1143504006,1.62E-09,W,1,0.007459336745,0.0102978142,-0.002838477455,0.3019766632,1.78E-64,W,1,0.006589182497,0.01093204287,-0.004342860375,0.3601532567,4.06E-92,W,1,0.001252443582,0.006708653136,-0.005456209554,0.3477751654,7.87E-86,W,1,-0.0008701542479,0.0006342286711,-0.001504382919,0.2762277952,6.95E-54,W,1,-0.006206893163,-0.003589161065,-0.002617732098,0.2598484848,1.14E-47,W,1,-0.005336738915,-0.004223389736,-0.001113349179,0.1821447231,1.59E-23,W,1,4,1,W
NGC3955,w,E,W,-0.03831554048,-0.009878550698,-0.02843698979,0.5044919347,1.39E-46,E,-1,-0.01835316311,0.03145753921,-0.04981070232,0.496972758,3.73E-45,E,-1,-0.02236234538,0.03363778022,-0.05600012561,0.4821238044,2.02E-42,E,-1,-0.008771169847,0.05101470426,-0.05978587411,0.4448688406,5.14E-36,E,-1,0.01996237737,0.0413360899,-0.02137371253,0.2013889327,1.47E-07,E,-1,0.0159531951,0.04351633092,-0.02756313582,0.2541683765,8.27E-12,E,-1,0.02954437064,0.06089325496,-0.03134888432,0.1728211118,1.11E-05,E,-1,-0.004009182267,0.00218024102,-0.006189423287,0.2807664383,2.49E-14,E,-1,0.009581993267,0.01955716506,-0.009975171789,0.2047855046,8.41E-08,E,-1,0.01359117553,0.01737692404,-0.003785748502,0.1035259951,0.02538285846,E,-1,-10,-1,E
NGC3992,nw,NW,SE,0.006813602606,0.005005009297,0.00180859331,0.2219744646,3.90E-41,SE,-1,0.005432506566,0.004200289614,0.001232216952,0.1459489935,5.85E-18,SE,-1,0.008824690804,0.007171809766,0.001652881038,0.1130418146,6.12E-11,SE,-1,0.004896843646,0.00341214572,0.001484697925,0.1705921294,2.13E-24,SE,-1,-0.001381096041,-0.0008047196826,-0.0005763763583,0.2333038733,2.05E-45,NW,1,0.002011088198,0.00216680047,-0.0001557122718,0.1611979392,7.99E-22,NW,1,-0.001916758961,-0.001592863576,-0.0003238953846,0.1533487067,8.70E-20,NW,1,0.003392184239,0.002971520152,0.0004206640864,0.06179238814,0.001419578556,SE,-1,-0.0005356629199,-0.0007881438935,0.0002524809736,0.0465171994,0.03252176557,SE,-1,-0.003927847159,-0.003759664046,-0.0001681831128,0.04382685636,0.0515341876,NW,1,-2,-1,SE
NGC3994,w,W,E,0.02281876111,0.04536684435,-0.02254808325,0.3452380952,0.001973358629,W,1,0.0277038598,0.05879249821,-0.03108863841,0.380952381,0.0004472261043,W,1,0.03713216554,0.07615240262,-0.03902023708,0.3829365079,0.0003854347107,W,1,0.0358948219,0.07814657151,-0.04225174961,0.4021164021,0.0001527925378,W,1,0.004885098689,0.01342565385,-0.008540555166,0.3756613757,0.000570361208,W,1,0.01431340443,0.03078555826,-0.01647215383,0.4345238095,3.62E-05,W,1,0.01307606079,0.03277972716,-0.01970366636,0.4880952381,2.00E-06,W,1,0.00942830574,0.01735990441,-0.007931598668,0.4027777778,0.0001444702103,W,1,0.008190962106,0.0193540733,-0.0111631112,0.583994709,2.42E-09,W,1,-0.001237343634,0.001994168896,-0.00323151253,0.6931216931,2.26E-13,W,1,10,1,W
NGC4027,e,NE,SW,-0.001475598337,0.00187962596,-0.003355224298,0.1945430359,4.24E-20,NE,1,-0.002238879539,-0.002790332125,0.0005514525868,0.1272318377,8.29E-09,SW,-1,-0.008651815707,-0.007671625622,-0.000980190085,0.1103883711,9.74E-07,NE,1,-0.01474254122,-0.01254165278,-0.002200888444,0.1015179914,8.59E-06,NE,1,-0.0007632812013,-0.004669958086,0.003906676884,0.22351847,2.21E-26,SW,-1,-0.00717621737,-0.009551251583,0.002375034213,0.1703488902,1.84E-15,SW,-1,-0.01326694289,-0.01442127874,0.001154335853,0.115696641,2.18E-07,SW,-1,-0.006412936169,-0.004881293497,-0.001531642672,0.1405032246,1.12E-10,NE,1,-0.01250366169,-0.009751320655,-0.002752341031,0.1269669227,8.43E-09,NE,1,-0.006090725517,-0.004870027158,-0.001220698359,0.07489118545,0.002433822931,NE,1,2,1,NE
NGC4030,nw,NW,SE,0.01635741013,0.0257611993,-0.009403789174,0.331647923,5.92E-42,NW,1,0.01855691653,0.03900901574,-0.02045209922,0.3285626015,2.89E-41,NW,1,0.02411440225,0.03857929994,-0.01446489769,0.3588282674,3.00E-49,NW,1,0.01904113323,0.03434227045,-0.01530113722,0.3800779537,2.12E-55,NW,1,0.002199506399,0.01324781644,-0.01104831004,0.2350761193,4.00E-21,NW,1,0.007756992127,0.01281810064,-0.005061108514,0.3103844446,1.04E-36,NW,1,0.002683723106,0.008581071147,-0.005897348041,0.3091459025,2.02E-36,NW,1,0.005557485728,-0.0004297158011,0.005987201529,0.2374456241,1.52E-21,SE,-1,0.0004842167067,-0.004666745295,0.005150962002,0.2834233966,1.31E-30,SE,-1,-0.005073269021,-0.004237029494,-0.0008362395272,0.1185731664,1.10E-05,NW,1,6,1,NW
NGC4047,ne,N,S,0.03458584961,0.04185027056,-0.007264420949,0.1637407383,0.005852440127,N,1,0.02821341266,0.04260257001,-0.01438915735,0.2746367621,1.32E-07,N,1,0.03897329838,0.05573458541,-0.01676128703,0.2323387402,1.47E-05,N,1,0.02359033411,0.04227640115,-0.01868606704,0.28438244,3.99E-08,N,1,-0.00637243695,0.0007522994515,-0.007124736402,0.4211111853,1.65E-17,N,1,0.004387448768,0.01388431485,-0.009496866082,0.3598113166,8.13E-13,N,1,-0.0109955155,0.0004261305885,-0.01142164609,0.3823954787,2.12E-14,N,1,0.01075988572,0.0131320154,-0.00237212968,0.1123200498,0.1233265891,N,1,-0.004623078553,-0.0003261688629,-0.00429690969,0.2870302383,3.58E-08,N,1,-0.01538296427,-0.01345818426,-0.00192478001,0.1384420266,0.02984224622,N,1,10,1,N
NGC4051,sw,NE,SW,0.000521130036,0.0001097036745,0.0004114263615,0.1692229138,4.81E-22,SW,1,-0.001770670411,-0.002483698537,0.0007130281256,0.1982855621,4.03E-30,SW,1,-0.0009087989502,-0.001768948771,0.0008601498209,0.1965564972,1.34E-29,SW,1,-0.002080356449,-0.003057747189,0.0009773907409,0.1675461839,1.33E-21,SW,1,-0.002291800447,-0.002593402212,0.0003016017641,0.1871761358,6.73E-27,SW,1,-0.001429928986,-0.001878652446,0.0004487234595,0.2202712559,3.91E-37,SW,1,-0.002601486485,-0.003167450864,0.0005659643794,0.1432070966,6.98E-16,SW,1,0.0008618714612,0.0007147497659,0.0001471216954,0.1167414005,9.79E-11,SW,1,-0.0003096860371,-0.0005740486524,0.0002643626153,0.04393951695,0.06745952991,SW,1,-0.001171557498,-0.001288798418,0.0001172409199,0.04853056325,0.03204518577,SW,1,10,1,SW
NGC4064,s,E,W,-0.007526813887,-0.007881902184,0.0003550882975,0.1199277164,1.84E-05,W,0,-0.009440895733,-0.01113806803,0.001697172294,0.0711978094,0.03303743826,W,0,-0.01927111324,-0.0224028985,0.003131785258,0.09762868619,0.0009316841899,W,0,-0.02705699146,-0.03184687736,0.004789885906,0.07859031115,0.01356594128,W,0,-0.001914081846,-0.003256165843,0.001342083996,0.1223187582,1.13E-05,W,0,-0.01174429936,-0.01452099632,0.002776696961,0.1524727161,1.43E-08,W,0,-0.01953017757,-0.02396497518,0.004434797609,0.0847502032,0.006013722912,W,0,-0.00983021751,-0.01126483047,0.001434612964,0.1488569557,3.56E-08,W,0,-0.01761609573,-0.02070880934,0.003092713612,0.07340735305,0.02544931245,W,0,-0.007785878216,-0.009443978863,0.001658100648,0.07110469291,0.03335319322,W,0,0,0,W
NGC4102,se,NW,SE,0.01397923206,0.007808576178,0.006170655879,0.287080876,1.02E-21,SE,1,0.01647151489,0.007218871752,0.009252643141,0.3676425668,1.17E-35,SE,1,0.01958139639,0.007942632425,0.01163876396,0.3744683851,5.95E-37,SE,1,0.0181577863,0.005265770155,0.01289201615,0.4568187692,1.18E-55,SE,1,0.002492282836,-0.0005897044263,0.003081987262,0.5355212763,4.94E-77,SE,1,0.00560216433,0.0001340562467,0.005468108084,0.5132933105,1.22E-70,SE,1,0.004178554246,-0.002542806023,0.006721360269,0.5851993703,6.12E-93,SE,1,0.003109881494,0.0007237606729,0.002386120821,0.4360476045,3.00E-50,SE,1,0.00168627141,-0.001953101597,0.003639373007,0.502992904,1.20E-67,SE,1,-0.001423610085,-0.00267686227,0.001253252185,0.1862355788,2.16E-09,SE,1,10,1,SE
NGC4123,ne,NE,SW,-0.0005720047454,-0.0004847118033,-8.73E-05,0.090625,5.38E-05,NE,1,-0.001185519905,-0.001089343614,-9.62E-05,0.16640625,6.95E-16,NE,1,-0.002289249531,-0.001875433143,-0.0004138163887,0.06953125,0.004096151013,NE,1,-0.002326553462,-0.001873781234,-0.0004527722284,0.09375,2.57E-05,NE,1,-0.00061351516,-0.0006046318112,-8.88E-06,0.08203125,0.0003610676979,NE,1,-0.001717244786,-0.001390721339,-0.0003265234465,0.0265625,0.7574350924,NE,1,-0.001754548717,-0.001389069431,-0.0003654792862,0.040625,0.2415043464,NE,1,-0.001103729626,-0.0007860895282,-0.0003176400977,0.12109375,1.36E-08,NE,1,-0.001141033557,-0.0007844376196,-0.0003565959374,0.06640625,0.007059854865,NE,1,-3.73E-05,1.65E-06,-3.90E-05,0.06796875,0.005394470237,NE,1,10,1,NE
NGC4136,n,N,S,0.0006867350585,0.0002331576287,0.0004535774298,0.07989342241,0.001291627338,S,-1,-0.0098492385,-0.009944258349,9.50E-05,0.06871715336,0.008295098726,S,-1,-0.003518628411,-0.004056876886,0.0005382484754,0.08702867561,0.00031421226,S,-1,-0.02139792132,-0.0229215635,0.001523642181,0.09143448415,0.0001248445553,S,-1,-0.01053597356,-0.01017741598,-0.0003585575802,0.04522817515,0.1819885178,N,1,-0.004205363469,-0.004290034515,8.47E-05,0.05735275223,0.04346537261,S,-1,-0.02208465638,-0.02315472113,0.001070064751,0.07557938562,0.002752907099,S,-1,0.006330610089,0.005887381463,0.0004432286258,0.04688312562,0.1533900138,S,-1,-0.01154868282,-0.01297730515,0.001428622331,0.1089491217,2.14E-06,S,-1,-0.01787929291,-0.01886468661,0.0009853937054,0.08189481123,0.0008238064361,S,-1,-8,-1,S
NGC4151,se,NE,SW,-0.009175715214,-0.009468368724,0.0002926535101,0.04788719229,0.2314940676,SW,0,-0.02234867199,-0.02257597594,0.0002273039494,0.04471276792,0.3036218744,SW,0,-0.01486514795,-0.01544623831,0.0005810903563,0.04252218742,0.3618244237,SW,0,-0.017395433,-0.01793322708,0.000537794087,0.03923631666,0.4616252774,SW,0,-0.01317295677,-0.01310760721,-6.53E-05,0.03493664333,0.6106214007,NE,0,-0.005689432736,-0.005977869582,0.0002884368462,0.03588094171,0.5767760664,SW,0,-0.008219717782,-0.008464858359,0.0002451405768,0.02261283047,0.9670924308,SW,0,0.007483524037,0.00712973763,0.0003537864069,0.02398973255,0.9455572779,SW,0,0.004953238991,0.004642748853,0.0003104901376,0.05983951721,0.07029126188,SW,0,-0.002530285046,-0.002486988777,-4.33E-05,0.04652586874,0.2639668884,NE,0,0,0,SW
NGC4185,ne,E,W,0.006574155521,0.005722490369,0.0008516651522,0.04534407608,0.4727535392,W,-1,0.006096439005,0.006689590395,-0.00059315139,0.206348787,4.69E-13,E,1,0.0008943332243,0.0006258221134,0.0002685111108,0.1093162506,0.0005668407251,W,-1,-0.01420244992,-0.01376130147,-0.0004411484518,0.104120988,0.001205711547,E,1,-0.0004777165164,0.0009671000258,-0.001444816542,0.2671949985,1.13E-21,E,1,-0.005679822297,-0.005096668255,-0.0005831540413,0.09822128297,0.00271659373,E,1,-0.02077660544,-0.01948379184,-0.001292813604,0.09337824154,0.005108108653,E,1,-0.00520210578,-0.006063768281,0.0008616625008,0.1155813851,0.0002171808116,W,-1,-0.02029888893,-0.02045089187,0.0001520029382,0.07294500947,0.05164502116,W,-1,-0.01509678315,-0.01438712358,-0.0007096595626,0.07327521684,0.04997522147,E,1,2,1,E
