name,x,y,a,b,theta
IC750,302.3424711946681,301.57243601418094,68.51640319824219,22.072586059570312,-0.8399134969330372
IC764,602.3971169651558,603.5208938255944,91.06767272949219,21.380611419677734,1.687220851083432
NGC1309,201.23439844408003,197.58963484203406,41.977684020996094,38.563602447509766,-1.3534762059647185
NGC1324,300.4517694605276,302.32015336892596,85.86283111572266,20.488801956176758,0.8406556006395021
NGC1337,503.8409757671419,498.34067112824874,91.57112884521484,24.81380844116211,1.0389477414705302
NGC1353,301.24944046041674,312.77334296148194,80.4017333984375,30.98662567138672,1.0726464783150298
NGC1385,334.1656066894371,284.6388833177333,42.63177490234375,38.31386184692383,0.5812507271766663
NGC1415,100.0945158656005,101.4152177356839,23.833786010742188,16.239267349243164,0.9660459582484013
NGC150,309.349493399735,290.65067008552285,76.0531005859375,45.77138900756836,0.19486781011041576
NGC1964,403.8168905827515,402.45714407651496,51.789188385009766,21.852025985717773,-0.8542428816359895
NGC210,203.2513218147944,200.56700575047532,55.804595947265625,25.32903289794922,1.5611638460351593
NGC2268,251.2879010764298,251.05599768292316,57.064640045166016,27.139381408691406,-0.45426551451269215
NGC255,194.0854169324358,200.84784006795496,51.06393051147461,44.68675994873047,-1.113979419569339
NGC2713,300.571471820889,299.9722366954031,58.55767822265625,29.892681121826172,0.7235065494972808
NGC2748,303.44728205735254,302.0071194571168,94.3629150390625,25.230152130126953,-0.9174475635902147
NGC2815,352.89422655976233,352.0686758643309,81.933837890625,26.464935302734375,-1.0670913713551364
NGC3003,459.9818918740954,448.4988036068035,84.19892883300781,26.575817108154297,-0.0268277580541032
NGC3185,200.10197755510788,201.51187380408223,28.68851089477539,18.55124282836914,0.5072563682991607
NGC3200,401.2671477654899,402.5254892118156,113.21810150146484,21.88774871826172,1.137542208532657
NGC3370,349.34977873932297,350.88673618924656,50.33613967895508,27.608688354492188,0.9613160935642889
NGC3430,349.26839955885424,349.6522501794573,76.77508544921875,22.870336532592773,-1.2020579080675264
NGC3726,757.9309671161814,725.1655885985328,105.52880859375,30.86750030517578,-1.256009755545291
NGC3813,251.1259696629037,248.4634208184985,89.97513580322266,31.0410213470459,0.081257755060826
NGC3877,460.0265968413635,457.30715940233574,79.37873840332031,30.588993072509766,-0.6968417967360871
