name,x,y,a,b,theta
IC2247,124.5119777,124.8494579,56.32914895625,11.296067542168142,1.004434595
IC540,123.8727119,123.9521817,46.381414684999996,13.435115949780558,1.398564321
IC944,124.0973386,125.5343244,55.5225704625,17.765203789857292,0.3155951453
NGC1542,61.96809589,63.21422701,29.743424515,11.46193133938714,0.6371564574
NGC3067,157.4139237,154.6183019,61.04888806499999,23.90600187569056,0.2997800259
NGC3079,362.7641709,373.9848316,111.07017067999999,30.147141384266273,1.44913309
NGC3169,251.7769472,250.7991301,68.92961400749999,44.51576220777574,-0.6549876074
NGC3495,311.1081865,312.1339198,62.28397197,24.639603724047678,-1.151203335
NGC3626,186.8023558,187.36809,67.78241739750001,37.445277799515175,1.350783062
NGC4605,247.8000215,243.6538963,93.587336355,39.09241417975318,0.6481787581
NGC4772,249.6035397,249.3292726,59.753584842500004,39.56710466742753,0.9840669936
NGC6314,123.6776214,124.8720238,38.70346920750001,21.643078998407525,1.472309535
NGC681,124.0549725,123.9380259,46.747355969999994,30.94354683120266,-0.3762620007
UGC10205,123.6735507,124.9283682,38.8151134,28.620096230489196,0.7529837518
UGC10297,123.0197766,121.6547249,70.4537594175,14.242403004861295,-1.557565254
UGC3107,92.707451,95.03471806,41.675835709,10.10009389316816,-0.3108894118
UGC5111,121.4277981,124.8300006,47.994640762500005,12.499761726752094,0.5269091823
UGC5498,233.5731181,168.413711,47.266790115000006,9.711107663775634,-0.5212772574
UGC6036,124.899053,124.0852373,48.00595681950001,12.94217462952285,0.1718956932
UGC8267,125.5158475,124.4456971,46.4201132975,10.590831217439614,-0.8727761097
UGC8778,93.38082396,92.75113333,48.661179216250005,12.359197189499671,0.5049532358
UGC9665,124.0937537,123.6202168,56.8270091275,12.683848878189954,0.9329212101
