name,paper_label,pos_label,neg_label,g-r_pos_mean,g-r_neg_mean,g-r_mean_diff,g-r_ks_stat,g-r_ks_pval,g-r_label,g-r_score,g-i_pos_mean,g-i_neg_mean,g-i_mean_diff,g-i_ks_stat,g-i_ks_pval,g-i_label,g-i_score,g-z_pos_mean,g-z_neg_mean,g-z_mean_diff,g-z_ks_stat,g-z_ks_pval,g-z_label,g-z_score,g-y_pos_mean,g-y_neg_mean,g-y_mean_diff,g-y_ks_stat,g-y_ks_pval,g-y_label,g-y_score,r-i_pos_mean,r-i_neg_mean,r-i_mean_diff,r-i_ks_stat,r-i_ks_pval,r-i_label,r-i_score,r-z_pos_mean,r-z_neg_mean,r-z_mean_diff,r-z_ks_stat,r-z_ks_pval,r-z_label,r-z_score,r-y_pos_mean,r-y_neg_mean,r-y_mean_diff,r-y_ks_stat,r-y_ks_pval,r-y_label,r-y_score,i-z_pos_mean,i-z_neg_mean,i-z_mean_diff,i-z_ks_stat,i-z_ks_pval,i-z_label,i-z_score,i-y_pos_mean,i-y_neg_mean,i-y_mean_diff,i-y_ks_stat,i-y_ks_pval,i-y_label,i-y_score,z-y_pos_mean,z-y_neg_mean,z-y_mean_diff,z-y_ks_stat,z-y_ks_pval,z-y_label,z-y_score,total,score
NGC3626,W,E,W,0.00686304722116168,0.004686989387735807,0.002176057833425873,0.39481222795829535,1.9412585666445905e-31,W,1,0.007650791897362366,0.004147639202909498,0.0035031526944528683,0.4799676080574957,8.495168062582389e-47,W,1,0.008358660249664444,0.004491408177141827,0.003867252072522617,0.49797044235246485,1.6420284419889195e-50,W,1,0.005590911571127543,0.0025309220862705733,0.00305998948485697,0.5181901002125722,6.896556187642249e-55,W,1,0.0007877446762006872,-0.0005393501848263101,0.0013270948610269973,0.5297955258629415,1.4886839718487056e-57,W,1,0.0014956130285027657,-0.00019558121059398147,0.0016911942390967472,0.5543172385869015,3.311016458449694e-63,W,1,-0.0012721356500341376,-0.0021560673014652345,0.0008839316514310969,0.2866433849579917,1.5876886680915659e-16,W,1,0.0007078683523020785,0.00034376897423232865,0.0003640993780697499,0.36955663528697236,1.799084703826721e-27,W,1,-0.002059880326234825,-0.0016167171166389242,-0.00044316320959590064,0.11989067719404799,0.0031385713603405392,E,-1,-0.0027677486785369033,-0.0019604860908712524,-0.000807262587665651,0.10401862536693997,0.015317364130626003,E,-1,6,1
NGC4517,NW,N,S,-0.07065666582864544,-0.07653539982620103,0.005878733997555591,0.09988356432668523,1.4515692985734539e-11,S,-1,-0.09393355651337035,-0.08955248782323298,-0.004381068690137366,0.07158931244696581,3.896674765307529e-06,N,1,-0.07598244599376883,-0.053812777652077565,-0.022169668341691262,0.2824911868390129,2.8678158256760405e-90,N,1,-0.07359252064736971,-0.03884427101880848,-0.034748249628561226,0.3850284726997056,2.252975745413575e-169,N,1,-0.023276890684724903,-0.013017087997031941,-0.010259802687692962,0.22392917890237723,1.5433122643743492e-56,N,1,-0.005325780165123389,0.02272262217412348,-0.02804840233924687,0.4001074672903142,4.544376264473931e-183,N,1,-0.0029358548187242693,0.03769112880739256,-0.04062698362611683,0.37854548158300394,1.960914789300041e-163,N,1,0.017951110519601517,0.035739710171155424,-0.017788599651553907,0.27580675204260674,4.948225814742876e-86,N,1,0.02034103586600064,0.0507082168044245,-0.03036718093842386,0.30075096793381484,1.5415126288843402e-102,N,1,0.0023899253463991205,0.014968506633269076,-0.012578581286869955,0.30543782955933046,8.5010214623604605e-106,N,1,8,1
NGC4605,NE,NE,SW,0.03327310923061115,0.03346043358296746,-0.00018732435235630646,0.10887775739184362,7.578538573919136e-06,NE,1,0.05048227786359824,0.05364077601864101,-0.003158498155042773,0.1202845770082241,5.19548624319303e-07,NE,1,0.059203688462831826,0.06726269232742937,-0.008059003864597548,0.13758573287228815,4.769884258707425e-09,NE,1,0.06953258540312957,0.08451694556221871,-0.014984360159089147,0.17787627230618897,7.542313434819961e-15,NE,1,0.017209168632987097,0.020180342435673557,-0.0029711738026864595,0.12683404397841014,9.356149845925578e-08,NE,1,0.02593057923222067,0.033802258744461924,-0.007871679512241256,0.18253395730240723,1.2737527974094422e-15,NE,1,0.03625947617251841,0.051056511979251255,-0.014797035806732847,0.2266871916422986,6.422779121597975e-24,NE,1,0.008721410599233575,0.013621916308788364,-0.004900505709554789,0.2516254050860963,1.988096586106356e-29,NE,1,0.019050307539531314,0.03087616954357771,-0.011825862004046395,0.33131396035723026,4.4167594751791136e-51,NE,1,0.01032889694029774,0.01725425323478934,-0.006925356294491602,0.344749660933046,2.3285081503352e-55,NE,1,10,1
NGC4772,NE,E,W,0.005200232667234995,0.006349587798968817,-0.0011493551317338221,0.16733089936177922,7.840800270536627e-09,E,1,0.01042098885853091,0.012014096358107445,-0.0015931074995765345,0.15843825637309653,5.808057297779595e-08,E,1,0.0127241015232599,0.015089822002944552,-0.0023657204796846514,0.17412043657131587,1.5748684842644602e-09,E,1,0.014836628176256823,0.0171978100750081,-0.0023611818987512787,0.15744994672560794,7.20725063253012e-08,E,1,0.005220756191295915,0.00566450855913863,-0.000443752367842715,0.114742535689555,0.00022026286890740034,E,1,0.007523868856024908,0.008740234203975735,-0.0012163653479508275,0.16651838448889814,9.452350257792567e-09,E,1,0.009636395509021825,0.010848222276039286,-0.0012118267670174609,0.1456223885364656,8.580225561594001e-07,E,1,0.0023031126647289914,0.0030757256448371052,-0.0007726129801081138,0.2597667932246121,9.16710551939593e-21,E,1,0.004415639317725912,0.0051837137169006555,-0.0007680743991747433,0.1767144814161341,8.387759798265839e-10,E,1,0.00211252665299692,0.00210798807206355,4.538580933370097e-06,0.05039950434448916,0.33496486731357716,W,-1,8,1
NGC6314,W,E,W,0.01404774942906578,0.0037138627743099075,0.010333886654755872,0.7715313973690742,2.581368648733917e-46,W,1,0.007856684778856517,-0.005113746971580672,0.012970431750437189,0.9428311408951766,3.753347811397095e-77,W,1,0.01605226046626531,-0.003848734833605296,0.019900995299870605,0.935881525606023,8.627345425470052e-75,W,1,0.014703802825214623,-0.008703830662292158,0.023407633487506782,0.9365020269711261,1.0102818202988132e-75,W,1,-0.006191064650209261,-0.00882760974589058,0.0026365450956813193,0.18735004550343345,0.00704999654710209,W,1,0.0020045110371995287,-0.007562597607915204,0.009567108645114734,0.6820137337635476,4.663676711098515e-35,W,1,0.0006560533961488444,-0.012417693436602062,0.013073746832750907,0.6503681641432945,1.4454102072611409e-31,W,1,0.00819557568740879,0.0012650121379753764,0.0069305635494334135,0.7905187391412261,4.718600056909551e-49,W,1,0.006847118046358106,-0.0035900836907114845,0.01043720173706959,0.8540167121701001,3.185948362845864e-59,W,1,-0.0013484576410506838,-0.00485509582868686,0.003506638187636176,0.5185736741954166,1.0912442177849486e-19,W,1,10,1
NGC681,NW,NW,SE,-0.003052857341995595,0.021992465320620092,-0.025045322662615686,0.8056388056388056,5.75749803776023e-76,NW,1,0.00923576537904767,0.0541109862773572,-0.04487522089830953,0.9009879009879009,2.2473047398307273e-100,NW,1,0.010395563842953199,0.06599370861840663,-0.05559814477545343,0.9008214008214008,2.7922657555579886e-100,NW,1,0.005029537494170475,0.06657706018641783,-0.06154752269224736,0.917970917970918,1.5535087423703405e-105,NW,1,0.012288622721043266,0.032118520956737104,-0.019829898235693838,0.7159507159507159,7.261637308407375e-58,NW,1,0.013448421184948793,0.04400124329778655,-0.030552822112837753,0.7972027972027972,4.681050077930964e-74,NW,1,0.008082394836166072,0.04458459486579775,-0.03650220002963168,0.8837828837828838,1.9611792383913465e-95,NW,1,0.0011597984639055274,0.011882722341049434,-0.010722923877143907,0.8276723276723277,5.845820514202576e-81,NW,1,-0.004206227884877194,0.012466073909060642,-0.016672301793937836,0.8623598623598624,9.77378069869855e-90,NW,1,-0.005366026348782721,0.0005833515680112089,-0.0059493779167939295,0.5197025197025197,2.4218213706278994e-29,NW,1,10,1
UGC10205,SW,NE,SW,0.10823694085966061,0.04750143997723135,0.06073550088242926,0.4948849104859335,2.6256159571405392e-21,SW,1,0.15251106650346163,0.06826231674407175,0.08424874975938988,0.4808474773308533,6.308839115944951e-20,SW,1,0.1625941313539427,0.06610805452583032,0.09648607682811239,0.5077598232969077,2.80075422019118e-22,SW,1,0.17705461572777884,0.07268980071020595,0.10436481501757289,0.5131074168797954,9.08400548497429e-23,SW,1,0.04427412564380102,0.020760876766840426,0.02351324887696059,0.4479772146012555,2.686884682798433e-17,SW,1,0.054357190494282115,0.018606614548598983,0.035750575945683136,0.5286270634736108,2.8381643681687667e-24,SW,1,0.06881767486811823,0.0251883607329746,0.04362931413514362,0.5342362241339224,8.66232413555898e-25,SW,1,0.0100830648504811,-0.0021542622182414415,0.01223732706872254,0.5386247384329226,2.606106679705163e-25,SW,1,0.024543549224317215,0.0044274839661341756,0.02011606525818304,0.5553650313880493,6.46359642295552e-27,SW,1,0.01446048437383612,0.006581746184375618,0.0078787381894605,0.3670657986514764,1.2135410665641105e-11,SW,1,10,1
UGC10297,W,W,E,0.02697768314443717,0.038033874418866936,-0.011056191274429767,0.3127722772277228,8.07190670355476e-05,W,1,0.039642438301728054,0.056252662335457504,-0.01661022403372945,0.28405940594059403,0.0004106043226154689,W,1,0.02147002316112029,0.06000358861581236,-0.038533565454692074,0.43277227722772277,5.704354406427818e-09,W,1,-0.0014749581302705263,0.05470810737991247,-0.056183065510183,0.5025742574257426,4.3084694150133525e-12,W,1,0.012664755157290881,0.018218787916590568,-0.005554032759299686,0.21207920792079207,0.019215098541044515,W,1,-0.0055076599833168835,0.021969714196945423,-0.027477374180262307,0.34396039603960393,7.364917480706415e-06,W,1,-0.028452641274707702,0.016674232961045546,-0.04512687423575325,0.49316831683168316,8.892346501139496e-12,W,1,-0.018172415140607766,0.0037509262803548603,-0.021923341420962625,0.510990099009901,2.2010096956929335e-12,W,1,-0.041117396431998576,-0.0015445549555450208,-0.039572841476453555,0.5321782178217822,1.647470316950927e-13,W,1,-0.02294498129139081,-0.005295481235899881,-0.01764950005549093,0.31455445544554456,5.409477648921789e-05,W,1,10,1
UGC3107,SE,N,S,0.050513724466118085,0.02637645971379373,0.024137264752324354,0.5751231527093597,3.5235690494601623e-09,S,1,0.06751099628222725,0.026815584429850624,0.04069541185237662,0.5763546798029556,3.304712810332305e-09,S,1,0.0835913946648107,0.02869188209603064,0.05489951256878006,0.5548029556650246,1.3049116742237767e-08,S,1,0.08490915521888716,0.018751304607702045,0.06615785061118512,0.5960591133004927,6.626618937967554e-10,S,1,0.016997271816109154,0.0004391247160568958,0.016558147100052257,0.47167487684729065,3.1716766683296853e-06,S,1,0.033077670198692614,0.0023154223822369094,0.030762247816455705,0.6145320197044335,1.338887621095244e-10,S,1,0.03439543075276907,-0.007625155106091691,0.04202058585886076,0.5603448275862069,1.0003373073959663e-08,S,1,0.016080398382583468,0.0018762976661800131,0.014204100716403455,0.3910098522167488,0.000174768932076014,S,1,0.017398158936659913,-0.008064279822148586,0.0254624387588085,0.5258620689655172,1.0227083159260942e-07,S,1,0.0013177605540764473,-0.0099405774883286,0.011258338042405048,0.3854679802955665,0.0002672629493159213,S,1,10,1
UGC5111,SW,NE,SW,0.03323960911345803,0.004171177024203936,0.029068432089254095,0.6393489434608794,2.237879356999328e-20,SW,1,0.065086367444045,0.009039394430441711,0.05604697301360329,0.5900437845040929,5.2290402938413623e-17,SW,1,0.10273227707202336,0.022979013417380918,0.07975326365464244,0.5624405101846564,9.460350474734716e-16,SW,1,0.08292218118467817,-0.00295392221744678,0.08587610340212495,0.5998477060727203,1.2922291901816885e-17,SW,1,0.03184675833058694,0.004868217406237776,0.026978540924349165,0.5502569960022844,1.1559557958073838e-14,SW,1,0.06949266795856529,0.018807836393176985,0.050684831565388305,0.5505425471159338,1.1080369592403358e-14,SW,1,0.04968257207122014,-0.007125099241650714,0.05680767131287086,0.6384922901199315,5.138999518056043e-20,SW,1,0.03764590962797835,0.013939618986939207,0.023706290641039143,0.4340376927470017,3.492789571979437e-09,SW,1,0.017835813740633207,-0.011993316647888492,0.029829130388521696,0.6293546544831525,1.4003694518998872e-19,SW,1,-0.01981009588734514,-0.025932935634827695,0.006122839747482553,0.20892823148676948,0.0195884054168357,SW,1,10,1
UGC5498,NW,N,S,-0.005708908620826205,-0.021107749343568606,0.015398840722742401,0.3605072463768116,0.07243654757504282,S,-1,-0.001401871990452516,0.011584332592861613,-0.012986204583314129,0.35507246376811596,0.08503210660087102,N,1,-0.003922853487731329,0.021815939594005386,-0.025738793081736714,0.4384057971014493,0.01696038169752844,N,1,-0.046068324578954344,-0.006103889875214951,-0.03996443470373939,0.6213768115942029,6.18006069407393e-05,N,1,0.004307036630373688,0.03269208193643022,-0.028385045306056535,0.6159420289855072,0.00012684958300153505,N,1,0.0017860551330948764,0.04292368893757399,-0.041137633804479115,0.6195652173913043,8.117910111168747e-05,N,1,-0.04035941595812815,0.015003859468353649,-0.0553632754264818,0.5742753623188406,0.0004437823289021604,N,1,-0.0025209814972788126,0.010231607001143773,-0.012752588498422585,0.32065217391304346,0.13609507992483819,N,1,-0.044666452588501826,-0.017688222468076564,-0.026978230120425262,0.4003623188405797,0.03610307306741498,N,1,-0.04214547109122302,-0.02791982946922034,-0.01422564162200268,0.27717391304347827,0.26283384201555077,N,1,8,1
UGC6036,NE,N,S,0.0028483703451216277,0.008503156556108601,-0.005654786210986974,0.56313598519889,2.8218231864428086e-14,N,1,0.017176614139983528,0.026186935335637672,-0.009010321195654144,0.36077705827937095,6.465428202693457e-06,N,1,0.026473582361586652,0.03605724045784571,-0.009583658096259058,0.318686401480111,0.00011037331309741775,N,1,0.02099950531724178,0.03249682089594876,-0.011497315578706983,0.3820536540240518,1.3413905877536777e-06,N,1,0.014328243794861905,0.017683778779529064,-0.003355534984667159,0.18038852913968548,0.08183761401817091,N,1,0.02362521201646502,0.027554083901737105,-0.003928871885272085,0.19148936170212766,0.05533017592256917,N,1,0.018151134972120155,0.02399366433984016,-0.005842529367720006,0.318686401480111,0.00011037331309741775,N,1,0.009296968221603119,0.009870305122208047,-0.0005733369006049281,0.20189639222941722,0.037509222292027966,N,1,0.0038228911772582507,0.0063098855603111,-0.002486994383052849,0.35106382978723405,1.3520734640143753e-05,N,1,-0.005474077044344867,-0.003560419561896945,-0.001913657482447922,0.19033302497687327,0.057592704847375484,N,1,10,1
UGC8267,NW,NW,SE,0.03231420799848672,0.03770698948889695,-0.005392781490410226,0.1432081432081432,0.370726581100809,NW,1,0.04371461061833189,0.05213631194032384,-0.00842170132199195,0.09547209547209547,0.838533510801475,NW,1,0.037834144577696,0.06510281307166647,-0.02726866849397047,0.17883467883467882,0.15188836779902995,NW,1,0.028612684733198685,0.07206354512707182,-0.043450860393873136,0.19936819936819936,0.08267309304349052,NW,1,0.011400402619845165,0.014429322451426892,-0.003028919831581727,0.10916110916110916,0.705433244447983,NW,1,0.005519936579209282,0.027395823582769537,-0.021875887003560256,0.28746928746928746,0.0028584799900093338,NW,1,-0.003701523265288031,0.03435655563817486,-0.03805807890346289,0.30624780624780623,0.0011952149133458414,NW,1,-0.005880466040635882,0.012966501131342642,-0.018846967171978524,0.5042120042120042,2.7210272024392067e-09,NW,1,-0.015101925885133198,0.01992723318674797,-0.03502915907188117,0.5036855036855037,2.7395944813025056e-09,NW,1,-0.009221459844497314,0.006960732055405329,-0.016182191899902644,0.4424359424359424,3.6158304282406306e-07,NW,1,10,1
