name,dark_side_label,pos_side_label,neg_side_label,ref_band,encounted_sersic_error,r-i_pos_side_mean,r-i_pos_side_std,r-i_neg_side_mean,r-i_neg_side_std,r-i_D,r-i_P,r-i_label,r-i_score,r-z_pos_side_mean,r-z_pos_side_std,r-z_neg_side_mean,r-z_neg_side_std,r-z_D,r-z_P,r-z_label,r-z_score,r-y_pos_side_mean,r-y_pos_side_std,r-y_neg_side_mean,r-y_neg_side_std,r-y_D,r-y_P,r-y_label,r-y_score,i-z_pos_side_mean,i-z_pos_side_std,i-z_neg_side_mean,i-z_neg_side_std,i-z_D,i-z_P,i-z_label,i-z_score,i-y_pos_side_mean,i-y_pos_side_std,i-y_neg_side_mean,i-y_neg_side_std,i-y_D,i-y_P,i-y_label,i-y_score,z-y_pos_side_mean,z-y_pos_side_std,z-y_neg_side_mean,z-y_neg_side_std,z-y_D,z-y_P,z-y_label,z-y_score,vote_count,vote_score
NGC3626,W,E,W,i,False,0.00424921626450923,0.012046301915231108,0.001520775121829402,0.0071707155105186875,0.3200645389557404,5.179217935050929e-90,W,1,0.004297020966988397,0.010312738446395846,0.0012830561705283008,0.007390957002738356,0.38089538044245747,3.257266300232306e-128,W,1,0.0015758870503366242,0.010810703540968135,0.000923970385886641,0.013631405551659854,0.2506787425584807,5.0442002005524e-55,W,1,4.780470247916666e-05,0.004299361850724075,-0.00023771895130110133,0.004309695838051965,0.17009054864788115,1.8496474329820823e-25,W,1,-0.0026733292141726058,0.00702934109917401,-0.0005968047359427611,0.01007084904945793,0.11792840633249989,1.8952425579821234e-12,E,-1,-0.0027211339166517724,0.004900068562594081,-0.00035908578464165973,0.012893794514031925,0.07287001675609585,5.048653546555618e-05,E,-1,2,1
NGC4517,NW,N,S,i,False,0.08938603589996794,0.056648095947425946,0.15241822140375447,0.06626354330801518,0.3510859516398947,0.0,N,1,0.1165616229840927,0.07480342035072966,0.2062279223266005,0.08896559697364227,0.38803188660468274,0.0,N,1,0.11014345866940307,0.0865848187293113,0.21426902986610274,0.09947245853565602,0.3913132666443867,0.0,N,1,0.027175587084124767,0.022482800265845475,0.053809700922846045,0.02658501860832518,0.40228224571820076,0.0,N,1,0.02075742276943514,0.03449221349161067,0.061850808462348285,0.037037710491567406,0.41550890556929404,0.0,N,1,-0.006418164314689626,0.019563570714528203,0.008041107539502242,0.01775318644526388,0.30351931137275745,0.0,N,1,6,1
NGC4605,NE,NE,SW,i,False,0.03485221267057816,0.01622309968196205,0.042112860569501455,0.01204719322403422,0.2343323586499081,3.650621029613282e-136,NE,1,0.0582352896397176,0.02970210607914236,0.0679440824747741,0.019534939617160848,0.20976583915153665,5.32949915030102e-109,NE,1,0.06813013054488692,0.036901199332437545,0.08026556995439298,0.024672247548892023,0.20607569324631558,3.191581008002535e-105,NE,1,0.023383076969139438,0.017594562272302966,0.02583122190527265,0.0125432574900198,0.10798899865764779,4.606989802214877e-29,NE,1,0.03327791787430876,0.025490073037690814,0.03815270938489153,0.017890390180463244,0.1380134849962914,3.150433446916416e-47,NE,1,0.009894840905169323,0.01211309944760006,0.012321487479618875,0.009476444090092035,0.1362228632211616,5.040120650505569e-46,NE,1,6,1
NGC4772,NE,NE,SW,i,False,0.014652717904016338,0.014936418978980738,0.013811378057776479,0.013712545671173332,0.028443815895897045,0.18766721599361674,SW,-1,0.014277997845753619,0.015438223158927566,0.013723426553097723,0.01494717255938256,0.025613672366676717,0.2918740971752978,SW,-1,0.02365961449483013,0.02690767498873448,0.022098853370355467,0.02484955372871388,0.037354927326068335,0.03411523018803554,SW,-1,-0.0003747200582627204,0.0029887358872046103,-8.795150467875718e-05,0.0023890741596065477,0.036112028409118105,0.044457183291495034,NE,1,0.009006896590813792,0.012261083625663683,0.008287475312578988,0.011466157738057417,0.035493450492230086,0.05059297527750848,SW,-1,0.009381616649076514,0.012494108651621441,0.008375426817257744,0.010763674606345537,0.03963421346082978,0.02051335735485539,SW,-1,-4,-1
NGC6314,W,E,W,i,False,-0.013545561540433928,0.015247168277116923,-0.014784219181340357,0.01886776881263201,0.04190330026194087,0.20015201779680972,W,1,-0.0017541034081597845,0.006436846030660406,-0.011779237721076667,0.014526392563608081,0.49161451376848575,8.518945577366387e-142,W,1,-0.005055224565264739,0.008267622946973955,-0.019381281432889832,0.01918219635092439,0.4816466440560175,8.342073223398959e-136,W,1,0.011791458132274144,0.009861728839704457,0.003004981460263691,0.0062631693933622255,0.6191487102639558,3.0217444508193005e-231,W,1,0.00849033697516919,0.008566642796285197,-0.0045970622515494755,0.006089438963460809,0.7844622369581559,0.0,W,1,-0.0033011211571049547,0.0039201619191321715,-0.007602043711813167,0.005876770703596391,0.3659800220315077,3.441410183655636e-77,W,1,6,1
NGC681,NW,NW,SE,i,False,0.027792463740707898,0.0256316326670317,0.033388944328731476,0.012473734941037479,0.32008572063841445,1.017632162171568e-81,NW,1,0.035945056712206054,0.033520022459650266,0.04588081418351998,0.017533482881073415,0.39883449246450875,3.666973140397197e-128,NW,1,0.02980400899385413,0.0344291660171261,0.046595670738130944,0.015824314459964517,0.4953571610457396,1.4016889062239078e-200,NW,1,0.008152592971498158,0.01268153096910478,0.012491869854788505,0.007225279066877622,0.47202682542975216,2.5676131139737603e-181,NW,1,0.002011545253146234,0.015597000766738296,0.013206726409399462,0.006475376405861447,0.5567888360699925,1.7252681395967424e-256,NW,1,-0.006141047718351924,0.007800187396936021,0.0007148565546109576,0.004062972063659206,0.44822261032448635,9.837493056541358e-163,NW,1,6,1
UGC10205,SW,NE,SW,i,False,0.05673624198847663,0.03152847500743344,0.02058992301238791,0.01746979579711236,0.5829397616942957,2.139862610342097e-292,SW,1,0.05651067931347466,0.028070897941312376,0.007392900136719593,0.03139031864441712,0.654607683900213,0.0,SW,1,0.07746916220362429,0.04608427395872042,0.015407954594823269,0.03289645076426723,0.610422572418488,6e-323,SW,1,-0.00022556267500196533,0.01136541555288263,-0.013197022875668318,0.02520514913210723,0.41429718106037183,4.990520921078013e-143,SW,1,0.020732920215147665,0.015622439695041847,-0.005181968417564643,0.020082183806679223,0.6184821183632413,0.0,SW,1,0.02095848289014963,0.02209562756275821,0.008015054458103675,0.015695492278444613,0.34628266034978017,3.543473340106895e-99,SW,1,6,1
UGC10297,W,W,E,i,False,0.023027033419962765,0.052677096573174195,0.026238625267239055,0.05549764213518392,0.038771796195666064,0.2930395397651146,W,1,-0.0030160225425892775,0.0685719665197384,0.023583979085327344,0.06268854866553313,0.18569004033350545,2.451279574653861e-19,W,1,0.002977476521159725,0.09174105682426889,0.04562740245612392,0.07578777897046254,0.24363814353411478,4.339258703446839e-33,W,1,-0.026043055962552044,0.05131346195786156,-0.0026546461819117093,0.04924379510432277,0.2238726810790363,5.7314912796837614e-28,W,1,-0.02004955689880304,0.08396424014406205,0.019388777188884865,0.07623918404766265,0.22722486057080346,8.321223869135384e-29,W,1,0.005993499063749003,0.08160604802040311,0.022043423370796577,0.07712435635117637,0.11912314243503955,3.363211796918267e-08,W,1,6,1
UGC3107,SE,N,S,i,False,0.018079706184141855,0.03138332040436845,-0.0015832173167107885,0.029560788247798887,0.2738519299117285,8.799468635703048e-24,S,1,0.03206248351674437,0.042923734448806004,-0.004775795610041144,0.029328189692054422,0.4126781557152073,1.4091248851712614e-54,S,1,0.01696076893933971,0.04850293863102389,-0.034561903059625046,0.03854368653535753,0.4495394096269198,4.868012139417028e-65,S,1,0.013982777332602518,0.03224336865491637,-0.0031925782933303554,0.025739078180577375,0.24149039752214801,1.139088213890926e-18,S,1,-0.0011189372448021442,0.03726579952359121,-0.03297868574291425,0.031108070010171837,0.3702633719462598,8.801517364483121e-44,S,1,-0.015101714577404664,0.02630991708224928,-0.0297861074495839,0.02769902489641504,0.22274422909713068,8.5740062439116975e-16,S,1,6,1
UGC5111,SW,NE,SW,i,False,0.040543256314531796,0.026015831951903906,0.012423204704099891,0.016621173594258916,0.5268599952460186,8.60133307914033e-153,SW,1,0.07286178894819825,0.05861297840012594,0.024440703976785792,0.03608882861949842,0.4690282278074554,6.792460003261823e-120,SW,1,0.05400031602720826,0.04707044024127708,-0.003654995795655233,0.034784083923763226,0.5921876238016005,1.1762351064437658e-195,SW,1,0.03231853263366645,0.03575759326162782,0.012017499272685899,0.02713748502710248,0.32817901659306337,9.377390126914315e-58,SW,1,0.013457059712676462,0.025047706421172097,-0.016078200499755124,0.023391309601525138,0.5236309019915291,9.180634320661205e-151,SW,1,-0.01886147292098999,0.019842835275793853,-0.028095699772441023,0.025317280756737694,0.172335303038517,4.754327690818543e-16,SW,1,6,1
UGC5498,NW,NW,SE,i,True,0.045667367769622956,0.061346885803922224,0.055529317053028875,0.05570631136911663,0.08511957298365065,0.20169264400184556,NW,1,0.056227415878712744,0.08180938743649867,0.07013996518525961,0.07138646746103106,0.10143739755390241,0.07843564284318907,NW,1,0.00046951833556031254,0.11104566614438585,0.0149820675247599,0.09645352221020274,0.12423822132559996,0.015874499208503343,NW,1,0.010560048109089787,0.06501066867330298,0.014610648132230737,0.061611963246113496,0.06910645988315892,0.4292606442549069,NW,1,-0.045197849434062645,0.09542150560260078,-0.04054724952826897,0.09426732048201682,0.05726474173076115,0.6575042394739326,NW,1,-0.05575789754315243,0.09245046171529453,-0.05515789766049971,0.08766212633855315,0.05246290925902576,0.7638430808579401,NW,1,6,1
UGC6036,NE,N,S,i,False,0.01582401937380324,0.01622851449083202,0.020748492462256688,0.020499651948863752,0.12259296082720222,3.4511397845632836e-08,N,1,0.028616008850277718,0.02913465236237136,0.03525890688215657,0.034340076144164546,0.10569316148158861,3.373712095976953e-06,N,1,0.020092493055593914,0.024942499355184874,0.027503318565374614,0.029882970547479626,0.15063323632025163,3.810382594050198e-12,N,1,0.012791989476474478,0.013770356204374019,0.014510414419899881,0.014459608250649101,0.06934254053760915,0.006540845627633342,N,1,0.004268473681790675,0.010451247479818324,0.006754826103117928,0.010630788662981424,0.165632784395958,1.5677010199193662e-14,N,1,-0.008523515794683802,0.00806093657323442,-0.007755588316781955,0.007007800856128515,0.07393047596666606,0.0030093455288740293,N,1,6,1
UGC8267,NW,NW,SE,i,False,0.03199315126715921,0.037208560956465346,0.04531515294868384,0.03204934525522433,0.15437079321802846,1.5196488449489416e-10,NW,1,0.01623893055048856,0.04622476418970533,0.05413768699047031,0.04090170595728726,0.3240777029905427,1.4138949793275104e-45,NW,1,-0.009054194847198804,0.05470256557147551,0.04946936617807015,0.053844812344556105,0.3901422850813666,1.995391020754544e-66,NW,1,-0.01575422071667065,0.029106279773735335,0.00882253404178647,0.03340953985764156,0.3067329811706569,7.411983950226841e-41,NW,1,-0.04104734611435801,0.039319511818447575,0.004154213229386309,0.047594996953649014,0.379881997103178,5.700612389114039e-63,NW,1,-0.025293125397687362,0.03368047576555448,-0.004668320812400162,0.03546999593178332,0.22500213001618813,5.227858084471265e-22,NW,1,6,1
UGC8778,NE,NE,SW,i,False,0.03524161444261026,0.0217950301594105,0.06567536186873497,0.031567668413592875,0.5068946947851162,6.057675528871515e-126,NE,1,0.04075333769716079,0.026464347945058024,0.08046923669662714,0.040516697263463866,0.5356321439738735,1.896181595972783e-141,NE,1,0.02754206415657476,0.029860389986807533,0.07627289482222725,0.04912785259256636,0.5449206128617586,1.0660370461692546e-146,NE,1,0.005511723254550527,0.009047781455731353,0.01479387482789217,0.011854706521813897,0.3700482923948164,6.36855691923553e-66,NE,1,-0.007699550286035498,0.014040964646643402,0.010597532953492273,0.020919382977775566,0.40373484348400096,8.243392587662766e-79,NE,1,-0.013211273540586025,0.014000209831466895,-0.004196341874399897,0.015216099695817734,0.24098599867977627,7.738665803016334e-28,NE,1,6,1
UGC9665,NE,NE,SW,i,False,0.008489839746038508,0.026248292716960494,0.019156517870677056,0.02130942201657564,0.268770464859142,4.6920542997762935e-49,NE,1,0.007108449205464008,0.0344891267218824,0.032922865380517835,0.0332502685416452,0.3772411555521403,2.0630365191315178e-97,NE,1,-0.01973470976588383,0.04776101489765519,0.0189852791714861,0.04504970307828615,0.3681057705032808,1.1884956733792686e-92,NE,1,-0.0013813905405745007,0.015441291199902778,0.013766347509840775,0.02042991404078066,0.33614537040594594,5.0486127801187226e-77,NE,1,-0.02822454951192234,0.030120300866686774,-0.00017123869919095854,0.033100918730678566,0.3641999974385574,1.1906097817103298e-90,NE,1,-0.02684315897134784,0.025539847354529934,-0.013937586209031733,0.025432844615995844,0.22512561741439446,1.465604571196539e-34,NE,1,6,1
