name,dark_side_label,pos_side_label,neg_side_label,ref_band,encounted_sersic_error,r-i_pos_side_mean,r-i_pos_side_std,r-i_neg_side_mean,r-i_neg_side_std,r-i_D,r-i_P,r-i_label,r-i_score,r-z_pos_side_mean,r-z_pos_side_std,r-z_neg_side_mean,r-z_neg_side_std,r-z_D,r-z_P,r-z_label,r-z_score,r-y_pos_side_mean,r-y_pos_side_std,r-y_neg_side_mean,r-y_neg_side_std,r-y_D,r-y_P,r-y_label,r-y_score,i-z_pos_side_mean,i-z_pos_side_std,i-z_neg_side_mean,i-z_neg_side_std,i-z_D,i-z_P,i-z_label,i-z_score,i-y_pos_side_mean,i-y_pos_side_std,i-y_neg_side_mean,i-y_neg_side_std,i-y_D,i-y_P,i-y_label,i-y_score,z-y_pos_side_mean,z-y_pos_side_std,z-y_neg_side_mean,z-y_neg_side_std,z-y_D,z-y_P,z-y_label,z-y_score,vote_count,vote_score
NGC3430,NW,W,E,i,False,0.014128735095655588,0.010144030058834172,0.01823589834346645,0.011867244985793632,0.21734446248956216,1.2544819996942522e-57,W,1,-0.004853210993958036,0.013021457125289296,0.0016299160415946022,0.009156934247796891,0.2542482759962057,9.598909664935079e-79,W,1,-0.007038552729643211,0.015574348030981757,0.0026073334136493057,0.01477258466269443,0.29199053476774933,4.587133467193506e-104,W,1,-0.018981946089613625,0.01543161203452475,-0.016605982301871845,0.012784178899841197,0.07554496970952208,2.7875144045853e-07,W,1,-0.021167287825298798,0.01469469594128851,-0.015628564929817144,0.010927837988901637,0.17700630884065624,3.4608026424189507e-38,W,1,-0.0021853417356851755,0.012329243367545734,0.0009774173720547036,0.013655697178669757,0.10059332487178227,1.3311812774275432e-12,W,1,6,1
NGC3726,W,W,E,i,False,-0.009160133508157742,0.010286954234751382,-0.008265158577870657,0.009440577625364372,0.1319266155798516,2.7353748306855062e-39,W,1,-0.0015197381113921439,0.007269014425796261,-0.0026195772869141293,0.008056772492289704,0.16679336684888715,1.0497378032417123e-62,E,-1,-0.01298853120484864,0.009374820951919723,-0.0132811719601965,0.009937529651907,0.029608795392424832,0.021825441916222918,E,-1,0.007640395396765598,0.011965153809636933,0.005645581290956527,0.013179321813204315,0.2683509096788364,9.898660234881003e-163,E,-1,-0.0038283976966908993,0.008055310371106985,-0.005016013382325843,0.00704844827957903,0.08750671124560719,1.566270050169312e-17,E,-1,-0.011468793093456497,0.010271857337537507,-0.01066159467328237,0.010307533836473847,0.0943657567844592,2.5560253522561898e-20,W,1,-2,-1
NGC3813,N,N,S,i,False,-0.008285708909392342,0.01804595317323623,-0.0029336474236695636,0.013633201233521967,0.17451249844959407,8.062675163064384e-59,N,1,0.0028089487818669856,0.02053204317796286,0.01460292326554527,0.01468270219597058,0.26244286313410564,1.6907117423007842e-133,N,1,-0.0023380174980362502,0.02178110909077149,0.012263269582111113,0.01750422713661331,0.32164488009295383,2.0796139244296496e-201,N,1,0.011094657691259328,0.009265842497159232,0.017536570689214836,0.010639216329377473,0.2649231496449726,6.736759731047379e-136,N,1,0.005947691411356092,0.014551623160854989,0.015196917005780677,0.016512681823946287,0.2804171494184785,2.0199874824940824e-152,N,1,-0.005146966279903236,0.010954704864448429,-0.002339653683434158,0.010629096228790309,0.12945868743775044,1.5159872210093407e-32,N,1,6,1
NGC3877,SE,NW,SE,i,False,-0.010004684780509126,0.010531022800039251,-0.019189967916362616,0.01910173860849495,0.24080882352941177,2.905995577991896e-97,SE,1,0.0025238674692858497,0.007857390986462912,-0.010100778414947427,0.016995384190518367,0.43907563025210083,0.0,SE,1,-0.008206408638032662,0.015208601856263654,-0.03119438445983866,0.03105110190284175,0.3807773109243697,2.4548967578081733e-246,SE,1,0.012528552249794975,0.0066448550174479995,0.00908918950141519,0.013579631411518989,0.3277310924369748,2.3483388198536393e-181,SE,1,0.001798276142476463,0.007580573997278509,-0.012004416543476042,0.016782233281352667,0.4795168067226891,0.0,SE,1,-0.010730276107318512,0.009920842924924341,-0.021093606044891234,0.0198473061527911,0.2557773109243697,8.118544622013017e-110,SE,1,6,1
NGC3887,E,W,E,i,False,0.0044108518160065205,0.00558059746739216,0.006741686156405039,0.0061224738301819594,0.16418824297993512,2.208927056880069e-55,W,-1,-0.0011911174330804864,0.009177585852514356,0.00311261968063632,0.00602524422891657,0.22099768845577883,2.5241707516186485e-100,W,-1,0.0018798560131238183,0.012584804082293989,0.007876742694510134,0.015151859118278054,0.21349744659703832,1.3144413135505497e-93,W,-1,-0.005601969249087007,0.007864318942168208,-0.00362906647576872,0.006038292906840836,0.1208605370772208,3.5956809254088754e-30,W,-1,-0.002530995802882702,0.00981828812933125,0.001135056538105094,0.01142345996211691,0.1632987913684202,8.553672217777119e-55,W,-1,0.0030709734462043047,0.01302945876286157,0.004764123013873814,0.014256128161152064,0.0646807059994578,5.976871419963367e-09,W,-1,-6,-1
NGC3917,SE,N,S,i,False,0.07644793998641014,0.042209524496428494,0.0613238726418165,0.02263187373873885,0.185560752400351,2.158494691564092e-107,S,1,0.10956009601813799,0.0692172659488002,0.0828148575729662,0.03506523207181235,0.19862813328560613,4.358972521019016e-123,S,1,0.06678330440448958,0.0562908408414318,0.04189541906126008,0.03130032167477805,0.21930861021974576,3.5983536775930536e-150,S,1,0.033112156031727846,0.03024478948341911,0.021490984931149686,0.018408280863797304,0.16897564170386115,4.820822545260455e-89,S,1,-0.009664635581920562,0.023241248954208954,-0.019428453580556428,0.01974945635124823,0.1862629599946782,3.3012379883874845e-108,S,1,-0.042776791613648404,0.026025448780444042,-0.04091943851170611,0.021562087315275983,0.05257049793622083,5.563765870188746e-09,N,-1,4,1
NGC4094,NW,NW,SE,i,False,-0.03041887700992832,0.0330633958253505,-0.024212927759706394,0.03462500401671483,0.07326016930953808,1.8662808457627685e-06,NW,1,-0.007024950213084517,0.03699944762581067,0.007446055291491805,0.037307093168756834,0.1565134441719317,4.771976016535384e-28,NW,1,-0.0002233504627057527,0.04830172090051337,0.017286771110539296,0.04619725070091886,0.17020272688570665,4.540864823511028e-33,NW,1,0.0233939267968438,0.034280550822797635,0.0316589830511982,0.03300326013936725,0.11144591249703313,2.0731347286787502e-14,NW,1,0.030195526547222566,0.04341724632624787,0.04149969887024569,0.041555969948834294,0.1378235398276765,8.280194382904677e-22,NW,1,0.0068015997503787645,0.04034049261865875,0.009840715819047493,0.03787143637857734,0.0537051060350901,0.0011132494420795132,NW,1,6,1
NGC4096,NW,W,E,i,False,0.006673233423376609,0.012197257344420138,0.01774144646661574,0.01840156949767549,0.25415436913340655,3.0204886372252142e-112,W,1,-0.008500805004887176,0.022673535717111105,0.0116370135414925,0.023196451304614518,0.37336028510306374,5.42362946487465e-245,W,1,-0.013559771835271328,0.02782792942453381,0.01701156505323476,0.03181788267689094,0.4279095610289817,0.0,W,1,-0.015174038428263783,0.014847699575632808,-0.006104432925123238,0.00929786583917645,0.302367413644948,1.9985364634468567e-159,W,1,-0.020233005258647938,0.01965636181180865,-0.0007298814133809784,0.016322406045318972,0.4302030269837959,0.0,W,1,-0.005058966830384154,0.013345202408611088,0.0053745515117422605,0.013773561006680859,0.30161120504103034,1.2613947907613064e-158,W,1,6,1
NGC4162,W,E,W,i,False,0.006641999162923533,0.006684002333491567,0.0035779382624416176,0.006031564929038782,0.2576928790029378,1.5178468753412962e-76,W,1,0.00030293742957542095,0.006583016231329798,-0.004164535820506174,0.007267317774007728,0.24288477952306625,6.803932490277496e-68,W,1,-0.01311119372936457,0.014158893262378531,-0.017882589625965013,0.017496326835452228,0.09733045132814305,3.3688675146666464e-11,W,1,-0.006339061733348112,0.007338455284482675,-0.007742474082947791,0.007883318266783415,0.099864780749117,9.093106232804551e-12,W,1,-0.019753192892288104,0.017103359494817102,-0.021460527888406633,0.019125408700201903,0.06166828961204925,9.342493283071444e-05,W,1,-0.01341413115893999,0.012183109868527267,-0.013718053805458841,0.013179690923514,0.01889238103771049,0.7302680270310824,W,1,6,1
NGC4178,SE,NW,SE,i,False,0.0015587997505640458,0.024888943322535242,-0.0009616607952301773,0.02451123278877021,0.04695468811298548,0.006954407253518056,SE,1,-0.03847905616539548,0.03688870450668346,-0.04151429768148247,0.03757690875722597,0.0365478137930524,0.06428851168322251,SE,1,-0.056188619053489146,0.04025596071244879,-0.05558425402992195,0.04302291048441634,0.041962441801076264,0.021653179274578903,NW,-1,-0.04003785591595953,0.03306422415487298,-0.04055263688625229,0.029836500734929754,0.024270215721543285,0.4313530373516852,SE,1,-0.057747418804053194,0.040486983465549194,-0.05462259323469178,0.03709971997839326,0.03760045251436622,0.05264996306575981,NW,-1,-0.017709562888093666,0.03964146447189339,-0.014069956348439487,0.03700237670592676,0.053345158170302324,0.0013497362873955223,NW,-1,0,0
NGC4192,NE,NE,SW,i,False,0.003185280837596677,0.009894556269866042,0.01464728730091229,0.010996642273934204,0.5794095677308304,0.0,NE,1,0.009977994417217886,0.016829975375178812,0.030058808915756883,0.024878310464405726,0.637531431360797,0.0,NE,1,0.002348602851993454,0.021846216669410924,0.02636007284158847,0.022921694894470514,0.7040475227412969,0.0,NE,1,0.006792713579621208,0.01078694863263017,0.015411521614844595,0.01573013318164381,0.5594637551508066,0.0,NE,1,-0.0008366779856032231,0.013818809243216925,0.011712785540676179,0.0132461224193696,0.7217941488215269,0.0,NE,1,-0.007629391565224432,0.010217202104847488,-0.0036987360741684147,0.00702312001052901,0.2794265935638415,6.561983915222923e-78,NE,1,6,1
NGC4220,NE,NE,SW,i,False,-0.0044514357198368526,0.017147021611508263,0.015552785843809118,0.018851935631872617,0.5649751784809899,0.0,NE,1,0.007644908725570716,0.018611230836190477,0.038113808870489346,0.037286515464554575,0.4615186759114292,0.0,NE,1,0.00461774368968725,0.02145532526055582,0.04026510363360149,0.03896586059568495,0.5109740421670176,0.0,NE,1,0.012096344445407569,0.01322977183470287,0.02256102302668023,0.019507448494313556,0.302552400270453,1.0087440658319973e-159,NE,1,0.009069179409524102,0.013142465215179021,0.02471231778979237,0.021147347659511095,0.4146107610475684,5.726654586810339e-304,NE,1,-0.0030271650358834664,0.005802442239250961,0.0021512947631121423,0.0044699466303267455,0.38396936065628556,6.935045342617955e-260,NE,1,6,1
