name,dark_side_label,pos_side_label,neg_side_label,ref_band,encounted_sersic_error,r-i_pos_side_mean,r-i_pos_side_std,r-i_neg_side_mean,r-i_neg_side_std,r-i_D,r-i_P,r-i_label,r-i_score,r-z_pos_side_mean,r-z_pos_side_std,r-z_neg_side_mean,r-z_neg_side_std,r-z_D,r-z_P,r-z_label,r-z_score,r-y_pos_side_mean,r-y_pos_side_std,r-y_neg_side_mean,r-y_neg_side_std,r-y_D,r-y_P,r-y_label,r-y_score,i-z_pos_side_mean,i-z_pos_side_std,i-z_neg_side_mean,i-z_neg_side_std,i-z_D,i-z_P,i-z_label,i-z_score,i-y_pos_side_mean,i-y_pos_side_std,i-y_neg_side_mean,i-y_neg_side_std,i-y_D,i-y_P,i-y_label,i-y_score,z-y_pos_side_mean,z-y_pos_side_std,z-y_neg_side_mean,z-y_neg_side_std,z-y_D,z-y_P,z-y_label,z-y_score,vote_count,vote_score
IC776,sw,NW,SE,i,FALSE,-0.009917501199,0.08829150456,-0.01668765178,0.0915494784,0.05555242019,0.04389300704,SE,0,-0.09924311955,0.1013419383,-0.1137724604,0.09625792143,0.07697548233,0.001339546405,SE,0,-0.04232353849,0.1302081322,-0.05780162881,0.1283455198,0.06523667089,0.01041741357,SE,0,-0.08932561835,0.1091190298,-0.09708480862,0.1095201964,0.05342664183,0.05829883939,SE,0,-0.0324060373,0.137789154,-0.04111397703,0.1375206928,0.035999828,0.3942871779,SE,0,0.05691958105,0.1268198319,0.05597083159,0.1295303036,0.0268450063,0.7554422929,SE,0,0,0
IRAS03056+2034,ne,N,S,i,FALSE,-0.001887904578,0.005170971233,-0.0009912787766,0.007729241748,0.06719367589,0.006602156494,N,1,0.004191354685,0.01046906247,0.004838516959,0.01532305234,0.07035573123,0.003805878245,N,1,-0.001722378433,0.007137292934,-0.0008550941276,0.01016835001,0.07193675889,0.002862207371,N,1,0.006079259263,0.008657898111,0.005829795735,0.009557128758,0.0814229249,0.0004531078131,S,-1,0.0001655261448,0.005357093611,0.000136184649,0.005307612669,0.04980237154,0.08676607543,S,-1,-0.005913733118,0.007233469833,-0.005693611086,0.007315591745,0.02845849802,0.6851441496,N,1,2,1
NGC1,nw,N,S,i,FALSE,0.004320674006,0.006798130374,0.001435029469,0.005189228853,0.3562866195,1.07E-67,S,-1,0.00869329563,0.01163935094,0.002771430122,0.006723994567,0.3913321866,7.03E-82,S,-1,0.005813632785,0.01070032889,-0.003023368406,0.005824269789,0.5188678182,7.63E-147,S,-1,0.004372621624,0.01044996908,0.001336400653,0.007062534185,0.2459374247,3.91E-32,S,-1,0.00149295878,0.009475382461,-0.004458397876,0.005598773132,0.4349713242,9.98E-102,S,-1,-0.002879662845,0.004113168889,-0.005794798529,0.005755727904,0.2435798279,1.69E-31,S,-1,-6,-1
NGC1012,se,W,E,i,FALSE,-0.007425778042,0.05231018969,-0.0164969963,0.0281224553,0.1277501774,1.89E-20,E,1,0.0009073235045,0.05589678958,-0.005300395744,0.038020335,0.09226401703,7.41E-11,E,1,-0.02167024881,0.05941801643,-0.02846522345,0.04189703218,0.1004258339,8.70E-13,E,1,0.008333101546,0.03635736098,0.01119660056,0.03622579935,0.03797019163,0.03439225588,W,-1,-0.01424447077,0.04735340119,-0.01196822714,0.04112188103,0.06422995032,1.78E-05,W,-1,-0.02257757231,0.0439059661,-0.0231648277,0.04347242775,0.02519517388,0.3327866758,E,1,2,1
NGC1042,s,NE,SW,i,FALSE,0.02205904718,0.01938414845,0.02195964976,0.0207656221,0.05705394191,0.08672834517,SW,1,0.008175694471,0.01507474228,0.00978718048,0.0164523555,0.05601659751,0.09711353335,NE,-1,0.008877725378,0.03440270298,0.008264831738,0.03633167221,0.06950207469,0.01897128741,SW,1,-0.01388335271,0.01128655278,-0.01217246928,0.009623107872,0.09958506224,0.0001394364165,NE,-1,-0.0131813218,0.01831389809,-0.01369481803,0.01891279198,0.02904564315,0.8110940556,SW,1,0.000702030907,0.0245674244,-0.001522348742,0.02344050384,0.05912863071,0.06873886557,SW,1,2,1
NGC1058,nw,NE,SW,i,FALSE,0.00630232579,0.004461237486,0.005479658007,0.004743725366,0.08388633234,5.68E-10,SW,0,0.01635910337,0.008055818645,0.01586509904,0.007678787683,0.05959618602,3.01E-05,SW,0,-0.004363719391,0.006577299675,-0.004740009989,0.007130125531,0.05550129228,0.0001310162689,SW,0,0.01005677758,0.009264472577,0.01038544104,0.008732372854,0.03318294161,0.06313678565,NE,0,-0.01066604518,0.007315931137,-0.010219668,0.007518118622,0.0281789914,0.1647574078,NE,0,-0.02072282276,0.005881907916,-0.02060510903,0.006200441367,0.02040419896,0.5270172601,NE,0,0,0
NGC1068,w,NW,SE,i,FALSE,0.007627629492,0.02208279624,0.009967077647,0.03272663827,0.107417051,4.87E-11,NW,1,-0.02094562353,0.02224530766,-0.02272342509,0.0262685309,0.08808461043,1.45E-07,SE,-1,0.009146299968,0.02159037453,0.008876904868,0.02885350152,0.2080940336,2.15E-40,SE,-1,0.0255676679,0.03224105429,0.03070860744,0.0463026492,0.05874416713,0.0009554026835,NW,1,0.04823500628,0.04263946969,0.05155586892,0.05901749914,0.06203151334,0.0003975032759,NW,1,0.02266733837,0.02940055244,0.02084726148,0.02115863362,0.04456258578,0.02431814331,SE,-1,0,0
NGC1073,sw,NW,SE,i,FALSE,0.02300503278,0.01360742912,0.02128075559,0.01508300023,0.1079510703,5.27E-17,SE,0,0.02500648086,0.0181507564,0.01947717995,0.01898747914,0.1850152905,2.60E-49,SE,0,-0.001604044435,0.02744862509,-0.008011395495,0.0294920726,0.1688073394,4.41E-41,SE,0,0.002001448072,0.01017990331,-0.001803575644,0.009947104872,0.1614678899,1.31E-37,SE,0,-0.02460907722,0.02022069778,-0.02929215109,0.01980370315,0.1183486239,2.32E-20,SE,0,-0.02661052529,0.01741339067,-0.02748857544,0.01792389871,0.03883792049,0.01441111996,SE,0,0,0
NGC1087,nw,NE,SW,i,FALSE,-0.004600803323,0.0177947225,-0.003451619537,0.02228391111,0.09782368288,2.98E-07,NE,0,-0.01114481579,0.02220917134,-0.01342829226,0.02898347074,0.1149207381,7.78E-10,SW,0,-0.005700569081,0.02834577629,-0.01488678305,0.03620018163,0.1560468801,8.71E-18,SW,0,-0.006544012463,0.01451514486,-0.009976672722,0.01616659234,0.09263396887,1.51E-06,SW,0,-0.001099765758,0.02086860915,-0.01143516351,0.02196557865,0.1838280432,1.34E-24,SW,0,0.005444246706,0.01995890423,-0.001458490791,0.01979793687,0.1603801051,8.87E-19,SW,0,0,0
NGC1169,nw,NW,SE,i,FALSE,-0.007761661988,0.008384256543,-0.005381013615,0.0191903105,0.1585387091,6.38E-23,NW,1,-0.004845577004,0.006154936139,-5.03E-05,0.01697401204,0.2421416844,3.75E-53,NW,1,-0.007644200676,0.00850675085,-0.001661908139,0.02170438703,0.1889235034,2.12E-32,NW,1,0.002916084984,0.00251938481,0.005330723991,0.02866537699,0.06700951505,0.000190847664,NW,1,0.0001174613114,0.001101178289,0.003719105476,0.03180305736,0.09323125281,3.38E-08,NW,1,-0.002798623672,0.002511530057,-0.001611618514,0.01094205033,0.03911725142,0.08408719359,NW,1,6,1
NGC1232,n,NE,SW,i,FALSE,0.00680723915,0.01091592539,0.009267230122,0.009285961163,0.09980771454,1.60E-19,NE,1,0.01106074312,0.01307447324,0.01513763984,0.01452491278,0.1116726541,2.51E-24,NE,1,0.01143726342,0.01607731248,0.01368195872,0.01716155432,0.05703326758,1.14E-06,NE,1,0.004253503968,0.01249477036,0.005870409714,0.013784816,0.05543032047,2.52E-06,NE,1,0.004630024274,0.01645530804,0.004414728597,0.01667995991,0.02560406555,0.1090302108,SW,-1,0.0003765203065,0.01116774253,-0.001455681117,0.01115163814,0.06510891578,1.48E-08,SW,-1,2,1
NGC1300,n,N,S,i,FALSE,0.005403303693,0.006732214662,0.00627072585,0.006223944415,0.1797428056,1.70E-40,N,1,0.01263954716,0.01903086829,0.01561510623,0.01907124635,0.183928384,2.16E-42,N,1,0.004430800989,0.01570971147,0.007437107841,0.01426839511,0.2269420054,1.73E-64,N,1,0.007236243465,0.01323693448,0.009344380379,0.01498477212,0.1007107225,5.62E-13,N,1,-0.0009725027042,0.009927445862,0.001166381991,0.01060220523,0.1780720319,9.46E-40,N,1,-0.008208746169,0.006331265917,-0.008177998388,0.006419088531,0.01427974768,0.9286952724,N,1,6,1
NGC1358,ne,NE,SW,i,FALSE,0.005836018362,0.005533761944,0.005493163083,0.005659318176,0.09002980439,0.002035507719,SW,-1,0.004125650837,0.004977655922,0.005365536976,0.005878422601,0.07380011648,0.01956383072,NE,1,0.006310259443,0.009103473833,0.005597932588,0.009835232528,0.1014491099,0.0003296422353,SW,-1,-0.001710367525,0.00313711006,-0.0001276261075,0.003377127119,0.1748952279,1.09E-11,NE,1,0.000474241081,0.006782088706,0.0001047695044,0.006555618388,0.06928092633,0.03362015123,SW,-1,0.002184608606,0.007535305418,0.0002323956119,0.005527676782,0.1575692866,1.59E-09,SW,-1,-2,-1
NGC160,se,NW,SE,i,FALSE,0.01305110639,0.0154162427,0.0093695335,0.009256216373,0.08018339431,0.003124043723,SE,1,0.01117565868,0.01420710755,0.009322330376,0.01200480485,0.06381858942,0.03272435412,SE,1,0.01353319952,0.02366204161,0.01146261465,0.02024224452,0.03680740055,0.4932481128,SE,1,-0.001875447712,0.003391215143,-4.72E-05,0.006998433332,0.1082967709,1.57E-05,NW,-1,0.0004820931312,0.009200759324,0.002093081151,0.01442671535,0.06066485499,0.04850819963,NW,-1,0.002357540843,0.01075820148,0.002140284275,0.009556576459,0.05250522502,0.1227644368,SE,1,2,1
NGC1614,w,W,E,i,FALSE,0.01722236798,0.01460358476,0.0128154517,0.02731375732,0.4146712141,2.25E-169,E,-1,0.02226704352,0.01700603571,0.01519324802,0.03093525326,0.4355177433,3.82E-187,E,-1,0.02509871578,0.01961603083,0.01607282429,0.03370724216,0.4524177176,1.55E-202,E,-1,0.005044675548,0.004672940924,0.002377796321,0.004234880566,0.4363772651,6.24E-188,E,-1,0.007876347803,0.008006351327,0.003257372583,0.006675196796,0.4404475011,1.32E-191,E,-1,0.002831672255,0.003944180781,0.0008795762618,0.003417550457,0.387974814,1.43E-147,E,-1,-6,-1
NGC1645,s,N,S,i,FALSE,-0.0007884200352,0.004174033234,-0.001435041315,0.004671449534,0.1012458398,4.24E-07,S,1,0.0001872555347,0.005978607498,-0.001954528527,0.004621910977,0.2042253521,1.21E-27,S,1,-0.01140033136,0.008041821232,-0.01263569773,0.008202823897,0.09889209471,8.58E-07,S,1,0.0009756755699,0.004692928803,-0.0005194872122,0.004907865207,0.147061615,1.66E-14,S,1,-0.01061191132,0.006624305699,-0.01120065641,0.007480305915,0.06479442694,0.003636166378,S,1,-0.01158758689,0.008774789874,-0.0106811692,0.007642832998,0.05200068335,0.03405040979,N,-1,4,1
NGC1677,sw,NE,SW,i,FALSE,-0.02798770335,0.02875772713,-0.04645283503,0.03113424019,0.2712190592,1.55E-32,SW,1,-0.01797694294,0.03318652473,-0.04112517964,0.03398900183,0.2983523695,2.15E-39,SW,1,-0.05729506311,0.04178532816,-0.09483091886,0.04668256641,0.3634195689,8.49E-59,SW,1,0.01001076041,0.02233275006,0.00532765539,0.02161680297,0.1049103074,3.26E-05,SW,1,-0.02930735976,0.03153797012,-0.04837808382,0.03361795655,0.2530076562,2.47E-28,SW,1,-0.03931812017,0.03167377323,-0.05370573921,0.03476954259,0.2022804729,3.06E-18,SW,1,6,1
NGC171,n,NE,SW,i,FALSE,0.003954216063,0.003997497716,0.002547771996,0.006452778697,0.1194370128,1.20E-14,SW,-1,0.00400162849,0.005483314022,0.001281629044,0.01044595097,0.1377938712,2.25E-19,SW,-1,-0.00622054016,0.007453835628,-0.008183728259,0.01013137216,0.1027730369,5.89E-11,SW,-1,4.74E-05,0.004809070453,-0.001266142952,0.00714023986,0.1167965927,5.01E-14,SW,-1,-0.01017475622,0.006736122084,-0.01073150026,0.008077207817,0.06368759322,0.000176702858,SW,-1,-0.01022216865,0.007599011378,-0.009465357303,0.009546938308,0.06064586312,0.0004217625262,NE,1,-4,-1
NGC1744,e,E,W,i,FALSE,0.02252551416,0.03602492428,0.0229324638,0.03386678605,0.01500686729,0.8288724005,E,1,0.02949422742,0.05400653238,0.03089368433,0.04943848218,0.04036447289,0.007430307731,E,1,-0.06105479647,0.06306549598,-0.05850847643,0.05962578129,0.03803761274,0.01387429038,E,1,0.006968713261,0.04210811352,0.007961220527,0.03828733498,0.03828579166,0.01300350122,E,1,-0.08358031063,0.0553809338,-0.08144094024,0.05302148014,0.03954088019,0.009307574244,E,1,-0.09054902389,0.05978324391,-0.08940216076,0.05902758529,0.0157948461,0.7794656562,E,1,6,1
NGC177,nw,W,E,i,FALSE,0.005386516961,0.007069230077,0.008357989056,0.007104482977,0.2270828369,4.13E-32,W,1,0.008264294845,0.01174700821,0.01198437511,0.01161998858,0.1908106405,1.02E-22,W,1,0.00151909701,0.01383541017,0.007286392764,0.01070945567,0.2427407185,1.18E-36,W,1,0.002877777884,0.006910938873,0.003626386054,0.00558856588,0.09807722362,2.61E-06,W,1,-0.00386741995,0.009598985106,-0.001071596293,0.005435854861,0.1873345272,6.81E-22,W,1,-0.006745197835,0.007286277532,-0.004697982347,0.005056727783,0.1573540752,1.47E-15,W,1,6,1
NGC1784,n,N,S,i,FALSE,0.01625927871,0.0103890437,0.02002375226,0.01465439994,0.09792878753,1.53E-15,N,1,0.01863068044,0.01579665369,0.02669135246,0.02372440147,0.1667567818,2.40E-44,N,1,0.01078102419,0.01739659524,0.02277752198,0.02756995682,0.2215896211,2.95E-78,N,1,0.002371401737,0.01235063548,0.006667600192,0.01168903783,0.1597571365,1.09E-40,N,1,-0.005478254515,0.01421074189,0.002753769714,0.01589263305,0.2350477615,5.57E-88,N,1,-0.007849656252,0.009301158069,-0.003913830478,0.01025380949,0.1696344656,7.12E-46,N,1,6,1
NGC180,nw,NE,SW,i,FALSE,0.003508562678,0.00757719853,0.006885300442,0.006053414027,0.1967380224,8.24E-67,NE,0,-0.01045592385,0.0178020574,-0.006665646596,0.0170251768,0.1470438328,2.11E-37,NE,0,-0.008853160345,0.01019210533,-0.005916669984,0.009609186672,0.1327726809,1.49E-30,NE,0,-0.01396448653,0.01714078177,-0.01355094704,0.01660481987,0.01630988787,0.6736982064,NE,0,-0.01236172302,0.007438196495,-0.01280197043,0.007475982622,0.0372069317,0.008741911741,SW,0,0.001602763509,0.01580679079,0.000748976612,0.01523420839,0.02675840979,0.1204307055,SW,0,0,0
NGC1832,se,E,W,i,FALSE,-0.003330421109,0.005124737043,0.0009457795459,0.008208169782,0.332954308,7.18E-72,E,1,0.007790159781,0.01232234616,0.01518554643,0.01961567202,0.2197739147,3.88E-31,E,1,-0.01322070556,0.01043762888,-0.005156074077,0.01296677906,0.273800703,1.97E-48,E,1,0.01112058089,0.01162097802,0.01423976688,0.01438169559,0.1115730977,2.57E-08,E,1,-0.009890284455,0.009669300952,-0.006101853623,0.007163814248,0.1202279852,1.31E-09,E,1,-0.02101086534,0.019274657,-0.02034162051,0.01453856178,0.09003799753,1.44E-05,E,1,6,1
NGC192,nw,E,W,i,FALSE,0.01260313687,0.01578428224,0.003925313228,0.007917402429,0.4447043103,2.15E-153,W,1,0.0102462515,0.01532202892,-0.003944120089,0.01566224577,0.5646464554,2.46E-253,W,1,0.01258633566,0.02361582174,-0.003877029147,0.01512404125,0.5069450585,2.44E-201,W,1,-0.002356885375,0.004071041598,-0.007869433318,0.01492077065,0.2267134628,3.36E-39,W,1,-1.68E-05,0.009104165008,-0.007802342375,0.0122650368,0.351640492,6.17E-95,W,1,0.002340084158,0.009177208778,6.71E-05,0.006374553395,0.1387917357,6.59E-15,W,1,6,1
NGC2139,ne,N,S,i,FALSE,0.007572244354,0.01277818376,0.004295589422,0.01041576393,0.1713150129,6.17E-77,S,-1,0.01327811678,0.02244198253,0.008783454011,0.01879392559,0.1658093916,4.50E-72,S,-1,-0.01689411158,0.01981114442,-0.01950238781,0.01620411669,0.1081161938,8.06E-31,S,-1,0.00570587243,0.01514553713,0.004487864589,0.01218728216,0.07689698297,8.53E-16,S,-1,-0.02446635593,0.0142769663,-0.02379797724,0.01314242578,0.04161357497,6.23E-05,N,1,-0.03017222836,0.02198360811,-0.02828584182,0.01945344375,0.05851375523,2.51E-09,N,1,-2,-1
NGC214,nw,NW,SE,i,FALSE,0.02344679547,0.01267693679,0.02648974765,0.01878256934,0.0811969966,1.57E-07,NW,1,0.02749969875,0.01517533918,0.0343007645,0.02478102991,0.141758002,4.61E-22,NW,1,0.02917999265,0.0163780055,0.03583781531,0.02690917478,0.1140902674,1.93E-14,NW,1,0.004052903286,0.004978028749,0.007811016852,0.007436950476,0.2250815818,3.55E-55,NW,1,0.005733197183,0.007663365747,0.009348067668,0.01030143502,0.1335641099,1.37E-19,NW,1,0.001680293898,0.006905368274,0.001537050817,0.007466495838,0.04053567945,0.03322658172,SE,-1,4,1
NGC217,ne,N,S,i,FALSE,0.02276700428,0.02144557066,0.02628540872,0.02145740345,0.1424889014,1.95E-29,N,1,0.03240643214,0.03196821038,0.03768001238,0.03111983648,0.158047335,3.94E-36,N,1,0.03412594813,0.03633500302,0.0419773929,0.03782447359,0.1596076484,7.45E-37,N,1,0.009639427859,0.01140286668,0.01139460366,0.01086833545,0.1480334265,9.23E-32,N,1,0.01135894385,0.01547959849,0.01569198417,0.01738596021,0.1692412771,2.08E-41,N,1,0.001719515991,0.006709871533,0.004297380515,0.008664452423,0.139670912,2.73E-28,N,1,6,1
NGC2207,n,NW,SE,i,FALSE,-0.006205518247,0.01152400811,-0.007898629579,0.01144397842,0.1349150419,1.16E-09,SE,-1,0.01367469743,0.01016382869,0.01121265454,0.01112788219,0.1994339855,1.24E-20,SE,-1,-0.006326962322,0.01288535911,-0.009184225707,0.01227191342,0.171741781,2.14E-15,SE,-1,0.01988021568,0.01889431346,0.01911128412,0.02071317799,0.070995671,0.005435929943,SE,-1,-0.0001214440746,0.004486021615,-0.001285596128,0.004610597038,0.1660749242,1.99E-14,SE,-1,-0.02000165975,0.01889914058,-0.02039688025,0.020228808,0.03337695896,0.5231109567,SE,-1,-6,-1
NGC2276,s,W,E,i,FALSE,0.03467219104,0.03553068003,0.02918885509,0.0270909304,0.1187098758,0.0001494227213,E,0,0.02845362287,0.0434471368,0.02926087769,0.0359080163,0.1162699193,0.0002199977823,W,0,0.03502808544,0.05759924278,0.02577349177,0.03794628523,0.1377049032,5.67E-06,E,0,-0.006218568173,0.01909269573,7.20E-05,0.02027802258,0.1547348498,2.00E-07,W,0,0.0003558944023,0.03261143883,-0.003415363324,0.02805005415,0.08218741308,0.02064728122,E,0,0.006574462576,0.03175428311,-0.003487385918,0.02740251473,0.1437267791,1.82E-06,E,0,0,0
NGC23,se,E,W,i,FALSE,0.01362577881,0.02257716815,0.01971702779,0.02721551593,0.1511678163,1.40E-15,E,1,0.01348283979,0.02360924723,0.02336077953,0.03238589398,0.2191298104,2.44E-32,E,1,0.0142224502,0.0291352081,0.02479330651,0.03677360137,0.2395626745,1.37E-38,E,1,-0.0001429390193,0.00431068747,0.003643751735,0.005984802682,0.3893450051,7.25E-103,E,1,0.0005966713854,0.008819144462,0.005076278719,0.01110991021,0.3095297017,1.56E-64,E,1,0.0007396104047,0.007107192061,0.001432526983,0.006160577202,0.111529855,1.15E-08,E,1,6,1
NGC2336,w,E,W,i,FALSE,0.007113840938,0.01629805983,0.004634990366,0.01546373713,0.1214688166,4.02E-12,W,1,0.01448194617,0.02132532577,0.0125643751,0.02098205787,0.09002484211,7.47E-07,W,1,-0.0006604331783,0.02752516192,0.0001242223378,0.02707606549,0.06279247257,0.001472028385,E,-1,0.007368105232,0.01089564057,0.007929384731,0.0108859166,0.0242656069,0.6462454757,E,-1,-0.007774274116,0.01590485855,-0.004510768028,0.01577375199,0.1283412948,1.74E-13,E,-1,-0.01514237935,0.01056772645,-0.01244015276,0.01109460879,0.1441067633,6.81E-17,E,-1,-2,-1
NGC234,nw,NW,SE,i,FALSE,0.01731038803,0.01149441416,0.02075425765,0.01098448986,0.176933544,6.34E-41,NW,1,0.003281191793,0.01749013693,0.00653441657,0.01689370304,0.1379188846,5.36E-25,NW,1,-0.008040450082,0.01796897084,-0.001612654092,0.01597717096,0.1697061824,1.14E-37,NW,1,-0.01402919624,0.0107292989,-0.01421984108,0.01042874344,0.01741369244,0.7506450837,SE,-1,-0.02535083811,0.0145398046,-0.02236691174,0.0130270916,0.07738974558,3.69E-08,NW,1,-0.01132164188,0.01745410272,-0.008147070662,0.01669173757,0.07408882506,1.63E-07,NW,1,4,1
