name,dark_side_label,pos_side_label,neg_side_label,ref_band,encounted_sersic_error,r-i_pos_side_mean,r-i_pos_side_std,r-i_neg_side_mean,r-i_neg_side_std,r-i_D,r-i_P,r-i_label,r-i_score,r-z_pos_side_mean,r-z_pos_side_std,r-z_neg_side_mean,r-z_neg_side_std,r-z_D,r-z_P,r-z_label,r-z_score,r-y_pos_side_mean,r-y_pos_side_std,r-y_neg_side_mean,r-y_neg_side_std,r-y_D,r-y_P,r-y_label,r-y_score,i-z_pos_side_mean,i-z_pos_side_std,i-z_neg_side_mean,i-z_neg_side_std,i-z_D,i-z_P,i-z_label,i-z_score,i-y_pos_side_mean,i-y_pos_side_std,i-y_neg_side_mean,i-y_neg_side_std,i-y_D,i-y_P,i-y_label,i-y_score,z-y_pos_side_mean,z-y_pos_side_std,z-y_neg_side_mean,z-y_neg_side_std,z-y_D,z-y_P,z-y_label,z-y_score,vote_count,vote_score
NGC1421,NW,W,E,i,FALSE,0.04511754108,0.02900075107,5.45E-02,0.03958706147,0.09852941176,1.80E-04,W,1,0.0516674271,0.03852423255,0.07178824859,0.05162772143,0.1720145953,9.20E-13,W,1,0.05775589521,0.04441477434,0.08671641899,0.05961369557,0.2224303406,4.12E-21,W,1,0.006549886019,0.01484383629,0.01727524198,0.01387128901,0.2990269792,4.49E-38,W,1,0.01263835413,0.02208442744,0.03220341238,0.02200075509,0.3746373286,4.81E-60,W,1,0.006088468111,0.01190084093,0.0149281704,0.01144741932,0.2911167625,5.79E-36,W,1,6,1
NGC157,SE,NE,SW,i,FALSE,0.009792064241,0.01294333728,0.0195874104,0.0174568931,0.2876174051,6.21E-59,NE,0,0.01993753697,0.0179056667,0.03659356253,0.02239355432,0.3317702628,1.26E-78,NE,0,0.0210355597,0.02509535635,0.03794843615,0.03158235748,0.2700507299,6.52E-52,NE,0,0.01014547273,0.009720521898,0.01700615213,0.007647634646,0.319334452,9.32E-73,NE,0,0.01124349546,0.01435421708,0.01836102575,0.01549757415,0.2501072086,1.64E-44,NE,0,0.001098022727,0.01373924875,0.001354873624,0.01172012672,0.07685808842,1.47E-04,NE,0,0,0
NGC1637,E,NW,SE,i,FALSE,0.004602076255,0.006736648291,0.002495430308,0.008410871018,0.2008741038,9.54E-44,SE,1,0.01284012313,0.01727102391,0.00753660309,0.01175350245,0.2569586527,1.46E-71,SE,1,0.007167785202,0.01459440223,0.001177052352,0.009701961452,0.2703887436,2.63E-79,SE,1,0.008238046873,0.01185931752,0.005041172782,0.008106099584,0.1461709813,2.65E-23,SE,1,0.002565708947,0.009025134914,-0.001318377956,0.006771848286,0.2173014503,3.58E-51,SE,1,-0.005672337927,0.005960938546,-0.006359550738,0.006310753971,0.06030796214,2.53E-04,SE,1,6,1
NGC1667,E,E,W,i,FALSE,-0.004430194454,0.008721902579,-0.00188073741,0.00815016367,0.1366459627,9.33E-19,E,1,0.003173247012,0.007754788759,0.00661518565,0.006995395497,0.2302573203,8.80E-53,E,1,-0.0003712389074,0.01122877819,0.002835868975,0.008810446582,0.1965394854,1.78E-38,E,1,0.007603441467,0.008265575653,0.008495923061,0.006985716315,0.1397515528,1.33E-19,E,1,0.004058955547,0.01144372894,0.004716606386,0.008462178574,0.1539485359,1.03E-23,E,1,-0.00354448592,0.006117067203,-0.003779316675,0.004429418772,0.05856255546,8.76E-04,W,-1,4,1
NGC169,N,N,S,i,FALSE,0.02366107696,0.02332600679,0.04085623001,0.03340916913,0.2913347386,4.20E-45,N,1,0.03244467135,0.03658206185,0.05828928174,0.04898736905,0.2887485226,2.53E-44,N,1,0.02768756145,0.0432506888,0.05970494285,0.05641415503,0.3123829031,5.85E-52,N,1,0.008783594395,0.01489402589,0.01743305173,0.01622186236,0.2746628695,4.29E-40,N,1,0.004026484494,0.02205578949,0.01884871284,0.02367081619,0.3503105634,1.24E-65,N,1,-0.004757109901,0.01098695425,0.00141566111,0.009630508847,0.2925054449,1.27E-45,N,1,6,1
NGC1961,S,N,S,i,FALSE,0.02712199862,0.007241546619,0.01765784262,0.01112316444,0.415726503,1.08E-296,S,1,0.04972221646,0.02112814355,0.03493931192,0.01621402684,0.3096032875,1.59E-162,S,1,0.02675166281,0.0136276225,0.005804174959,0.01805534804,0.4852630973,0.00E+00,S,1,0.02260021785,0.01973954137,0.0172814693,0.01749423667,0.1585097606,1.81E-42,S,1,-0.0003703358069,0.01103246838,-0.01185366766,0.01178625554,0.3844254313,1.59E-252,S,1,-0.02297055366,0.0164608251,-0.02913513696,0.01962188709,0.1616975275,3.70E-44,S,1,6,1
NGC2280,NE,NE,SW,i,FALSE,0.01068014585,0.009820306949,0.02094514676,0.01358150524,0.3905260483,1.86E-170,NE,1,0.01173328678,0.01306476127,0.03070636588,0.02282641185,0.4729757276,3.13E-253,NE,1,0.009280739587,0.0183885861,0.03224860772,0.02835415917,0.4829979902,1.16E-264,NE,1,0.001053140923,0.008781901392,0.009761219121,0.01110804313,0.3944559141,5.03E-174,NE,1,-0.001399406266,0.01351732424,0.01130346096,0.01674070533,0.4458781966,3.05E-224,NE,1,-0.002452547189,0.009191951442,0.001542241836,0.009164181344,0.2090242798,2.65E-48,NE,1,6,1
NGC2347,E,W,E,i,FALSE,0.01423519865,0.006450937744,0.01064497961,0.006554421469,0.2665035359,3.77E-47,E,1,0.02605690995,0.01161616481,0.0173988726,0.009898314777,0.3400378925,4.36E-77,E,1,0.03460468079,0.02284956106,0.02478916909,0.02051428038,0.2309172472,2.05E-35,E,1,0.0118217113,0.006712392014,0.006753892993,0.005244163498,0.357148237,4.17E-85,E,1,0.02036948214,0.01846000839,0.01414418948,0.01633614017,0.1937075716,5.46E-25,E,1,0.008547770845,0.01372936909,0.007390296491,0.01367023357,0.06393660318,4.19E-03,E,1,6,1
NGC24,NW,NW,SE,i,FALSE,0.02070274114,0.02718798577,0.03594742633,0.02727955617,0.240088313,2.12E-183,NW,1,0.0377430478,0.04301191111,0.05865002117,0.03967212662,0.2517952936,6.14E-202,NW,1,0.0142377093,0.05227314488,0.04015337135,0.04720640589,0.243731295,4.42E-189,NW,1,0.01704030667,0.02981660048,0.02270259484,0.02781376267,0.12044728,3.59E-46,NW,1,-0.006465031838,0.04109814017,0.004205945019,0.03826015759,0.1381863195,1.10E-60,NW,1,-0.0235053385,0.03447545542,-0.01849664982,0.03473472105,0.06622008449,3.05E-14,NW,1,6,1
NGC2403,SW,N,S,i,FALSE,0.04144686335,0.01471952346,0.03358193743,0.01949953283,0.2311377731,2.10E-92,S,1,0.03884363661,0.0166428888,0.02770870257,0.02158225826,0.2850957825,4.84E-141,S,1,0.02282331932,0.02247867252,0.006941822579,0.02764415432,0.2833175289,2.90E-139,S,1,-0.00260322674,0.008587507567,-0.005873234861,0.009287467613,0.1521339788,4.11E-40,S,1,-0.01862354403,0.01600873382,-0.02664011486,0.01711142937,0.2046818033,1.84E-72,S,1,-0.01602031728,0.01738823858,-0.02076687999,0.01724002608,0.1183863073,1.92E-24,S,1,6,1
NGC2410,NW,NW,SE,i,FALSE,0.003788906835,0.007504819387,0.01238278821,0.01027147378,0.4357803331,4.29E-165,NW,1,0.003422585325,0.01070820802,0.01822171371,0.01558090135,0.4991000705,8.41E-219,NW,1,-0.006358966114,0.01412227918,0.01157112035,0.01792320251,0.4892595844,5.95E-210,NW,1,-0.0003663215097,0.005478797376,0.005838925502,0.006427747525,0.4248812174,1.08E-156,NW,1,-0.01014787295,0.009316173029,-0.000811667856,0.009143894471,0.4082939547,2.28E-144,NW,1,-9.78E-03,0.007056649517,-0.006650593358,0.006015163815,0.1996296817,3.84E-34,NW,1,6,1
NGC2613,SW,N,S,i,FALSE,0.009272866661,0.01014991711,0.003030896829,0.01007170378,0.2642542936,3.62E-220,S,1,0.01325549732,0.01304113631,0.003158540154,0.01553324146,0.2741444472,3.43E-237,S,1,0.006245792998,0.01683539166,-0.006334442883,0.01801090737,0.2793980333,1.43E-246,S,1,0.003982630657,0.004650885829,0.0001276433245,0.006751521801,0.2637148339,2.95E-219,S,1,-0.003027073663,0.009235168716,-0.009365339712,0.009934581019,0.2624079201,4.02E-217,S,1,-0.007009704319,0.007591134869,-0.009492983037,0.006872782265,0.1360517905,3.32E-58,S,1,6,1
NGC2639,NE,NE,SW,i,FALSE,-0.026361762,0.02523984066,-0.02071779147,0.02365921883,0.1551532887,4.73E-13,NE,1,0.01617047875,0.01919414255,0.02694451554,0.02033604952,0.3312068004,1.23E-58,NE,1,0.005951743928,0.01430493072,0.0169929363,0.01514148111,0.426190078,3.83E-98,NE,1,0.04253224075,0.04347838919,0.04766230701,0.04307260845,0.1319760312,1.44E-09,NE,1,0.03231350593,0.03761185166,0.03771072777,0.03770483935,0.1721376812,5.31E-16,NE,1,-0.01021873482,0.007620846483,-0.009951579242,0.007245240211,0.03789297659,3.43E-01,NE,1,6,1
NGC2683,NW,NW,SE,i,FALSE,0.02988039519,0.02748201309,0.06221211324,0.02418209279,0.607906291,0.00E+00,NW,1,0.03941403052,0.04206632789,0.08555062497,0.03618774312,0.6005431142,0.00E+00,NW,1,0.05734288849,0.05930765128,0.1086554191,0.05127740533,0.5521619088,0.00E+00,NW,1,0.009533635331,0.01535083907,0.02333851173,0.01279338565,0.5217860163,0.00E+00,NW,1,0.02746249331,0.03486911097,0.04644330581,0.02804602231,0.4448188364,0.00E+00,NW,1,0.01792885798,0.02363972713,0.02310479408,0.01625694783,0.284687175,0.00E+00,NW,1,6,1
NGC2715,NW,N,S,i,FALSE,0.02612385139,0.03428886784,0.0373669826,0.02911367223,0.1747639932,7.28E-18,N,1,0.01848590862,0.04181236155,3.51E-02,0.03351137319,0.2061528746,9.85E-25,N,1,0.005208715435,0.05795594164,0.02323195052,0.04810024918,0.1610640549,3.15E-15,N,1,-0.00763794277,0.02356954594,-0.002290746021,0.02159949325,0.1150853397,5.68E-08,N,1,-0.02091513595,0.0465835116,-0.01413503208,0.04142397942,0.1112228769,1.78E-07,N,1,-0.01327719318,0.04380062195,-0.01184428606,0.04048083939,0.05083476767,6.56E-02,N,1,6,1
NGC2742,SE,N,S,i,FALSE,0.01436546349,0.01483784567,0.009849503586,0.01544553158,0.1242744417,1.92E-20,S,1,0.02164205249,0.02794874521,0.009228795023,0.02552953081,0.2049261828,5.20E-55,S,1,0.002626119321,0.02622946518,-0.008939468199,0.02427806491,0.1795042568,3.14E-42,S,1,0.007276588999,0.02255307914,-0.0006207085639,0.02055139397,0.1667715895,1.58E-36,S,1,-0.01173934417,0.02013905305,-0.01878897179,0.01838194923,0.1427710077,7.74E-27,S,1,-0.01901593317,0.02186002565,-0.01816826322,0.02321586419,0.03321772885,7.33E-02,N,-1,4,1
NGC2775,SW,E,W,i,FALSE,-0.0009386333894,0.002747440167,-0.001152128767,0.002702238606,0.05453138388,7.94E-04,W,1,0.008226719385,0.01004106227,0.00821933023,0.01049741645,0.02921510589,2.08E-01,W,1,0.009161365797,0.01507983887,0.008556510975,0.01448903913,0.04411608361,1.18E-02,W,1,0.009165352775,0.01026362558,0.009371458997,0.01072524123,0.01473821581,9.33E-01,E,-1,0.01009999919,0.01528884673,0.009708639742,0.014802327,0.02644435115,3.12E-01,W,1,0.0009346464113,0.006283402902,0.0003371807444,0.005141459221,0.06001147376,1.53E-04,W,1,4,1
NGC2782,N,NW,SE,i,FALSE,0.005998094804,0.01559881002,0.01096449966,0.01578583172,0.3526914123,3.94E-151,NW,1,0.009115081171,0.01970917423,0.01771516827,0.02370685601,0.3782793275,1.92E-174,NW,1,0.004091718665,0.02064881935,0.01566033705,0.02669341752,0.4174930712,1.30E-213,NW,1,0.003116986367,0.00803600936,0.006750668604,0.009042977501,0.3108283438,5.79E-117,NW,1,-0.001906376139,0.01139114385,0.00469583739,0.01285202031,0.4076497455,2.55E-203,NW,1,-0.005023362506,0.005624619279,-0.002054831214,0.004939907681,0.318844739,3.41E-123,NW,1,6,1
NGC2841,NE,NE,SW,i,FALSE,0.001130236716,0.002843619364,0.001215095859,0.003994753974,0.2083139859,2.52E-71,NE,1,0.01249613732,0.01814285296,0.01224761833,0.01234840306,0.156828685,1.69E-40,SW,-1,0.009523019383,0.01502180701,0.01028854134,0.009606729377,0.2423096374,1.35E-96,NE,1,0.01136590061,0.01628826909,0.01103252247,0.01296937922,0.09807629378,4.50E-16,SW,-1,0.008392782667,0.01320629165,0.009073445481,0.01077668287,0.1875944467,7.49E-58,NE,1,-0.002973117941,0.004073278357,-0.001959076989,0.00438615693,0.1490789328,1.26E-36,NE,1,2,1
NGC2903,E,W,E,i,FALSE,-0.01038693602,0.02352885684,-0.0175733194,0.02417904877,0.2633549506,2.07E-99,E,1,0.04798891309,0.03603764784,0.03310512127,0.04039148125,0.3825515249,3.37E-212,E,1,0.01322936626,0.03792221378,-0.008896691863,0.04317968605,0.3957687026,1.52E-227,E,1,0.0583758491,0.03452487138,0.05067844066,0.0426110997,0.237912997,4.68E-81,E,1,0.02361630228,0.01985770652,0.008676627536,0.02631253131,0.4026882598,1.24E-235,E,1,-0.03475954682,0.03459361532,-0.04200181313,0.04153509211,0.0761414354,1.24E-08,E,1,6,1
NGC3160,SW,NE,SW,i,FALSE,0.04727448531,0.02610929911,0.01670747866,0.01917626317,0.5198412266,4.32E-130,SW,1,0.07457918339,0.04081374981,0.01938961477,0.0317581722,0.5977562182,1.03E-174,SW,1,0.08138250269,0.05281024181,0.01215645124,0.04222982867,0.5774628578,2.06E-162,SW,1,0.02730469808,0.01720498285,0.002682136105,0.01693749612,0.5976291123,1.04E-174,SW,1,0.03410801738,0.02962770576,-0.00455102742,0.02831303352,0.552702634,6.01E-148,SW,1,0.006803319301,0.01673951137,-0.007233163524,0.01672586331,0.3441010165,1.34E-55,SW,1,6,1
NGC3175,SE,NW,SE,i,FALSE,0.009175907592,0.01280137802,-4.28E-05,0.02078838925,0.3010556495,2.34E-241,SE,1,0.02564338213,0.01600719299,0.007640128596,0.03046798268,0.3852070184,0.00E+00,SE,1,0.03078350843,0.01950492976,0.004472031749,0.03937456718,0.4139209712,0.00E+00,SE,1,0.01646747454,0.01059273476,0.007682944279,0.01581716031,0.3022532721,2.95E-243,SE,1,0.02160760084,0.01422392195,0.004514847431,0.02564518889,0.3947043366,0.00E+00,SE,1,0.0051401263,0.009408679903,-0.003168096847,0.0137943236,0.3213597894,1.69E-275,SE,1,6,1
NGC3198,SE,NW,SE,i,FALSE,0.01513097796,0.01331673479,-0.007145817538,0.01962478407,0.5588102002,0.00E+00,SE,1,0.03371806177,0.02530401398,-0.006384152044,0.02902247676,0.6574968434,0.00E+00,SE,1,0.03670266239,0.04853738125,-0.003835321904,0.04034566426,0.4003145292,1.04E-165,SE,1,0.01858708381,0.02061303706,0.000761665494,0.01771649357,0.4555882486,1.96E-216,SE,1,0.02157168443,0.04570859805,0.003310495634,0.03537186013,0.2216405123,3.64E-50,SE,1,0.00298460062,0.03103020036,0.00254883014,0.0256693988,0.08358022186,1.82E-07,SE,1,6,1
NGC3227,SW,E,W,i,FALSE,0.004701575114,0.01530991784,0.002372231608,0.01077119038,0.3617328497,2.50E-225,W,1,0.001696016417,0.00864686059,0.000122457203,0.01166705143,0.2916829559,1.93E-145,W,1,0.01244781623,0.0316115984,0.008342145633,0.02894212652,0.3809949279,1.89E-250,W,1,-0.003005558697,0.009757499321,-0.002249774405,0.01038775712,0.07540084278,5.20E-10,E,-1,0.007746241117,0.01844722899,0.005969914025,0.02124849014,0.2940022469,8.44E-148,W,1,0.01075179981,0.02381853241,0.00821968843,0.01935214888,0.1955295974,4.37E-65,W,1,4,1
NGC3310,E,W,E,i,FALSE,0.005177010814,0.008190244078,0.01098158839,0.01565555139,0.3282974882,3.85E-93,W,-1,0.02234953099,0.007637970428,0.02783865557,0.0157309496,0.2726608391,4.96E-64,W,-1,0.023320785,0.008672297286,0.02635549451,0.01697563021,0.1927928974,4.60E-32,W,-1,0.01717252017,0.00897635377,0.01685706717,0.0109344661,0.1272927056,3.30E-14,E,1,0.01814377419,0.008445931614,0.01537390612,0.0120237832,0.2690544506,2.43E-62,E,1,0.000971254016,0.003293310207,-0.001483161056,0.004780754363,0.3218062011,2.32E-89,E,1,0,0
NGC3312,E,E,W,i,FALSE,0.003539173887,0.007174132195,0.005569415306,0.008550022052,0.1948646789,9.98E-39,E,1,0.004720608526,0.007167798578,0.00771174019,0.009030795105,0.258206409,6.07E-68,E,1,-0.0005300392723,0.005894773194,0.003017712666,0.008194584504,0.3290641344,4.93E-111,E,1,0.001181434639,0.002494807008,0.002142324884,0.003368217198,0.2340500323,6.90E-56,E,1,-0.004069213159,0.004365769592,-0.00255170264,0.003026974091,0.1397348209,4.47E-20,E,1,-0.005250647798,0.00447142489,-0.004694027524,0.004807095763,0.05147528112,4.24E-03,E,1,6,1
NGC3368,W,NE,SW,i,FALSE,0.01331085664,0.01037012789,5.75E-04,0.01008245867,0.6359635,0.00E+00,SW,1,0.02495625567,0.02227110388,0.005240409447,0.01471951668,0.5945710524,0,SW,1,0.01969852884,0.02128117099,-0.002326362751,0.01791388602,0.6364551582,0,SW,1,0.01164539903,0.01300879673,0.00466511379,0.008538594304,0.3379011112,2.29E-208,SW,1,0.006387672194,0.01147150675,-0.002901658408,0.008945833227,0.5120251371,0,SW,1,-0.005257726832,0.004796725154,-0.007566772198,0.007216194282,0.1528439025,2.32E-42,SW,1,6,1
NGC3521,W,E,W,i,FALSE,-0.009772823887,0.01429439858,-0.01368405448,0.02421385861,0.07094995345,5.77E-11,W,1,0.01038818551,0.01114472072,0.007832554463,0.01635696666,0.409319175,0.00E+00,W,1,0.01468986118,0.01835903654,0.01459347128,0.03763083526,0.3798435868,0.00E-02,W,1,0.02016100939,0.02517438501,0.02151660894,0.03780345194,0.1648362067,1.95E-57,E,-1,0.02446268506,0.03239154071,0.02827752576,0.05896413381,0.1891393285,1.39E-75,E,-1,0.004301675668,0.007556075209,0.006760916818,0.0268806676,0.2393708182,3.19E-121,E,-1,0,0
NGC3623,NE,E,W,i,FALSE,0.01459711702,0.01087852705,0.01674435366,0.008402035746,0.2703697122,3.81E-184,E,1,0.009747972798,0.004517433181,0.01355072888,0.00472886404,0.4498316705,0.00E+00,E,1,0.004832157516,0.01023138213,0.009479478349,0.009529660255,0.3188246591,3.20E-257,E,1,-0.004849144218,0.01117295146,-0.003193624784,0.008677439097,0.09627757032,1.69E-23,E,1,-0.009764959499,0.01857970893,-0.007264875314,0.01604479185,0.0775681131,2.11E-15,E,1,-0.004915815282,0.008484908822,-0.00407125053,0.008159149983,0.05531429888,4.82E-08,E,1,6,1
NGC3627,E,NE,SW,i,FALSE,0.007518352894,0.007507331669,0.0113655184,0.006542593594,0.3600643082,5.69E-262,NE,1,0.01315271519,0.01276206283,0.02073511481,0.01261031759,0.3867152617,3.37E-303,NE,1,0.001361297109,0.01608867733,0.01281157041,0.01082470997,0.3522061646,1.74E-250,NE,1,0.005634362291,0.006174296901,0.009369596411,0.006618220865,0.3445645491,1.94E-239,NE,1,-0.006157055785,0.01291546109,0.001446052014,0.006270786598,0.3682132263,3.13E-274,NE,1,-0.01179141808,0.01101834918,-0.007923544397,0.007143173663,0.2079677178,2.16E-86,NE,1,6,1
NGC3646,NW,NW,SE,i,FALSE,-0.01407688958,0.009878558918,-0.01038444811,0.006032370028,0.2223076069,1.49E-29,NW,1,-0.0005674176966,0.009024113012,0.01053609058,0.01242352682,0.6165482994,3.42E-239,NW,1,-0.0150404105,0.01473042177,-0.0008224681945,0.009448465871,0.5407673528,1.37E-180,NW,1,0.01350947188,0.01073726738,0.0209205387,0.01459366922,0.3321894246,3.90E-66,NW,1,-0.0009635209193,0.01113453979,0.00956197992,0.01072348027,0.4892387505,2.02E-146,NW,1,-0.0144729928,0.009452621678,-0.01135855878,0.007482587984,0.1515951839,6.19E-14,NW,1,6,1
NGC3672,SE,W,E,i,FALSE,0.02276650579,0.02205960756,0.01270803201,0.02609289875,0.2195279163,2.75E-103,E,1,0.04133174226,0.02780487195,0.02209314418,0.03042249447,0.2745560876,4.99E-162,E,1,0.04226250023,0.03767257098,0.0189985916,0.03709848416,0.2497464008,6.02E-134,E,1,0.01856523646,0.01276619498,0.009385112168,0.01291248687,0.2856581081,1.14E-175,E,1,0.01949599443,0.02316701199,0.006290559586,0.02276045686,0.2347215512,3.80E-118,E,1,0.0009307579715,0.01897278026,-0.003094552582,0.01958553942,0.09106613087,5.11E-18,E,1,6,1
