name,x,y,a,b,theta
IC750,75.34300575899887,74.90709022986093,20.282438278198242,8.704751968383789,-0.8312564462444965
IC764,150.19322068560285,150.8979933421787,40.90632629394531,12.121216773986816,1.5233869955758599
NGC1309,49.99601303292057,50.002945694699605,14.041646957397461,13.578705787658691,-0.9589730893570525
NGC1324,74.7319600429118,74.8831393590701,23.393598556518555,7.189486503601074,0.836013731530685
NGC1337,126.56461490195895,125.53992245639884,49.92706298828125,13.861491203308105,1.0499164008730675
NGC1353,75.29991972395445,75.6729795115668,27.23354721069336,13.019007682800293,0.9040615886898602
NGC1385,78.55733095592936,72.92752323369677,25.257917404174805,17.998247146606445,-1.326846202711429
NGC1415,24.58963544309394,25.0252211725955,5.027289390563965,3.248993396759033,0.9625289142426983
NGC150,74.99860400716385,74.99555847062668,26.196189880371094,14.802056312561035,0.6529853140312774
NGC1964,99.93947068431666,100.35275734519509,28.992259979248047,11.939142227172852,-0.8317265118163484
NGC210,50.444659136740455,49.77329660899127,15.77900505065918,8.775944709777832,1.5601199699337325
NGC2268,62.426872898232745,62.400123845768455,18.627410888671875,10.348862648010254,-0.3664021139341933
NGC255,49.7500963473298,50.2198350701948,13.277665138244629,12.132079124450684,-1.0757801140349763
NGC2713,74.74309256016731,74.71152484609799,26.459835052490234,12.554709434509277,0.5195288515341661
NGC2748,75.41109958323574,75.21867886943322,25.20623779296875,9.756645202636719,-0.9005359863832599
NGC2815,87.68212486949493,87.25454375131875,30.226381301879883,10.914289474487305,-1.131972631315555
NGC3003,114.7207615085341,112.18947343015972,40.34180450439453,13.053354263305664,-0.12840706070919247
NGC3185,49.605354611150396,50.053309163151255,17.004926681518555,9.649447441101074,0.6714471186151145
NGC3200,99.73593698198262,99.62236471893308,35.9451904296875,10.541128158569336,1.316435636771933
NGC3370,86.97163729658944,87.34270880397084,22.561256408691406,12.618415832519531,0.9956433791076036
NGC3430,86.98022098282355,87.0851897563581,28.18213653564453,15.010279655456543,-1.041546225397184
NGC3726,187.68215777652068,185.14261300948363,57.91322326660156,30.04651641845703,-1.2565202320617097
NGC3813,62.45495690538432,61.62375482805283,21.121173858642578,10.393949508666992,-0.12262107401871862
NGC3877,113.25119741639607,113.78975539401644,50.88727569580078,11.47353458404541,-0.9413910169237842
NGC3887,73.99975310680745,74.9999186365512,27.07608985900879,19.593196868896484,-1.5256066035458018
NGC3917,124.82631894163517,124.87973269965502,48.96616744995117,11.995271682739258,-0.22670918898569078
