name,paper_label,pos_label,neg_label,g-r_pos_mean,g-r_neg_mean,g-r_mean_diff,g-r_ks_stat,g-r_ks_pval,g-r_label,g-r_score,g-i_pos_mean,g-i_neg_mean,g-i_mean_diff,g-i_ks_stat,g-i_ks_pval,g-i_label,g-i_score,g-z_pos_mean,g-z_neg_mean,g-z_mean_diff,g-z_ks_stat,g-z_ks_pval,g-z_label,g-z_score,g-y_pos_mean,g-y_neg_mean,g-y_mean_diff,g-y_ks_stat,g-y_ks_pval,g-y_label,g-y_score,r-i_pos_mean,r-i_neg_mean,r-i_mean_diff,r-i_ks_stat,r-i_ks_pval,r-i_label,r-i_score,r-z_pos_mean,r-z_neg_mean,r-z_mean_diff,r-z_ks_stat,r-z_ks_pval,r-z_label,r-z_score,r-y_pos_mean,r-y_neg_mean,r-y_mean_diff,r-y_ks_stat,r-y_ks_pval,r-y_label,r-y_score,i-z_pos_mean,i-z_neg_mean,i-z_mean_diff,i-z_ks_stat,i-z_ks_pval,i-z_label,i-z_score,i-y_pos_mean,i-y_neg_mean,i-y_mean_diff,i-y_ks_stat,i-y_ks_pval,i-y_label,i-y_score,z-y_pos_mean,z-y_neg_mean,z-y_mean_diff,z-y_ks_stat,z-y_ks_pval,z-y_label,z-y_score,total,score
IC 2101,NE,NE,SW,0.12664873104221644,0.07026971915104319,0.05637901189117325,0.2826923076923077,4.4694853991829085e-05,SW,-1,0.17570278485134294,0.09629972398655132,0.07940306086479162,0.29086538461538464,2.4520935141920245e-05,SW,-1,0.19800700761380352,0.12094592880996516,0.07706107880383836,0.2454326923076923,0.0006633470888519941,SW,-1,0.20893024175745745,0.13705168631459771,0.07187855544285973,0.21466346153846153,0.004299528551291185,SW,-1,0.04905405380912648,0.026030004835508158,0.023024048973618323,0.22944711538461537,0.0017824006482954722,SW,-1,0.07135827657158703,0.050676209658921986,0.02068206691266504,0.15264423076923078,0.08548662101979246,SW,-1,0.08228151071524101,0.06678196716355454,0.015499543551686465,0.0984375,0.5100092724992471,SW,-1,0.02230422276246055,0.024646204823413825,-0.002341982060953273,0.1123798076923077,0.35241565643950434,NE,1,0.03322745690611452,0.040751962328046384,-0.007524505421931865,0.09807692307692308,0.5156231681370206,NE,1,0.010923234143653959,0.016105757504632556,-0.005182523360978597,0.16502403846153846,0.05072188169533938,NE,1,-4,-1
IC1683,W,E,W,0.001439450985189343,-0.0015179713474761088,0.002957422332665452,0.2585375265290372,0.012688054947868824,W,1,-0.0020722965456463427,-0.008009926416636986,0.005937629870990643,0.29847578622419446,0.0023116642952533723,W,1,-0.005780616741623555,-0.017093599468993578,0.011312982727370023,0.2870924175188115,0.004032853400958245,W,1,-0.0007816015618188633,-0.012772762577039106,0.011991161015220242,0.3403434304456878,0.0003059356854204614,W,1,-0.003511747530835686,-0.006491955069160876,0.0029802075383251895,0.3023345552768667,0.002093229681726351,W,1,-0.007220067726812899,-0.015575628121517476,0.008355560394704576,0.29017943276094926,0.003530682421573316,W,1,-0.0022210525470082055,-0.011254791229563,0.009033738682554795,0.3540420605826741,0.00014689167575403204,W,1,-0.0037083201959772116,-0.0090836730523566,0.005375352856379389,0.31796256994018907,0.0010040917635217922,W,1,0.0012906949838274806,-0.004762836160402124,0.006053531144229605,0.33957167663515336,0.00030856497856363886,W,1,0.004999015179804694,0.004320836891954475,0.0006781782878502183,0.25699401890796836,0.013198610174959147,W,1,10,1
IC1755,SW,E,W,0.026532521142610874,0.0243908365785919,0.0021416845640189752,0.09430979978925184,0.8475001280573373,W,1,0.028389843330587076,0.022748888774529814,0.005640954556057263,0.18317527221636812,0.13555799925932724,W,1,0.027301798011932065,0.022438608258202652,0.004863189753729413,0.18317527221636812,0.13555799925932724,W,1,0.021909475710610984,0.015838121795671373,0.006071353914939612,0.18668774148226203,0.1222504239080441,W,1,0.0018573221879761963,-0.0016419478040620899,0.003499269992038286,0.2804706708816298,0.003972177396787164,W,1,0.0007692768693211928,-0.0019522283203892497,0.0027215051897104426,0.20934316824727783,0.06058432560314623,W,1,-0.00462304543199989,-0.008552714782920526,0.0039296693509206365,0.22866174920969443,0.03129375424636913,W,1,-0.0010880453186550034,-0.0003102805163271598,-0.0007777648023278435,0.1596417281348788,0.25353102103124175,E,-1,-0.006480367619976086,-0.006910766978858436,0.00043039935888234977,0.10642781875658588,0.7315576397086795,W,1,-0.0053923223013210815,-0.006600486462531276,0.0012081641612101948,0.17140850017562345,0.18713598500272385,W,1,8,1
IC5376,W,W,E,0.008264298766741845,0.026613787271667477,-0.018349488504925633,0.6017699115044248,2.288981667983266e-19,W,1,0.017011244222804672,0.04425631069186207,-0.027245066469057395,0.6017699115044248,2.288981667983266e-19,W,1,0.013914099935732418,0.04551960199523653,-0.03160550205950412,0.6991150442477876,9.49981485793062e-27,W,1,0.01261054457414759,0.04990331289461001,-0.03729276832046242,0.7256637168141593,4.671585764226666e-29,W,1,0.008746945456062829,0.017642523420194595,-0.008895577964131766,0.5575221238938053,1.654156831158469e-16,W,1,0.005649801168990574,0.018905814723569052,-0.013256013554578477,0.7522123893805309,1.6480021919860731e-31,W,1,0.004346245807405742,0.023289525622942533,-0.01894327981553679,0.8141592920353983,7.168761474204433e-38,W,1,-0.003097144287072256,0.001263291303374461,-0.004360435590446717,0.6194690265486725,1.3607709429552838e-20,W,1,-0.0044006996486570865,0.005647002202747937,-0.010047701851405024,0.7964601769911505,5.9248538508148096e-36,W,1,-0.0013035553615848307,0.0043837108993734775,-0.005687266260958309,0.6460176991150443,1.5914175170587883e-22,W,1,10,1
MCG-02-02-030,SW,E,W,0.044494691843191145,0.010201641363473462,0.03429305047971768,0.7273232136245835,5.346592532443036e-38,W,1,0.07301251628500242,0.026949154074127072,0.046063362210875355,0.6327286190299889,3.6721153872528005e-28,W,1,0.08798524789156494,0.03343910596656794,0.054546141924996995,0.6320807108478341,5.845062534443175e-28,W,1,0.09775420818664961,0.038453594122030726,0.05930061406461888,0.618659755646057,9.983735605312792e-27,W,1,0.028517824441811283,0.01674751271065361,0.011770311731157671,0.42771195853387634,1.555861529101172e-12,W,1,0.043490556048373784,0.023237464603094483,0.0202530914452793,0.5222139948167346,8.931820154933512e-19,W,1,0.05325951634345846,0.02825195275855727,0.025007563584901193,0.5288781932617549,2.78415104580685e-19,W,1,0.014972731606562501,0.006489951892440874,0.008482779714121627,0.5431321732691595,2.4885051039314655e-20,W,1,0.02474169190164718,0.011504440047903656,0.013237251853743524,0.5219363198815253,8.954559312376618e-19,W,1,0.009768960295084684,0.005014488155462783,0.004754472139621901,0.3379303961495742,6.187992619981464e-08,W,1,10,1
MCG-02-51-004,NE,NE,SW,0.005663455064052143,0.020391129884437423,-0.01472767482038528,0.5212101978207976,7.948628869047943e-18,NE,1,0.007754290200222185,0.027705828959339436,-0.019951538759117253,0.5498783454987834,6.462037342003509e-20,NE,1,0.0019270222833145051,0.026744826973386007,-0.024817804690071502,0.49053210620966886,1.9164949661834846e-15,NE,1,0.004442688173701849,0.03300676985212726,-0.028564081678425415,0.6082725060827251,1.448372188489424e-24,NE,1,0.00209083513617004,0.007314699074902014,-0.0052238639387319746,0.40325822490214747,1.8710595534606115e-10,NE,1,-0.0037364327807376386,0.006353697088948584,-0.010090129869686222,0.38236538664974085,1.3515974950298315e-09,NE,1,-0.001220766890350294,0.012615639967689845,-0.013836406858040138,0.512853062519835,4.6000822863160156e-17,NE,1,-0.00582726791690768,-0.0009610019859534296,-0.00486626593095425,0.26716386332381253,6.642741556702128e-05,NE,1,-0.003311602026520335,0.005300940892787831,-0.008612542919308165,0.41944356289008783,1.530867936580853e-11,NE,1,0.002515665890387345,0.006261942878741261,-0.003746276988353916,0.22865756902570614,0.0012508914690067523,NE,1,10,1
NGC1035,NE,NE,SW,0.02569503012247824,0.043642064412315,-0.017947034289836763,0.28564193708672553,4.549042538879143e-12,NE,1,0.02085856719127453,0.061875480196821236,-0.041016913005546704,0.4433551198257081,5.133917879469007e-29,NE,1,0.017479020516261656,0.08572285137258732,-0.06824383085632567,0.5639070442992011,8.552872997473858e-48,NE,1,0.019394604257472737,0.11042199201942901,-0.09102738776195628,0.5669552421358407,2.3829495352713576e-48,NE,1,-0.004836462931203714,0.018233415784506234,-0.023069878715709948,0.5395692390016436,5.818736397309426e-44,NE,1,-0.008216009606216582,0.04208078696027232,-0.0502967965664889,0.7155333868440164,3.6534088324738476e-80,NE,1,-0.006300425865005507,0.06677992760711399,-0.0730803534721195,0.6752665978672171,1.850761091993964e-70,NE,1,-0.0033795466750128674,0.023847371175766095,-0.027226917850778964,0.7032545961854527,2.598117240065224e-77,NE,1,-0.001463962933801792,0.04854651182260776,-0.05001047475640955,0.6319802774911134,5.70974417950555e-61,NE,1,0.0019155837412110743,0.024699140646841672,-0.022783556905630598,0.4467855368268165,1.0055622290142531e-29,NE,1,10,1
NGC1056,SW,E,W,0.03375994145954388,0.012510622250179943,0.02124931920936393,0.6949382223993623,2.992317278971031e-45,W,1,0.05263057838386628,0.020951461626959225,0.03167911675690706,0.6534874451972897,1.4336160472402439e-39,W,1,0.06104590300255345,0.020397391008910512,0.04064851199364294,0.7155573269562907,2.7067531734937955e-48,W,1,0.06441356112357657,0.016703294478801776,0.0477102666447748,0.772020725388601,1.903503304482273e-57,W,1,0.01887063692432241,0.008440839376779278,0.010429797547543132,0.5704264647269829,1.1516820011941163e-29,W,1,0.027285961543009562,0.007886768758730567,0.019399192784278995,0.7050883486116647,9.37518473306785e-47,W,1,0.030653619664032686,0.004192672228621829,0.02646094743541086,0.792958682077853,4.302330078410084e-61,W,1,0.008415324618687154,-0.0005540706180487137,0.008969395236735867,0.8137372127009432,6.252642264601963e-65,W,1,0.011782982739710277,-0.004248167148157451,0.01603114988786773,0.8862760728045702,3.4241754531982155e-80,W,1,0.0033676581210231203,-0.0036940965301087373,0.007061754651131858,0.7573269562906869,7.695562661566478e-55,W,1,10,1
NGC1084,SE,NW,SE,0.024787565605953767,0.025696952804180176,-0.0009093871982264086,0.10269616286201595,0.04757414249238633,NW,-1,0.03264731263412118,0.031308928589199064,0.0013383840449221127,0.09721813797565136,0.0698779007835606,SE,1,0.04419678846691989,0.03943313229223141,0.004763656174688484,0.14346207812066777,0.0014177531777611948,SE,1,0.05877037626030916,0.04994357324417418,0.008826803016134983,0.18156459784407794,1.8475057398507942e-05,SE,1,0.007859747028167401,0.005611975785018884,0.002247771243148517,0.12650708698464977,0.007036747528303302,SE,1,0.019409222860966125,0.013736179488051226,0.0056730433729148995,0.22406130010670386,4.2293970143158254e-08,SE,1,0.03398281065435539,0.024246620439993996,0.009736190214361395,0.2959729795582292,7.245988725140374e-14,SE,1,0.01154947583279872,0.008124203703032342,0.0034252721297663782,0.2791524184807723,2.2357997929130373e-12,SE,1,0.02612306362618799,0.01863464465497511,0.007488418971212878,0.3428890699960511,1.4545818226785283e-18,SE,1,0.01457358779338927,0.010510440951942765,0.004063146841446505,0.3936952302534847,2.3354028387287763e-24,SE,1,8,1
NGC1093,N,N,S,0.07182592748014949,0.07648136814831114,-0.004655440668161648,0.19,0.05390207893129876,N,1,0.07071620443041093,0.07913331248871153,-0.008417108058300593,0.23,0.009878183186176536,N,1,0.07721507584227026,0.08469094940321614,-0.007475873560945881,0.17,0.11119526053829192,N,1,0.07352547004915984,0.08365790803743904,-0.010132437988279203,0.2,0.03638428787491733,N,1,-0.0011097230497385533,0.0026519443404003857,-0.003761667390138939,0.33,3.211428734211389e-05,N,1,0.005389148362120797,0.008209581254905028,-0.0028204328927842314,0.19,0.05390207893129876,N,1,0.0016995425690103521,0.007176539889127881,-0.005476997320117529,0.23,0.009878183186176536,N,1,0.00649887141185935,0.0055576369145046425,0.0009412344973547078,0.13,0.36818778606286096,S,-1,0.002809265618748905,0.004524595548727495,-0.00171532992997859,0.17,0.11119526053829192,N,1,-0.003689605793110445,-0.0010330413657771462,-0.0026565644273332987,0.27,0.0012935059781377376,N,1,8,1
