name,paper_label,pos_label,neg_label,g-r_pos_mean,g-r_neg_mean,g-r_mean_diff,g-r_ks_stat,g-r_ks_pval,g-r_label,g-r_score,g-i_pos_mean,g-i_neg_mean,g-i_mean_diff,g-i_ks_stat,g-i_ks_pval,g-i_label,g-i_score,g-z_pos_mean,g-z_neg_mean,g-z_mean_diff,g-z_ks_stat,g-z_ks_pval,g-z_label,g-z_score,g-y_pos_mean,g-y_neg_mean,g-y_mean_diff,g-y_ks_stat,g-y_ks_pval,g-y_label,g-y_score,r-i_pos_mean,r-i_neg_mean,r-i_mean_diff,r-i_ks_stat,r-i_ks_pval,r-i_label,r-i_score,r-z_pos_mean,r-z_neg_mean,r-z_mean_diff,r-z_ks_stat,r-z_ks_pval,r-z_label,r-z_score,r-y_pos_mean,r-y_neg_mean,r-y_mean_diff,r-y_ks_stat,r-y_ks_pval,r-y_label,r-y_score,i-z_pos_mean,i-z_neg_mean,i-z_mean_diff,i-z_ks_stat,i-z_ks_pval,i-z_label,i-z_score,i-y_pos_mean,i-y_neg_mean,i-y_mean_diff,i-y_ks_stat,i-y_ks_pval,i-y_label,i-y_score,z-y_pos_mean,z-y_neg_mean,z-y_mean_diff,z-y_ks_stat,z-y_ks_pval,z-y_label,z-y_score,total,score
IC674,sw,NE,SW,-0.0010182111479730277,-0.004344611216684721,0.0033264000687116936,0.2123162811894725,0.004067463307641164,SW,1,0.009499826616997352,0.003417834477633123,0.006081992139364229,0.4572177281531275,4.5145727210991345e-13,SW,1,0.01555872829699635,0.0075301469604015766,0.008028581336594773,0.47111769397288367,8.430497975074511e-14,SW,1,0.012117327797888596,0.003701910859547197,0.0084154169383414,0.4553378147430785,7.08752389912554e-13,SW,1,0.010518037764970381,0.007762445694317843,0.002755592070652538,0.24211006038509741,0.0006456060420639151,SW,1,0.01657693944496938,0.011874758177086296,0.0047021812678830835,0.23584368235160078,0.0009751084063226185,SW,1,0.013135538945861624,0.008046522076231919,0.005089016869629705,0.25076905548592915,0.00036339842753134807,SW,1,0.0060589016799989966,0.004112312482768452,0.0019465891972305447,0.2071892446166116,0.005472167034967924,SW,1,0.0026175011808912425,0.0002840763819140733,0.0023334247989771693,0.22365272872279823,0.0020834289555689074,SW,1,-0.003441400499107754,-0.0038282361008543787,0.0003868356017466246,0.05958755839124986,0.9544795713164189,SW,1,10,1
IC776,sw,N,S,-0.033834616686396306,-0.036277517413732314,0.0024429007273360087,0.1069866101020814,0.01894091995539026,S,1,-0.12307209594026453,-0.13332578074538934,0.010253684805124813,0.13664513929660424,0.0010032086610015378,S,1,-0.14923291275550912,-0.16069488310226,0.011461970346750866,0.08146941661458432,0.13192748783046696,S,1,-0.11711221666429537,-0.13756345887847787,0.0204512422141825,0.1487724348655013,0.0002449370161422051,S,1,-0.0892374792538682,-0.09704826333165702,0.007810784077788818,0.10867218423893486,0.016171428011483628,S,1,-0.11539829606911282,-0.12441736568852771,0.009019069619414885,0.07440515646799618,0.20468631774219256,S,1,-0.08327759997789906,-0.10128594146474557,0.018008341486846505,0.1606219579174637,5.891601242344304e-05,S,1,-0.026160816815244597,-0.02736910235687068,0.0012082855416260842,0.056229995644021896,0.5298579979704052,S,1,0.005959879275969138,-0.004237678133088567,0.010197557409057704,0.09120408073079424,0.06677166699830667,S,1,0.03212069609121373,0.023131424223782122,0.008989271867431606,0.10897520880286359,0.015776012654604,S,1,10,1
IRAS03056+2034,ne,NE,SW,0.017194540681532363,0.015528680831827906,0.0016658598497044565,0.23958333333333334,0.007892960704584956,SW,-1,0.011351464162428694,0.011830602047103322,-0.00047913788467462796,0.0625,0.992546501319539,NE,1,0.011374932282942446,0.010654669096868005,0.0007202631860744411,0.23958333333333334,0.007892960704584956,SW,-1,0.011206064027267162,0.011550785760337162,-0.00034472173306999976,0.13541666666666666,0.34359375969646605,NE,1,-0.00584307651910367,-0.0036980787847245857,-0.002144997734379084,0.19791666666666666,0.04631391943732743,NE,1,-0.005819608398589918,-0.0048740117349599,-0.0009455966636300172,0.14583333333333334,0.2599850473768807,NE,1,-0.005988476654265201,-0.003977895071490747,-0.0020105815827744546,0.16666666666666666,0.13914239722589974,NE,1,2.3468120513752348e-05,-0.001175932950235315,0.0011994010707490675,0.2708333333333333,0.00166275097825297,SW,-1,-0.0001454001351615315,-0.00027981628676616036,0.00013441615160462886,0.13541666666666666,0.34359375969646605,SW,-1,-0.00016886825567528365,0.0008961166634691547,-0.0010649849191444382,0.11458333333333333,0.5565649543497945,NE,1,2,1
NGC1,sw,NE,SW,0.009734487518510906,0.003994657015820701,0.005739830502690205,0.4765370731995976,7.515124488088074e-14,SW,1,0.01725480631742232,0.007934896521004958,0.00931990979641736,0.4388425350612462,7.866786804595068e-12,SW,1,0.02036945417340839,0.008445272106646237,0.011924182066762153,0.479259127759039,3.385881067224313e-14,SW,1,0.017626726435715154,0.003225816900767528,0.014400909534947626,0.5864844073613823,1.7079459740024506e-21,SW,1,0.007520318798911411,0.003940239505184257,0.0035800792937271536,0.4174803242795432,8.436218869477802e-11,SW,1,0.010634966654897481,0.004450615090825536,0.006184351564071945,0.4620983490147346,3.8938507927042437e-13,SW,1,0.007892238917204248,-0.0007688401150531734,0.008661079032257421,0.5932895437599858,5.162467913487909e-22,SW,1,0.0031146478559860697,0.0005103755856412782,0.0026042722703447916,0.5162435647079708,1.7511215289670903e-16,SW,1,0.00037192011829283574,-0.00470907962023743,0.005080999738530266,0.5627551926149477,9.857415025280631e-20,SW,1,-0.002742727737693234,-0.005219455205878708,0.0024767274681854736,0.3112018462630925,4.1237091648137655e-06,SW,1,10,1
NGC1012,se,W,E,0.022788792444879996,0.0135104533263827,0.009278339118497295,0.26450500990128345,2.300913470999758e-14,E,1,0.0241361730679886,0.005123922120460826,0.019012250947527776,0.2870236396229117,6.300492416731993e-17,E,1,0.02388144231860164,0.01733121931944019,0.006550222999161449,0.1778724833209053,1.027610128781236e-06,E,1,0.03006849482266169,0.026823688846308927,0.0032448059763527624,0.15611435118198114,2.7436929304238484e-05,E,1,0.0013473806231086064,-0.008386531205921876,0.009733911829030483,0.19705282495222198,4.0986111931213814e-08,E,1,0.0010926498737216439,0.0038207659930574924,-0.0027281161193358485,0.17225764077847297,2.5531582398010083e-06,W,-1,0.0072797023777816895,0.01331323551992623,-0.006033533142144541,0.2167911940305878,9.310325973341334e-10,W,-1,-0.00025473074938696296,0.012207297198979368,-0.01246202794836633,0.2803026187783643,3.768920592244736e-16,W,-1,0.005932321754673083,0.021699766725848106,-0.015767444971175024,0.3076113956118302,2.336819301741126e-19,W,-1,0.006187052504060045,0.009492469526868734,-0.0033054170228086896,0.08893377251245685,0.05216232209915902,W,-1,0,0
NGC1042,s,N,S,0.009445248456845272,0.009323423187131412,0.00012182526971385964,0.03728151546327998,0.18448922151091926,S,1,0.011915580606956175,0.01176956251264298,0.00014601809431319564,0.127950138582022,1.7681815913204481e-12,S,1,0.009731940347536019,0.009367887347500142,0.00036405300003587715,0.08283578733141062,1.755302901903533e-05,S,1,0.00441297672760798,0.004956254655278241,-0.0005432779276702609,0.05109333625676747,0.023174556440972646,N,-1,0.002470332150110903,0.0024461393255115686,2.4192824599334264e-05,0.06684333766226465,0.0010065934561989997,S,1,0.0002866918906907493,4.446416036872834e-05,0.00024222773032202095,0.07602193699999438,0.00010547284334700044,S,1,-0.005032271729237292,-0.004367168531853172,-0.0006651031973841197,0.03693716865403968,0.1933130857806348,N,-1,-0.0021836402594201535,-0.00240167516514284,0.00021803490572268672,0.03585001658486673,0.2206653494758626,S,1,-0.007502603879348195,-0.00681330785736474,-0.0006892960219834548,0.07261430908569598,0.0002536721485594387,N,-1,-0.005318963619928041,-0.0044116326922219,-0.0009073309277061407,0.08126936072366239,2.616909542739953e-05,N,-1,2,1
NGC1058,nw,N,S,0.026396638731526433,0.02893193721399985,-0.002535298482473417,0.15738506344913666,1.0480130508836228e-08,N,1,0.02269571971540533,0.025257688972285332,-0.002561969256880004,0.14938457804590527,7.516459725697098e-08,N,1,0.03753585065032459,0.04019833579083974,-0.0026624851405151542,0.14420463213369392,2.2574835961577373e-07,N,1,0.0359041859185726,0.03814210310523973,-0.002237917186667132,0.12967720685111989,4.93108321611193e-06,N,1,-0.003700919016121107,-0.003674248241714521,-2.667077440658607e-05,0.1347722071978365,1.8750939338178465e-06,N,1,0.011139211918798155,0.011266398576839889,-0.00012718665804173357,0.08855315165383815,0.004924220252373525,N,1,0.009507547187046158,0.009210165891239882,0.0002973812958062764,0.10567054989251785,0.00038933636667575183,S,-1,0.014840130934919262,0.01494064681855441,-0.00010051588363514836,0.08746966229803758,0.005594350532961245,N,1,0.013208466203167268,0.0128844141329544,0.0003240520702128685,0.07123465779072187,0.040030110452981375,S,-1,-0.0016316647317519955,-0.002056232685600009,0.0004245679538480134,0.07166458636710353,0.03818075355267397,S,-1,4,1
NGC1068,w,NW,SE,-0.023702936878792887,-0.021404275459131934,-0.0022986614196609523,0.11401098901098901,0.0014157325730522784,NW,1,-0.028772332903485354,-0.029128937303548267,0.0003566044000629133,0.07648510909380475,0.07491586641828758,SE,-1,-0.022180077882338577,-0.02323111937681721,0.0010510414944786342,0.20492912884217232,1.3853538192296416e-10,SE,-1,-0.007485404810046684,-0.011192976624609963,0.0037075718145632786,0.26610527154005414,1.3031753825790507e-17,SE,-1,-0.005069396024692467,-0.007724661844416336,0.002655265819723869,0.24912406434145565,1.834128527452334e-15,SE,-1,0.0015228589964543092,-0.001826843917685278,0.0033497029141395874,0.3134057971014493,2.3519184252575594e-24,SE,-1,0.016217532068746203,0.010211298834521971,0.006006233234224232,0.2852165949992037,3.455737469800303e-20,SE,-1,0.006592255021146777,0.005897817926731058,0.0006944370944157192,0.3218665392578436,1.1631627271193521e-25,SE,-1,0.02128692809343867,0.01793596067893831,0.003350967414500361,0.2268076126771779,7.021222817175676e-13,SE,-1,0.014694673072291895,0.01203814275220725,0.0026565303200846452,0.19993231406274883,4.295139846266473e-10,SE,-1,-8,-1
NGC1073,sw,NW,SE,-0.008616782129854166,-0.011100467406457613,0.002483685276603448,0.124282982791587,1.8596404753925934e-07,SE,0,-0.007368383350317079,-0.00883146083979124,0.0014630774894741601,0.08030592734225621,0.0023423839056155313,SE,0,-0.008947683768508834,-0.01356876970304343,0.004621085934534596,0.11663479923518165,1.288681482519798e-06,SE,0,-0.016672469242014657,-0.019403554006778154,0.0027310847647634973,0.08126195028680688,0.0019923725185552197,SE,0,0.0012483987795370863,0.0022690065666663736,-0.0010206077871292873,0.16921606118546845,1.7253526439292105e-13,NW,0,-0.0003309016386546695,-0.002468302296585817,0.0021374006579311473,0.13766730401529637,4.65893566512936e-09,SE,0,-0.008055687112160493,-0.008303086600320538,0.0002473994881600442,0.05066921606118547,0.1363541809716413,SE,0,-0.0015793004181917558,-0.004737308863252191,0.003158008445060435,0.3279158699808795,3.6559123774240607e-50,SE,0,-0.009304085891697579,-0.010572093166986913,0.0012680072752893345,0.05162523900573614,0.12310085095198577,SE,0,-0.0077247854735058245,-0.0058347843037347205,-0.001890001169771104,0.13957934990439771,2.6670430443947343e-09,NW,0,0,0
NGC1087,nw,W,E,0.0059191354206262845,0.001192623147583026,0.0047265122730432586,0.16519121646787083,5.670648991890415e-14,E,-1,0.0041658820531696025,-0.001900361030862927,0.00606624308403253,0.181488981462065,9.812958107706803e-17,E,-1,-0.0005910441913851194,-0.00908627626062193,0.008495232069236809,0.18144907623307158,9.854449394014458e-17,E,-1,0.0003968948287597456,-0.006400269438877654,0.0067971642676374,0.1639150315955519,1.0202764181962884e-13,E,-1,-0.0017532533674566818,-0.0030929841784459525,0.0013397308109892707,0.06154325257349604,0.02601502211250311,E,-1,-0.006510179612011403,-0.010278899408204954,0.0037687197961935506,0.1294533453101184,1.0210138505837203e-08,E,-1,-0.005522240591866539,-0.007592892586460681,0.002070651994594142,0.10569330249415505,5.815091166161585e-06,E,-1,-0.004756926244554721,-0.007185915229759002,0.002428988985204281,0.19009990391446824,2.293646503104976e-18,E,-1,-0.003768987224409858,-0.004499908408014727,0.0007309211836048694,0.09709489932927917,4.194611468198538e-05,E,-1,0.000987939020144864,0.0026860068217442737,-0.0016980678015994096,0.09181801963650249,0.00013084258545210543,W,1,-8,-1
NGC1169,nw,NW,SE,-0.001397994079685657,-0.001177432448085653,-0.00022056163160000405,0.049878345498783457,0.25830421982727375,NW,1,-0.004139891190370164,-0.003531840943075269,-0.0006080502472948948,0.049878345498783457,0.25830421982727375,NW,1,-0.0042250380225377065,-0.003168336651975778,-0.0010567013705619285,0.07420924574209246,0.021600862854850134,NW,1,-0.006403954574267184,-0.00529340537516813,-0.0011105491990990538,0.08759124087591241,0.0036331257291012473,NW,1,-0.0027418971106845063,-0.0023544084949896162,-0.0003874886156948901,0.038929440389294405,0.562056340750728,NW,1,-0.0028270439428520486,-0.0019909042038901256,-0.000836139738961923,0.09732360097323602,0.0008248390354247803,NW,1,-0.005005960494581528,-0.004115972927082478,-0.0008899875674990496,0.08880778588807786,0.003044518774266703,NW,1,-8.514683216754176e-05,0.00036350429109949044,-0.0004486511232670322,0.3150851581508516,1.8672034197967952e-36,NW,1,-0.0022640633838970207,-0.0017615644320928615,-0.0005024989518041592,0.11070559610705596,8.309066489080823e-05,NW,1,-0.002178916551729479,-0.002125068723192352,-5.3847828537127024e-05,0.052311435523114354,0.21075425810166076,NW,1,10,1
NGC1232,n,NW,SE,0.019746720413093687,0.022807389918610046,-0.00306066950551636,0.11028932745736732,1.3964352378093582e-08,NW,1,0.02349717676668876,0.028876318361672884,-0.005379141594984125,0.2059696408422218,5.845998896924243e-29,NW,1,0.023903451997033007,0.02735296660686408,-0.003449514609831072,0.1303463839390262,8.059001680613122e-12,NW,1,0.007865049184267248,0.012772064219125578,-0.0049070150348583304,0.17150369376849545,3.547514114253756e-20,NW,1,0.0037504563535950713,0.006068928443062841,-0.00231847208946777,0.24199186732239042,6.578484778535255e-40,NW,1,0.00415673158393932,0.004545576688254033,-0.00038884510431471276,0.08388580187775437,3.7865840725489976e-05,NW,1,-0.011881671228826439,-0.010035325699484466,-0.0018463455293419723,0.1468991505396947,6.816937291692085e-15,NW,1,0.00040627523034424855,-0.001523351754808808,0.0019296269851530566,0.24203870473270742,6.5200145174873606e-40,SE,-1,-0.01563212758242151,-0.01610425414254731,0.0004721265601257997,0.10064507887845692,3.2192971473979555e-07,SE,-1,-0.016038402812765758,-0.014580902387738497,-0.0014575004250272604,0.15123373996721381,8.990127232074862e-16,NW,1,6,1
NGC1300,n,N,S,0.0031429180719484947,0.002968218846770056,0.00017469922517843878,0.04853114771369532,0.08928430172919126,S,-1,0.002423841447438276,0.0029572691804433974,-0.0005334277330051214,0.04864248789025929,0.08837141552762373,N,1,0.003231128166481777,0.005453573261363103,-0.002222445094881326,0.12799032178508232,1.145948169195066e-09,N,1,0.0030780945997606517,0.004049847164040354,-0.0009717525642797022,0.03170860479983909,0.5182090409186726,N,1,-0.0007190766245102195,-1.0949666326658561e-05,-0.0007081269581835609,0.15674302447807795,2.2109150926630806e-14,N,1,8.821009453328146e-05,0.0024853544145930465,-0.002397144320059765,0.18313543514853736,1.7673203868179453e-19,N,1,-6.482347218784384e-05,0.0010816283172702986,-0.0011464517894581425,0.07213765955765625,0.002298984530859606,N,1,0.000807286719043501,0.002496304080919705,-0.001689017361876204,0.13977921123266746,1.587323818366215e-11,N,1,0.0006542531523223758,0.001092577983596957,-0.0004383248312745813,0.04290547578171579,0.17800699014126994,N,1,-0.00015303356672112522,-0.001403726097322748,0.0012506925306016228,0.1529323171447111,1.0342260413567769e-13,S,-1,6,1
