name,paper_label,pos_label,neg_label,g-r_pos_mean,g-r_pos_std,g-r_neg_mean,g-r_neg_std,g-r_ks_stat,g-r_ks_pval,g-r_label,g-r_score,g-i_pos_mean,g-i_pos_std,g-i_neg_mean,g-i_neg_std,g-i_ks_stat,g-i_ks_pval,g-i_label,g-i_score,g-z_pos_mean,g-z_pos_std,g-z_neg_mean,g-z_neg_std,g-z_ks_stat,g-z_ks_pval,g-z_label,g-z_score,r-i_pos_mean,r-i_pos_std,r-i_neg_mean,r-i_neg_std,r-i_ks_stat,r-i_ks_pval,r-i_label,r-i_score,r-z_pos_mean,r-z_pos_std,r-z_neg_mean,r-z_neg_std,r-z_ks_stat,r-z_ks_pval,r-z_label,r-z_score,i-z_pos_mean,i-z_pos_std,i-z_neg_mean,i-z_neg_std,i-z_ks_stat,i-z_ks_pval,i-z_label,i-z_score,total,score
NGC3626,W,E,W,0.008242443283023754,0.01272902136001009,0.007301666772866031,0.014170131896885206,0.4619954768983061,3.992039546467846e-143,W,1,0.00999575968554775,0.015487029982626077,0.008171393562820307,0.016096385119792268,0.5229535753486844,2.4731187652014706e-185,W,1,0.007823060298551282,0.012012139039945753,0.005072801847971425,0.011829492912314173,0.5865741504783909,1.9693704152819343e-236,W,1,0.0017533164025239961,0.0037827482049444666,0.0008697267899542752,0.003990183610412694,0.4851412863547613,2.4663216448221852e-158,W,1,-0.00041938298447247174,0.006693378340357922,-0.0022288649248946068,0.008264116919174929,0.45054188989214317,7.595495567534163e-136,W,1,-0.0021726993869964676,0.007085605568504977,-0.003098591714848881,0.007668194650695163,0.2491454611035655,8.096680355731002e-41,W,1,6,1
NGC4517,NW,N,S,-0.04126307429580618,0.05956099546551509,0.025958039983804,0.03321273984615911,0.6389823140230518,0.0,N,1,0.08047357899304286,0.10435084134046713,0.11922604615419814,0.05431723658881979,0.38508391213980575,0.0,N,1,0.15506988445947487,0.1428683363086357,0.16170250700992317,0.08039419627702014,0.22062691524682088,5.491114587069508e-127,N,1,0.12173665328884904,0.07921351389522509,0.09326800617039414,0.04651898127079074,0.20657914364582017,2.9272116747918878e-111,S,-1,0.19633295875528106,0.127643591887475,0.13574446702611914,0.07669696233818926,0.24464938463483693,3.0601410072834863e-156,S,-1,0.07459630546643199,0.05232529983076476,0.042476460855724985,0.034774134001812944,0.28575248156319655,8.135912073411827e-214,S,-1,0,0
NGC4605,NE,N,S,0.07515906535346102,0.04221329757425045,0.06739029723459364,0.02895572106446088,0.144560336533397,7.565810975331156e-35,S,-1,0.12109013984258762,0.06295854956942656,0.11604685136220014,0.04374279180884188,0.12813944505699015,1.8236569880998986e-27,S,-1,0.14015513991843773,0.07339345670194933,0.136669283153101,0.05273656110929089,0.10511331315443877,1.2672539474134e-18,S,-1,0.0459310744891266,0.02330561845673163,0.0486565541276065,0.017232790808790945,0.1238633219329602,1.1554730404824458e-25,N,1,0.0649960745649767,0.03384946241624809,0.0692789859185074,0.025431087390357265,0.12120715203696811,1.3719030857532915e-24,N,1,0.01906500007585011,0.012540943155282628,0.020622431790900897,0.011066018615861171,0.06402379330444614,3.5486682432701456e-07,N,1,0,0
NGC4772,NE,E,W,0.022600243868553107,0.02391462985200796,0.024706758313100652,0.02603486169269879,0.052337609624709625,0.007607423536870089,E,1,0.02590536240602687,0.02852321219250121,0.028003282835167363,0.02989981086267714,0.05002689512085071,0.012282634560397932,E,1,0.028237271127583886,0.032600155118141606,0.02941405939899202,0.031287019087246924,0.04641033876030241,0.02490140733351137,E,1,0.0033051185374737635,0.005126965000361844,0.0032965245220667088,0.004689655401966311,0.03946883614073734,0.08336787569690106,W,-1,0.0056370272590307805,0.009344859726049464,0.004707301085891368,0.007320710952359578,0.03297558553535083,0.21623599746441918,W,-1,0.002331908721557016,0.00540591921791148,0.0014107765638246591,0.004430650949535489,0.05922985378117814,0.001602666135555476,W,-1,0,0
NGC6314,W,E,W,0.015327376160876722,0.01081510366437663,0.0019028802933021788,0.007501716847705864,0.7007139514875247,3.1872705560607884e-161,W,1,0.029158337177235562,0.023423207161705758,0.0034171813576690338,0.013280699682883926,0.732855784387082,2.4446099440595397e-178,W,1,0.04005356553626595,0.03463174186710843,0.00459501682737792,0.02000807284722496,0.6979064466951442,1.0214332374705599e-159,W,1,0.013830961016358844,0.013392223840182396,0.001514301064366855,0.0074407997007715065,0.6862451671888511,8.631358500620321e-154,W,1,0.024726189375389222,0.024615237170645867,0.002692136534075741,0.014374607642501007,0.6612600995780118,1.0560026463113664e-141,W,1,0.010895228359030382,0.0121788565316621,0.0011778354697088854,0.008341870866859722,0.5777788798875273,9.16622457506097e-106,W,1,6,1
NGC681,NW,N,S,0.0294000867163996,0.028770867784934633,0.040974717385144764,0.017352391911085743,0.4201290953778605,3.971695340300762e-73,N,1,0.033095832745231216,0.03843846742212458,0.053296748200738764,0.0212029684894872,0.47581430309972084,1.5572774155035193e-94,N,1,0.03203936037171585,0.04661220109196306,0.06339520194905067,0.023647338690358777,0.5140489655666118,4.638683426638102e-111,N,1,0.0036957460288316118,0.012372515688508964,0.012322030815594003,0.004981939775511691,0.5457823275347794,6.013495183075496e-126,N,1,0.002639273655316245,0.023336486219001366,0.02242048456390591,0.007932617430600204,0.5709129739661631,1.4652463268824816e-138,N,1,-0.001056472373515367,0.013289936658551703,0.010098453748311908,0.004988262608492557,0.5588147564845969,1.9470482245945805e-132,N,1,6,1
UGC10205,SW,NE,SW,0.1107845435637381,0.060905234311917786,0.049438001477839444,0.03729712921784035,0.4852495036887763,4.845643788958134e-141,SW,1,0.13754099939388048,0.07913945012460671,0.0607356735418502,0.049474220542520056,0.47612694045302295,1.3974968733625387e-135,SW,1,0.16229778553468313,0.09548836871896202,0.0719592731087472,0.05892016082558834,0.4730833975686223,8.669856124018108e-134,SW,1,0.026756455830142405,0.020522232005194072,0.01129767206401075,0.016739908736915936,0.38126150042113,9.010643889815315e-86,SW,1,0.05151324197094504,0.03553224002923314,0.022521271630907752,0.025100178046657564,0.41159035053456433,2.406814975999174e-100,SW,1,0.024756786140802643,0.01781650097022905,0.011223599566896999,0.013249974466959169,0.40551017798071903,2.491642563441711e-97,SW,1,6,1
UGC10297,W,W,E,0.015200874872055637,0.06554390243309859,-0.012137552987496258,0.05941441632322565,0.29592005224699025,3.975253132196087e-25,E,-1,0.012167137665931438,0.09105478325277358,-0.038178019259764016,0.09999481340081716,0.29405936933939597,7.517762626710805e-25,E,-1,-0.004061024251342342,0.10033771970389702,-0.02297604573496449,0.10160865424038766,0.12433551439872832,9.218487188495362e-05,E,-1,-0.0030337372061242014,0.06277639571705818,-0.026040466272267766,0.04664762530759325,0.23786921001072048,2.572266589346318e-16,E,-1,-0.01926189912339798,0.07062091743015113,-0.010838492747468231,0.05155441275343343,0.20565351866227988,2.7662497264568154e-12,W,1,-0.016228161917273783,0.030933552078088386,0.01520197352479954,0.034350761482814136,0.3937328256503148,1.5170699225308896e-44,W,1,-2,-1
UGC3107,SE,N,S,0.0875123103034682,0.03149399319784725,0.06357705313372786,0.034919501157673324,0.26137779570615394,1.3569151085862783e-10,S,1,0.07147452179614867,0.04966929096296415,0.03219043838401381,0.04445768519022424,0.32379543722827303,4.239834831806855e-16,S,1,0.058252488063096616,0.05548016726877876,0.0030738919970906137,0.051999821903464465,0.4313477656761239,1.543405462145231e-28,S,1,-0.016037788507319534,0.03341163825798076,-0.03138661474971403,0.029864766878961262,0.24023127605217157,5.172520539106367e-09,S,1,-0.029259822240371592,0.0412741165914145,-0.060503161136637236,0.046006715338268084,0.3882658778181166,5.911287305462023e-23,S,1,-0.013222033733052058,0.02189078664430215,-0.029116546386923202,0.0317137895721407,0.36477970507821256,3.264071668126865e-20,S,1,6,1
UGC5111,SW,NE,SW,0.07047920291124696,0.04803498341476772,0.016843064017273666,0.02350929661913248,0.6234284743459055,3.5321509732676066e-99,SW,1,0.09116936650992126,0.06261065481315707,0.015605912170837054,0.03491831830224728,0.6639313625552158,8.651721156563411e-114,SW,1,0.09399620478427659,0.07309895701449633,-0.004098080050595753,0.04441010514553143,0.7119775739041794,7.40087504664575e-133,SW,1,0.020690163598674313,0.017364644248484877,-0.0012371518464366165,0.015656604327425914,0.5702004757050628,7.300583311017332e-82,SW,1,0.023517001873029623,0.02882134866204994,-0.020941144067869424,0.025520646775499964,0.6643391097519538,7.68559315270752e-114,SW,1,0.0028268382743553144,0.015939014198036533,-0.019703992221432806,0.01623460621332604,0.5849473326537546,1.9496690033422956e-86,SW,1,6,1
UGC5498,NW,NW,SE,0.02269892686458422,0.033348284559201705,0.02412243806236531,0.036396534171578926,0.08024691358024691,0.6756221846892806,NW,1,-0.0008582935769338838,0.0351900401083537,0.0076125704794437615,0.03602318691778862,0.1111111111111111,0.27058609501217756,NW,1,-0.010523887964522543,0.053887346287916416,-0.01357376473443784,0.05750245205390124,0.08024691358024691,0.6756221846892806,SE,-1,-0.023557220441518107,0.02772406216129942,-0.01650986758292155,0.029052622746622292,0.12345679012345678,0.1694495292178457,NW,1,-0.033222814829106766,0.0496473236707236,-0.03769620279680315,0.05271618414416104,0.09259259259259259,0.4922434000177194,SE,-1,-0.009665594387588662,0.04703748057625523,-0.021186335213881597,0.054114278362464574,0.14814814814814814,0.05701295795714263,SE,-1,0,0
UGC6036,NE,N,S,0.012594583209697651,0.010154841129403552,0.02065947241351838,0.016052585575901744,0.22796102095416643,4.589413116793586e-12,N,1,0.020338652859334373,0.01647656256981655,0.030508265538808678,0.024075941626917084,0.19421172886519422,7.098642152945974e-09,N,1,0.022632664118718244,0.018265652063922756,0.03569429446368294,0.027871613711889884,0.2101392387759486,2.5848765186338814e-10,N,1,0.0077440696496367195,0.008080218325190213,0.0098487931252903,0.008754616497819298,0.14084402523092546,7.170312265997685e-05,N,1,0.010038080909020591,0.010114161808910983,0.015034822050164558,0.012583226685760607,0.20233952389321772,1.387127946243666e-09,N,1,0.0022940112593838715,0.004189917044736423,0.005186028924874258,0.005163638917116859,0.23519440701466596,8.837106465289206e-13,N,1,6,1
UGC8267,NW,NW,SE,0.06935757528398877,0.05660174367906236,0.04824887883871092,0.051007448969636875,0.15895403625924423,2.3220602130033403e-05,SE,-1,0.089755416787567,0.07190768997495221,0.09901342587899024,0.06841881295168516,0.16564212978853976,8.828535464886031e-06,NW,1,0.04358742475337693,0.09334843582770967,0.07785277963812266,0.08826368169383535,0.25234291301317857,7.387296114466676e-13,NW,1,0.020397841503578207,0.027420401629700476,0.050764547040279315,0.0349270715823239,0.40015706098334736,8.107999766504929e-32,NW,1,-0.02577015053061185,0.0490362536336948,0.029603900799411727,0.05737188084822758,0.40240896183730146,3.6496091249865645e-32,NW,1,-0.04616799203419006,0.03429523895108156,-0.02116064624086758,0.03682792075165201,0.2927159068451545,5.294484882752194e-17,NW,1,4,1
UGC8778,NE,NE,SW,0.017043337496548037,0.021309339821149128,0.060685592403996284,0.023356562795373938,0.708435960591133,2.8751361194590863e-112,NE,1,0.027355701215957883,0.028550808714155933,0.09557071283194075,0.04420786220760402,0.7060568741603225,3.1088164397819934e-111,NE,1,0.020581954893296187,0.037052240937123546,0.1061726620154574,0.0667970622872512,0.6932564561874907,8.032476683541781e-107,NE,1,0.01031236371940985,0.015294884024767726,0.034885120427944456,0.023515651192648073,0.6024406627854904,1.3946421089284007e-78,NE,1,0.003538617396748152,0.02813654920750848,0.04548706961146114,0.04694729167472129,0.5828388565457531,3.0632507849837804e-73,NE,1,-0.0067737463226616975,0.015696330329755356,0.01060194918351667,0.024640070905019483,0.4079620092551127,6.62069908584169e-35,NE,1,6,1
UGC9665,NE,NE,SW,0.03524723529164417,0.04144254276938332,0.038173785452076954,0.029355936516993343,0.1613372093023256,3.126975476679587e-08,NE,1,0.027348781327257453,0.0622884399390509,0.03882142061901161,0.04126095124908902,0.2601744186046512,7.178350271923441e-21,NE,1,0.014126498309668374,0.0752845132594678,0.04674693423527323,0.052576633811097936,0.31976744186046513,1.6948135071450073e-31,NE,1,-0.007898453964386714,0.02710793921071924,0.0006476351669346525,0.017531589159597117,0.25290697674418605,9.880086799530964e-20,NE,1,-0.02112073698197579,0.04150067252197892,0.008573148783196264,0.030757404072239126,0.37790697674418605,3.836444593138551e-44,NE,1,-0.01322228301758907,0.022024892603133683,0.007925513616261613,0.022312904037900077,0.373546511627907,4.098032187706221e-43,NE,1,6,1
