name,paper_label,pos_label,neg_label,g-r_pos_mean,g-r_pos_std,g-r_neg_mean,g-r_neg_std,g-r_ks_stat,g-r_ks_pval,g-r_label,g-r_score,g-i_pos_mean,g-i_pos_std,g-i_neg_mean,g-i_neg_std,g-i_ks_stat,g-i_ks_pval,g-i_label,g-i_score,g-z_pos_mean,g-z_pos_std,g-z_neg_mean,g-z_neg_std,g-z_ks_stat,g-z_ks_pval,g-z_label,g-z_score,r-i_pos_mean,r-i_pos_std,r-i_neg_mean,r-i_neg_std,r-i_ks_stat,r-i_ks_pval,r-i_label,r-i_score,r-z_pos_mean,r-z_pos_std,r-z_neg_mean,r-z_neg_std,r-z_ks_stat,r-z_ks_pval,r-z_label,r-z_score,i-z_pos_mean,i-z_pos_std,i-z_neg_mean,i-z_neg_std,i-z_ks_stat,i-z_ks_pval,i-z_label,i-z_score,total,score
NGC157,SE,W,E,0.034028089406017904,0.025447754946280515,0.0018939167724460401,0.01451981868917026,0.7342375487152674,1.7845191019438535e-199,E,1,0.04732596631958804,0.0349037807150605,0.002840655532664998,0.020798679083706306,0.7055390406013944,1.3913999600554838e-182,E,1,0.06348435096314255,0.04667351871338192,0.0045512751648824215,0.027485582228305862,0.7027723769934088,6.255515635430583e-181,E,1,0.013297876913570143,0.01018183895355775,0.0009467387602189578,0.00809768989496431,0.5908713951567804,9.598107250037835e-124,E,1,0.02945626155712465,0.022389066474238935,0.0026573583924363823,0.015590319039096759,0.6158250388250509,3.403237191085748e-135,E,1,0.016158384643554506,0.013620854150053792,0.0017106196322174247,0.009834301361762427,0.544033753988549,8.10162301560707e-104,E,1,6,1
NGC1667,E,E,W,0.027525027642661192,0.017595527949917984,0.03697255895478382,0.017153094447719702,0.28434827594091555,1.106864099638132e-42,E,1,0.035030224731631754,0.0227481801469919,0.044382786816592724,0.021202906637596126,0.24797211551653175,1.77208929089218e-32,E,1,0.026141817716962626,0.022632548677125205,0.03856299288130341,0.02307074859941291,0.29777747290437645,7.444335902394538e-47,E,1,0.0075051970889705695,0.007486195581981518,0.007410227861808909,0.006421727437922752,0.056703594457401564,0.04210337601161836,W,-1,-0.001383209925698563,0.009441172428319097,0.0015904339265196004,0.012530023916962249,0.1750540197557964,2.4020075001504032e-16,E,1,-0.008888407014669133,0.01108852314374199,-0.005819793935289309,0.008997264456001311,0.1395367448666941,1.5740765402419328e-10,E,1,4,1
NGC169,N,N,S,0.027098947843522698,0.03252842884004081,0.06214698946981771,0.04410477896230351,0.41007194244604317,1.1400705491131482e-52,N,1,0.033988577558176004,0.046902158021524,0.08198329532316066,0.05944273192132843,0.4172661870503597,1.404281438889884e-54,N,1,0.030733409226870057,0.05848214150722739,0.09136735088423534,0.06300704899564899,0.4489208633093525,1.9631138836398724e-63,N,1,0.006889629714653303,0.014944952899166792,0.019836305853342957,0.015641716467347824,0.4143884892086331,8.236923674547821e-54,N,1,0.003634461383347359,0.02781333923769033,0.029220361414417625,0.01948382900192678,0.4892086330935252,8.412957438515578e-76,N,1,-0.0032551683313059455,0.014784303956870202,0.009384055561074672,0.005838049881993635,0.5309352517985612,5.714035221573569e-90,N,1,6,1
NGC2347,E,W,E,0.025616104794913983,0.01552271260787108,0.03687571260177828,0.03204842918802949,0.17141476239086176,3.077783115500272e-11,W,-1,0.033596176333340326,0.01812225583961048,0.05353780447290941,0.043990061369365493,0.2034932791943017,1.1880478917944921e-15,W,-1,0.0316675375995814,0.022237296631295735,0.05123985408530522,0.046295122481381144,0.18409789507901295,7.130045739076348e-13,W,-1,0.00798007153842635,0.007447253090349183,0.016662091871131136,0.015446879700045551,0.26637287497647577,1.2539260158528473e-26,W,-1,0.006051432804667423,0.01344200236701577,0.014364141483526958,0.020011674082958862,0.18535822436142366,4.84108593812307e-13,W,-1,-0.0019286387337589283,0.011870911190459497,-0.0022979503876041814,0.014165843715492506,0.06007664626948235,0.09165330623089157,E,1,-4,-1
NGC2403,SW,NE,SW,0.059093960421122825,0.031020311433747755,0.04583932921053239,0.02369227560236995,0.2193648679134762,2.6529298850160223e-104,SW,1,0.09478137634487195,0.04057963795079848,0.07432129866615089,0.03331059118850506,0.23886600117679962,9.201512253376829e-124,SW,1,0.10473566656152003,0.04349156022816796,0.08077421689780413,0.038251508951055196,0.25276290653677896,1.3095092686721093e-138,SW,1,0.03568741592374913,0.012548948656117553,0.028481969455618514,0.011868630167155765,0.27562235483939057,3.7289151017877015e-165,SW,1,0.045641706140397205,0.016172529435682547,0.03493488768727175,0.017149996313449416,0.27246696187802444,2.781009006766506e-161,SW,1,0.009954290216648072,0.0075294303711953905,0.00645291823165324,0.008652821353900683,0.19289776025477975,1.3662509756022165e-80,SW,1,6,1
NGC2410,NW,NW,SE,0.010986673595268217,0.008061964290457408,0.019339895400345863,0.014105264702443564,0.2795506687857852,3.287924724091243e-47,NW,1,0.013309497541842472,0.013592190332737659,0.028044661887239454,0.023124207606674062,0.30394167977559466,7.944398447462454e-56,NW,1,0.01393943945378032,0.016584363190763445,0.03370903474933515,0.030191326951510947,0.3172214169788679,7.539570968329738e-61,NW,1,0.0023228239465742546,0.006870150284559368,0.008704766486893592,0.009700695535513693,0.3283771553816013,3.0774186525433353e-65,NW,1,0.0029527658585121034,0.009937559221318117,0.014369139348989287,0.016822782556570257,0.3483000146950134,1.402032174800207e-73,NW,1,0.0006299419119378483,0.004834236004458486,0.005664372862095694,0.007744922498326892,0.3151841784050542,3.7258048488392756e-60,NW,1,6,1
NGC2639,NE,NE,SW,0.01808217280589753,0.018561550787173694,0.031323570454966414,0.0184452314132891,0.4538160569973859,9.111607350179677e-51,NE,1,0.01560533766861716,0.01590362880876833,0.033289937877631307,0.015102885807205039,0.5142681405798835,8.294400540558266e-66,NE,1,0.025537656605527998,0.023400018697387098,0.045586594806397734,0.021431385365331523,0.4727126723504588,3.280295461051041e-55,NE,1,-0.0024768351372803686,0.005606915069882457,0.001966367422664893,0.004349300908337391,0.5051820465068598,2.062511479280961e-63,NE,1,0.007455483799630471,0.006337574747697413,0.014263024351431324,0.004212577867296839,0.5014710656255873,1.9392483695933319e-62,NE,1,0.00993231893691084,0.008489997451789511,0.012296656928766431,0.007219766747397011,0.27960839925507014,3.877785900161057e-19,NE,1,6,1
NGC2683,NW,NW,SE,0.04838872383041072,0.0541445245891576,0.060910962358905175,0.04518260093258409,0.11329170383586083,9.849385342744196e-32,NW,1,0.10015339786984193,0.08528660415224605,0.1017217555970209,0.06611998856593503,0.05958965209634255,4.497186548480517e-09,NW,1,0.12336443636206722,0.10466875378743852,0.12212072293337789,0.07736967971894118,0.06440677966101695,1.5747983576153587e-10,SE,-1,0.051764674039431184,0.03873831761539755,0.04081079323811573,0.026413727019354898,0.10847457627118644,4.021024699775391e-29,SE,-1,0.07497571253165651,0.05873992719688559,0.06120976057447272,0.037839419210872,0.11239964317573595,3.058748130082763e-31,SE,-1,0.023211038492225316,0.02281829718208402,0.020398967336356984,0.014191281822016578,0.11489741302408564,1.252210633068908e-32,SE,-1,-2,-1
NGC2742,SE,N,S,0.03167500834698244,0.021444236142424956,0.023672435643161183,0.019221981329270922,0.15320547728169356,1.755087727952121e-40,S,1,0.04580076910645615,0.028928252552023585,0.03280127945712421,0.025612153197736194,0.20725182149362478,6.457654923738737e-74,S,1,0.03693729322856556,0.033808521919364815,0.019842006502627674,0.030724301469230445,0.2208395763558376,6.2342128006615885e-84,S,1,0.014125760759473704,0.011690880022452832,0.009128843813963027,0.010521649515350336,0.18623893568532648,1.0480991244323783e-59,S,1,0.005262284881583112,0.01823480138759666,-0.003830429140533508,0.01738432170381475,0.20078950626610595,2.09555093628813e-69,S,1,-0.008863475877890591,0.013571495637320038,-0.012959272954496533,0.014335927113691542,0.10840864307118935,1.8641902257775577e-20,S,1,6,1
NGC2775,SW,NE,SW,0.009056142735377588,0.012288865951965215,0.00820546077680949,0.010538025798104794,0.04390495867768595,0.047881640213558584,SW,1,0.008066935504203348,0.010770281979015368,0.007506458367455875,0.01023313712420354,0.040289256198347105,0.0863338911608533,SW,1,0.004864071700830303,0.007480851704030195,0.00375683772127629,0.00579314226157574,0.07024793388429752,0.00014110985141378729,SW,1,-0.0009892072311742418,0.002112564190557071,-0.0006990024093536135,0.0010871380419039622,0.05785123966942149,0.003063691397891625,NE,-1,-0.004192071034547286,0.0066265166357121165,-0.004448623055533199,0.006341337164326689,0.05113636363636364,0.012648043100585354,SW,1,-0.0032028638033730445,0.005168834382841897,-0.0037496206461795855,0.006150956566604729,0.04648760330578512,0.030465288539746938,SW,1,4,1
NGC2782,N,NW,SE,0.0036604490403462256,0.012134259227627535,0.0124311346862986,0.01945073608026991,0.5883076923076923,4.2832900289520765e-261,NW,1,0.004030526687848564,0.02025204324575913,0.018193549159413885,0.02972972805853308,0.6104615384615385,9.880976539625686e-283,NW,1,-0.002791613011165694,0.019608302000731017,0.015604282285324195,0.029463955354161457,0.6461538461538462,6.1897e-320,NW,1,0.00037007764750233844,0.009163580019192354,0.005762414473115285,0.011467297181176088,0.5193846153846153,2.226843095863107e-200,NW,1,-0.00645206205151192,0.012255082217948644,0.003173147599025597,0.011893629189265167,0.5476923076923077,3.781388818469606e-224,NW,1,-0.006822139699014259,0.009241476090482727,-0.0025892668740896893,0.004816300621498933,0.3249230769230769,2.8068770432169965e-76,NW,1,6,1
NGC2841,NE,NE,SW,0.010603528976035082,0.011252433478624941,0.012657087277122286,0.010277548983204446,0.22273133930948788,3.886957554309488e-52,NE,1,0.013338772357134019,0.013736741741006869,0.015692600872404445,0.011783638820262477,0.24294985355462856,4.868591992261859e-62,NE,1,0.016982956978844825,0.018491987222583325,0.019279682948138054,0.015501603993329201,0.21172965296884708,4.388001045869856e-47,NE,1,0.0027352433810989367,0.0029968124833073353,0.003035513595282157,0.002052609562713007,0.2599192331587823,5.462960123663517e-71,NE,1,0.006379428002809741,0.007774093222132728,0.006622595671015765,0.005814317470757433,0.1649917458063371,1.0501365907447562e-28,NE,1,0.003644184621710805,0.005406485788403937,0.003587082075733608,0.0041967775581046255,0.08604846010473063,4.275372077365194e-08,SW,-1,4,1
NGC2903,E,W,E,-0.03622615645995218,0.03407289754242095,-0.022147485221953853,0.02430211815016902,0.2872058088997234,1.0698665300700875e-53,W,-1,-0.04057619323948295,0.047386713434417534,-0.028513809024662537,0.03217915814310166,0.17857036357807946,7.066518703672748e-21,W,-1,-0.049252595859999866,0.06669346814728835,-0.04155678982259581,0.052253109509219034,0.11098282378726544,2.5770392933852267e-08,W,-1,-0.004350036779530767,0.020643352996040233,-0.006366323802708688,0.012033653677526774,0.2300421577617248,1.7353865972005873e-34,E,1,-0.013026439400047683,0.038392554351306465,-0.01940930460064195,0.030868871082544953,0.26681185188498496,2.728060588233922e-46,E,1,-0.008676402620516917,0.0217679627088876,-0.013042980797933264,0.02310532241068372,0.20043946950551295,3.249028288430317e-26,E,1,0,0
NGC3160,SW,NE,SW,0.06963917619190454,0.03543043162654021,0.008713847837566294,0.03020035252627976,0.6858134727513743,6.8573690367202046e-105,SW,1,0.10334207483286593,0.04848778526606339,0.010940668190657612,0.05128896582750887,0.7009418133615136,3.473486269687475e-110,SW,1,0.12472431168997578,0.0723761924587933,-0.0010770193754300957,0.06676913513485788,0.7117179751012728,4.9139650325999084e-114,SW,1,0.03370289864096137,0.01596379537719824,0.002226820353091319,0.023208636405870797,0.6313301259768069,2.5880706382251528e-87,SW,1,0.05508513549807121,0.04065504062480941,-0.00979086721299639,0.04013039476245707,0.676437053310715,1.4064270370299099e-101,SW,1,0.021382236857109837,0.02826785678711707,-0.01201768756608771,0.020093273719494535,0.5803554047665397,4.890747890902696e-73,SW,1,6,1
NGC3198,SE,W,E,0.034710232614215804,0.018237602683475015,0.007826021075004734,0.02713223637007698,0.539624487828985,1.1142546602507947e-170,E,1,0.05987944268799854,0.02592061792445167,0.01579624532974778,0.04260767564229519,0.5773029409342196,5.686129872788134e-197,E,1,0.0816034427742607,0.04305349912317134,0.033438185255595755,0.05643302649810681,0.5348208676880788,1.4969439957972916e-167,E,1,0.02516921007378273,0.010526405186576415,0.00797022425474305,0.01827681156699544,0.5350255516940828,1.4381895105896869e-167,E,1,0.04689321016004489,0.02950791223999091,0.025612164180591025,0.034498429195079984,0.43361476871936655,3.056501802560448e-108,E,1,0.02172400008626217,0.023482694791779554,0.017641939925847974,0.023257709644647354,0.09343302407403538,2.6509436537987365e-05,E,1,6,1
NGC3227,SW,E,W,-0.013527205328513179,0.027010753335049008,-0.01182123102594577,0.02863086325515197,0.1316745533213345,2.384972825618651e-22,E,-1,-0.017125750993270933,0.028271701430521438,-0.015145979376870974,0.02891146024623844,0.097935683039918,1.5021263327890474e-12,E,-1,-0.001173539323265854,0.00515557870035275,-0.0018464925073891098,0.00497326117137113,0.15316042289950774,4.082514687388324e-30,W,1,-0.0035985456647577518,0.011422080508961993,-0.003324748350925207,0.014986431129045357,0.06453329678057618,1.0768223788277319e-05,E,-1,0.012353666005247326,0.026933958565474255,0.00997473851855666,0.027488707691422996,0.21656912642883536,5.964132752838906e-60,W,1,0.015952211670005077,0.028050375604850023,0.013299486869481868,0.026908378125412476,0.13269318330810398,1.0893267027090332e-22,W,1,0,0
NGC3310,E,E,W,0.04850181211844978,0.028960576483626953,0.06102780502430454,0.018892656664954245,0.3267364944023617,1.5046501401741414e-46,E,1,0.06414107042943333,0.037855512611771794,0.07157588845153884,0.023965119967080502,0.25166004762327704,1.278830195181447e-27,E,1,0.06598290026344762,0.039901332410556815,0.07364916992315068,0.025168606086574622,0.27014578813139967,8.317135800984678e-32,E,1,0.015639258310983544,0.012652256721466004,0.010548083427234293,0.008216404678900294,0.29787387021599654,1.130696962361383e-38,W,-1,0.01748108814499784,0.014774187959306118,0.012621364898846136,0.01276909764136647,0.21979136267705413,3.935479028336187e-21,W,-1,0.0018418298340142935,0.00444395442520007,0.0020732814716118435,0.007853635451860694,0.25752942619449415,9.032862969243124e-29,E,1,2,1
NGC3368,W,NE,SW,0.008200460288958761,0.006444183166892969,-0.0005648708918195622,0.012371355901111505,0.4574680814149297,0.0,SW,1,-0.005844053133224985,0.021594144396127016,-0.021165937951719553,0.03989362361785494,0.3174978142615606,3.0952488885226943e-153,SW,1,0.014954313602130273,0.0152029874747112,-0.003766726956135358,0.024835238566629534,0.4756675432299941,0.0,SW,1,-0.014044513422183746,0.020172819961321094,-0.02060106705989999,0.02956482694153344,0.16478426676554936,3.8858150871935707e-41,SW,1,0.006753853313171514,0.009832098139255318,-0.003201856064315796,0.013289947105200078,0.4348370987001235,5.867852534091146e-292,SW,1,0.020798366735355258,0.026658551004173463,0.017399210995584193,0.023933244804337714,0.06765379263890921,2.839150366545304e-07,SW,1,6,1
NGC3521,W,NE,SW,-0.03661145269780488,0.04962230351231845,-0.021003661565649263,0.03741732846608437,0.3732502119867868,0.0,NE,-1,-0.0446957768316441,0.05987848993169639,-0.028199204021797267,0.0452896091310733,0.3160204730161335,1.2868247877795088e-246,NE,-1,0.005251750778484989,0.007963874181170363,0.0007274199242804965,0.004851365011859142,0.6614876886762853,0.0,SW,1,-0.008084324133839227,0.01659268703767799,-0.007195542456148003,0.009775477244342905,0.10306644719799325,2.95685517923365e-26,NE,-1,0.04186320347628986,0.05634318755170567,0.02173108148992976,0.04143450441444485,0.42078139858182045,0.0,SW,1,0.049947527610129085,0.06673957627474232,0.028926623946077763,0.049052184001959,0.3635619250813756,0.0,SW,1,0,0
NGC3623,NE,E,W,0.010955211093184722,0.0060665767046116795,0.015840606611386733,0.006727406217173913,0.45471357911276467,0.0,E,1,0.011460998800767471,0.008150452715822317,0.02096296036876086,0.008347745407032339,0.5039435127698106,0.0,E,1,0.01746869025476953,0.011929762598926693,0.027294183182891757,0.012132954376403693,0.40444779750811777,4.451501865350698e-296,E,1,0.0005057877075827509,0.003308716191851264,0.005122353757374132,0.005539373176603522,0.46083514934962866,0.0,E,1,0.006513479161584811,0.010121934692724852,0.011453576571505029,0.010502747460721794,0.3132141561808673,1.0628538106390726e-175,E,1,0.006007691454002059,0.008856075920536373,0.006331222814130896,0.006032788956614268,0.14183116828308936,6.369357521406714e-36,E,1,6,1
NGC3627,E,NE,SW,0.00028326690531924465,0.013181963261629234,0.007176790252178955,0.006700070496867572,0.37418414986504733,3.556855142134548e-216,NE,1,0.00970213071855769,0.018049283949394763,0.019056170669388774,0.0119754105103822,0.34359913803895514,1.3708309114097276e-181,NE,1,0.010454433710037845,0.0215337605090681,0.02005044546549118,0.012774852083248725,0.3158674943540216,4.993350377664116e-153,NE,1,0.009418863813238448,0.010727414643184234,0.011879380417209819,0.010558464603120873,0.19586871285046378,1.4967569116884508e-58,NE,1,0.010171166804718603,0.012861425460479343,0.012873655213312223,0.0099945102352769,0.19854398021028244,4.092089479686721e-60,NE,1,0.000752302991480155,0.005293527455666463,0.0009942747961024059,0.003791540225777162,0.13445774404564187,1.0099442441744431e-27,NE,1,6,1
NGC3646,NW,NW,SE,0.0049074474245278926,0.006914007245771725,0.011365900067127151,0.01056615781906663,0.39131166736420364,1.9498414685003866e-122,NW,1,0.005465157598181542,0.009087619647787587,0.014703018599058698,0.015292844989215949,0.4500706158232739,2.3503053800306453e-163,NW,1,0.007375537837126311,0.01063629878936047,0.019862862386885245,0.02016499414466045,0.47419410965281467,4.971658210776402e-182,NW,1,0.0005577101736536491,0.003892253260105947,0.0033371185319315444,0.005667665528670453,0.33977732111311226,8.389987743723245e-92,NW,1,0.002468090412598417,0.005635109808171407,0.008496962319758094,0.01060053202508913,0.42490128675980743,5.090552741894197e-145,NW,1,0.0019103802389447682,0.00345931479505374,0.005159843787826549,0.005898351263823597,0.30126544182306386,4.059730905171469e-72,NW,1,6,1
NGC3672,SE,W,E,0.040049317529360445,0.02528867363279092,0.03287860821229603,0.03658963861031,0.24602396315480246,6.701236482837002e-88,E,1,0.0618646036531731,0.03466501555975657,0.04738454390434394,0.04888601398065068,0.284989040912753,3.5292667353590993e-118,E,1,0.07158882537981778,0.04396023620193368,0.049985430935146395,0.056906497501551453,0.29624939427364777,8.370063086362615e-128,E,1,0.02181528612381265,0.013846746221676743,0.014505935692047918,0.015167185722232517,0.25847956713966247,6.143253582156093e-97,E,1,0.031539507850457324,0.02446222994708685,0.01710682272285036,0.024451888434406637,0.29438522918352067,4.7542678419080174e-126,E,1,0.009724221726644675,0.01691234682138259,0.0026008870308024436,0.015214556561053732,0.21586170718822428,1.834578681577829e-67,E,1,6,1
NGC3675,E,W,E,0.02935573571561388,0.01895756182108386,0.008566199375898583,0.010917983700632036,0.6460742702804168,0.0,E,1,0.0382433380448211,0.023883096880890707,0.009896387671018542,0.01356583257502273,0.6695131552876644,0.0,E,1,0.04637645103586917,0.02936860333359102,0.00901055252528821,0.017268880246634626,0.6996058106431127,0.0,E,1,0.008887602329207217,0.005541115934610712,0.0013301882951199575,0.004826506183822836,0.7032069598406557,0.0,E,1,0.017020715320255293,0.010733260337150637,0.00044435314938962625,0.008735118165247581,0.7323300449459293,0.0,E,1,0.008133112991048075,0.006097259699460375,-0.0008858351457303311,0.006202815581776324,0.7360062778304985,0.0,E,1,6,1
