name,paper_label,pos_label,neg_label,g-r_pos_mean,g-r_pos_std,g-r_neg_mean,g-r_neg_std,g-r_ks_stat,g-r_ks_pval,g-r_label,g-r_score,g-i_pos_mean,g-i_pos_std,g-i_neg_mean,g-i_neg_std,g-i_ks_stat,g-i_ks_pval,g-i_label,g-i_score,g-z_pos_mean,g-z_pos_std,g-z_neg_mean,g-z_neg_std,g-z_ks_stat,g-z_ks_pval,g-z_label,g-z_score,r-i_pos_mean,r-i_pos_std,r-i_neg_mean,r-i_neg_std,r-i_ks_stat,r-i_ks_pval,r-i_label,r-i_score,r-z_pos_mean,r-z_pos_std,r-z_neg_mean,r-z_neg_std,r-z_ks_stat,r-z_ks_pval,r-z_label,r-z_score,i-z_pos_mean,i-z_pos_std,i-z_neg_mean,i-z_neg_std,i-z_ks_stat,i-z_ks_pval,i-z_label,i-z_score,total,score
NGC1073,sw,NW,SE,0.004671874766433055,0.01367578111380261,-0.00027852617802591765,0.011194957837077527,0.20113716615967178,3.423436216106974e-43,SE,0,0.0010206963920722043,0.018239216724231698,-0.006555027804512341,0.014074652649269059,0.23774728022665007,2.6213086134880565e-60,SE,0,-0.016928025678639907,0.01921348713302521,-0.02510774966992709,0.01652633454892073,0.18599327029559587,5.869943790296338e-37,SE,0,-0.0036511783743608506,0.007226539818215928,-0.006276501626486423,0.006338783939926809,0.17231780472590674,9.196093780495137e-32,SE,0,-0.021599900445072966,0.012489473659321904,-0.024829223491901177,0.012030196270511878,0.11350983350233163,5.301896121767437e-14,SE,0,-0.01794872207071211,0.012383624263442281,-0.01855272186541475,0.012199692469985307,0.03702093105694006,0.07064233393614978,SE,0,0,0
NGC1087,nw,W,E,-0.0033728446120568564,0.01544869294100976,-0.002872002525316601,0.016129244574399033,0.03801546013200522,0.00203941507630384,W,1,-0.015548275031353491,0.030429812102763305,-0.013738539073444933,0.026862367740725413,0.07824130360898425,4.556126590352431e-13,W,1,-0.015332148433931124,0.0377538527960752,-0.011983107584921302,0.031402218273381376,0.05842467525230559,1.7642017035836963e-07,W,1,-0.012175430419296637,0.0191431208870131,-0.010866536548128334,0.014908795514281517,0.050362842557788556,1.1393888717724886e-05,W,1,-0.011959303821874266,0.025474057473932714,-0.009111105059604703,0.01864553141636153,0.06677260887190602,1.2254297186326977e-09,W,1,0.00021612659742236892,0.009122979396114554,0.0017554314885236298,0.006236202961910254,0.06807332658109039,5.356269803721882e-10,W,1,6,1
NGC160,se,NW,SE,0.010511389799155816,0.013800751945889428,0.009682062495770137,0.013124519292610212,0.07642161522140754,0.00010504800029509797,SE,1,0.011955485544743379,0.01583067418644698,0.011810090569069192,0.017303946275428833,0.08186726901765419,2.4633001158531576e-05,SE,1,0.008807214923612701,0.014258560974767532,0.007743701417967862,0.013524070336229639,0.08756001431131101,4.860180035287715e-06,SE,1,0.0014440957455875646,0.002891855092273352,0.0021280280732990558,0.004806283455999129,0.06607340902712365,0.0012557891154034505,NW,-1,-0.001704174875543114,0.0021950124770702957,-0.0019383610778022744,0.0028888471752197232,0.04765723696003188,0.04267139190396781,SE,1,-0.003148270621130678,0.0030655227370589514,-0.00406638915110133,0.005462617885195456,0.09589542459388799,3.706687520108592e-07,SE,1,4,1
NGC1614,w,NW,SE,0.03238609205340453,0.03660214450947294,0.020166225297802605,0.02185034132767376,0.22291224056218337,2.4032623223521476e-14,SE,-1,0.035442161749475384,0.04097778890323387,0.024368874742405035,0.0372458585007427,0.21031115204999826,8.282669475488689e-13,SE,-1,0.038839224239421447,0.045830481052220054,0.025110870813837255,0.03679277765965429,0.21514953423762054,2.1735404743491655e-13,SE,-1,0.003056069696070854,0.004660574184845523,0.004202649444602431,0.019622549296833897,0.16301683281581958,7.428923160747353e-08,NW,1,0.006453132186016915,0.01019946495517232,0.0049446455160346466,0.021442804287977086,0.1773215072773824,3.2192065935342437e-09,SE,-1,0.0033970624899460618,0.005967794399732195,0.0007419960714322155,0.013744070913734288,0.20308081633461597,5.8158512783905285e-12,SE,-1,-4,-1
NGC1645,s,N,S,0.01634897383348562,0.019555745304676735,0.015689305645989058,0.020435756617344588,0.04848590323703446,0.1746243606423216,S,1,0.024697106118165713,0.03158573793540357,0.02215663470309003,0.029679425227781175,0.07111613876319758,0.010882662179388936,S,1,0.018788785569738252,0.03456387956940108,0.015343768920859237,0.03060487542816522,0.083832231117299,0.0014447075779590538,S,1,0.008348132284680093,0.012674735276205043,0.006467329057100969,0.009684351256360073,0.10036547163243996,6.377280583338919e-05,S,1,0.0024398117362526344,0.01610338025709191,-0.00034553672512982296,0.011167983515753835,0.11179951270449008,5.3068325628052835e-06,S,1,-0.00590832054842746,0.0055740171094173585,-0.006812865782230793,0.004364080601409252,0.0623564218586843,0.03608219695401784,S,1,6,1
NGC1677,sw,NE,SW,-0.005409322049715782,0.026605256148977068,-0.016590161286378517,0.023826755148895967,0.2681549894108949,3.948495633291912e-13,SW,1,-0.03497824470301539,0.04391265373311038,-0.06880011847854398,0.04629733332474068,0.38065639920299754,2.5291319409325656e-26,SW,1,-0.029837354142420763,0.05491525289716385,-0.08186152354517945,0.05659808580576057,0.45153448038195965,3.773665814543718e-37,SW,1,-0.0295689226532996,0.03186542102484341,-0.05220995719216545,0.028938862756913524,0.3782378225291044,5.627560775760128e-26,SW,1,-0.024428032092704978,0.04287214758576279,-0.06527136225880095,0.039907464366203155,0.433251043246156,3.2330392734260313e-34,SW,1,0.005140890560594618,0.029661240225335086,-0.013061405066635489,0.026980215337063126,0.27916389929698365,3.1484521956754597e-14,SW,1,6,1
NGC171,n,N,S,0.01190412527803574,0.011156988711541829,0.015481827571309146,0.013847560314847733,0.1355910016840588,2.2955408533301765e-21,N,1,0.016771094704665052,0.014982234427577328,0.020674731455932755,0.017199258394991004,0.12970267905074973,1.4249862873003782e-19,N,1,0.011018932511014077,0.01944293977997222,0.015657563094484354,0.023180672965454396,0.13393635875600268,7.631573849933355e-21,N,1,0.004866969426629315,0.004818419554769559,0.005192903884623609,0.004450018660224595,0.06013266559298726,0.00015103112146301663,N,1,-0.0008851927670216626,0.009616021037523596,0.00017573552317520804,0.010378026320108901,0.09263426508115104,3.4029693350412777e-10,N,1,-0.005752162193650979,0.006621461456154293,-0.005017168361448401,0.007714414090630248,0.07335289488972724,1.4871355773896787e-06,N,1,6,1
NGC177,nw,W,E,0.0210219481880345,0.024113091841558517,0.03129563281738408,0.03551037955670172,0.1390204930977463,2.710025541080521e-08,W,1,0.020516998789892694,0.02491117975862214,0.03627053283446521,0.04161087714955549,0.192292328558423,1.7116510772140193e-15,W,1,0.02644705487604402,0.03939616601016224,0.041990051435946724,0.05550036544322074,0.1515801794771752,8.85267560619034e-10,W,1,-0.0005049493981418044,0.005889610944728107,0.004974900017081146,0.0075771069756772474,0.3374811883395574,2.2349776654552176e-47,W,1,0.005425106688009518,0.017446524411590274,0.010694418618562651,0.021119960786350485,0.15557475428720063,2.801366138674718e-10,W,1,0.005930056086151323,0.017833059908523536,0.005719518601481504,0.01590395898137946,0.05197127622020326,0.1551247841000686,E,-1,4,1
NGC180,nw,E,W,0.0030733174220588006,0.005794626039725533,0.003148798798901982,0.008732258515718738,0.059642117550477596,0.00029753918637108424,E,-1,-0.0025182973090941926,0.011311986770616796,-0.004613853172223414,0.01295242059010292,0.13087588794757615,7.985933065402203e-19,W,1,-0.01918770836317679,0.013619365808350988,-0.02228513296498526,0.016257408894427606,0.10293912548028653,8.16992127371769e-12,W,1,-0.005591614731152993,0.008059827362939169,-0.007762651971125395,0.009956434388204953,0.09841238575741011,7.846750662049917e-11,W,1,-0.02226102578523559,0.010786773424305656,-0.02543393176388724,0.013668942961276565,0.11198269018619221,6.74287257811219e-14,W,1,-0.016669411054082598,0.008159508773261735,-0.01767127979276185,0.010018734095094033,0.06613594165902681,3.957571635273281e-05,W,1,4,1
NGC192,nw,NE,SW,0.006725232030927203,0.006363161662501594,0.0009534651959534111,0.008446456258128834,0.4368008374919098,2.950211836561503e-112,SW,0,0.008601685842757455,0.00952824079843396,-0.0013886101745327832,0.01712105347271939,0.5121916139992243,3.2152497187380727e-156,SW,0,0.011863588978823544,0.012876083278973592,-0.001014774021687351,0.02360326855500646,0.5165111105609569,3.5530624243110714e-159,SW,0,0.0018764538118302538,0.0034239459874165885,-0.002342075370486194,0.009219903250118044,0.5901812797451685,3.1720662680406277e-211,SW,0,0.0051383569478963415,0.0070297853469909344,-0.0019682392176407623,0.015990064393345903,0.5382583139109245,1.8572573323613387e-173,SW,0,0.0032619031360660877,0.0039233693548673424,0.0003738361528454317,0.007416127966115113,0.4025443060806581,8.407147962288782e-95,SW,0,0,0
NGC214,nw,NW,SE,0.02569898466952645,0.014361870807803701,0.02504135712310868,0.02027189693872333,0.14230920145680806,7.577724398914711e-17,SE,-1,0.036566321092269705,0.02005442305106491,0.03839855187609997,0.02902213698630446,0.12456570539689636,5.318913160169946e-13,NW,1,0.04095629465733716,0.023394370413669218,0.0438900066096624,0.036296392084830396,0.15093018219415413,6.675771011129129e-19,NW,1,0.01086733642274325,0.007225440706423341,0.013357194752991292,0.009695522769240107,0.1505747708601129,8.444342528709994e-19,NW,1,0.015257309987810703,0.010917499352966561,0.018848649486553723,0.01780650257821832,0.14223526658469793,7.926921117868909e-17,NW,1,0.004389973565067456,0.006100621461843728,0.005491454733562431,0.009081199636203914,0.0641961358259282,0.000901480618160709,NW,1,4,1
NGC217,ne,N,S,0.019231856864089004,0.023017493530187758,0.031021479889433958,0.030596792196785322,0.28899728316909806,1.4833676808387065e-55,N,1,0.026081130392623438,0.027465674308430228,0.040721767213847015,0.036024092727358833,0.30170765823522555,1.4083004902892835e-60,N,1,0.02644729125702062,0.03227594577003315,0.044116455158809194,0.043660641577459004,0.28027204174773823,3.2039183356499624e-52,N,1,0.006849273528534433,0.005985162353374879,0.009700287324413057,0.006450100137826643,0.26633685116608535,3.768741503416293e-47,N,1,0.007215434392931621,0.011550681472120704,0.01309497526937523,0.014022045054291946,0.2262878047468326,5.040787706674207e-34,N,1,0.00036616086439718743,0.007045419616078044,0.0033946879449621727,0.008866405191256442,0.1497619410546325,4.164658742437286e-15,N,1,6,1
NGC23,se,E,W,0.005966183278737509,0.017059620249052585,0.009885714020959393,0.018751412169441085,0.26133379269910634,5.0132637696917595e-25,E,1,0.009476665301587563,0.025752183176209364,0.019636577111024282,0.03355064003775415,0.33618170334037495,3.384332315302366e-41,E,1,0.010052880617021068,0.031097820041364767,0.023176029015613032,0.03996964238758597,0.4026522329105355,1.1584808392190815e-59,E,1,0.0035104820228500535,0.009018600084723641,0.009750863090064893,0.015773099328579596,0.4247184118032826,2.2295799961585744e-66,E,1,0.004086697338283561,0.014734211794403937,0.013290314994653645,0.02240711229958723,0.48500865844039276,1.630429477877283e-87,E,1,0.0005762153154335075,0.006535566660566176,0.0035394519045887523,0.007465747708905002,0.3730639394846037,7.26379071505428e-51,E,1,6,1
NGC234,nw,NW,SE,0.005130179073895846,0.011721590157889655,0.0004624710481240783,0.009722978495342139,0.2363293968776953,2.0051012739632943e-45,SE,-1,0.0035690693082707486,0.017380936848446278,-0.0017649649477514463,0.014790595436259414,0.20250273820928574,2.1757888421843397e-33,SE,-1,-0.000651683579332643,0.02185086427426991,-0.0061445412798731645,0.016832320004539457,0.18500804302346055,6.363686018725159e-28,SE,-1,-0.0015611097656250987,0.006989097804587058,-0.002227435995875525,0.006784410656519697,0.10303187663583756,6.001018003334621e-09,SE,-1,-0.005781862653228489,0.01172775950535497,-0.006607012327997243,0.009215948589600937,0.09166629361363046,3.6074658212730904e-07,SE,-1,-0.0042207528876033905,0.00764369609874512,-0.004379576332121718,0.0070689675812515744,0.04030077027990915,0.09689908257045458,SE,-1,-6,-1
NGC237,e,E,W,0.015982667430707864,0.016592334258485764,0.02819684701253784,0.016918527046794172,0.29320018441357354,6.826113180429145e-37,E,1,0.021345627108099834,0.02377455223871446,0.03937483367893536,0.02492897779892488,0.30153576492488626,5.020639628232652e-39,E,1,0.019901773962700455,0.029229970665429615,0.04384021817433743,0.030020801070963034,0.3068115589036091,2.0499481764725957e-40,E,1,0.005362959677391972,0.00900635797278971,0.01117798666639752,0.00919902886785421,0.2872002192085874,2.1920222100493253e-35,E,1,0.00391910653199259,0.014481622340658508,0.015643371161799587,0.0144894273836037,0.32609887003192445,1.3099950076003027e-45,E,1,-0.0014438531453993813,0.007426700939509655,0.004465384495402063,0.006531812742981217,0.3362024721857358,1.4199817086626994e-48,E,1,6,1
NGC2449,sw,NE,SW,0.028291479286699214,0.0162523769389076,0.015076253541227389,0.011027533299463037,0.4420905325014914,9.563476762085466e-84,SW,1,0.03855107572654499,0.021730075183984978,0.020121034037827706,0.014309604972646104,0.4466177151108658,1.7100349190496292e-85,SW,1,0.04319136973197671,0.025635838261625226,0.022252569251921275,0.01799553736259542,0.4331911619582852,1.774076071852176e-80,SW,1,0.010259596439845772,0.006011380430832445,0.005044780496600318,0.004883648806629844,0.38943025518367985,1.5968409388722824e-64,SW,1,0.014899890445277501,0.009987774385864396,0.007176315710693887,0.00873205312944911,0.36864535768645357,7.549842957088228e-58,SW,1,0.004640294005431729,0.005106217749735647,0.0021315352140935705,0.005136315887503694,0.22399741303850892,2.4338797301778602e-21,SW,1,6,1
NGC2486,n,N,S,0.0061876622062291674,0.008627461153108007,0.007022031910173559,0.009650790116273077,0.09336268934310533,9.94233606339324e-05,N,1,0.006940962472079583,0.010337527101956356,0.007663612134622354,0.011049286919838735,0.07296636742272339,0.004637199311711725,N,1,0.003836272189417837,0.009559573287611239,0.004988307473380815,0.01073297645449312,0.07569540271624664,0.002927876665437763,N,1,0.0007533002658504156,0.0026302328974591115,0.0006415802244487963,0.0028731938677504193,0.04578574428378809,0.18056496935233693,S,-1,-0.0023513900168113306,0.0035549593888262497,-0.002033724436792743,0.0027966025264542197,0.07427759901732625,0.0037289882840361266,N,1,-0.0031046902826617467,0.0033606295922823178,-0.002675304661241539,0.0022661852251609424,0.07849153896434019,0.0017974527441929457,N,1,4,1
NGC2487,sw,NW,SE,0.003565109115096231,0.0039308376712196835,0.003735737151515278,0.005445667446648711,0.06474781774846361,0.0005574723412017249,NW,0,0.003044920608227033,0.003656077254269512,0.0027403653591115177,0.011135966896131054,0.08141383553074032,4.869135626970232e-06,SE,0,0.001875592189552945,0.003973663594578974,0.0011915210002705816,0.01618584359529294,0.06976911626746055,0.00014971891067206854,SE,0,-0.0005201885068691985,0.002181005632230144,-0.0009953717924037601,0.0076632179535478994,0.03838160055423616,0.11107613183810126,SE,0,-0.0016895169255432864,0.004197221234188938,-0.0025442161512446966,0.012917610417105178,0.025728088285254556,0.5306254522291797,SE,0,-0.0011693284186740879,0.003040663792496165,-0.001548844358840936,0.00585621732784583,0.0256134224136046,0.5363589894378418,SE,0,0,0
NGC2500,nw,E,W,0.02317421628877139,0.01984630859250913,0.015565709111369813,0.014890203634300797,0.1713827222173951,2.7775991896809564e-35,W,1,0.025401467980822306,0.02417681045084866,0.015731532961067267,0.01909798899179092,0.16510176818142325,9.141516972464621e-33,W,1,-0.024733999796694515,0.03141739488943312,-0.0327064276276195,0.030067076992043747,0.10752508906073507,4.022372128225278e-14,W,1,0.0022272516920509157,0.013036382945141764,0.00016582384969745335,0.01181435527827686,0.07305804153271353,9.433283641522354e-07,W,1,-0.0479082160854659,0.026476335596008704,-0.04827213673898932,0.025935044774736064,0.02406649144148058,0.4023513498660686,W,1,-0.05013546777751682,0.026516246350437415,-0.048437960588686775,0.02549808684341066,0.036914588582848205,0.04777676623392338,E,-1,4,1
