name,x,y,a,b,theta
IC 2101,187.8999475519097,190.3437673437152,71.36395263671875,15.11196231842041,0.796161166664871
IC1683,124.49166185444855,123.26348035314108,30.925540924072266,17.8254337310791,1.4271688055513367
IC1755,150.83028922653736,151.12431111243373,50.03147888183594,12.51285171508789,1.1990253427493536
IC5376,180.21361175123977,180.2274549901864,53.61799621582031,12.939630508422852,-1.3131625259917634
MCG-02-02-030,180.06110201766134,181.54652942102794,57.1794319152832,18.358488082885742,1.3134668740645143
MCG-02-51-004,180.35818773944558,180.78917238126132,59.58270263671875,19.781293869018555,1.140676548162968
NGC1035,248.0875882102557,237.3475222056136,103.73912048339844,25.493288040161133,1.1862845217186553
NGC1056,248.34989333935337,249.00361968133282,37.00026321411133,22.578256607055664,1.1748285831997842
NGC1084,226.42491951731392,217.7756086462251,52.924495697021484,27.40347671508789,-0.7733728493255037
NGC1093,131.55944293233006,131.1361950325401,32.3387565612793,21.054994583129883,0.3957561050850493
NGC1097,601.5343377698357,608.1077956341364,35.594390869140625,32.0814323425293,0.9176477586227996
NGC1421,397.4923706610231,403.9672714635872,40.67219161987305,14.93250560760498,-1.2814071570831878
NGC157,303.67644748353985,302.07991390463627,36.913814544677734,27.619630813598633,0.9128431881469148
NGC1637,400.95963953961837,400.6290637644144,50.36343765258789,30.974515914916992,-0.5825490559142488
NGC1667,149.7865067838233,151.00732042836657,48.526123046875,29.55219078063965,1.532042900224362
NGC169,177.25768742253018,179.7625042564383,52.909080505371094,14.363360404968262,-0.1580847714332163
NGC1961,528.0927180117815,506.04499726737504,69.98995208740234,34.867794036865234,0.1335106592341084
NGC2280,302.51375999182824,301.86754125288786,71.49815368652344,22.287172317504883,1.1777081401829521
NGC2347,159.35481881977964,203.76696349525122,41.937496185302734,22.64887809753418,-1.4063944785241174
NGC24,531.1406287782802,462.9346385247358,147.3866424560547,31.254440307617188,-0.8564398860827909
NGC2403,1013.9244375301554,980.2721714231706,67.85618591308594,36.866539001464844,0.5558602010208709
NGC2410,250.12129106977233,249.306503453948,68.93354034423828,17.771942138671875,-1.1653521453339202
