name,paper_label,pos_label,neg_label,g-r_pos_mean,g-r_neg_mean,g-r_mean_diff,g-r_label,g-r_score,g-i_pos_mean,g-i_neg_mean,g-i_mean_diff,g-i_label,g-i_score,g-z_pos_mean,g-z_neg_mean,g-z_mean_diff,g-z_label,g-z_score,g-y_pos_mean,g-y_neg_mean,g-y_mean_diff,g-y_label,g-y_score,r-i_pos_mean,r-i_neg_mean,r-i_mean_diff,r-i_label,r-i_score,r-z_pos_mean,r-z_neg_mean,r-z_mean_diff,r-z_label,r-z_score,r-y_pos_mean,r-y_neg_mean,r-y_mean_diff,r-y_label,r-y_score,i-z_pos_mean,i-z_neg_mean,i-z_mean_diff,i-z_label,i-z_score,i-y_pos_mean,i-y_neg_mean,i-y_mean_diff,i-y_label,i-y_score,z-y_pos_mean,z-y_neg_mean,z-y_mean_diff,z-y_label,z-y_score,total,score,GOFHER_label
NGC210,E,E,W,0.013662059659907145,0.018589808373644375,-0.00492774871373723,E,1,0.02866480220208949,0.03689406365732492,-0.00822926145523543,E,1,0.04685116318337715,0.055050140299931466,-0.008198977116554318,E,1,0.04836842621358174,0.057009684902685806,-0.008641258689104064,E,1,0.015002742542182344,0.01830425528368055,-0.003301512741498206,E,1,0.03318910352347001,0.03646033192628709,-0.0032712284028170793,E,1,0.034706366553674595,0.038419876529041434,-0.0037135099753668396,E,1,0.01818636098128766,0.01815607664260654,3.028433868111982e-05,W,-1,0.019703624011492255,0.02011562124536088,-0.0004119972338686266,E,1,0.0015172630302045934,0.001959544602754341,-0.0004422815725497475,E,1,8,1,E
NGC2268,S,NW,SE,0.010845361532260471,0.0012438970605413665,0.009601464471719105,SE,1,0.03600916125879557,0.01908612338313316,0.016923037875662413,SE,1,0.03322161742335252,0.011400845093801851,0.02182077232955067,SE,1,0.037032529011012935,0.013055274349893222,0.02397725466111971,SE,1,0.025163799726535103,0.017842226322591796,0.007321573403943307,SE,1,0.022376255891092052,0.010156948033260485,0.012219307857831567,SE,1,0.026187167478752462,0.011811377289351856,0.014375790189400606,SE,1,-0.002787543835443052,-0.00768527828933131,0.004897734453888258,SE,1,0.0010233677522173603,-0.006030849033239938,0.0070542167854572985,SE,1,0.0038109115876604122,0.0016544292560913719,0.0021564823315690404,SE,1,10,1,SE
NGC255,NW,NW,SE,-0.03210167254409108,-0.02067290091370235,-0.011428771630388732,NW,1,-0.02818264650379985,-0.01861525490354941,-0.009567391600250441,NW,1,-0.04218420681627322,-0.03383533853963683,-0.00834886827663639,NW,1,-0.07648286333083629,-0.06666994522250815,-0.009812918108328142,NW,1,0.00391902604029123,0.0020576460101529395,0.0018613800301382909,SE,-1,-0.010082534272182133,-0.01316243762593448,0.003079903353752347,SE,-1,-0.0443811907867452,-0.045997044308805794,0.0016158535220605966,SE,-1,-0.014001560312473365,-0.01522008363608742,0.0012185233236140548,SE,-1,-0.04830021682703643,-0.04805469031895873,-0.0002455265080777008,NW,1,-0.03429865651456306,-0.03283460668287131,-0.0014640498316917522,NW,1,2,1,NW
NGC2713,N,NE,SW,0.006853752924919888,0.016766870354204426,-0.009913117429284538,NE,1,0.01186981221138481,0.026361070193933155,-0.014491257982548345,NE,1,0.027830422284142647,0.04407922991846812,-0.01624880763432547,NE,1,0.022466554146222704,0.04057313530053529,-0.018106581154312584,NE,1,0.005016059286464922,0.009594199839728729,-0.004578140553263807,NE,1,0.02097666935922276,0.027312359564263696,-0.006335690205040937,NE,1,0.015612801221302814,0.023806264946330865,-0.008193463725028051,NE,1,0.015960610072757838,0.017718159724534967,-0.0017575496517771294,NE,1,0.010596741934837893,0.014212065106602135,-0.003615323171764242,NE,1,-0.005363868137919946,-0.003506094617932831,-0.001857773519987115,NE,1,10,1,NE
NGC2748,SE,NW,SE,0.08046621142386633,0.05772857823998065,0.022737633183885678,SE,1,0.1051355816354075,0.06311456314166684,0.04202101849374065,SE,1,0.14192138867255755,0.08574811334972784,0.0561732753228297,SE,1,0.10948026839748444,0.04289170114490338,0.06658856725258105,SE,1,0.024669370211541173,0.005385984901686194,0.01928338530985498,SE,1,0.06145517724869122,0.028019535109747192,0.033435642138944024,SE,1,0.029014056973618117,-0.014836877095077267,0.043850934068695384,SE,1,0.036785807037150044,0.022633550208061,0.014152256829089042,SE,1,0.004344686762076944,-0.02022286199676346,0.024567548758840405,SE,1,-0.0324411202750731,-0.04285641220482446,0.01041529192975136,SE,1,10,1,SE
NGC2815,E,NW,SE,0.10832339180001974,0.08947082121842272,0.01885257058159702,SE,1,0.13961908716360166,0.11292604888324927,0.026693038280352396,SE,1,0.14490136701151626,0.11391252186408435,0.030988845147431915,SE,1,0.15584193111586214,0.12406033703391944,0.0317815940819427,SE,1,0.03129569536358193,0.023455227664826557,0.00784046769875537,SE,1,0.03657797521149651,0.02444170064566164,0.012136274565834874,SE,1,0.047518539315842406,0.03458951581549673,0.01292902350034568,SE,1,0.005282279847914587,0.000986472980835083,0.004295806867079504,SE,1,0.01622284395226048,0.011134288150670173,0.005088555801590306,SE,1,0.010940564104345895,0.01014781516983509,0.0007927489345108049,SE,1,10,1,SE
NGC3003,N,N,S,-0.003310481017153408,0.0015521350158304314,-0.00486261603298384,N,1,-0.025629762332266458,-0.014388704000981746,-0.011241058331284711,N,1,-0.043720636345680595,-0.02273323273657587,-0.020987403609104727,N,1,-0.09561090377307792,-0.07195934387420827,-0.023651559898869648,N,1,-0.02231928131511305,-0.01594083901681218,-0.006378442298300872,N,1,-0.04041015532852719,-0.024285367752406303,-0.016124787576120885,N,1,-0.09230042275592451,-0.0735114788900387,-0.01878894386588581,N,1,-0.018090874013414138,-0.008344528735594122,-0.009746345277820015,N,1,-0.06998114144081147,-0.05757063987322652,-0.012410501567584949,N,1,-0.05189026742739733,-0.049226111137632395,-0.002664156289764935,N,1,10,1,N
NGC3185,SW,NE,SW,0.021850519530534466,0.012740955360380139,0.009109564170154327,SW,1,0.02238608058842846,0.0071514372771401356,0.015234643311288326,SW,1,0.011961070475081215,-0.007409790040631043,0.019370860515712258,SW,1,0.019083770627870623,-0.0021551326749975567,0.02123890330286818,SW,1,0.0005355610578939937,-0.0055895180832400025,0.006125079141133996,SW,1,-0.009889449055453251,-0.02015074540101118,0.010261296345557929,SW,1,-0.0027667489026638437,-0.014896088035377696,0.012129339132713851,SW,1,-0.010425010113347245,-0.014561227317771179,0.004136217204423934,SW,1,-0.0033023099605578375,-0.009306569952137692,0.006004259991579854,SW,1,0.007122700152789408,0.005254657365633486,0.0018680427871559215,SW,1,10,1,SW
NGC3200,N,NE,SW,0.011358248508593892,0.015020587585464235,-0.0036623390768703423,NE,1,0.014367505262329949,0.01995628411722415,-0.0055887788548942,NE,1,0.008005622326411457,0.015037874309322139,-0.0070322519829106814,NE,1,0.005058799821153768,0.01365948333153573,-0.00860068351038196,NE,1,0.0030092567537360576,0.004935696531759915,-0.001926439778023857,NE,1,-0.0033526261821824337,1.7286723857903542e-05,-0.003369912906040337,NE,1,-0.006299448687440123,-0.001361104253928505,-0.004938344433511618,NE,1,-0.006361882935918491,-0.004918409807902011,-0.00144347312801648,NE,1,-0.009308705441176181,-0.00629680078568842,-0.0030119046554877614,NE,1,-0.0029468225052576894,-0.0013783909777864087,-0.0015684315274712808,NE,1,10,1,NE
NGC3370,NE,NE,SW,0.005362053467104972,0.015582297900730666,-0.010220244433625694,NE,1,0.014935340312893775,0.03334232246080834,-0.01840698214791456,NE,1,0.0067168508533232444,0.03293663857917393,-0.026219787725850683,NE,1,-0.0015674748870495006,0.028595477305667655,-0.030162952192717155,NE,1,0.009573286845788804,0.017760024560077674,-0.00818673771428887,NE,1,0.0013547973862182725,0.017354340678443263,-0.01599954329222499,NE,1,-0.006929528354154472,0.013013179404936992,-0.019942707759091464,NE,1,-0.008218489459570532,-0.0004056838816344108,-0.007812805577936122,NE,1,-0.016502815199943278,-0.004746845155140684,-0.011755970044802593,NE,1,-0.008284325740372744,-0.004341161273506273,-0.003943164466866472,NE,1,10,1,NE
NGC3430,NW,W,E,0.007273247511584671,0.016746910257053813,-0.009473662745469142,W,1,0.021399289832880655,0.03497896731772272,-0.013579677484842068,W,1,0.002417677106772042,0.01838867175335463,-0.01597099464658259,W,1,0.0002413216019805691,0.01935324258162083,-0.019111920979640262,W,1,0.014126042321295983,0.018232057060668907,-0.004106014739372924,W,1,-0.004855570404812629,0.0016417614963008188,-0.006497331901113448,W,1,-0.007031925909604102,0.0026063323245670176,-0.00963825823417112,W,1,-0.018981612726108613,-0.01659029556436809,-0.002391317161740524,W,1,-0.021157968230900086,-0.015625724736101892,-0.005532243494798195,W,1,-0.002176355504791473,0.000964570828266199,-0.003140926333057672,W,1,10,1,W
NGC3726,W,W,E,-0.0001408983019423494,-0.0002741666651507835,0.0001332683632084341,E,-1,-0.009309903934916488,-0.008552400008801043,-0.0007575039261154444,W,1,-0.0016636681791983153,-0.0028931382941798068,0.0012294701149814914,E,-1,-0.013144888392938136,-0.013568358900126361,0.0004234705071882259,E,-1,-0.00916900563297414,-0.008278233343650259,-0.0008907722893238806,W,1,-0.0015227698772559658,-0.002618971629029023,0.0010962017517730574,E,-1,-0.013003990090995786,-0.013294192234975579,0.0002902021439797932,E,-1,0.007646235755718173,0.005659261714621236,0.0019869740410969373,E,-1,-0.0038349844580216467,-0.00501595889132532,0.0011809744333036733,E,-1,-0.01148122021373982,-0.010675220605946556,-0.0008059996077932636,W,1,-4,-1,E
NGC3813,N,N,S,0.06371871464566266,0.07124884457401023,-0.007530129928347576,N,1,0.05543300573627031,0.06831519715034066,-0.012882191414070356,N,1,0.06652766342752964,0.0858517678395555,-0.019324104412025866,N,1,0.0613806971476264,0.08351211415612135,-0.022131417008494948,N,1,-0.008285708909392342,-0.0029336474236695636,-0.005352061485722778,N,1,0.0028089487818669856,0.01460292326554527,-0.011793974483678284,N,1,-0.0023380174980362502,0.012263269582111113,-0.014601287080147364,N,1,0.011094657691259328,0.017536570689214836,-0.0064419129979555075,N,1,0.005947691411356092,0.015196917005780677,-0.009249225594424586,N,1,-0.005146966279903236,-0.002339653683434158,-0.0028073125964690783,N,1,10,1,N
NGC3877,SE,NW,SE,-0.008266268655309775,-0.017414149955660863,0.009147881300351088,SE,1,-0.018260608845845166,-0.03660348415005577,0.018342875304210606,SE,1,-0.005739135538039441,-0.027517240338362295,0.021778104800322853,SE,1,-0.016461558507917178,-0.04861917299079804,0.03215761448288086,SE,1,-0.00999434019053539,-0.019189334194394912,0.009194994003859522,SE,1,0.0025271331172703336,-0.01010309038270143,0.012630223499971763,SE,1,-0.008195289852607403,-0.031205023035137183,0.02300973318252978,SE,1,0.012521473307805725,0.00908624381169348,0.0034352294961122447,SE,1,0.0017990503379279894,-0.012015688840742273,0.013814739178670262,SE,1,-0.010722422969877736,-0.02110193265243575,0.010379509682558016,SE,1,10,1,SE
NGC3887,W,W,E,0.02540070198919906,0.03217930229902874,-0.0067786003098296785,W,1,0.0298109868093262,0.03891976626338002,-0.00910877945405382,W,1,0.024208909916550076,0.03529241093363736,-0.011083501017087282,W,1,0.027280732866479696,0.04005440931880597,-0.012773676452326271,W,1,0.004410284820127141,0.006740463964351278,-0.002330179144224137,W,1,-0.001191792072648985,0.003113108634608616,-0.004304900707257601,W,1,0.001880030877280636,0.007875107019777224,-0.0059950761424965885,W,1,-0.005602076892776127,-0.0036273553297426625,-0.001974721563033464,W,1,-0.0025302539428465054,0.0011346430554259465,-0.0036648969982724516,W,1,0.003071822949929621,0.004761998385168609,-0.0016901754352389876,W,1,10,1,W
NGC3917,SE,N,S,0.040590162266820405,0.02057635485090267,0.020013807415917736,S,1,0.12310080604424652,0.0868276565059948,0.03627314953825171,S,1,0.15888032605831623,0.10947571578967896,0.04940461026863727,S,1,0.11276757324128975,0.06487192686764577,0.04789564637364398,S,1,0.08251064377742612,0.06625130165509213,0.016259342122333986,S,1,0.11829016379149583,0.0888993609387763,0.029390802852719528,S,1,0.07217741097446935,0.044295572016743105,0.027881838957726245,S,1,0.03577952001406971,0.022648059283684168,0.013131460730385545,S,1,-0.010333232802956768,-0.021955729638349023,0.011622496835392255,S,1,-0.04611275281702648,-0.04460378892203319,-0.0015089638949932899,N,-1,8,1,S
NGC4094,NW,NW,SE,-0.012514224245577403,-0.012086500358038946,-0.0004277238875384573,NW,1,-0.042934456661196066,-0.03630048185384468,-0.006633974807351388,NW,1,-0.01955787136921007,-0.004627365782359464,-0.014930505586850606,NW,1,-0.01276618073118116,0.005222079367955325,-0.017988260099136483,NW,1,-0.030420232415618663,-0.024213981495805732,-0.006206250919812931,NW,1,-0.007043647123632666,0.007459134575679482,-0.014502781699312147,NW,1,-0.0002519564856037567,0.017308579725994273,-0.01756053621159803,NW,1,0.023376585291985996,0.031673116071485215,-0.008296530779499219,NW,1,0.030168275930014907,0.0415225612218,-0.011354285291785095,NW,1,0.00679169063802891,0.00984944515031479,-0.0030577545122858806,NW,1,10,1,NW
NGC4096,NW,W,E,0.01105884463456666,0.01769509723301415,-0.00663625259844749,W,1,0.017744899629579834,0.03543494716292561,-0.017690047533345778,W,1,0.002583338650821676,0.029334010335844582,-0.026750671685022907,W,1,-0.00246955335715075,0.03470421326133673,-0.03717376661848748,W,1,0.006686054995013176,0.017739849929911462,-0.011053794934898286,W,1,-0.008475505983744983,0.01163891310283043,-0.020114419086575415,W,1,-0.013528397991717409,0.01700911602832258,-0.030537514020039992,W,1,-0.015161560978758159,-0.00610093682708103,-0.009060624151677129,W,1,-0.020214452986730587,-0.0007307339015888807,-0.019483719085141706,W,1,-0.005052892007972426,0.005370202925492149,-0.010423094933464576,W,1,10,1,W
NGC4162,W,E,W,0.030704514851072853,0.020286361276691364,0.01041815357438149,W,1,0.037349372875780384,0.02386429953913298,0.013485073336647405,W,1,0.031012166154096295,0.01612182545618519,0.014890340697911106,W,1,0.01759397943693274,0.0024037716507263477,0.015190207786206392,W,1,0.006644858024707528,0.0035779382624416176,0.00306691976226591,W,1,0.0003076513030234425,-0.004164535820506174,0.004472187123529616,W,1,-0.013110535414140114,-0.017882589625965013,0.004772054211824899,W,1,-0.0063372067216840855,-0.007742474082947791,0.0014052673612637056,W,1,-0.019755393438847642,-0.021460527888406633,0.0017051344495589912,W,1,-0.013418186717163558,-0.013718053805458841,0.0002998670882952831,W,1,10,1,W
NGC4178,SE,NW,SE,-0.027338510662434378,-0.02388840927658486,-0.0034501013858495196,NW,-1,-0.027400000147477583,-0.026443488582776023,-0.00095651156470156,NW,-1,-0.06583945104936485,-0.06540141124234515,-0.00043803980701970224,NW,-1,-0.08351058801361644,-0.07946598495438485,-0.004044603059231586,NW,-1,-6.14894850432053e-05,-0.002555079306191166,0.002493589821147961,SE,1,-0.03850094038693048,-0.041513001965760285,0.003012061578829807,SE,1,-0.056172077351182056,-0.05557757567779999,-0.0005945016733820696,NW,-1,-0.03843945090188727,-0.03895792265956912,0.0005184717576818473,SE,1,-0.05611058786613885,-0.05302249637160882,-0.003088091494530029,NW,-1,-0.01767113696425158,-0.014064573712039704,-0.0036065632522118748,NW,-1,-4,-1,NW
NGC4192,NE,NE,SW,0.005752184060159575,0.02526533995418947,-0.019513155894029896,NE,1,0.008937464897756252,0.03991262725510176,-0.030975162357345508,NE,1,0.01573017847737746,0.055324148869946355,-0.03959397039256889,NE,1,0.008100786912153029,0.05162541279577794,-0.04352462588362491,NE,1,0.003185280837596677,0.01464728730091229,-0.011462006463315614,NE,1,0.009977994417217886,0.030058808915756883,-0.020080814498538997,NE,1,0.002348602851993454,0.02636007284158847,-0.024011469989595018,NE,1,0.006792713579621208,0.015411521614844595,-0.008618808035223385,NE,1,-0.0008366779856032231,0.011712785540676179,-0.012549463526279402,NE,1,-0.007629391565224432,-0.0036987360741684147,-0.003930655491056017,NE,1,10,1,NE
NGC4220,NE,NE,SW,0.01251748674986642,0.03827358609581136,-0.025756099345944937,NE,1,0.008066051030029567,0.053826371939620477,-0.04576032090959091,NE,1,0.020162395475437137,0.0763873949663007,-0.05622499949086357,NE,1,0.01713523043955367,0.07853868972941284,-0.06140345928985917,NE,1,-0.0044514357198368526,0.015552785843809118,-0.02000422156364597,NE,1,0.007644908725570716,0.038113808870489346,-0.03046890014491863,NE,1,0.00461774368968725,0.04026510363360149,-0.035647359943914235,NE,1,0.012096344445407569,0.02256102302668023,-0.010464678581272662,NE,1,0.009069179409524102,0.02471231778979237,-0.01564313838026827,NE,1,-0.0030271650358834664,0.0021512947631121423,-0.005178459798995609,NE,1,10,1,NE
NGC4274,NE,N,S,0.021143807476176387,0.028640118001096913,-0.007496310524920526,N,1,0.028684391182873338,0.04124899729359688,-0.01256460611072354,N,1,0.03422625457080121,0.04936818222060713,-0.015141927649805924,N,1,0.029363484949351766,0.04815239495758633,-0.018788910008234565,N,1,0.007540583706696949,0.012608879292499967,-0.005068295585803018,N,1,0.01308244709462482,0.020728064219510223,-0.007645617124885403,N,1,0.008219677473175379,0.019512276956489417,-0.011292599483314038,N,1,0.0055418633879278706,0.008119184927010255,-0.0025773215390823842,N,1,0.0006790937664784287,0.006903397663989451,-0.006224303897511022,N,1,-0.004862769621449442,-0.0012157872630208038,-0.003646982358428638,N,1,10,1,N
NGC4579,NW,N,S,0.009133225217593029,0.011322543944043039,-0.0021893187264500104,N,1,0.012413279337384618,0.016284469340595478,-0.0038711900032108604,N,1,0.024696255522723816,0.030003517577437588,-0.005307262054713772,N,1,0.011697706466875863,0.017422317206997245,-0.005724610740121382,N,1,0.003280054119791589,0.004961925396552441,-0.0016818712767608518,N,1,0.015563030305130785,0.018680973633394552,-0.0031179433282637666,N,1,0.0025644812492828352,0.006099773262954208,-0.003535292013671373,N,1,0.012282976185339196,0.01371904823684211,-0.001436072051502913,N,1,-0.0007155728705087539,0.001137847866401767,-0.0018534207369105208,N,1,-0.012998549055847951,-0.012581200370440342,-0.0004173486854076088,N,1,10,1,N
NGC4586,NE,NE,SW,0.030240919412360675,0.06991534636742253,-0.03967442695506185,NE,1,0.03719884848897274,0.089852541919691,-0.05265369343071826,NE,1,0.05411678305180763,0.11550453918795466,-0.061387756136147026,NE,1,0.0551727336295251,0.11624592012851291,-0.06107318649898781,NE,1,0.006957929076612065,0.019937195552268465,-0.0129792664756564,NE,1,0.023875863639446958,0.04558919282053212,-0.021713329181085164,NE,1,0.024931814217164425,0.04633057376109038,-0.021398759543925953,NE,1,0.016917934562834892,0.025651997268263657,-0.008734062705428765,NE,1,0.01797388514055236,0.02639337820882191,-0.00841949306826955,NE,1,0.0010559505777174663,0.0007413809405582536,0.00031456963715921266,SW,-1,8,1,NE
NGC4593,NW,N,S,0.0007208794211944689,0.00046416413671299307,0.0002567152844814758,S,-1,-0.015040901976218183,-0.01486927640100884,-0.0001716255752093436,N,1,-0.021323183894349368,-0.020641083633016973,-0.0006821002613323947,N,1,-0.018600075816808108,-0.017618518341172115,-0.0009815574756359934,N,1,-0.01576178139741265,-0.015333440537721833,-0.0004283408596908178,N,1,-0.02204406331554384,-0.021105247769729968,-0.0009388155458138724,N,1,-0.019320955238002577,-0.01808268247788511,-0.0012382727601174676,N,1,-0.006282281918131187,-0.0057718072320081335,-0.0005104746861230537,N,1,-0.0035591738405899237,-0.0027492419401632766,-0.0008099319004266472,N,1,0.0027231080775412635,0.0030225652918448574,-0.0002994572143035939,N,1,8,1,N
