name,x,y,a,b,theta
IC1683,76.57411751,76.22629328,62.994630799999996,36.18235296999999,1.296511409
IC1755,93.34574387,93.68800655,83.71759355,23.82980534,1.124852359
IC2101,114.6337465,110.9089032,115.0783036,26.079349165,0.9997895376
IC5376,110.7901562,111.1593851,94.6248677,28.956558455,-1.5048161
NGC1035,155.4729625,151.4943795,182.17319195,47.41846108,0.9935041201
NGC1056,153.6561989,154.0036527,72.8233501,41.44569121,1.159574295
NGC1084,137.4316767,137.2428619,134.3987493,78.79033655,-0.8757227553
NGC1093,81.37855214,80.78750008,62.77667165,37.836820795,0.3179102453
NGC157,187.7548562,187.3377245,187.70004245,71.6566223,-0.9962219639
NGC1667,91.6727137,92.50275282,79.63429195,54.44624435,1.502616894
NGC169,110.4641909,110.7584796,77.98368785,33.4656804,-0.02257063213
NGC2347,99.4160073,126.85849579999999,72.30171595,44.49774954,-1.471979033
NGC2410,154.3745804,154.1825148,120.1470688,41.22806761,-0.9652318679
NGC2639,74.93841584,74.1262251,68.05562185,35.029865205,0.7812429438
NGC2683,304.7957797,304.9516222,418.4784929,117.32533395,-0.8380477553
NGC2742,217.3329992,219.886275,206.30067605,101.0274635,-0.08206359718
NGC2775,186.2921227,187.8228215,103.57082095,86.8038083,1.201923773
NGC2841,310.55981,312.0017798,153.04974885,80.8691078,1.082883615
NGC2903,311.2143878,301.5989261,17.604968005,12.35045936,-1.074896546
NGC3160,79.30816228,81.43620695,83.6934484,24.127614265,0.8634219994
NGC3198,375.2085989,375.8374219,336.48166025,116.09855735,-0.8742770142
NGC3227,249.1787858,250.2991004,199.12198655,86.91053625,1.089079417
NGC3310,124.8060965,120.5351556,63.9959362,62.16466265,-0.8133782814
NGC3368,249.6832408,249.699647,147.67745145,101.9062006,0.9069300561
NGC3521,373.1492068,374.4208186,370.35223145,198.6334066,1.247860852
NGC3623,375.0012952,373.9580837,437.08609465,160.160136,1.407111396
NGC3627,375.2358553,373.6590859,191.67984325,85.82923525,1.23836005
NGC3646,249.3126438,249.2280085,111.65142575,62.0875644,-0.7104772577
NGC3672,313.579514,312.1821462,198.26239295,81.0120996,-1.454680375
NGC3675,313.1508751,312.1627124,217.0026559,104.44084365,1.565005227
NGC3718,496.1304473,502.9498769,207.8120203,119.15411645,-1.144157078
NGC3815,123.6308406,123.8561386,82.1906535,34.700768305,-0.3611091727
NGC3900,187.3785106,186.8996539,115.20702375,67.4290273,-1.566769216
NGC3949,187.5814257,186.5871608,138.3694109,80.8885371,0.5646677927
NGC4062,311.2413541,312.1579329,147.15666845,82.1910509,0.2504467895
NGC4088,375.4963812,378.7932888,412.177892,165.0103942,-0.6549715853
NGC4293,220.9134898,222.1173365,236.1212136,70.36367875,-0.2037503193
NGC4310,92.89782081,92.12656398,83.75799665,36.248789895,1.190244225
NGC4414,217.6371855,216.8280278,154.1451588,86.9954347,1.197072682
NGC4424,186.7618216,185.6572629,128.7929003,52.5527655,0.1566282924
NGC4450,313.460229,312.3035748,162.31488815,96.6171222,-1.504269914
NGC4451,56.04164946,58.60185685,58.292705600000005,32.106968560000006,1.206116493
NGC4501,374.8948298,373.0336311,242.7078567,122.1089254,0.9032785021
NGC4527,435.9889286,435.4808922,250.5679711,74.91643575,-0.3941981151
NGC4569,434.8078143,436.8660106,510.184915,216.9866732,-1.195041346
NGC4580,123.8440411,124.8124847,105.58806185,72.2556943,1.061384811
NGC4625,155.4749006,155.3275219,70.7380405,64.0290266,-1.247805833
