name,x,y,a,b,theta
IC750,187.7898652,187.5340502,127.0844594,47.54324058,-0.870833743
NGC1309,124.5852467,125.4952099,85.5164275,74.33363235,-1.449804614
NGC1324,186.1302356,187.5202524,147.38360675,45.26244618,0.8724058234
NGC2268,155.6754761,157.2623478,117.3659301,62.7434868,-0.4825887543
NGC2713,186.7769359,186.8323682,106.6139587,68.5763057,0.4791467371
NGC3003,290.8858351,281.1467091,198.08233245,58.58997885,-0.1804883935
NGC3185,124.8828981,124.8676656,141.11524385,75.2376843,0.5569987276
NGC3370,218.2296424,218.2412806,113.35473345,64.89961905,0.9887553406
NGC3430,217.343819,217.1147515,155.82061545,83.86955125,-0.9852043409
NGC3726,467.9882839,467.951893,333.0918185,183.9082502,-1.372019422
NGC3813,156.7564199,153.2847073,133.04302125,57.54555525,-0.119054766
NGC3877,278.9844698,283.6616917,302.52824305,70.9535024,-0.9584492856
NGC3917,310.9788252,312.1779023,266.73161045,70.5428162,-0.2308888034
NGC4096,372.4252215,373.1250883,483.8753949,135.20627515,-1.232638239
NGC4162,185.5753217,186.968375,112.49866955,74.1853189,1.375836914
NGC4178,314.2802541,307.2900343,167.22779775,46.62037668,-0.9848911476
NGC4192,437.019593,434.7603519,560.8441445,142.19053355,1.070943909
NGC4220,189.168402,185.8462627,161.9921984,53.5415958,0.8130398695
NGC4274,187.160757,188.4026528,118.13428515,90.17451005,-0.04426021285
NGC4579,311.3133955,311.1473142,127.5511411,81.46120565,-0.4645280832
NGC4586,250.1811019,248.4789819,208.34909735,78.03813805,0.4635167361
NGC4602,246.5360616,252.2112072,125.12140805,53.42105835,0.4205924409
NGC470,154.2345777,154.6295723,150.62076125,99.26400285,1.281972544
NGC4771,249.7305106,248.4222795,201.7890273,51.15037245,0.7701277969
NGC4800,60.65740187,62.33975872,46.95078261,34.89371644,-1.049280001
NGC4845,218.4652594,218.9108489,254.1359202,73.6973439,-0.2639597432
NGC5443,187.2507393,186.9391481,153.76781215,55.655688,-0.8517647145
NGC5522,125.301464,124.7798654,93.8860552,27.58604823,-0.6548799496
NGC5533,124.9350443,124.7755911,79.27958335,49.993460515,-1.090692245
NGC5559,124.6754858,124.5669322,80.8706793,23.91867972,-0.5079294172
NGC5587,122.7570186,123.922307,112.5554798,40.33618037,1.27775182
NGC5616,156.2965491,154.3567837,129.90592655,28.86367491,1.176308397
NGC5656,124.8625908,124.6620605,63.21633455,42.662062635,-0.6301123586
NGC5676,187.4003194,187.4647745,153.47670025,74.6587663,-0.781895421
NGC5690,189.1637688,194.0412334,254.09184425,79.8016863,0.9028372816
NGC5750,124.7737875,123.1227602,125.01282505,91.670747,-0.3027985085
NGC716,123.6159907,123.1730947,74.1504944,41.178237025,-0.5147252429
NGC7448,123.4835062,124.0451035,102.42918795,49.417052045,1.396540212
NGC7721,185.7357033,186.4433098,92.0833033,49.169891805,-1.383686865
NGC779,175.9485716,179.4324944,158.26873865,54.5286059,1.235859923
NGC787,92.66394105,93.53047323,66.96753525,55.0787115,-0.1769457813
