name,paper_label,pos_label,neg_label,g-r_pos_mean,g-r_neg_mean,g-r_mean_diff,g-r_mannwhitneyu_stat,g-r_mannwhitneyu_pval,g-r_wasserstein_distance,g-r_mean_wasserstein_distance,g-r_wasserstein_distance_confidence_interval_lower,g-r_wasserstein_distance_confidence_interval_lower,g-r_laplace_smoothed_kld,g-r_label,g-r_score,g-i_pos_mean,g-i_neg_mean,g-i_mean_diff,g-i_mannwhitneyu_stat,g-i_mannwhitneyu_pval,g-i_wasserstein_distance,g-i_mean_wasserstein_distance,g-i_wasserstein_distance_confidence_interval_lower,g-i_wasserstein_distance_confidence_interval_lower,g-i_laplace_smoothed_kld,g-i_label,g-i_score,g-z_pos_mean,g-z_neg_mean,g-z_mean_diff,g-z_mannwhitneyu_stat,g-z_mannwhitneyu_pval,g-z_wasserstein_distance,g-z_mean_wasserstein_distance,g-z_wasserstein_distance_confidence_interval_lower,g-z_wasserstein_distance_confidence_interval_lower,g-z_laplace_smoothed_kld,g-z_label,g-z_score,r-i_pos_mean,r-i_neg_mean,r-i_mean_diff,r-i_mannwhitneyu_stat,r-i_mannwhitneyu_pval,r-i_wasserstein_distance,r-i_mean_wasserstein_distance,r-i_wasserstein_distance_confidence_interval_lower,r-i_wasserstein_distance_confidence_interval_lower,r-i_laplace_smoothed_kld,r-i_label,r-i_score,r-z_pos_mean,r-z_neg_mean,r-z_mean_diff,r-z_mannwhitneyu_stat,r-z_mannwhitneyu_pval,r-z_wasserstein_distance,r-z_mean_wasserstein_distance,r-z_wasserstein_distance_confidence_interval_lower,r-z_wasserstein_distance_confidence_interval_lower,r-z_laplace_smoothed_kld,r-z_label,r-z_score,i-z_pos_mean,i-z_neg_mean,i-z_mean_diff,i-z_mannwhitneyu_stat,i-z_mannwhitneyu_pval,i-z_wasserstein_distance,i-z_mean_wasserstein_distance,i-z_wasserstein_distance_confidence_interval_lower,i-z_wasserstein_distance_confidence_interval_lower,i-z_laplace_smoothed_kld,i-z_label,i-z_score,total,score,GOFHER_label
IC1683,W,E,W,0.001609733842804821,0.0011617287401100597,0.00044800510269476135,6333708.0,0.34051705539964183,0.000666373433531138,0.00067368323715224,0.0005080866054563577,0.0008403905224115667,inf,W,1,0.0007489300038116206,0.0003029671336801568,0.0004459628701314638,6269910.0,0.09259114496800076,0.0008522397668382963,0.0008604186574482251,0.0006964258001045434,0.0010331635863564405,inf,W,1,-0.007850841069523738,-0.009020178597021311,0.0011693375274975729,6588995.0,0.04965859985562692,0.0012827205155213311,0.0013076776720264104,0.001074312712054688,0.0015775293867324777,inf,W,1,-0.0008608038389932005,-0.0008587616064299029,-2.0422325632975637e-06,6363152.0,0.5373559398681835,0.0002273123889327532,0.00025901505982290756,0.00018013205698479343,0.00035564896259414753,inf,E,-1,-0.009460574912328561,-0.010181907337131368,0.0007213324248028074,6746161.0,0.00017117977677905583,0.0007250284573536694,0.0007428376117319887,0.0004995331080993963,0.0010154937821034503,inf,W,1,-0.00859977107333536,-0.009323145730701468,0.0007233746573661083,6859547.0,4.3422254921091837e-07,0.0007233746573661081,0.0007255776903148796,0.0005037610071926159,0.0009457457968752499,inf,W,1,4,1,W
IC1755,SW,NE,SW,0.006536689906106041,0.00564084500932559,0.0008958448967804509,5510202.0,8.97893200789524e-17,0.0009338089738491443,0.0009444451722069901,0.0007485975603225377,0.0011385089536978298,inf,SW,1,0.009040935963766846,0.008378872432900414,0.0006620635308664316,5340004.0,2.8036841553968287e-09,0.0007773752476202221,0.0008381225349606791,0.0006188672387214269,0.001086178425620657,inf,SW,1,0.004844866394795478,0.003910838640003843,0.000934027754791635,5388176.0,3.718820557374513e-11,0.0011316014909215103,0.0011918509700722354,0.0008830101918124967,0.0014801207526492163,inf,SW,1,0.0025042460576608066,0.0027380274235748237,-0.00023378136591401715,4961261.0,0.5106095032177966,0.00040113598033851344,0.00042381706221699246,0.00028477190841356915,0.0005745311947829506,inf,NE,-1,-0.0016918235113105617,-0.0017300063693217482,3.818285801118651e-05,5127123.0,0.0029562338217222358,0.0006845040068257533,0.0007243134623405014,0.0005233243537780635,0.0009360371406639209,inf,SW,1,-0.004196069568971369,-0.004468033792896572,0.00027196422392520257,5111151.0,0.005970694106609273,0.00028300294307823733,0.00032352330391644804,0.0001681156728996329,0.0004972074290525952,inf,SW,1,4,1,SW
IC2101,NE,NE,SW,0.001739297748167875,0.0012104917497842147,0.0005288059983836603,12741895.0,1.41587833383526e-34,0.0012697140201653908,0.0012823543607793618,0.0011056050193051234,0.0014468946849204474,inf,SW,-1,3.746132676703557e-06,-0.0002845969675134524,0.00028834310019015596,12451083.0,7.932018384142434e-24,0.0019021091196652596,0.0019288156179329788,0.0016828012679706269,0.0022149101805083817,inf,SW,-1,-0.02470446749845002,-0.021027991741798816,-0.0036764757566512055,9971851.0,3.758558619474405e-18,0.0037071499333047476,0.0037143505112432534,0.0029222259930656224,0.004621968070845976,inf,NE,1,-0.0017355516154911707,-0.0014950887172976673,-0.0002404628981935034,11208156.0,0.5065295378893363,0.0007518439018467558,0.0007605568484560799,0.0006130822199508934,0.0009252216302810545,inf,NE,1,-0.026443765246617897,-0.022238483491583028,-0.00420528175503487,9472577.0,1.2052609648246967e-35,0.004205281755034868,0.004260120301365578,0.0034841804419050446,0.005049044486702146,inf,NE,1,-0.024708213631126727,-0.020743394774285363,-0.003964818856841364,9393798.0,5.7465063090341485e-39,0.003978344201400971,0.004000556081169947,0.003347909060503499,0.004726531644460172,inf,NE,1,2,1,NE
IC5376,W,W,E,0.003634777167465734,0.006526469888863503,-0.0028916927213977687,5553374.0,8.071528823702732e-228,0.002891692721397769,0.0028868638282477173,0.0026788489926411257,0.0030842636956050825,inf,W,1,0.0060933658413425676,0.010323260853637335,-0.004229895012294768,5871467.0,7.647474087553894e-191,0.004229895012294767,0.0042310962918731595,0.0038078614441906748,0.004651944813898612,inf,W,1,0.0038335975988574396,0.009315303745287152,-0.005481706146429712,5611325.0,7.747673989525097e-221,0.005481706146429713,0.005471769700340165,0.004954787909284234,0.006016711071791846,inf,W,1,0.002458588673876835,0.003796790964773832,-0.0013382022908969972,6976836.0,5.476405367641314e-88,0.0013382022908969983,0.0013371838135771154,0.0010833239050648848,0.0015910160386574442,inf,W,1,0.00019882043139170602,0.0027888338564236496,-0.0025900134250319436,6381682.0,2.0218995206215385e-138,0.002590013425031945,0.0025919276034672123,0.002197445540952137,0.002961911723331016,inf,W,1,-0.002259768242485129,-0.001007957108350183,-0.0012518111341349458,6569929.0,3.1993785517843856e-121,0.0012840200208354233,0.001284219890374687,0.0011688475378876678,0.0014052913967793352,inf,W,1,6,1,W
NGC1035,NE,NE,SW,-0.0052755920840255035,-0.004570682930156571,-0.0007049091538689324,73963666.0,1.1954246107004616e-169,0.0010279448247899265,0.001054400771478701,0.0009711101761643523,0.001161325109819944,inf,NE,1,-0.026337926866159385,-0.022432216411359653,-0.0039057104547997323,72617484.0,7.952025610286048e-196,0.004362482511246694,0.00445666216920309,0.004155038579876624,0.004745264802528162,inf,NE,1,-0.005332054081435273,-0.004697849138194104,-0.0006342049432411685,78543005.0,8.838635023308835e-95,0.000651089957729789,0.0006623000918396247,0.0005861599192394357,0.0007387663014569469,inf,NE,1,-0.02106233478213388,-0.01786153348120308,-0.0032008013009308008,72513821.0,6.399620763782201e-198,0.00339226266272241,0.003476059713343332,0.0032434952338587027,0.00376233459479586,inf,NE,1,-5.6461997409770045e-05,-0.00012716620803753374,7.07042106277637e-05,99944299.0,3.182597477913933e-36,0.0005426894522233443,0.0005699199709754425,0.0004853354356877477,0.00068651358598601,inf,SW,-1,0.02100587278472411,0.017734367273165547,0.003271505511558564,110694391.0,3.81674182451787e-188,0.003914409868693556,0.004011634466404175,0.0037489122599389385,0.004270202806016023,inf,SW,-1,2,1,NE
NGC1056,SW,NE,SW,0.011049973564141061,0.0038551617473290326,0.007194811816812028,18699322.0,0.0,0.007214045253618189,0.007238355481102615,0.006564938325343296,0.00789777763422002,inf,SW,1,0.017831418066461914,0.007496870307396265,0.01033454775906565,18747637.0,0.0,0.010364217652963846,0.010371868647143977,0.009259530114773812,0.011485603604249071,inf,SW,1,0.019095682078766878,0.005263685421050172,0.013831996657716707,19147215.0,0.0,0.01384924541728437,0.013839561495487915,0.012602111635714551,0.015128209952455025,inf,SW,1,0.006781444502320852,0.0036417085600672326,0.003139735942253619,16850590.0,0.0,0.0031411554053347446,0.0031653460262120797,0.0028061801671622638,0.0036068481225389926,inf,SW,1,0.008045708514625816,0.0014085236737211388,0.0066371848409046775,18128017.0,0.0,0.006637184840904677,0.006626457069093683,0.006031271387768345,0.007231769153522751,inf,SW,1,0.0012642640123049637,-0.0022331848863460933,0.003497448898651057,17000684.0,0.0,0.0034974488986510574,0.0034886683722705997,0.0032828634707114277,0.003692489990988895,inf,SW,1,6,1,SW
NGC1084,SE,NW,SE,0.02183122140957211,0.019461069894455972,0.002370151515116138,138383976.0,0.9644853614805123,0.0034820556175985157,0.003487954021177858,0.003215150242332704,0.0037687097910966915,inf,SE,1,0.026207658612331836,0.023085466472870343,0.0031221921394614938,136636118.0,0.051044680735202255,0.005457908265154765,0.005475916716361859,0.005162661869502596,0.005792289982266964,inf,SE,1,0.030490576712954923,0.02500743812230315,0.0054831385906517725,144896094.0,7.444240707625567e-14,0.0062745777397657495,0.006282865709409181,0.005815684670130057,0.006764136089944426,inf,SE,1,0.004376437202759723,0.003624396578414378,0.0007520406243453448,145117540.0,1.0535039636104452e-14,0.0015608291881651153,0.0015667928403382955,0.0014363457708847318,0.0017013748637540866,inf,SE,1,0.008659355303382812,0.005546368227847183,0.003112987075535629,156251798.0,6.621286960929459e-93,0.003455060731985791,0.0034534746142463268,0.0032278284455719247,0.0036807962006383684,inf,SE,1,0.004282918100623088,0.0019219716494328057,0.0023609464511902822,161425596.0,4.807396287068509e-153,0.0023619680634009827,0.002363882668356422,0.0022122160438087057,0.002529141105745525,inf,SE,1,6,1,SE
NGC1093,N,N,S,0.014445588946848806,0.015624318786855261,-0.001178729840006455,6416394.0,6.375741571928026e-09,0.00159321269461029,0.0016463284113604347,0.0012006588466823736,0.0022238951134215218,inf,N,1,0.01063040317511991,0.012134801509589883,-0.001504398334469973,6219181.0,2.2450945540355713e-15,0.002494237820735298,0.0025303554554670393,0.0019325076329435506,0.0031813919241434996,inf,N,1,0.0025294706950715557,0.004645818226446736,-0.00211634753137518,6228515.0,5.0108604831140815e-15,0.0031522005422788208,0.003171790116772484,0.0023650398578503925,0.003991376201158824,inf,N,1,-0.0038151857717288974,-0.003489517277265379,-0.0003256684944635182,6712175.0,0.008629386369723971,0.0004478469124092806,0.00047051499313948797,0.000261653080023898,0.000695633291922283,inf,N,1,-0.01191611825177725,-0.010978500560408526,-0.0009376176913687244,6336176.0,2.5740554041428507e-11,0.0012952102798010163,0.0013199726553344512,0.0009708197733911987,0.0016766283681724436,inf,N,1,-0.008100932480048353,-0.007488983283143147,-0.0006119491969052062,6550054.0,1.2453191844626772e-05,0.0007141773834271465,0.0007567799219198631,0.00046423974091570083,0.0010557669332642134,inf,N,1,6,1,N
NGC157,SE,NW,SE,0.03334826949455588,0.027614723191873317,0.005733546302682566,270125987.0,5.890114424149916e-307,0.005899415778380554,0.005908907189246605,0.00556906505763529,0.006241899684021469,inf,SE,1,0.027777607809591646,0.02241373245681753,0.005363875352774116,269886562.0,7.42322249976402e-304,0.005885563100730246,0.005893454541961786,0.005526577292070725,0.006240991108747329,inf,SE,1,0.023787145369051268,0.01823395291678524,0.005553192452266029,264307289.0,4.349575637976878e-236,0.006043365089728001,0.006034806890189817,0.005676962968618364,0.006404508822045812,inf,SE,1,-0.0055706616849642366,-0.0052009907350557836,-0.000369670949908453,211621703.0,3.096407043085929e-20,0.0005244299198837947,0.0005519987242279809,0.0004722583582162233,0.0006388803354510269,inf,NW,-1,-0.009561124125504614,-0.009380770275088077,-0.00018035385041653695,210870938.0,9.760199323340895e-23,0.0011639725487842796,0.0011789777363548585,0.0010124932753783982,0.0013551779493352644,inf,NW,-1,-0.003990462440540378,-0.004179779540032295,0.00018931709949191692,218646633.0,0.00030371240911619045,0.0004745532330858262,0.0004833085755886488,0.0003868459396909254,0.0005817017606231475,inf,SE,1,2,1,SE
NGC1667,E,E,W,0.018243353118895547,0.024989778975865573,-0.0067464258569700265,15517825.0,2.3204498411820624e-245,0.006753429925690876,0.006757751290375552,0.006259699364990135,0.007214670186274259,inf,E,1,0.020557004042353243,0.028981969927731357,-0.008424965885378114,15409063.0,2.6613789745648503e-252,0.008432858235729212,0.008430855178636634,0.007817877239997575,0.009065750721597767,inf,E,1,0.015271606040846888,0.024415643671694603,-0.009144037630847715,14754585.0,4.006074595309822e-296,0.009144942126161138,0.009136066875172703,0.008578990947757097,0.009704783985815233,inf,E,1,0.002313650923457698,0.003992190951865779,-0.0016785400284080815,16875684.0,6.485572179044523e-167,0.0018296924556204215,0.0018347945498492098,0.0016915634063888049,0.0019801808002613296,inf,E,1,-0.002971747078048657,-0.00057413530417097,-0.0023976117738776868,16594576.0,6.582606079061171e-182,0.002578483782879994,0.002584310347054798,0.002408983239785095,0.00275472297095063,inf,E,1,-0.005285398001506354,-0.00456632625603675,-0.0007190717454696044,21515229.0,2.497508292033804e-13,0.000719071745469605,0.000717836031982929,0.0005489836417576987,0.0008989651217777676,inf,E,1,6,1,E
