name,paper_label,pos_label,neg_label,g-r_pos_mean,g-r_neg_mean,g-r_mean_diff,g-r_mannwhitneyu_stat,g-r_mannwhitneyu_pval,g-r_wasserstein_distance,g-r_mean_wasserstein_distance,g-r_wasserstein_distance_confidence_interval_lower,g-r_wasserstein_distance_confidence_interval_lower,g-r_laplace_smoothed_kld,g-r_label,g-r_score,g-i_pos_mean,g-i_neg_mean,g-i_mean_diff,g-i_mannwhitneyu_stat,g-i_mannwhitneyu_pval,g-i_wasserstein_distance,g-i_mean_wasserstein_distance,g-i_wasserstein_distance_confidence_interval_lower,g-i_wasserstein_distance_confidence_interval_lower,g-i_laplace_smoothed_kld,g-i_label,g-i_score,g-z_pos_mean,g-z_neg_mean,g-z_mean_diff,g-z_mannwhitneyu_stat,g-z_mannwhitneyu_pval,g-z_wasserstein_distance,g-z_mean_wasserstein_distance,g-z_wasserstein_distance_confidence_interval_lower,g-z_wasserstein_distance_confidence_interval_lower,g-z_laplace_smoothed_kld,g-z_label,g-z_score,r-i_pos_mean,r-i_neg_mean,r-i_mean_diff,r-i_mannwhitneyu_stat,r-i_mannwhitneyu_pval,r-i_wasserstein_distance,r-i_mean_wasserstein_distance,r-i_wasserstein_distance_confidence_interval_lower,r-i_wasserstein_distance_confidence_interval_lower,r-i_laplace_smoothed_kld,r-i_label,r-i_score,r-z_pos_mean,r-z_neg_mean,r-z_mean_diff,r-z_mannwhitneyu_stat,r-z_mannwhitneyu_pval,r-z_wasserstein_distance,r-z_mean_wasserstein_distance,r-z_wasserstein_distance_confidence_interval_lower,r-z_wasserstein_distance_confidence_interval_lower,r-z_laplace_smoothed_kld,r-z_label,r-z_score,i-z_pos_mean,i-z_neg_mean,i-z_mean_diff,i-z_mannwhitneyu_stat,i-z_mannwhitneyu_pval,i-z_wasserstein_distance,i-z_mean_wasserstein_distance,i-z_wasserstein_distance_confidence_interval_lower,i-z_wasserstein_distance_confidence_interval_lower,i-z_laplace_smoothed_kld,i-z_label,i-z_score,total,score,GOFHER_label
IC750,SE,NW,SE,0.009515933950736556,0.008000800161924755,0.0015151337888118007,59200168.0,5.871662046997231e-307,0.002830302626079872,0.0028570611691507183,0.002636253109494044,0.0031435604168394598,inf,SE,1,0.014615167994760009,0.011319344908283879,0.00329582308647613,62287830.0,0.0,0.004213527659516414,0.004276236224628386,0.004043745674629715,0.004549134167858326,inf,SE,1,0.011750581482679729,0.0063607657864956845,0.0053898156961840445,62959768.0,0.0,0.005969863253351354,0.006012477426637516,0.005634597867733949,0.006423385448908823,inf,SE,1,0.005099234044023448,0.003318544746359124,0.0017806892976643244,60927989.0,0.0,0.0017913079252687859,0.0018055667296981066,0.001632243316904672,0.0020167425588688143,inf,SE,1,0.0022346475319431724,-0.0016400343754290718,0.0038746819073722442,61509706.0,0.0,0.00387789618196011,0.0038792602128008094,0.0035672605075425024,0.004214066938121653,inf,SE,1,-0.0028645865120802767,-0.004958579121788196,0.0020939926097079194,56339295.0,4.245587820527767e-196,0.0020955380539159716,0.0020972599196576783,0.0019343220349119473,0.0022629775348135084,inf,SE,1,6,1,SE
NGC1309,SW,W,E,0.01622048911030412,0.011430500645670586,0.004789988464633535,65165599.0,2.3211406969847e-310,0.004813854760850532,0.00481337750052075,0.0045084222797360666,0.005093569861589347,inf,E,-1,0.02558207666923529,0.01891659299808229,0.006665483671153001,65594876.0,0.0,0.0067367630708363435,0.0067412925638969355,0.006355853309885381,0.007177717809836931,inf,E,-1,0.023504525576000506,0.01697625207850274,0.006528273497497766,63330567.0,5.1534931976890126e-241,0.006590449775840321,0.006587850915791518,0.006127216736345284,0.007081751050347681,inf,E,-1,0.009361587558931172,0.0074860923524117055,0.001875495206519466,62399725.0,3.314663860192594e-209,0.002306578528579498,0.0023066410886459577,0.002164174282003375,0.0024451237976715447,inf,E,-1,0.007284036465696385,0.005545751432832153,0.0017382850328642322,58292849.0,6.326913707052216e-96,0.0022536967743962137,0.0022561928209719547,0.0020796527494089034,0.002441445695429067,inf,E,-1,-0.0020775510932347853,-0.0019403409195795525,-0.0001372101736552328,49651961.0,0.66171817927108,0.0001830074261304835,0.00020424147623555368,0.00014298075258250116,0.00027705660332371664,inf,W,1,-4,-1,E
NGC1324,SW,NE,SW,0.005980510327079264,0.002735486488005758,0.0032450238390735065,76187108.0,0.0,0.003245023839073507,0.0032485106614690857,0.0031112961271424146,0.003378643194183901,inf,SW,1,0.010712090614177954,0.00535244313773271,0.005359647476445244,80468602.0,0.0,0.005359647476445245,0.0053608177298468005,0.0051701326247226434,0.0055659385797366765,inf,SW,1,0.004525773548896184,-0.0027215876855220663,0.00724736123441825,79766204.0,0.0,0.0072473612344182495,0.00725422600259933,0.006973039540693348,0.007526332462323256,inf,SW,1,0.004731580287098689,0.0026169566497269516,0.002114623637371738,75254978.0,0.0,0.002114623637371738,0.002113823925748906,0.0020316607661987826,0.002205174853039867,inf,SW,1,-0.001454736778183081,-0.005457074173527823,0.004002337395344742,75699844.0,0.0,0.004002337395344743,0.003999133641521994,0.003821383000238409,0.004176400423915704,inf,SW,1,-0.00618631706528177,-0.008074030823254775,0.0018877137579730047,67914678.0,1.1554539783126452e-194,0.001892307058551445,0.0018985501236097094,0.0017742942613299302,0.0020231984645705478,inf,SW,1,6,1,SW
NGC2268,S,NW,SE,0.008731780685555414,0.006307044586086304,0.0024247360994691103,80532427.0,1.2865275872499726e-156,0.0024478918411994666,0.0024538448354425742,0.00229580196154759,0.0026293523339646764,inf,SE,1,0.013890351327467396,0.010354951836317138,0.0035353994911502575,79613176.0,2.338085186474455e-136,0.003539249825276966,0.00356315052216351,0.0032958259108876666,0.0038224610570822644,inf,SE,1,0.012025242717456648,0.007939314187772844,0.004085928529683805,78500697.0,9.78703491903794e-114,0.004110285457906783,0.004132901738863927,0.0037832610301638623,0.004465347642708168,inf,SE,1,0.00515857064191198,0.004047907250230833,0.0011106633916811463,75092743.0,2.365731455577113e-57,0.001110663391681145,0.0011199387446528938,0.0009908287661418253,0.001243327578937834,inf,SE,1,0.0032934620319012334,0.0016322696016865396,0.0016611924302146939,74459353.0,5.1174699381788e-49,0.0016958945602098682,0.0017210456735005889,0.001542141974751021,0.0019211474831507486,inf,SE,1,-0.0018651086100107456,-0.0024156376485442946,0.0005505290385335491,72224319.0,5.786003890089332e-25,0.0006223871523813982,0.0006242206775209911,0.0005227101443708418,0.0007278943958371854,inf,SE,1,6,1,SE
NGC2713,N,NE,SW,0.006021645267585997,0.010131603034675078,-0.0041099577670890815,44938528.0,0.0,0.0041099577670890815,0.004107595521888838,0.003889554600073718,0.004329004253677336,inf,NE,1,0.00789427320975292,0.013779286620135745,-0.005885013410382825,42953729.0,0.0,0.005885013410382825,0.005883637922233083,0.0055669333392738265,0.006222190181767237,inf,NE,1,0.008660886564011585,0.015590845874105686,-0.006929959310094101,44577676.0,0.0,0.006929959310094101,0.0069434807913138314,0.006504905525964515,0.007385287534736007,inf,NE,1,0.0018726279421669234,0.003647683585460667,-0.0017750556432937436,43987734.0,0.0,0.0017750556432937436,0.0017747798174705385,0.0016668856750930716,0.0018936362235723006,inf,NE,1,0.002639241296425589,0.00545924283943061,-0.0028200015430050207,46931991.0,0.0,0.0028200015430050207,0.0028177092309118394,0.0025951281186627805,0.0030458663371274075,inf,NE,1,0.0007666133542586659,0.001811559253969942,-0.0010449458997112762,53886931.0,3.3785018902390667e-127,0.0010449458997112764,0.0010457325122477617,0.0009280626172417536,0.0011583495737310845,inf,NE,1,6,1,NE
NGC3003,N,N,S,0.0018463516149325133,-0.0008057154867455092,0.0026520671016780225,191864030.0,3.0452497923931656e-144,0.0026534618390999646,0.0026516533489452506,0.0024418196790803757,0.0028540621156901776,inf,S,-1,-0.016522488246933906,-0.018770443718247237,0.0022479554713133315,176540625.0,5.494542899246856e-25,0.0022481137722467535,0.0022524081443489347,0.0018578273508876864,0.0026596223925297643,inf,S,-1,-0.040477868767800664,-0.04233998536598143,0.0018621165981807658,174942470.0,2.4693020195204245e-18,0.002605110806614545,0.002638903383321029,0.0023370852523202736,0.0029383572050048377,inf,S,-1,-0.018368839861866423,-0.01796472823150173,-0.00040411163036469314,157373191.0,2.121806592869334e-18,0.0010545137071988485,0.0010688292936782817,0.0009052528567180817,0.0012597149431454483,inf,N,1,-0.042324220382733174,-0.04153426987923592,-0.0007899505034972554,162933799.0,0.001295529949247643,0.001224212098664025,0.001250234001201571,0.0009537269363354608,0.001553353427554924,inf,N,1,-0.023955380520866758,-0.02356954164773419,-0.0003858388731325692,164437525.0,0.0853359136751482,0.00038973645269089053,0.00042115812969576545,0.00023554038738063523,0.0006802931798637856,inf,N,1,0,0,-
NGC3185,SW,NE,SW,0.003242800020396204,0.002822084057798079,0.0004207159625981248,149044463.0,1.4066423039879916e-30,0.0004338929222429508,0.0004346977680128149,0.0003448595146882481,0.0005336806796224956,inf,SW,1,0.0029485963957120048,0.0021253505037578664,0.0008232458919541384,154279524.0,3.307761056220191e-68,0.0008232458919541408,0.0008216873212453246,0.0006767408423114513,0.0009745777803094481,inf,SW,1,0.0019433867749092143,0.0009133315073123788,0.0010300552675968355,154032411.0,4.3745145315183256e-66,0.001030055267596839,0.0010267436012859938,0.0008511989430646327,0.0012380832523378727,inf,SW,1,-0.0002942036246841988,-0.0006967335540402135,0.0004025299293560147,153029081.0,7.990926100013492e-58,0.00040252992935601515,0.0004018181422356385,0.00033236617054929974,0.00047896419244531345,inf,SW,1,-0.0012994132454869892,-0.0019087525504857007,0.0006093393049987116,153969584.0,1.4956277025271352e-65,0.0006093393049987118,0.0006088248176167162,0.0005054020185512591,0.0007212956477181409,inf,SW,1,-0.0010052096208027902,-0.0012120189964454874,0.00020680937564269714,144852028.0,1.777675898799242e-11,0.0002068093756426976,0.0002083208224862783,0.0001613031160239423,0.000256656485302139,inf,SW,1,6,1,SW
NGC3370,NE,NE,SW,0.011342402468484381,0.010003840521954965,0.0013385619465294159,74414307.0,9.73409339609442e-52,0.001832647624847515,0.0018374754648147406,0.0016191129975954238,0.00206336555219587,inf,SW,-1,0.017304606838350094,0.015247686295236334,0.002056920543113761,74981461.0,2.155597922459366e-59,0.0026051262723703564,0.002628770078114587,0.0022874661367146237,0.002961203873284889,inf,SW,-1,0.011414451472181604,0.010108982806780886,0.0013054686654007178,72305091.0,5.1364402244160445e-28,0.0021936648227602815,0.0021991120599017186,0.0018324288904806292,0.002570481981441328,inf,SW,-1,0.00596220436986571,0.00524384577328137,0.0007183585965843398,73073981.0,8.480371385603549e-36,0.0007583921374276692,0.0007801687645282128,0.0006374368369531991,0.0009286820391462781,inf,SW,-1,7.204900369722265e-05,0.00010514228482592034,-3.309328112869769e-05,68747366.0,7.62068250116206e-05,0.0006706520668379197,0.0006909248593020107,0.0005575290096714144,0.0008438127797859455,inf,NE,1,-0.005890155366168489,-0.0051387034884554485,-0.0007514518777130405,62406987.0,1.2334355692376009e-17,0.0007514518777130398,0.0007459871154441003,0.0006250492546646595,0.0008627664767902776,inf,NE,1,-2,-1,SW
NGC3430,NW,NW,SE,0.009883319063755933,0.0103532244531235,-0.00046990538936756733,213245619.0,0.034692644989687924,0.0008721319496981835,0.0008868147575304199,0.0007314321456420022,0.0010580945858660112,inf,NW,1,0.013394879651224743,0.013854643517250857,-0.00045976386602611385,216942458.0,2.0960470302031483e-07,0.0015781244638085916,0.0015774644081828547,0.001347012820428695,0.0018262671706487307,inf,NW,1,0.00933999599125402,0.009929253044217675,-0.0005892570529636553,214693935.0,0.000906423724300156,0.0014320100394688334,0.0014453859726759478,0.0011727342909975233,0.0017413114006508662,inf,NW,1,0.00351156058746881,0.0035014190641273566,1.0141523341453476e-05,219499042.0,2.48518227873339e-13,0.0005958973566791869,0.0005989659732817365,0.0005045005880542959,0.0006949743485720931,inf,SE,-1,-0.0005433230725019121,-0.00042397140890582374,-0.00011935166359608836,216001154.0,1.0495517620973069e-05,0.0007810240209723041,0.0007893532450005521,0.0006379960444155097,0.0009463584152770363,inf,NW,1,-0.004054883659970723,-0.003925390473033179,-0.0001294931869375432,211421768.0,0.5531501500409891,0.0002805317526182729,0.0002973101519412206,0.00022506804819048676,0.0003835164443752041,inf,NW,1,4,1,NW
NGC3726,W,W,E,-0.0029509423684741967,-0.003008362643869378,5.742027539518135e-05,4711534052.0,1.1559035935872863e-11,8.536284112387446e-05,8.967486606062869e-05,7.540043569335211e-05,0.00010613356379549267,inf,E,-1,-0.0057792870265694464,-0.00584857016018978,6.928313362033339e-05,4681400563.0,1.6142429456632266e-05,0.00017988287688733103,0.0001861054200346179,0.00016566270852504277,0.0002120699558304047,inf,E,-1,-0.015145144298407378,-0.015337675480682534,0.00019253118227515603,4676966607.0,7.861368938026639e-05,0.00019568798228585172,0.0001975287706152739,0.0001452695559753822,0.0002535652052937991,inf,E,-1,-0.002828344658095248,-0.0028402075163204005,1.1862858225152473e-05,4603246855.0,0.03557391166816428,6.395809438198248e-05,6.613258852911354e-05,5.034793879440411e-05,8.326952433617686e-05,inf,E,-1,-0.012194201929933179,-0.012329312836813154,0.00013511090687997468,4669567278.0,0.0008338488201966566,0.0001505707664726965,0.00015354521538993792,0.00012070320675299304,0.00018877043445565014,inf,E,-1,-0.00936585727183793,-0.009489105320492753,0.00012324804865482264,4712332360.0,7.326513542442554e-12,0.00012889901078921167,0.00012962235881619705,9.872912741728985e-05,0.0001619610251080721,inf,E,-1,-6,-1,E
