name,x,y,a,b,theta
IC1151,187.2513843,186.0118404,130.57576285,60.2606085,-0.9676929478
IC1199,93.26027227,92.68085394,97.8518164,41.682831645,1.219000679
IC1256,94.06098854,93.01087683,79.7848684,51.061228,0.04585245575
IC1528,155.7184522,155.4408347,121.1519497,47.289652505,-0.2896631875
IC2095,87.87921377,89.89235144,79.5074644,13.597387895,-0.6463055847
IC2487,125.3619345,123.9044189,131.22079615,31.893575835,1.297325008
IC4566,124.5208816,124.9530127,88.21506255,60.3007481,1.030677966
IC5309,125.1704593,124.3923034,89.2184694,44.59363246,-1.193666846
IC674,124.0834753,124.781704,75.9418098,40.23246531,0.5937520493
IC776,179.2680266,186.2464438,52.1328105,46.328287865,-0.3401219279
NGC1,123.4034161,125.2331273,64.30517155,51.31928955,0.2617924492
NGC1042,280.3259568,280.5832369,245.21685315,177.9681111,0.1100968516
NGC1068,188.0331319,188.8548445,91.46678445,67.03696115,-0.6967553559
NGC1073,279.4006749,281.7124105,270.6375432,205.0248063,-0.5657920364
NGC1087,247.4456668,248.6378737,173.6185405,129.8964244,-1.292836834
NGC160,154.2590158,155.7776899,127.07496695,77.3136028,-0.7265959874
NGC1645,155.0987126,155.1968686,84.87568845,48.62920871,-0.1080040297
NGC1677,92.4250546,93.1276757,66.297498,21.03653195,0.8452818103
NGC171,154.6818294,155.6297842,131.7699358,91.14358415,0.4598484266
NGC177,155.327915,155.6546798,111.33227545,38.954523715,-1.419038949
NGC180,186.869425,186.7168855,146.78212275,92.17423565,1.161907526
NGC192,187.4497331,185.1911327,135.52553645,47.911605865,1.292487121
NGC214,187.0494267,186.3132946,100.5799789,70.50813285,-0.5439833839
NGC217,187.1007027,186.6136098,143.412104,38.64214495,0.3731062728
NGC23,124.6102774,124.747419,90.277273,45.76685877,1.131177999
NGC234,124.7387569,124.6236429,98.00579535,86.32375665,-0.2892374828
NGC237,125.2442294,123.3751786,83.2402541,51.4139918,1.541129884
NGC2449,123.2344369,124.9117969,85.79569025,41.836722765,0.7332000991
NGC2486,124.4254111,124.5681072,115.78026,70.82496395,-0.03775709468
NGC2487,187.0376479,187.0555249,136.52113285,91.75538595,-0.88576042
NGC2540,124.4511786,124.077565,83.3741303,58.83748695,0.6693445547
NGC2552,311.6319609,311.2256577,212.4154468,121.4327538,-0.5348657864
NGC257,124.1505187,123.920998,107.55161165,66.28380415,0.0743784896
NGC2604,187.4509254,186.6961989,124.29894295,106.7531967,-0.7253217587
