name,paper_label,pos_label,neg_label,g-r_pos_mean,g-r_neg_mean,g-r_mean_diff,g-r_mannwhitneyu_stat,g-r_mannwhitneyu_pval,g-r_wasserstein_distance,g-r_mean_wasserstein_distance,g-r_wasserstein_distance_confidence_interval_lower,g-r_wasserstein_distance_confidence_interval_lower.1,g-r_laplace_smoothed_kld,g-r_label,g-r_score,g-i_pos_mean,g-i_neg_mean,g-i_mean_diff,g-i_mannwhitneyu_stat,g-i_mannwhitneyu_pval,g-i_wasserstein_distance,g-i_mean_wasserstein_distance,g-i_wasserstein_distance_confidence_interval_lower,g-i_wasserstein_distance_confidence_interval_lower.1,g-i_laplace_smoothed_kld,g-i_label,g-i_score,g-z_pos_mean,g-z_neg_mean,g-z_mean_diff,g-z_mannwhitneyu_stat,g-z_mannwhitneyu_pval,g-z_wasserstein_distance,g-z_mean_wasserstein_distance,g-z_wasserstein_distance_confidence_interval_lower,g-z_wasserstein_distance_confidence_interval_lower.1,g-z_laplace_smoothed_kld,g-z_label,g-z_score,r-i_pos_mean,r-i_neg_mean,r-i_mean_diff,r-i_mannwhitneyu_stat,r-i_mannwhitneyu_pval,r-i_wasserstein_distance,r-i_mean_wasserstein_distance,r-i_wasserstein_distance_confidence_interval_lower,r-i_wasserstein_distance_confidence_interval_lower.1,r-i_laplace_smoothed_kld,r-i_label,r-i_score,r-z_pos_mean,r-z_neg_mean,r-z_mean_diff,r-z_mannwhitneyu_stat,r-z_mannwhitneyu_pval,r-z_wasserstein_distance,r-z_mean_wasserstein_distance,r-z_wasserstein_distance_confidence_interval_lower,r-z_wasserstein_distance_confidence_interval_lower.1,r-z_laplace_smoothed_kld,r-z_label,r-z_score,i-z_pos_mean,i-z_neg_mean,i-z_mean_diff,i-z_mannwhitneyu_stat,i-z_mannwhitneyu_pval,i-z_wasserstein_distance,i-z_mean_wasserstein_distance,i-z_wasserstein_distance_confidence_interval_lower,i-z_wasserstein_distance_confidence_interval_lower.1,i-z_laplace_smoothed_kld,i-z_label,i-z_score,total,score,GOFHER_label,g-r_is_valid,g-i_is_valid,g-z_is_valid,r-i_is_valid,r-z_is_valid,i-z_is_valid
NGC1,sw,N,S,0.0155738285002005,0.014345008063631,0.0012288204365694,25433.5,0.0304951946001216,0.0024923080631141,0.0031244307521714,0.0018899881812288,0.0049853430204556,inf,S,1,0.0237976111405937,0.0182703420152237,0.0055272691253699,27783.0,6.0010321405028185e-05,0.0060254192468825,0.0064127987023805,0.0038013540162405,0.009940301783116,inf,S,1,0.0167483038616395,0.0031898235800443,0.0135584802815952,34109.0,2.4356105138677576e-19,0.0136483726572725,0.0136584710576669,0.0103891475840041,0.0170097493761673,inf,S,1,0.0082237826403931,0.0039253339515926,0.0042984486888004,32654.0,4.2785391056127056e-15,0.0043256197743403,0.0043549400043456,0.0030923346613818,0.0056066036424988,inf,S,1,0.001174475361439,-0.0111551844835866,0.0123296598450257,40024.0,2.102488470368784e-42,0.0123296598450257,0.0123096728156521,0.0106579410483895,0.0139737471648987,inf,S,1,-0.0070493072789541,-0.0150805184351793,0.0080312111562252,35162.0,9.197229628541942e-23,0.0080360206655235,0.0080922843679332,0.006178107084034,0.0101207126633776,inf,S,1,6,1,S,,,,,,
NGC1042,s,N,S,0.0009981388447876,0.0001464445463055,0.0008516942984821,985312.0,0.0066932119016496,0.0009129744302273,0.000990917562778,0.0005722519915206,0.0015006872142463,inf,S,1,0.002751904309999,-0.0007921705361868,0.0035440748461858,1106937.0,6.251406603495975e-18,0.0035631791114074,0.0035702442402801,0.0026518829576232,0.0045113664248083,inf,S,1,-0.0195883520314596,-0.0226260233745378,0.0030376713430782,1011914.0,6.182962987925816e-05,0.0030376713430782,0.0030117087340803,0.0019920926610721,0.0040951508562325,inf,S,1,0.0017537654652114,-0.0009386150824923,0.0026923805477037,1099642.0,1.3062092217037319e-16,0.0026923805477037,0.0026802838588333,0.0020777201946825,0.0032941620856228,inf,S,1,-0.0205864908762472,-0.0227724679208433,0.0021859770445961,997832.0,0.00089780324503,0.0021976100885611,0.0022049235475104,0.0014159486263999,0.0029676608216015,inf,S,1,-0.0223402563414587,-0.021833852838351,-0.0005064035031076,898158.0,0.126615148854009,0.0007227606976642,0.0009209575736258,0.0005825688885852,0.0014748686000784,inf,N,-1,4,1,S,,,,,,
NGC1068,w,NW,SE,-0.0629327991619789,-0.092040449407928,0.0291076502459491,231162.0,3.30712191347721e-16,0.0291076502459491,0.0293804995914584,0.0225926342457764,0.0369183790086105,inf,SE,-1,-0.0762176852664196,-0.1039956399745193,0.0277779547080997,229877.0,1.878985403161347e-15,0.0278298175441688,0.0277994419755164,0.0206289562251389,0.0350230696402552,inf,SE,-1,0.0592420265023813,0.0662124944887691,-0.0069704679863877,150774.0,2.883329301013659e-07,0.0159711262162828,0.016994897808643,0.0106109409146891,0.0246980849109699,inf,NW,1,-0.0132848861044407,-0.0119551905665913,-0.0013296955378493,208027.0,1.450653956198554e-05,0.0097102283851861,0.0102104629318438,0.0076209334132291,0.0134695517339525,inf,NW,1,0.1221748256643602,0.1582529438966971,-0.0360781182323368,142759.0,1.0733136135327594e-10,0.0384544475099437,0.0392344752194554,0.0255523048423579,0.0533963012561067,inf,NW,1,0.1354597117688009,0.1702081344632884,-0.0347484226944874,141938.0,4.3392773511385676e-11,0.0395152870325323,0.0397841988164786,0.0277408056103278,0.0521398874773045,inf,NW,1,2,1,NW,,,,,,
NGC1073,sw,NW,SE,0.0025245875817338,-0.0023687502814299,0.0048933378631638,1944781.0,1.6654975115516282e-56,0.004894588053996,0.0049858724659536,0.0043116548697066,0.005747492887399,inf,SE,0,0.0028541366000658,-0.0046821377861741,0.0075362743862399,2039818.0,2.6932090225214877e-81,0.0075362743862399,0.0075772569846516,0.0066523675055722,0.0086536132982109,inf,SE,0,-0.0245240677423026,-0.0320434153427357,0.007519347600433,1880102.0,2.9413964974533825e-42,0.0075193625334806,0.0075626303685104,0.0064372134144672,0.0087332727565903,inf,SE,0,0.000329549018332,-0.0023133875047441,0.0026429365230761,1848182.0,5.212491732166328e-36,0.0026710440241881,0.002700157792368,0.002275775925188,0.0031135790326739,inf,SE,0,-0.0270486553240364,-0.0296746650613057,0.0026260097372692,1668455.0,1.9078355211461704e-10,0.0026260277002859,0.0026662848933385,0.0018624139398033,0.0034822910209867,inf,SE,0,-0.0273782043423684,-0.0273612775565616,-1.6926785806874872e-05,1486403.0,0.8973929088481687,0.0004411459177228,0.0007037339597686,0.0004104465363999,0.0011872340313576,inf,NW,0,0,0,SE,,,,,,
NGC1087,nw,W,E,0.0001578702918611,-0.0079417836875834,0.0080996539794446,599420.0,1.1315958317376076e-15,0.0080996539794446,0.0081327436608123,0.0064322265982354,0.0098246733513382,inf,E,-1,-0.0135707471415187,-0.0222453210299095,0.0086745738883907,561720.0,3.838857934609867e-07,0.0089286822701849,0.0089525154780743,0.0060483108620482,0.0116996838015436,inf,E,-1,-0.0188145782151078,-0.0274903517928917,0.0086757735777838,544509.0,0.0001862827231958,0.0089145238534269,0.0090229028425324,0.0057449405947139,0.0126446098737508,inf,E,-1,-0.0137286174333799,-0.014303537342326,0.0005749199089461,489949.5,0.6097884800729007,0.0022165953698735,0.0024281959113956,0.0016512378284507,0.0033264201008668,inf,E,-1,-0.018972448506969,-0.0195485681053083,0.0005761195983392,487747.0,0.4953420577906078,0.0028707575511094,0.0032487774227689,0.0022261307115787,0.0044669389971193,inf,E,-1,-0.005243831073589,-0.0052450307629822,1.1996893931410027e-06,484359.0,0.3443587671570715,0.0020180828472509,0.0020727671892244,0.0014727487729535,0.0027485432024903,inf,E,-1,-6,-1,E,,,,,,
NGC160,se,NW,SE,0.0213562268812464,0.017007359790097,0.0043488670911494,101334.5,0.0001092132681623,0.0043488670911494,0.0044085108296225,0.0020454105419327,0.0072356350735532,inf,SE,1,0.0250116706349036,0.0227830167576848,0.0022286538772187,96380.5,0.0140833050024237,0.0034090600882148,0.0037784304249794,0.0019452382156984,0.0063643948001426,inf,SE,1,0.0222501338659497,0.0174998520333285,0.0047502818326211,100286.0,0.000357143681332,0.0047502818326211,0.004796601254712,0.0021817299012516,0.0076591850600312,inf,SE,1,0.0036554437536571,0.0057756569675878,-0.0021202132139306,70010.5,3.9492333271819067e-07,0.0021202132139306,0.0021331435256419,0.001273541132539,0.003108981207149,inf,NW,-1,0.0008939069847032,0.0004924922432315,0.0004014147414717,86298.0,0.6727058397079301,0.0007963878117499,0.0008904101544094,0.0005465562661029,0.0013084171685833,inf,SE,1,-0.0027615367689538,-0.0052831647243562,0.0025216279554024,101811.0,6.197485720309717e-05,0.0025216279554024,0.0025177774152304,0.0014254430515455,0.0036853262539064,inf,SE,1,4,1,SE,,,,,,
NGC1645,s,N,S,0.0389465089422196,0.0379024323220055,0.001044076620214,30236.0,0.388101392214051,0.0025671783760267,0.0036322184401734,0.0019198763904862,0.0060235543229917,inf,S,1,0.0610878899700396,0.0536939925161048,0.0073938974539347,31879.0,0.0522588194855805,0.007546880488771,0.0081161935265797,0.0035536892883295,0.0149868571692145,inf,S,1,0.0650512602608321,0.0541384132577902,0.0109128470030419,32516.5,0.0183122651215465,0.0113863071047104,0.0117668267733959,0.0057614876341492,0.018690505335209,inf,S,1,0.02214138102782,0.0157915601940992,0.0063498208337207,34320.0,0.0003963943655519,0.0063498208337207,0.0063376593972383,0.0036780563903397,0.0090962426233084,inf,S,1,0.0261047513186125,0.0162359809357846,0.0098687703828279,35492.0,1.622302812907727e-05,0.00988028105281,0.009922836885895,0.0064296975456713,0.0136086755286988,inf,S,1,0.0039633702907925,0.0004444207416853,0.0035189495491071,34970.0,7.219884315156194e-05,0.0035189495491071,0.0035022960062077,0.0022347503813894,0.0048632245441736,inf,S,1,6,1,S,,,,,,
NGC1677,sw,NE,SW,-0.0071735209480417,-0.0296590152882887,0.022485494340247,15687.0,2.097486564288125e-11,0.0225078856748625,0.0228694363098826,0.0166497519791283,0.0288021385517981,inf,SW,1,-0.029367759473065,-0.0949208603883852,0.0655531009153201,16900.0,6.094815455094343e-17,0.0655531009153201,0.0652311263032567,0.0530929665449507,0.0782722050161932,inf,SW,1,-0.0776664049229717,-0.1695943642162582,0.0919279592932864,18263.0,1.4036588345061092e-24,0.0919279592932864,0.0920871496025195,0.0777039958349687,0.1062129350777398,inf,SW,1,-0.0221942385250232,-0.0652618451000964,0.0430676065750731,16583.0,2.219255133408429e-15,0.0430676065750731,0.0431951324776361,0.0337875143298784,0.0522892059491863,inf,SW,1,-0.07049288397493,-0.1399353489279694,0.0694424649530394,18243.0,1.8629486768611128e-24,0.0694424649530394,0.0696532174429345,0.0590576862704981,0.0812089719476371,inf,SW,1,-0.0482986454499066,-0.074673503827873,0.0263748583779663,14667.0,1.1607386459063797e-07,0.0266290054923699,0.0272488463339708,0.0189636589734677,0.0358104950868012,inf,SW,1,6,1,SW,,,,,,
NGC171,n,NE,SW,0.0179164860940803,0.0249652259635946,-0.0070487398695142,97239.0,1.0596681825850942e-11,0.0070487398695142,0.0070437585240102,0.0050936676206262,0.0092603281761718,inf,NE,1,0.0245638133915654,0.0299806624951329,-0.0054168491035675,107408.0,3.769011883599969e-06,0.0054173435641158,0.005656790122235,0.0036614829327239,0.0081604972114615,inf,NE,1,0.0287820503498074,0.0372149674738311,-0.0084329171240236,104936.0,2.57290873429338e-07,0.0084329171240236,0.0084676816050671,0.0058190941170278,0.0117518407860852,inf,NE,1,0.006647327297485,0.0050154365315383,0.0016318907659467,141874.0,0.0060348091298871,0.0016318907659467,0.001634968735954,0.000921111052958,0.0024468887695253,inf,SW,-1,0.0108655642557271,0.0122497415102365,-0.0013841772545094,119696.0,0.0459121743141724,0.0017417924493448,0.0020388292042099,0.0013182926919007,0.0030420110441863,inf,NE,1,0.004218236958242,0.0072343049786981,-0.0030160680204561,106954.0,2.349097269205075e-06,0.0030160680204561,0.0030070898474952,0.0018232467811223,0.0041298513490355,inf,NE,1,4,1,NE,,,,,,
NGC177,nw,W,E,0.037968173651283,0.0594667495117216,-0.0214985758604385,16364.0,4.865140261151515e-06,0.0215242905441625,0.0213787429940431,0.0136324385213369,0.0291785759652207,inf,W,1,0.0374412747101292,0.073238462746696,-0.0357971880365668,13416.0,3.904411999372433e-12,0.0357971880365668,0.0356800847707231,0.0270861456692691,0.0443138887218079,inf,W,1,0.0661020323300488,0.0936908716538434,-0.0275888393237945,17268.0,0.0001211736240096,0.0275900624200464,0.0276285026347736,0.0162118882610925,0.0392391335905691,inf,W,1,-0.0005268989411538,0.0137717132349744,-0.0142986121761283,6365.5,1.8853689597035945e-36,0.0142986121761283,0.0143059803140915,0.0122919002170366,0.016447057305465,inf,W,1,0.0281338586787658,0.0342241221421217,-0.0060902634633559,18430.0,0.0036196529101906,0.0062243695514196,0.0066027066211136,0.0031359605165637,0.011088181017226,inf,W,1,0.0286607576199196,0.0204524089071473,0.0082083487127723,24985.0,0.0182933306547612,0.0082245108488226,0.0086906478794098,0.0046875917720957,0.012878047917051,inf,E,-1,4,1,W,,,,,,
NGC180,nw,NE,SW,-0.0029666332313719,0.0027319677246339,-0.0056986009560058,109614.0,3.4721116042565466e-10,0.0056986009560058,0.0057488110202353,0.0043314452879845,0.0071561939819891,inf,NE,0,-0.0156972935958369,-0.0123407999277816,-0.0033564936680553,130071.0,0.0290503690109929,0.0033564936680553,0.0034470721158682,0.0019039518977957,0.0054461481577399,inf,NE,0,-0.0254315475163654,-0.0242202352694852,-0.0012113122468802,139467.0,0.7620887602766477,0.0023859550423334,0.0029698794669713,0.0019659782806476,0.004265295209673,inf,NE,0,-0.012730660364465,-0.0150727676524155,0.0023421072879505,158554.0,0.0004377469283326,0.0024214464813718,0.0025656393033008,0.0012746023162398,0.0039930174164818,inf,SW,0,-0.0224649142849935,-0.0269522029941191,0.0044872887091255,162720.0,1.3626334927566184e-05,0.0045159371625376,0.0045876883616351,0.0027482433671082,0.0065953819853582,inf,SW,0,-0.0097342539205284,-0.0118794353417035,0.002145181421175,154301.0,0.007693708601768,0.0023722398998493,0.0025459923009025,0.0015636028252521,0.0037190547212002,inf,SW,0,0,0,-,,,,,,
