name,paper_label,pos_label,neg_label,g-r_pos_mean,g-r_neg_mean,g-r_mean_diff,g-r_mannwhitneyu_stat,g-r_mannwhitneyu_pval,g-r_wasserstein_distance,g-r_mean_wasserstein_distance,g-r_wasserstein_distance_confidence_interval_lower,g-r_wasserstein_distance_confidence_interval_lower,g-r_laplace_smoothed_kld,g-r_label,g-r_score,g-i_pos_mean,g-i_neg_mean,g-i_mean_diff,g-i_mannwhitneyu_stat,g-i_mannwhitneyu_pval,g-i_wasserstein_distance,g-i_mean_wasserstein_distance,g-i_wasserstein_distance_confidence_interval_lower,g-i_wasserstein_distance_confidence_interval_lower,g-i_laplace_smoothed_kld,g-i_label,g-i_score,g-z_pos_mean,g-z_neg_mean,g-z_mean_diff,g-z_mannwhitneyu_stat,g-z_mannwhitneyu_pval,g-z_wasserstein_distance,g-z_mean_wasserstein_distance,g-z_wasserstein_distance_confidence_interval_lower,g-z_wasserstein_distance_confidence_interval_lower,g-z_laplace_smoothed_kld,g-z_label,g-z_score,r-i_pos_mean,r-i_neg_mean,r-i_mean_diff,r-i_mannwhitneyu_stat,r-i_mannwhitneyu_pval,r-i_wasserstein_distance,r-i_mean_wasserstein_distance,r-i_wasserstein_distance_confidence_interval_lower,r-i_wasserstein_distance_confidence_interval_lower,r-i_laplace_smoothed_kld,r-i_label,r-i_score,r-z_pos_mean,r-z_neg_mean,r-z_mean_diff,r-z_mannwhitneyu_stat,r-z_mannwhitneyu_pval,r-z_wasserstein_distance,r-z_mean_wasserstein_distance,r-z_wasserstein_distance_confidence_interval_lower,r-z_wasserstein_distance_confidence_interval_lower,r-z_laplace_smoothed_kld,r-z_label,r-z_score,i-z_pos_mean,i-z_neg_mean,i-z_mean_diff,i-z_mannwhitneyu_stat,i-z_mannwhitneyu_pval,i-z_wasserstein_distance,i-z_mean_wasserstein_distance,i-z_wasserstein_distance_confidence_interval_lower,i-z_wasserstein_distance_confidence_interval_lower,i-z_laplace_smoothed_kld,i-z_label,i-z_score,total,score,GOFHER_label
IC750,SE,NW,SE,0.02839429563679452,0.03361129309958695,-0.00521699746279243,920212.0,5.5861463921206675e-08,0.007811561989920957,0.007766760402028844,0.005746739511757727,0.00984374893144725,0.13572624349119794,NW,-1,0.044316415698411535,0.046885772084372404,-0.0025693563859608692,976728.0,0.003639655173357593,0.007116267942217078,0.007592461617291636,0.005884541849272731,0.009520074478739031,0.21623429457769142,NW,-1,0.04956676231855425,0.04380025888320007,0.0057665034353541825,1075111.0,0.13741425353018302,0.010606396309237036,0.010986177652731587,0.009065346501195745,0.01287562038652656,0.17817674295477423,SE,1,0.01592212006161702,0.013274478984785447,0.0026476410768315715,1093130.0,0.022013334180185008,0.0028174326826897332,0.0029106338230008443,0.002160144439747927,0.003931393826225962,0.11731744982961742,SE,1,0.021172466681759747,0.010188965783613104,0.010983500898146642,1262175.0,7.651594783219795e-23,0.011015490154222533,0.011055970693099835,0.009318660721456836,0.012788299583943296,0.27861688582313227,SE,1,0.0052503466201427275,-0.0030855132011723438,0.00833585982131507,1427662.0,1.6132887124977732e-66,0.008370854634408896,0.008393866873793216,0.007437094174204144,0.00937381834042739,0.25930021946650417,SE,1,2,1,SE
NGC1309,SW,E,W,0.015392027486438628,0.020048465327242398,-0.00465643784080377,1060107.5,7.059880955607086e-31,0.00465643784080377,0.0046477529620520845,0.0038890443957192563,0.005400647715523785,0.1687443705445447,E,-1,0.0229463570815843,0.030540531049248813,-0.007594173967664514,959733.0,4.4268714501250596e-52,0.007594173967664513,0.007581772287450132,0.006656226161834436,0.008551029772670072,0.20413797226645633,E,-1,0.02723857486787688,0.031812031051091975,-0.004573456183215096,1151191.5,1.4749962102795639e-16,0.004723038698918493,0.004714400458660419,0.0037112259488175066,0.005717736844572482,0.09130760315515155,E,-1,0.007554329595145668,0.01049206572200641,-0.0029377361268607413,1028379.0,5.783103143912847e-37,0.0029377361268607427,0.0029391939397958957,0.0025551884364181784,0.003346639989819886,0.2771982987561498,E,-1,0.011846547381438251,0.011763565723849574,8.298165758867729e-05,1412199.5,0.23623728151162648,0.0006373607417478955,0.000714422062049674,0.00047442396343741624,0.000993784976206971,0.051694066155581385,W,1,0.004292217786292585,0.0012715000018431663,0.0030207177844494186,1769293.0,3.60328408517933e-45,0.003021524105001884,0.003015366708265697,0.0026224577272396426,0.00340699677436451,0.19739392360524846,W,1,-2,-1,E
NGC1324,SW,NE,SW,0.012846699035478635,0.00041840381077471204,0.012428295224703923,2156989.0,0.0,0.012428295224703925,0.012429863941997481,0.01187658621928844,0.012964262670065691,2.2258243919485725,SW,1,0.020010308282190668,-0.0011383292780313033,0.02114863756022197,2223426.0,0.0,0.021148637560221967,0.02113075019300876,0.020269471722025718,0.022000757944633072,2.3030186109868294,SW,1,0.02503374252454594,-0.0032377700093979807,0.02827151253394392,2211736.0,0.0,0.028271512533943922,0.02823957652084964,0.027033929096186127,0.02950627349725379,2.2222595160758645,SW,1,0.007163609246712031,-0.0015567330888060149,0.008720342335518046,2150971.0,0.0,0.008720342335518045,0.008713879811569781,0.008283663077967554,0.009108841127437366,1.800721008163075,SW,1,0.012187043489067304,-0.003656173820172693,0.015843217309239998,2139576.0,0.0,0.015843217309239998,0.015822583606976318,0.015060411053344228,0.01664490359021903,1.9161792457048055,SW,1,0.005023434242355272,-0.0020994407313666783,0.007122874973721951,1903874.0,1.344320112020593e-185,0.007127182010751814,0.0071380124355985486,0.006617941833599362,0.0076454425070788985,0.8258815849916726,SW,1,6,1,SW
NGC2268,S,NW,SE,0.01361289580796956,0.004106941969714782,0.009505953838254777,1547241.0,4.797181750018695e-118,0.009505953838254776,0.00950661685285358,0.008750791659640924,0.01029126259241383,0.6257139711416176,SE,1,0.020761713732455535,0.005639415883327465,0.01512229784912807,1593292.0,9.027368011426406e-140,0.015122297849128071,0.015161222308879852,0.013869638508792761,0.016544788578676226,0.8422193206922755,SE,1,0.023684550477662537,0.006208282611099807,0.017476267866562728,1616388.0,2.2934322237167146e-151,0.01747626786656273,0.0175470761634849,0.016011131463764868,0.019096754209851928,0.8481199768729889,SE,1,0.007148817924485977,0.0015324739136126822,0.005616344010873295,1560241.0,5.445751083112602e-124,0.005616344010873296,0.005603601557807242,0.004852776503446852,0.0063015713629342935,0.6241453606329123,SE,1,0.010071654669692981,0.002101340641385025,0.007970314028307956,1563087.0,2.599186937694514e-125,0.008123550646206245,0.008187232764220507,0.0072532632184728755,0.00916152809278151,0.716257166311476,SE,1,0.0029228367452070023,0.0005688667277723432,0.002353970017434659,1326448.0,1.1895010907879756e-39,0.002592143922213219,0.002631285281182917,0.0022605241441641644,0.003032051485698934,0.23426132691037924,SE,1,6,1,SE
NGC2713,N,NE,SW,0.009585116526695477,0.022194281758914927,-0.01260916523221945,745002.0,6.118204750461081e-88,0.01260916523221945,0.01263248811578644,0.011466872765528257,0.013785126121841736,0.5366557538243892,NE,1,0.011603670036664718,0.029636827609158985,-0.01803315757249427,764878.0,2.1310147849014004e-81,0.018033157572494265,0.018051150913158672,0.016297453381365,0.019959057884735218,0.5330558959707311,NE,1,0.01620949309406101,0.03660665970226172,-0.02039716660820071,826207.0,7.81677492553341e-63,0.02039716660820071,0.020463187039511846,0.018298719748870016,0.022723812035068448,0.526061824693505,NE,1,0.00201855350996924,0.007442545850244057,-0.005423992340274816,811790.0,5.6115685638668e-67,0.005423992340274817,0.005420693518433657,0.004867930642087119,0.0059970727589169215,0.402918334693571,NE,1,0.00662437656736553,0.01441237794334679,-0.00778800137598126,914633.0,2.251282963353297e-40,0.007788001375981259,0.007781451519369848,0.0066323825101570226,0.008848952143331224,0.3359632732874586,NE,1,0.00460582305739629,0.0069698320931027334,-0.0023640090357064433,1038837.0,2.1378987695128115e-17,0.0023640090357064433,0.0023659310696583914,0.0018157961381138627,0.002910689163093488,0.09803410107608339,NE,1,6,1,NE
NGC3003,N,N,S,-0.0075476958012056575,-0.00797782543205646,0.00043012963085080173,2712472.0,0.45398400116921,0.0012634345710407472,0.0013877272901005443,0.0010220048981340146,0.0017910131354089943,0.056316343290318566,S,-1,-0.03471633885249407,-0.03153938777363521,-0.003176951078858861,2605419.0,0.00221918457737465,0.0035447906674842436,0.003683287142655045,0.0023101104651848626,0.005453756748062279,0.06991432369756212,N,1,-0.057646748827582917,-0.045299848775964005,-0.012346900051618911,2232771.0,1.2304380927453605e-28,0.01252396287950167,0.012530102391537528,0.010390653395013407,0.014720774087465995,0.12460084750178795,N,1,-0.02716864305128841,-0.023561562341578742,-0.003607080709709668,2565614.0,8.918006750458529e-05,0.003615544968205024,0.003641829996925793,0.002530411548429366,0.004859159146747108,0.16749315248559676,N,1,-0.050099053026377266,-0.03732202334390756,-0.012777029682469708,2056452.0,2.965506756295717e-50,0.012809669939012586,0.01280152146677508,0.011213030877669847,0.014438876680697686,0.18462870100092812,N,1,-0.022930409975088856,-0.013760461002328809,-0.009169948972760047,1969855.0,3.656765973733825e-63,0.009263498802975549,0.009286560654342597,0.00824515471094513,0.010280913545387528,0.1804167676665806,N,1,4,1,N
NGC3185,SW,NE,SW,0.003937692064267258,0.0018770225764588664,0.002060669487808391,2979657.0,1.2792609836428283e-42,0.002060669487808393,0.00209178795523584,0.001480937651810303,0.002816222344334431,0.2365797592717274,SW,1,0.004308470392811908,-0.00017719823943831409,0.004485668632250222,3293802.0,1.7063608296741406e-99,0.004485668632250219,0.004485166680634068,0.003435915977599733,0.005604481287869043,0.32465310396081337,SW,1,0.00454139572771945,-0.0011518749931599807,0.005693270720879431,3243644.0,8.756381091508446e-89,0.005693270720879429,0.005708987270419589,0.004510927999028358,0.007072281130357077,0.3350327341724659,SW,1,0.000370778328544649,-0.0020542208158971804,0.0024249991444418293,3223151.0,1.3801790075563618e-84,0.0024249991444418293,0.002423837478932861,0.001956420082545435,0.002943984746932772,0.2633027364196337,SW,1,0.000603703663452191,-0.0030288975696188465,0.0036326012330710374,3181553.0,2.2007537280415506e-76,0.003632601233071037,0.003640340262136335,0.0029110129029863967,0.004387315627782853,0.2971846293917852,SW,1,0.0002329253349075421,-0.0009746767537216666,0.0012076020886292087,2731479.0,8.071528818536694e-15,0.0012076020886292087,0.0012093200682970014,0.0009321680725669414,0.0015186246021810282,0.13241563344398874,SW,1,6,1,SW
NGC3370,NE,NE,SW,0.012148662380829959,0.01388047320631266,-0.0017318108254827016,1969731.0,0.05391913760565124,0.0036171209556252414,0.0036493737220746974,0.003061477386703865,0.004215510319544893,0.4968946675610079,NE,1,0.02015012749246538,0.023277177832722505,-0.003127050340257124,1929043.0,0.002488615647881204,0.005090752719615031,0.005249296183630015,0.004513137125914225,0.006018596687051927,0.6159827304594654,NE,1,0.01636030681813032,0.024000408019086122,-0.007640101200955804,1774519.0,6.395037050453616e-13,0.007895134538621642,0.00801565492844846,0.0069088634800122065,0.009205441008877458,0.6619615788283028,NE,1,0.008001465111635422,0.009396704626409845,-0.0013952395147744222,1828896.0,1.0319363667022292e-08,0.0016226473530600808,0.0017164112006843055,0.0014433734243008809,0.002018087649177128,0.40058963848347634,NE,1,0.004211644437300361,0.010119934812773458,-0.005908290375473097,1552252.0,1.0609892917742421e-39,0.005908290375473096,0.005901778668661828,0.005150070155612907,0.006691770301792758,0.6598374561987811,NE,1,-0.0037898206743350606,0.0007232301863636144,-0.004513050860698675,1327194.0,1.2858807703687221e-82,0.004513050860698676,0.0045049634343349056,0.004071271772254798,0.004908068735535659,0.5546309488000455,NE,1,6,1,NE
NGC3430,NW,W,E,0.010022518981032617,0.015350103671619559,-0.005327584690586942,3543313.0,1.3786693724021695e-33,0.005327970103298049,0.005338821496839073,0.004616575538320255,0.006096480985028241,0.16495445750893026,W,1,0.01311984508302608,0.02083576939731339,-0.0077159243142873105,3538708.0,5.825196607642659e-34,0.007715924314287312,0.007687969118601964,0.006668511810918159,0.0087080870731892,0.15684040644229508,W,1,0.009353021646422731,0.019912497693495977,-0.010559476047073246,3298045.0,1.6285243196052064e-56,0.010559476047073243,0.01055463578935154,0.009356995501915799,0.011776672473734743,0.3588057726721235,W,1,0.0030973261019934632,0.0054856657256938356,-0.0023883396237003723,3677012.0,1.1595692443749843e-23,0.0023893356869579517,0.002392625876922798,0.0020079947402039367,0.002777247874987289,0.07408322173998937,W,1,-0.0006694973346098864,0.0045623940218764165,-0.005231891356486303,3297956.0,1.5935427529279673e-56,0.005231891356486303,0.005236394502513651,0.004657057948282537,0.005847963582111296,0.1544565385572135,W,1,-0.0037668234366033493,-0.0009232717038174182,-0.002843551732785931,3613262.0,3.6145972942601992e-28,0.0028435517327859315,0.002834864563051258,0.0024022358889275357,0.003292563519770836,0.084735581550131,W,1,6,1,W
NGC3726,W,NW,SE,-0.007069919147902266,-0.005754228638807715,-0.0013156905090945508,7319718.0,5.061388422073243e-47,0.001324080131271218,0.001331523216636027,0.0010341427649795797,0.0016381742215877365,0.12184966021660265,NW,1,-0.011725909353165297,-0.009940205605625366,-0.0017857037475399306,7447722.0,3.902532594536116e-40,0.001802671442568542,0.0018185082362787831,0.0013139034444156796,0.0023365412998335327,0.12684299844605343,NW,1,-0.019922503667984,-0.018995531246981993,-0.0009269724210020057,8473956.0,3.85244277698112e-05,0.0009288194774089941,0.0009707052860618757,0.0005445230606584123,0.0014982322717924197,0.03229748723753353,NW,1,-0.004655990205263031,-0.004185976966817651,-0.0004700132384453798,8081526.0,2.676316073732936e-14,0.0005536541688078532,0.0005815406689161433,0.0004335186698959692,0.0007580738196792139,0.05928979307372191,NW,1,-0.012852584520081731,-0.013241302608174278,0.00038871808809254685,9298728.0,0.0012234898792292997,0.0005560364077004141,0.0005733562568705917,0.0003368239038301346,0.0008628314450461515,0.033234063522048315,SE,-1,-0.008196594314818702,-0.009055325641356629,0.0008587313265379266,10031228.0,1.6612711068088248e-22,0.0009409060090469259,0.0009550944874188412,0.0007765538445792019,0.0011320124900077964,0.06755937431418846,SE,-1,2,1,NW
