name,paper_label,pos_label,neg_label,g-r_pos_mean,g-r_neg_mean,g-r_mean_diff,g-r_mannwhitneyu_stat,g-r_mannwhitneyu_pval,g-r_wasserstein_distance,g-r_mean_wasserstein_distance,g-r_wasserstein_distance_confidence_interval_lower,g-r_wasserstein_distance_confidence_interval_lower,g-r_laplace_smoothed_kld,g-r_label,g-r_score,g-i_pos_mean,g-i_neg_mean,g-i_mean_diff,g-i_mannwhitneyu_stat,g-i_mannwhitneyu_pval,g-i_wasserstein_distance,g-i_mean_wasserstein_distance,g-i_wasserstein_distance_confidence_interval_lower,g-i_wasserstein_distance_confidence_interval_lower,g-i_laplace_smoothed_kld,g-i_label,g-i_score,g-z_pos_mean,g-z_neg_mean,g-z_mean_diff,g-z_mannwhitneyu_stat,g-z_mannwhitneyu_pval,g-z_wasserstein_distance,g-z_mean_wasserstein_distance,g-z_wasserstein_distance_confidence_interval_lower,g-z_wasserstein_distance_confidence_interval_lower,g-z_laplace_smoothed_kld,g-z_label,g-z_score,r-i_pos_mean,r-i_neg_mean,r-i_mean_diff,r-i_mannwhitneyu_stat,r-i_mannwhitneyu_pval,r-i_wasserstein_distance,r-i_mean_wasserstein_distance,r-i_wasserstein_distance_confidence_interval_lower,r-i_wasserstein_distance_confidence_interval_lower,r-i_laplace_smoothed_kld,r-i_label,r-i_score,r-z_pos_mean,r-z_neg_mean,r-z_mean_diff,r-z_mannwhitneyu_stat,r-z_mannwhitneyu_pval,r-z_wasserstein_distance,r-z_mean_wasserstein_distance,r-z_wasserstein_distance_confidence_interval_lower,r-z_wasserstein_distance_confidence_interval_lower,r-z_laplace_smoothed_kld,r-z_label,r-z_score,i-z_pos_mean,i-z_neg_mean,i-z_mean_diff,i-z_mannwhitneyu_stat,i-z_mannwhitneyu_pval,i-z_wasserstein_distance,i-z_mean_wasserstein_distance,i-z_wasserstein_distance_confidence_interval_lower,i-z_wasserstein_distance_confidence_interval_lower,i-z_laplace_smoothed_kld,i-z_label,i-z_score,total,score,GOFHER_label
IC1683,W,E,W,-0.0011983047535870592,-0.005052222759850324,0.0038539180062632647,124595.0,3.105230321067956e-06,0.003929361662638388,0.004016327729400089,0.002979443560899512,0.005168881203943855,0.4325074261264217,W,1,-0.0014930240613747414,-0.005948964879295481,0.00445594081792074,127041.0,1.3590969356794091e-07,0.004609276941727715,0.004654832321141622,0.003504171946114501,0.005887210724222549,0.3829220541950355,W,1,-0.0029853429836551727,-0.01295243729098118,0.009967094307326008,142103.0,2.0940706590589946e-19,0.00996709430732601,0.00998977767269039,0.007942664129525342,0.01201267876734814,0.5147564418883489,W,1,-0.00029471930778768215,-0.000896742119445157,0.0006020228116574748,116121.0,0.010438174511834559,0.0010983916560133853,0.0013489787407599488,0.0009245521827327494,0.0019012841172901915,0.23026372784004462,W,1,-0.0017870382300681136,-0.007900214531130859,0.006113176301062746,140849.0,3.4059662492112875e-18,0.006113176301062746,0.006149081252861653,0.00478424407342617,0.007689392534659353,0.37247628946546135,W,1,-0.0014923189222804311,-0.007003472411685702,0.005511153489405271,147510.0,4.187348302227545e-25,0.00551115348940527,0.005501256858385964,0.004513951819879579,0.006420687181748509,0.6972687328337482,W,1,6,1,W
IC1755,SW,E,W,0.011998884422555596,0.010739167974919304,0.0012597164476362919,109885.0,0.0016030145828996934,0.002098430389201749,0.002123915167094543,0.001364546109013443,0.002882197508832329,0.4615886347282371,W,1,0.01636680410453133,0.0171810974223734,-0.0008142933178420693,93798.0,0.28209127711263904,0.0012688382151371338,0.001655726786543183,0.0010080084328516787,0.0026223130320930585,0.6371281802930124,E,-1,0.018885049699840294,0.01880426587042603,8.07838294142639e-05,96217.0,0.6603860457212399,0.0012577564704261094,0.0018206944198342365,0.0011299023230386407,0.002991152836987478,0.46058584841693934,W,1,0.004367919681975737,0.006441929447454099,-0.002074009765478362,80594.0,5.400616260171241e-06,0.002139173637247165,0.002199762709273112,0.0012971464466887935,0.0031473033075649732,0.38594131964456,E,-1,0.006886165277284699,0.00806509789550673,-0.0011789326182220306,88314.0,0.011800573497284136,0.0018552805183147218,0.0020906636754506637,0.0011190168643295112,0.003278951799010391,0.2972195778506715,E,-1,0.0025182455953089615,0.0016231684480526314,0.0008950771472563302,102300.0,0.24591578040608386,0.0008957662609937203,0.0010196630576472642,0.0004999720328509525,0.0017509429373097451,0.41037321953027156,W,1,0,0,-
IC2101,NE,NE,SW,0.06096383130926841,0.06119692098170197,-0.00023308967243355905,279164.0,0.6384893851935358,0.016629981932951454,0.01725755082093938,0.012754998624347851,0.022268270916521414,0.4055686310491354,NE,1,0.1078481678527484,0.11680450409276684,-0.008956336240018445,237478.0,6.136112941975367e-08,0.04383324143125103,0.04468597737715102,0.03841495193827065,0.05153010073873429,0.7807500710878814,NE,1,0.11732212449682491,0.14516164636847606,-0.027839521871651146,212098.0,3.5928674130100256e-17,0.06272661124975432,0.06317536639353268,0.05598911086396923,0.07078533309766313,1.092660571500876,NE,1,0.04688433654347998,0.05560758311106486,-0.008723246567584879,191245.0,1.1633825167448212e-27,0.025613172704253076,0.0257325064355556,0.023189584953798283,0.028348360145874225,1.1200365093964306,NE,1,0.056358293187556495,0.08396472538677406,-0.027606432199217566,175003.0,1.1749384589140298e-37,0.0420309752332695,0.04228148452870944,0.03802640936822607,0.04658946769748027,1.6628836873823736,NE,1,0.009473956644076506,0.02835714227570919,-0.018883185631632684,174066.0,2.782887620878364e-38,0.019079511202554994,0.019169295123871086,0.01660729987203208,0.02194120313610378,0.5976463444451706,NE,1,6,1,NE
IC5376,W,W,E,0.0010634077942563616,0.013283910781411805,-0.012220502987155444,40618.0,8.773754240082008e-178,0.012220502987155442,0.012189416512085206,0.011421898315703876,0.013004614563807863,4.04924674385148,W,1,0.007734236933510211,0.027666163219306646,-0.019931926285796434,60409.0,2.1704684932525633e-149,0.01993192628579643,0.019855264958871324,0.01801036781686885,0.021569777905908746,4.954495899894637,W,1,0.0069006978888878495,0.032866159143218054,-0.025965461254330205,55060.0,8.098955276112065e-157,0.025965461254330198,0.026019553047100703,0.023668041406415784,0.02839170913432683,5.410685648521939,W,1,0.00667082913925385,0.01438225243789484,-0.00771142329864099,129704.0,1.2913219069322476e-69,0.00771142329864099,0.00771158091449225,0.006444674776283657,0.009058896553679304,1.504438763001219,W,1,0.005837290094631486,0.019582248361806245,-0.01374495826717476,93831.0,4.228420521269155e-107,0.013744958267174758,0.013693810523810655,0.01203141399695104,0.015452444380689899,3.0239182084151417,W,1,-0.0008335390446223622,0.005199995923911407,-0.00603353496853377,76876.0,1.1506537880655515e-127,0.00603353496853377,0.006043091152438975,0.00545861179710996,0.006656293486607877,1.6347445426681753,W,1,6,1,W
MCG-02-02-030,SW,E,W,0.04565585838662951,0.020774506020414876,0.02488135236621463,693878.0,2.9402306442304397e-119,0.024903135440248025,0.024968414238090902,0.023156305237890886,0.027083974194458293,0.9732634452178821,W,1,0.06565790589267423,0.02654145474598798,0.03911645114668625,729957.0,3.752297000896206e-153,0.039116451146686264,0.03913317060822524,0.03669566186622958,0.04170440786444222,1.3989816829821287,W,1,0.0683275038308655,0.014474110584971346,0.05385339324589415,758566.0,4.492085803071256e-183,0.05385339324589415,0.05393816840369496,0.05114172197875436,0.05679931487840494,1.6415425863690098,W,1,0.020002047506044725,0.0057669487255730964,0.01423509878047163,748837.0,1.3496481743475655e-172,0.014235098780471628,0.014227914053423078,0.013333244525883251,0.015079720770186059,1.2184525095548762,W,1,0.022671645444235992,-0.006300395435443532,0.028972040879679525,783176.0,5.719141191976905e-211,0.02897204087967952,0.0289571421617095,0.02734285553434832,0.030516271890246516,2.2196680738789833,W,1,0.0026695979381912657,-0.01206734416101663,0.014736942099207895,693932.0,2.63543359900875e-119,0.014739252007912776,0.014791078923935054,0.013539085799738542,0.015956773484873468,1.0324306195621822,W,1,6,1,W
MCG-02-51-004,NE,E,W,0.016182761208014696,0.026076613230318964,-0.009893852022304268,226945.0,1.4858090867846001e-36,0.009893852022304268,0.009873567686680858,0.008385795204515064,0.011399527400049314,0.4845219247262102,E,1,0.012610425408297649,0.028291138987071883,-0.015680713578774236,231034.0,2.5524327247949813e-34,0.015692131028956797,0.015751853022983944,0.013499238729012108,0.018065133362780553,0.7369990763340271,E,1,0.01774538764294508,0.034221647532082865,-0.016476259889137784,215468.0,3.220356150146545e-43,0.016476259889137784,0.016541435541927604,0.014410523284823845,0.018773870096288742,0.6425755923599613,E,1,-0.003572335799717048,0.002214525756752916,-0.005786861556469965,278474.0,1.0064088964067523e-13,0.005811412596176275,0.005776959008608151,0.0044667963608891244,0.00702529986545853,0.446870461414436,E,1,0.0015626264349303828,0.008145034301763901,-0.006582407866833518,258232.0,2.5944966795551074e-21,0.006586468847427727,0.0065743912759163295,0.0054057660984519204,0.007803273246037874,0.2555152576943496,E,1,0.005134962234647431,0.0059305085450109835,-0.0007955463103635528,339225.0,0.18549847678516151,0.0010608645492034543,0.001456933068082255,0.0007978881414182918,0.002554619914450443,0.21793460283233662,E,1,6,1,E
NGC1035,NE,NE,SW,0.05239603006270615,0.07586761531699222,-0.023471585254286075,1225445.0,2.49043422009083e-97,0.0239528828284237,0.023975187100560923,0.021677805396156682,0.026093469669011146,0.5839475577333322,NE,1,0.04771349431233302,0.09428371385992608,-0.04657021954759306,954786.0,2.92916962021993e-177,0.04816350180676082,0.048255689978018,0.045204879937133645,0.05117856419335993,1.454681147400088,NE,1,0.028697176203545,0.0926760129745134,-0.0639788367709684,946211.0,3.475576599223487e-180,0.06463536124581834,0.06464702121934517,0.060520043606494614,0.06837829729360123,1.4588896421842765,NE,1,-0.0046825357503731254,0.018416098542933856,-0.023098634293306983,968803.0,1.574655147872745e-172,0.023719462307676596,0.023727705746847412,0.022295775270022737,0.02520958275010418,1.0453310279870014,NE,1,-0.023698853859161147,0.016808397657521186,-0.04050725151668233,989382.0,1.0596590653738593e-165,0.04058813874336019,0.04063739995465563,0.03807302053219077,0.043069744603189145,1.1045774242297464,NE,1,-0.01901631810878802,-0.0016077008854126728,-0.017408617223375347,1427548.0,2.4761537200681633e-53,0.01742214450326289,0.017539264087136765,0.015456103156057043,0.019624300123468424,0.2452953697125725,NE,1,6,1,NE
NGC1056,SW,E,W,0.043066106901767424,0.017529420230487598,0.025536686671279826,508235.0,3.875434060629951e-130,0.025549130846410945,0.025560034530815616,0.022132372497057917,0.029190837786798714,1.54883895401098,W,1,0.0680010921124888,0.030994000868967687,0.03700709124352111,490032.0,4.705928243857013e-109,0.037020204581079505,0.037175146793322636,0.03144864747894612,0.042896093323312144,1.4367312145787559,W,1,0.08020695346579085,0.029398604664889205,0.05080834880090164,506308.0,8.121444873600461e-128,0.050808745826896415,0.0508842510370373,0.04446813221999935,0.05742328901751726,1.6816929455580112,W,1,0.02493498521072139,0.013464580638480085,0.011470404572241306,451317.0,1.7569464017701147e-70,0.011470404572241306,0.01157358451860818,0.009085749844663022,0.013985628857174725,0.7752061806353934,W,1,0.03714084656402343,0.011869184434401608,0.02527166212962182,499405.0,1.1262147111579825e-119,0.025271662129621824,0.02519476200180286,0.022069706531811204,0.02805171265039625,1.495529081339309,W,1,0.012205861353302039,-0.0015953962040784787,0.013801257557380518,536181.0,3.520324700111145e-166,0.013801257557380516,0.01378955326616908,0.012731510841969426,0.014781877864819175,1.6933279405651256,W,1,6,1,W
NGC1084,SE,NW,SE,0.025918961015956737,0.028078002391246967,-0.00215904137529023,1350186.0,7.303495821430933e-06,0.003054792115993081,0.0031279003247297386,0.00236140233816484,0.003997320668917184,0.10363401431654622,NW,-1,0.025426226208010744,0.025990525244065917,-0.0005642990360551735,1491088.0,0.727252114298073,0.002606482896993189,0.002795770480754733,0.002013615638061666,0.0037259589471202756,0.15641423484571793,NW,-1,0.040410463181993095,0.03621241593214299,0.004198047249850102,1596184.0,7.686578976005225e-05,0.004387616234154222,0.004626243819753663,0.0032204075387238813,0.006176668271177724,0.10020504520060161,SE,1,-0.0004927348079460027,-0.002087477147181046,0.0015947423392350432,1597464.0,6.391328793991056e-05,0.0017431355141829439,0.001809859974508501,0.0010471091116228944,0.002695142065504209,0.04821227916887221,SE,1,0.014491502166036355,0.008134413540896024,0.0063570886251403304,1833394.0,1.17621535046335e-33,0.006359363575573224,0.006365102984098072,0.005307425269553789,0.007385823377911208,0.15009781912728534,SE,1,0.014984236973982358,0.01022189068807707,0.004762346285905288,2005736.0,1.841204852879849e-72,0.00476234628590529,0.004765949532584207,0.004256753744117631,0.005277589778476197,0.23723124671527365,SE,1,2,1,SE
NGC1093,N,N,S,0.0184353875939282,0.022736711551275938,-0.0043013239573477385,204349.0,0.00012505693134569473,0.0043013465244481405,0.004395497364719132,0.002968585610264553,0.006047255920671581,0.33460484428440324,N,1,0.013074225617521515,0.019634065380282763,-0.006559839762761248,177014.5,3.005518783416971e-14,0.006559839762761248,0.0065859722356845255,0.004939692753729566,0.00834149729276886,0.6331324121851556,N,1,0.011065079037948872,0.01911535414120896,-0.008050275103260087,175179.0,4.137066139969689e-15,0.008050298992275069,0.008097455502632354,0.0061956378559780475,0.01005735869977811,0.6145402704618887,N,1,-0.005361161976406686,-0.003102646170993172,-0.002258515805413514,208949.0,0.0013605577029439783,0.002281203041176312,0.0023626561974286276,0.0015158402251393916,0.0033441247550241864,0.2687920356194027,N,1,-0.00737030855597933,-0.0036213574100669756,-0.0037489511459123546,190403.0,8.643519798295408e-09,0.0037537347440484725,0.0038194613240031565,0.00268943420942804,0.0050575936207605515,0.33747143630539933,N,1,-0.0020091465795726445,-0.0005187112390738021,-0.0014904353404988423,210613.0,0.0029406808124400464,0.0014905675910550137,0.0015832062830535953,0.0007768624622804842,0.0024333191310843432,0.10554960803019009,N,1,6,1,N
